"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","(Married) couple without C.","21721.25","20569","1161","13148","16393","25456","30914","45011","21222.35","22220.15","3555","113747","20034","20737"
"1984","Full Time","1-pers.-HH","12783.78","11381.98","542","7556","9329","14473","18886","36512","12215.86","13351.7","2021","94603","10971","11681"
"1984","Full Time","Couple + C. GT 16 ","28016.52","26177","958","17277","20737","32470","40164","57027","27339.77","28693.27","8743","129256","25272","26497"
"1984","Full Time","Couple + C. LE 16","21950.52","20045.45","1661","13228","15947","25038","31373","60780","21468.3","22432.74","4258","143736","19469","20090"
"1984","Full Time","Couple + C. LE and GT 16","27310.48","24864.62","805","16941","20665","32447","39656","66398","26615.19","28005.77","5441","103309","24036","24722"
"1984","Full Time","Single parent","18437.04","16091.6","247","10226","12096","21281","29148","68782","17171.75","19702.33","2964","68782","15326","17249"
"1984","Not Working","(Married) couple without C.","14419.66","12945.47","1211","7656","10277","16566","21167","41200","13871.77","14967.55","0","170618","12578","13295"
"1984","Not Working","1-pers.-HH","7922.57","7096.7","657","3424","5215","9817","12981","22088","7571.8","8273.34","0","39555","6595","7363"
"1984","Not Working","Couple + C. GT 16 ","25084.39","22468.25","692","13455","17793","29126","39719","89039","24159.01","26009.77","7149","129256","20902","22710"
"1984","Not Working","Couple + C. LE 16","17526.6","15574.54","891","10160","12769","20160","26403","46213","16930.32","18122.88","0","131250","14559","15417"
"1984","Not Working","Couple + C. LE and GT 16","24791.04","23370","605","14721","18235","29665","36253","67087","24013.31","25568.77","5441","103309","20240","21881"
"1984","Not Working","Single parent","13022.18","12067.14","229","4724","7516","17179","21325","58171","11975.19","14069.17","307","58171","11075","12474"
"1984","Part Time","(Married) couple without C.","19833.24","17417.97","333","9141","13282","24132","33121","57724","18564.46","21102.02","716","113666","16586","18077"
"1984","Part Time","1-pers.-HH","9471.82","8359.02","136","3371","5292","11525","15945","30064","8326.6","10617.04","1033","60934","7502","8896"
"1984","Part Time","Couple + C. GT 16 ","25154.58","24194.47","343","15646","18677","29126","35858","54670","24195.09","26114.07","7658","65633","22182","24759"
"1984","Part Time","Couple + C. LE 16","22215.39","20061.01","530","12935","16066","25745","32390","65709","21216.26","23214.52","1907","143736","18430","20046"
"1984","Part Time","Couple + C. LE and GT 16","25834.56","24308.56","310","16533","19326","29677","36619","67205","24792.84","26876.28","7470","67205","21762","24241"
"1984","Part Time","Single parent","13787.2","12494.58","103","5795","8590","16695","22253","68782","12037.89","15536.51","2568","68782","11745","13575"
"1985","Full Time","(Married) couple without C.","22340.77","21316.29","1037","13307","16909","26206","32238","53258","21855.68","22825.86","5025","72590","20445","21385"
"1985","Full Time","1-pers.-HH","13956.71","12089.02","465","7769","9835","14922","18466","70000","12847.12","15066.3","2048","169250","11259","12263"
"1985","Full Time","Couple + C. GT 16 ","28912.37","27000.65","939","17478","21232","33816","42174","62449","28177.67","29647.07","4768","137599","26237","27995"
"1985","Full Time","Couple + C. LE 16","22277.85","20505.89","1367","13042","16095","25045","31130","64647","21742.77","22812.93","4580","142772","19566","20511"
"1985","Full Time","Couple + C. LE and GT 16","29393.51","27317.29","694","17177","21383","33728","43186","68706","28547.08","30239.94","10986","129341","24873","26611"
"1985","Full Time","Single parent","19007.27","16798.18","235","9580","13117","22391","31103","56141","17794.64","20219.9","4428","56141","15786","18492"
"1985","Not Working","(Married) couple without C.","15021.68","13517","1091","8019","10788","17909","22979","42321","14575.5","15467.86","0","77794","13269","13892"
"1985","Not Working","1-pers.-HH","8552.08","7417.66","573","3911","5568","10357","13641","27084","8066.31","9037.85","0","70914","6841","7537"
"1985","Not Working","Couple + C. GT 16 ","24994.4","22967.73","693","13892","17727","29917","39075","57380","24229.38","25759.42","4768","63764","22004","23773"
"1985","Not Working","Couple + C. LE 16","18497.15","16402.18","776","10709","12975","21521","27139","55891","17849.79","19144.51","2352","142772","14985","16007"
"1985","Not Working","Couple + C. LE and GT 16","24890.92","23057.66","533","13942","17788","29456","36671","55447","24126.31","25655.53","7136","68706","20576","22373"
"1985","Not Working","Single parent","13146.59","12428.4","213","4620","8590","16364","21288","38797","12116.02","14177.16","0","56141","10986","13265"
"1985","Part Time","(Married) couple without C.","19658.66","17728.12","307","10987","14324","22990","31337","61140","18640.1","20677.22","1174","77794","17054","18870"
"1985","Part Time","1-pers.-HH","9254.2","8372.09","143","3710","5338","12553","15544","23731","8414.1","10094.3","501","32998","7502","9920"
"1985","Part Time","Couple + C. GT 16 ","26554.93","25556.57","397","15478","19678","32197","38317","57674","25594.68","27515.18","8182","59398","24790","26541"
"1985","Part Time","Couple + C. LE 16","22335.62","19811.55","539","11853","15325","25404","33415","71811","21387.62","23283.62","2352","114342","18729","20434"
"1985","Part Time","Couple + C. LE and GT 16","27608.06","25176","266","17349","19971","31731","41535","61961","26278.79","28937.33","10579","129341","22345","25028"
"1985","Part Time","Single parent","14284.68","13237.56","98","6866","9580","16922","22177","56141","12760.83","15808.53","3179","56141","11215","14864"
"1986","Full Time","(Married) couple without C.","23318.94","21843.58","1048","14148","17785","26754","33139","47623","22687.46","23950.42","3967","185058","21158","21825"
"1986","Full Time","1-pers.-HH","12952.03","12193.01","449","7956","10076","14715","18707","34043","12486.85","13417.21","2113","50748","11880","12459"
"1986","Full Time","Couple + C. GT 16 ","29995.98","27744.55","981","17565","21751","34858","44412","71314","29082.36","30909.6","6851","215855","27427","28706"
"1986","Full Time","Couple + C. LE 16","22324.97","20954.03","1267","13877","16467","26017","32233","50333","21866.32","22783.62","6056","92846","20375","21152"
"1986","Full Time","Couple + C. LE and GT 16","29989.32","27098.17","638","18093","22027","33388","41356","72208","29102.54","30876.1","9882","121424","25242","27124"
"1986","Full Time","Single parent","19361.34","17025.3","216","9430","12740","23143","29601","60141","18010.65","20712.03","3697","60141","15928","19524"
"1986","Not Working","(Married) couple without C.","15096.85","13394","1008","8380","10481","17932","23286","42213","14633.04","15560.66","2593","66928","13070","14110"
"1986","Not Working","1-pers.-HH","8485.27","7466.01","540","4114","5670","10245","13136","26253","8040.28","8930.26","0","56464","6976","7772"
"1986","Not Working","Couple + C. GT 16 ","25248.78","22843.27","694","12992","17238","29960","38147","64079","24260.95","26236.61","6698","215855","22628","24058"
"1986","Not Working","Couple + C. LE 16","19036.7","16835.64","676","10819","13711","22698","28642","47153","18439.04","19634.36","4832","76137","15804","16699"
"1986","Not Working","Couple + C. LE and GT 16","25893.23","24155","499","14726","18341","31093","36907","61416","24990.68","26795.78","8633","121424","21553","23809"
"1986","Not Working","Single parent","13428.91","11695.79","197","4661","7589","16881","25605","46648","12199.56","14658.26","307","60141","10614","12880"
"1986","Part Time","(Married) couple without C.","19934.12","18226.95","332","10671","14624","23112","31956","47623","18949.21","20919.03","2593","72777","17124","19317"
"1986","Part Time","1-pers.-HH","8792.17","8247.16","133","3994","6020","11496","15013","19035","8076.94","9507.4","393","24732","6624","9062"
"1986","Part Time","Couple + C. GT 16 ","27830.94","25459.39","432","15239","20180","33749","45954","63138","26792.72","28869.16","6698","70754","25026","27291"
"1986","Part Time","Couple + C. LE 16","22125.01","20072.42","468","12004","16447","25612","32445","66315","21252.25","22997.77","6505","92846","19480","20619"
"1986","Part Time","Couple + C. LE and GT 16","28786.12","26586.11","266","16359","20977","31463","41356","72208","27411","30161.24","11423","121424","23968","26482"
"1986","Part Time","Single parent","15754.97","14946.74","98","7011","9534","20737","26430","32262","14296.76","17213.18","3448","32262","12191","18209"
"1987","Full Time","(Married) couple without C.","24358.46","22458","1060","14508","18352","27454","35156","61757","23731.18","24985.74","4965","121339","21964","22788"
"1987","Full Time","1-pers.-HH","13864.37","12586.56","462","8055","10291","15776","20088","36960","13239.57","14489.17","1379","87875","12101","12991"
"1987","Full Time","Couple + C. GT 16 ","31313.98","28995","1051","19198","23548","37013","45263","67198","30672.85","31955.11","8919","79047","28819","30551"
"1987","Full Time","Couple + C. LE 16","23573.84","21812.28","1236","14545","17574","26395","34075","58522","23050.65","24097.03","4789","106872","21169","22120"
"1987","Full Time","Couple + C. LE and GT 16","30701.91","28108.72","585","19233","22426","34791","44172","104625","29793.14","31610.68","6918","124820","26168","28294"
"1987","Full Time","Single parent","21597.56","18223.92","210","10483","13599","26417","34860","62833","19982.4","23212.72","6721","92361","16791","19622"
"1987","Not Working","(Married) couple without C.","15867.28","14147.79","990","8795","10952","18674","25010","42237","15373.13","16361.43","1130","81934","13960","14621"
"1987","Not Working","1-pers.-HH","8769.23","7912.98","535","4474","5898","10537","14239","23525","8370.05","9168.41","0","43562","7416","8066"
"1987","Not Working","Couple + C. GT 16 ","26356.71","24560","707","13827","18645","32242","39566","67198","25527.09","27186.33","307","79047","23819","25294"
"1987","Not Working","Couple + C. LE 16","20100.11","18339.32","637","12056","14413","23423","29236","50391","19422.44","20777.78","4789","106872","16858","18060"
"1987","Not Working","Couple + C. LE and GT 16","26668.32","25343.56","426","14270","19381","32315","40594","55462","25621.21","27715.43","3089","124820","22321","24804"
"1987","Not Working","Single parent","15962.38","13916.01","187","6290","8808","19954","27556","52543","14396.24","17528.52","307","92361","11633","14990"
"1987","Part Time","(Married) couple without C.","20635.29","18702.02","307","12374","15768","23180","29619","50753","19565.59","21704.99","5515","108409","17879","19880"
"1987","Part Time","1-pers.-HH","9237.1","8210.69","123","3862","5586","11815","15353","27654","8275.33","10198.87","825","34633","7049","9213"
"1987","Part Time","Couple + C. GT 16 ","28398.59","26889.38","401","17282","21524","34306","40556","60490","27425.96","29371.22","10590","79047","25224","27824"
"1987","Part Time","Couple + C. LE 16","22765.17","21544.35","495","13339","17244","26139","33114","56352","21942.55","23587.79","6018","85030","20487","21716"
"1987","Part Time","Couple + C. LE and GT 16","30488.8","27403.86","251","18481","21551","33657","41581","104625","28792.46","32185.14","3089","124820","25046","27764"
"1987","Part Time","Single parent","14676.48","12465.45","126","5609","9697","17758","25593","52967","13116.42","16236.54","2931","52967","11968","15369"
"1988","Full Time","(Married) couple without C.","24795.5","23626","1004","14696","18121","28904","36270","56089","24166.84","25424.16","3961","124872","22369","23626"
"1988","Full Time","1-pers.-HH","14090.57","12787.14","424","8774","10696","15772","21032","29489","13478.09","14703.05","2137","83425","12596","13337"
"1988","Full Time","Couple + C. GT 16 ","33211.56","30712","1063","20597","24744","38550","49054","71988","32511.06","33912.06","11197","101344","29842","31259"
"1988","Full Time","Couple + C. LE 16","24449.64","22305","1159","15023","18130","27767","35998","62282","23881.69","25017.59","5712","110883","21403","22433"
"1988","Full Time","Couple + C. LE and GT 16","30567.01","27960.23","485","18953","22708","34506","43263","98570","29575.32","31558.7","9830","98570","25824","27707"
"1988","Full Time","Single parent","22814.68","21300.09","206","12662","15774","26600","34423","61604","21314.72","24314.64","3613","61604","18015","22762"
"1988","Not Working","(Married) couple without C.","16231.03","14469","948","8962","11321","19023","24706","47772","15676.84","16785.22","2996","124872","14058","15242"
"1988","Not Working","1-pers.-HH","9058.05","8161.72","530","4295","6171","10785","14847","24962","8599.95","9516.15","0","58397","7620","8395"
"1988","Not Working","Couple + C. GT 16 ","27225.49","25737","721","14505","19871","33078","39851","71988","26376.82","28074.16","2471","86608","25039","27014"
"1988","Not Working","Couple + C. LE 16","21063.94","18763.57","573","12383","15023","24507","33274","58656","20280.84","21847.04","813","110883","17391","18526"
"1988","Not Working","Couple + C. LE and GT 16","26384.48","24558.66","367","14584","18788","33663","39296","62610","25411.59","27357.37","7721","65863","22244","24510"
"1988","Not Working","Single parent","15325.51","14190.83","173","5522","9185","19331","25767","49135","13959.65","16691.37","307","61604","13302","15785"
"1988","Part Time","(Married) couple without C.","22099.83","19786.12","338","11299","16016","26096","34245","57303","20861.24","23338.42","3110","152338","18853","20177"
"1988","Part Time","1-pers.-HH","10260.43","8964.75","119","4069","6579","13179","17052","27424","9285.74","11235.12","744","29190","8194","9827"
"1988","Part Time","Couple + C. GT 16 ","30315.31","28320.8","425","19110","22330","34913","44733","80790","29168.31","31462.31","2471","101344","26559","28843"
"1988","Part Time","Couple + C. LE 16","23441.19","22045.24","499","15045","18303","26993","33745","51696","22693.54","24188.84","4526","72538","20762","22186"
"1988","Part Time","Couple + C. LE and GT 16","27741.65","25340.18","239","17630","21591","32391","38683","59493","26558.09","28925.21","9830","65863","23873","26358"
"1988","Part Time","Single parent","16557.13","15592.24","132","6800","9269","21791","28131","49392","14939.44","18174.82","3248","57948","13326","16732"
"1989","Full Time","(Married) couple without C.","26583.59","24485.7","1054","16236","19818","29104","38125","74720","25884.29","27282.89","6495","170922","23368","24214"
"1989","Full Time","1-pers.-HH","14830.3","13256.4","439","9436","11150","16613","21191","43034","14017.47","15643.13","2700","135049","12636","13541"
"1989","Full Time","Couple + C. GT 16 ","33890.54","31530.23","1037","21228","25701","39258","48668","79979","33174.37","34606.71","8881","100612","30326","31878"
"1989","Full Time","Couple + C. LE 16","25972.47","23090.04","1099","15687","19062","28899","38117","80116","25277.71","26667.23","4250","155412","22483","23353"
