"year","age_gr","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Employed","21497.67","19974.27","3121","10195","14596","25795","33587","61168","21095.81","21899.53","716","148650","19902","20508"
"1984","16-34 y.","Not Employed","19058.18","17359.77","1487","5634","12084","24709","32751","52787","18514.15","19602.21","0","131250","16292","17261"
"1984","35-65 y.","Employed","22752.14","20959","4383","12001","15746","27289","34800","58980","22426.7","23077.58","2209","148650","20566","21108"
"1984","35-65 y.","Not Employed","17816.88","15490","1960","7260","11168","22056","29487","57027","17302.75","18331.01","0","170618","15418","16337"
"1984","66 and older","Employed","17109.73","14035.78","64","5236","6945","24767","34479","46924","13982.51","20236.95","895","53275","11589","20203"
"1984","66 and older","Not Employed","12521.75","10605.91","1216","5502","7197","15339","20971","39555","11974.83","13068.67","0","170618","11056","12059"
"1985","16-34 y.","Employed","21551.97","20226.31","2827","9920","13793","26085","34563","57674","21137.13","21966.81","501","162146","20432","21288"
"1985","16-34 y.","Not Employed","19802.13","18053.28","1356","6528","12749","25879","34086","53045","19255.51","20348.75","0","92277","16920","18219"
"1985","35-65 y.","Employed","23591.46","21440","3982","12247","15946","28381","36312","62449","23237.95","23944.97","1963","169250","21243","21957"
"1985","35-65 y.","Not Employed","17747.7","15879.9","1804","7428","11151","22294","29771","52690","17285.52","18209.88","0","142772","16057","17018"
"1985","66 and older","Employed","22232.61","17734.82","45","5338","11245","28773","40558","72590","17587.17","26878.05","3890","72590","15286","26894"
"1985","66 and older","Not Employed","13029.87","11113.39","1073","5583","7461","15748","22412","43169","12471.54","13588.2","67","108060","11781","12750"
"1986","16-34 y.","Employed","22222.22","20704.93","2851","10199","14370","26886","35013","63325","21783.41","22661.03","393","215855","21156","21966"
"1986","16-34 y.","Not Employed","19957.13","18093.05","1247","6148","12315","26509","33899.96","57602","19342.42","20571.84","0","91435","17359","18915"
"1986","35-65 y.","Employed","24009.55","21891.42","3805","12499","16513","28931","36666","62495","23647.26","24371.84","2641","215855","21823","22390"
"1986","35-65 y.","Not Employed","17994.27","16077.7","1693","7345","10682","22920","30534","52944","17459.8","18528.74","51","215855","16638","17693"
"1986","66 and older","Employed","20391.99","15057.12","42","9338","11786","26761","40616","50748","16434.83","24349.15","4409","50748","14503","26761"
"1986","66 and older","Not Employed","12873.82","10958.42","1005","5767","7708","15610","22188","46522","12306.89","13440.75","174","66928","11646","12603"
"1987","16-34 y.","Employed","22992.33","21389","2906","10483","15245","27633","36866","65891","22571.41","23413.25","825","106218","21956","22682"
"1987","16-34 y.","Not Employed","21186.07","19161.41","1138","6902","13574","27119","37028","57703","20514.38","21857.76","0","124820","19039","20510"
"1987","35-65 y.","Employed","24990.84","23053.68","3764","12887","17299","29992","38658","62790","24631.21","25350.47","1379","124820","23070","23721"
"1987","35-65 y.","Not Employed","19041.72","17304.03","1620","7916","11616","24333","31905","52025","18528.18","19555.26","18","106872","18060","19198"
"1987","66 and older","Employed","24157.98","17646.83","44","7856","11564","34633","48637","121339","17768.59","30547.37","2973","121339","16948","26453"
"1987","66 and older","Not Employed","13273.52","11225.26","1041","6002","8008","16302","23219","44732","12703.17","13843.87","891","81934","11859","13145"
"1988","16-34 y.","Employed","23674.54","22167.6","2797","10865","15659","28669","37939","61950","23234.92","24114.16","1172","152338","22444","23057"
"1988","16-34 y.","Not Employed","21677.67","19882.53","1057","6741","14331","28086","36358","64063","20976.3","22379.04","0","79672","19288","20908"
"1988","35-65 y.","Employed","25680.97","23690.54","3605","13179","17941","31108","39851","64912","25306.01","26055.93","744","124872","23687","24554"
"1988","35-65 y.","Not Employed","19224.09","17243.72","1508","7666","11768","24567","33720","58397","18670.04","19778.14","0","110883","17901","19130"
"1988","66 and older","Employed","25070.48","18600.23","48","9809","12138","31466","46441","95421","19079.26","31061.7","4669","95421","16164","28545"
"1988","66 and older","Not Employed","13702.89","11472","1007","6349","8233","16713","22947","43351","13094.49","14311.29","1524","124872","11978","13437"
"1989","16-34 y.","Employed","24854.25","22896.46","2762","11211","16076","30073","40433","71584","24383.62","25324.88","727","150321","23174","24037"
"1989","16-34 y.","Not Employed","23108.99","21315.25","1011","7611","14952","28437","37056","78254","22284.64","23933.34","54","132408","20685","22071"
"1989","35-65 y.","Employed","26899.82","24674.47","3461","13661","18629","32034","41605","74999","26476.31","27323.33","666","170922","24638","25338"
"1989","35-65 y.","Not Employed","20114.3","17916","1446","7976","12263","24921","34630","61678","19514.47","20714.13","0","132408","18821","20283"
"1989","66 and older","Employed","28860.7","23651.27","47","9814","13747","33514","56410","120561","21649.55","36071.85","4154","120561","19681","30502"
"1989","66 and older","Not Employed","14264.5","11674.91","982","6335","8472","17350","24066","48590","13563.17","14965.83","2020","170922","12600","14072"
"1990","16-34 y.","Employed","25393.81","23276.72","2740","11668","16416","30420","39849","74656","24849.7","25937.92","693","221883","23729","24466"
"1990","16-34 y.","Not Employed","24333.12","21751.03","918","8894","15411","30178","39591","87854","23435.39","25230.85","0","145759","21178","22643"
"1990","35-65 y.","Employed","27813.31","25736.58","3388","13769","19183","33629","42345","76628","27360.07","28266.55","2243","159864","25902","26732"
"1990","35-65 y.","Not Employed","20586.06","18111.2","1410","8029","12308","25867","35207","66682","19939.65","21232.47","0","103466","19005","20209"
"1990","66 and older","Employed","28564.92","22447","44","9177","11745","36057","53354","145759","19669.36","37460.48","4092","145759","19769","33781"
"1990","66 and older","Not Employed","14902.77","12442.24","1017","6713","8842","17873","25564","53033","14235.46","15570.08","305","123478","13331","14735"
"1991","16-34 y.","Employed","26831.57","24791","2722","11776","17232","32868","42817","85390","26307.77","27355.37","1457","178897","25311","26350"
"1991","16-34 y.","Not Employed","25989","22680.62","901","10093","16268","32050","44285","84779","25015.97","26962.03","10","153869","22301","23954"
"1991","35-65 y.","Employed","30225.68","27784.48","3434","15177","20821","36707","46344","81975","29755.34","30696.02","4918","178897","27879","28735"
"1991","35-65 y.","Not Employed","22496.23","19962.82","1333","8614","13545","28447","39466","63764","21798.85","23193.61","418","118325","20414","21944"
"1991","66 and older","Employed","25858.19","19109.03","41","10194","12101","33296","49637","71348","20028.25","31688.13","4032","71348","16353","31671"
