"year","age_gr","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","16-34 y.","Rural Area","21738.77","20578.49","831","10557","15115","25972","33519","48637","21014.25","22463.29","307","137599","19899","21232"
"1985","16-34 y.","Urban Area","20815.15","19048","3352","8860","12848","26052","34589","57674","20439.13","21191.17","0","162146","19111","20029"
"1985","35-65 y.","Rural Area","21336.93","19620","1172","10046","13896","25499","33410","58983","20641.7","22032.16","0","169250","19422","20642"
"1985","35-65 y.","Urban Area","21655.98","19684","4614","9868","14126","27006","34488","57674","21339.43","21972.53","0","142772","19850","20425"
"1985","66 and older","Rural Area","12697.89","10838.78","281","4848","7148","16716","21707","38036","11526.25","13869.53","82","108060","10917","13376"
"1985","66 and older","Urban Area","13573.64","11388.55","837","5799","7547","16080","23969","45488","12911.22","14236.06","67","77794","11895","13129"
"1986","16-34 y.","Rural Area","22752.57","20951.33","815","10345","14907","27263","35054","61416","21759.98","23745.16","307","215855","20671","22221"
"1986","16-34 y.","Urban Area","21240.37","19840","3283","9062","13434","26536","34716","63325","20864.6","21616.14","0","91435","20156","20992"
"1986","35-65 y.","Rural Area","22592.36","20423.2","1109","10393","15028","27861","34736","62495","21793.37","23391.35","1840","215855","20338","21357"
"1986","35-65 y.","Urban Area","21781.63","20171.57","4389","9880","14175","27153","34975","59545","21456.12","22107.14","51","185058","20534","21201"
"1986","66 and older","Rural Area","12995.81","11293.47","261","5242","7682","15867","22420","50616","11775.64","14215.98","1914","62495","11686","12856"
"1986","66 and older","Urban Area","13158.24","11006.31","786","5796","7929","15654","22726","46522","12508.28","13808.2","174","66928","11662","12907"
"1987","16-34 y.","Rural Area","23047.54","21522.43","815","11086","15968","28512","36330","55550","22308.37","23786.71","2746","72600","21469","23070"
"1987","16-34 y.","Urban Area","22404.89","20787","3229","9656","14545","27393","37028","65206","21996.87","22812.91","0","124820","21341","22017"
"1987","35-65 y.","Rural Area","22878.76","20874.8","1081","10730","15642","27871","36886","55953","22216.66","23540.86","307","108409","21396","22875"
"1987","35-65 y.","Urban Area","23109.5","21519","4303","10425","15079","28270","37309","61705","22770.89","23448.11","18","124820","21828","22515"
"1987","66 and older","Rural Area","13069.47","10905","264","5263","8066","16533","21130","44732","11867.13","14271.81","1427","72600","11297","13285"
"1987","66 and older","Urban Area","13800.88","11539.12","821","6148","8030","16703","24296","48637","13081.74","14520.02","891","121339","12021","13520"
"1988","16-34 y.","Rural Area","24033.78","22453.58","753","11764","17096","30040","38486","57157","23266.04","24801.52","1715","64912","22127","23628"
"1988","16-34 y.","Urban Area","22933.05","21326","3101","9766","14859","28282","37082","64944","22507.35","23358.75","0","152338","21632","22460"
"1988","35-65 y.","Rural Area","23223.07","21156.1","1023","10272","15559","29516","38097","57157","22544.81","23901.33","1305","86608","21636","22931"
"1988","35-65 y.","Urban Area","23770.77","21982","4090","10849","15696","29536","37744","64063","23411.01","24130.53","0","124872","22244","23025"
"1988","66 and older","Rural Area","13714.54","11472","248","5744","8106","17811","24678","42517","12576.8","14852.28","1524","44132","11714","14730"
"1988","66 and older","Urban Area","14260.8","11660.17","807","6645","8352","16896","23767","57303","13477.81","15043.79","1930","124872","12124","13628"
"1989","16-34 y.","Rural Area","25520.88","24189.72","720","12326","18677","31705","41193","59513","24675.08","26366.68","2577","79979","23766","25209"
"1989","16-34 y.","Urban Area","24105.82","22157.53","3053","10028","15124","29208","38898","75974","23640.18","24571.46","54","150321","22441","23148"
"1989","35-65 y.","Rural Area","24645.66","22632.07","960","9757","16719","30599","39947","61115","23836.36","25454.96","666","155412","23130","24962"
"1989","35-65 y.","Urban Area","24809.73","22826.67","3947","11563","16283","30239","38898","73173","24415.37","25204.09","0","170922","23135","23867"
"1989","66 and older","Rural Area","14505.4","11698.09","243","5716","8897","17567","25402","49098","13167.6","15843.2","2020","64292","12600","15219"
"1989","66 and older","Urban Area","14955.64","11868.61","786","6472","8557","17793","25617","53644","14040.9","15870.38","2363","170922","13116","14408"
"1990","16-34 y.","Rural Area","25519.4","23472.99","732","12418","17168","31908","40041","61334","24633.33","26405.47","0","120039","23374","25009"
"1990","16-34 y.","Urban Area","25040.87","22837.32","2926","11033","15981","30196","39659","84618","24501.54","25580.2","0","221883","23030","23909"
"1990","35-65 y.","Rural Area","24813.39","22977","939","9820","15897","31177","39758","67394","23996.87","25629.91","174","120039","23475","25516"
"1990","35-65 y.","Urban Area","25844.44","23859","3859","11734","16862","32060","40736","76845","25413.42","26275.46","0","159864","24225","25093"
"1990","66 and older","Rural Area","14785.42","12647.6","247","5740","8758","17551","25415","50746","13464.93","16105.91","1461","60650","12914","15701"
"1990","66 and older","Urban Area","15567.69","12513.54","814","6892","9012","18368","26761","53084","14669.27","16466.11","305","145759","13718","14873"
"1991","16-34 y.","Rural Area","27103.87","24626.88","754","11882","17688","32937","43141","71504","26107.8","28099.94","1784","153869","24820","26793"
"1991","16-34 y.","Urban Area","26499.53","24146.9","2869","10855","16841","32707","43396","85939","25977.48","27021.58","10","178897","24575","25374"
"1991","35-65 y.","Rural Area","26758.45","24845.77","952","11612","17599","34167","43117","63658","25967.99","27548.91","1278","105190","25117","27008"
"1991","35-65 y.","Urban Area","28348.67","25918","3815","12870","18125","34773","45533","84779","27887.27","28810.07","418","178897","26266","27112"
"1991","66 and older","Rural Area","15116.26","12122","246","5803","9074","18775","25377","44675","13748.49","16484.03","2546","71348","13066","16651"
"1991","66 and older","Urban Area","16014.1","13438.94","830","6647","9533","19626","27937","54431","15238.6","16789.6","849","90479","14931","16043"
"1992","16-34 y.","Rural Area","24930.27","22515.26","1635","11305","16148","30401","40989","80277","24357.99","25502.55","149","86877","21189","22549"
"1992","16-34 y.","Urban Area","26115.15","23930.74","3306","10941","16564","32231","43562","75673","25658.12","26572.18","0","112909","24385","25237"
"1992","35-65 y.","Rural Area","24029.12","21847","2299","9643","14477","30939","41484","63918","23549.87","24508.37","2217","90142","21160","22124"
"1992","35-65 y.","Urban Area","28638.38","25985","4559","12371","18083","35649","47051","82305","28193.43","29083.33","0","255823","25856","26777"
"1992","66 and older","Rural Area","13283.23","11049.55","507","5100","7351","17263","23775","40270","12397.73","14168.73","1377","90142","10811","12190"
"1992","66 and older","Urban Area","16483.09","13541.63","966","6709","9540","20430","29782","59404","15748.58","17217.6","153","98480","14079","15724"
"1993","16-34 y.","Rural Area","25713.36","23231.81","1611","12002","17780","31516","41119","63041","25094.21","26332.51","2695","153933","22869","24064"
"1993","16-34 y.","Urban Area","27082.71","25141","3309","11068","17405","34117","44294","71478","26597.19","27568.23","86","132075","25431","26528"
"1993","35-65 y.","Rural Area","26121.85","23505.4","2271","10415","15611","33229","44694","70706","25569.43","26674.27","0","153933","23381","24709"
"1993","35-65 y.","Urban Area","30345.24","27507.8","4487","13067","19229","37448","50997","88482","29878.19","30812.29","0","221375","27442","28218"
"1993","66 and older","Rural Area","14696.34","11846.5","518","6624","8704","19209","26902","45454","13803.55","15589.13","1543","86410","12510","14311"
"1993","66 and older","Urban Area","17231.93","14539.24","982","7346","10276","21179","30753","58554","16499.21","17964.65","44","100181","15052","16574"
"1994","16-34 y.","Rural Area","27321.11","25519","1561","12955","19000","33338","41829","67878","26645.51","27996.71","2045","204137","25543","26542"
"1994","16-34 y.","Urban Area","28265.96","26731","3257","12103","18158","35428","45842","73789","27772.27","28759.65","0","142356","26652","27800"
"1994","35-65 y.","Rural Area","27374.29","25035","2243","11391","17227","34395","45586","69514","26783.69","27964.89","3068","204137","25528","26576"
"1994","35-65 y.","Urban Area","31085.7","28127","4362","13885","20329","38811","50793","86288","30610.12","31561.28","0","185898","28309","29305"
"1994","66 and older","Rural Area","16074.16","13124.84","513","7099","9431","19342","27133","81051","15102.96","17045.36","86","81051","13841","15975"
"1994","66 and older","Urban Area","17997.93","15433.89","1008","7582","10653","22632","32102","61457","17278.08","18717.78","44","74605","16161","17346"
"1995","16-34 y.","Rural Area","27231.72","24988","1625","12474","18589","33486","42875","73385","26522.96","27940.48","482","210927","24886","26029"
"1995","16-34 y.","Urban Area","27251.67","25400.92","3337","10430","17108","34475","45125","75631","26763.06","27740.28","167","135523","25813","26833"
"1995","35-65 y.","Rural Area","27963.34","25375.8","2348","11662","17574","35464","48596","71094","27386.06","28540.62","205","148096","25921","27274"
"1995","35-65 y.","Urban Area","30808.41","27501.98","4506","13183","19671","38606","50986","90463","30329.73","31287.09","0","213353","27560","28682"
"1995","66 and older","Rural Area","16991.66","13988.68","505","7615","10222","21249","28323","65405","15993.33","17989.99","1585","86703","15247","16870"
"1995","66 and older","Urban Area","18780.67","16320","1049","8165","11418","23449","32893","59975","18046.64","19514.7","0","85698","17019","18296"
"1996","16-34 y.","Rural Area","28313.91","25638.72","1567","12370","19123","35559","45171","74718","27592.07","29035.75","495","236125","25644","27147"
"1996","16-34 y.","Urban Area","27812.49","25825","3213","10835","17555","34800","46574","77550","27302.17","28322.81","0","193088","26127","27076"
"1996","35-65 y.","Rural Area","28467.72","25491.58","2360","12359","18143","36274","47933","73814","27863.19","29072.25","1018","236125","26392","27669"
"1996","35-65 y.","Urban Area","31235.66","28436.68","4405","13163","19950","38916","51607","90481","30749.28","31722.04","0","261326","28330","29165"
"1996","66 and older","Rural Area","16851.14","14600","507","7449","9818","21504","28061","54457","15828.69","17873.59","0","99899","16185","17655"
"1996","66 and older","Urban Area","19364.73","16895","1072","8145","11531","24733","32638","58819","18630.67","20098.79","0","99097","17406","19095"
"1997","16-34 y.","Rural Area","27838.67","26388.45","1517","11826","18286","34192","44705","67942","27151.95","28525.39","818","192239","26951","28007"
"1997","16-34 y.","Urban Area","28395.36","26575","3118","11938","18611","35792","46836","74875","27880.47","28910.25","0","118038","27164","28334"
"1997","35-65 y.","Rural Area","29024.39","26401","2331","12504","18829","36586","47953","77402","28408.42","29640.36","211","192239","27550","28704"
"1997","35-65 y.","Urban Area","31533.04","28976.47","4335","13389","20116","39451","51403","87172","31068.97","31997.11","388","173716","29123","30055"
"1997","66 and older","Rural Area","18455.02","15965.61","518","7374","11021","21877","29210","100919","17403.88","19506.16","223","100919","17296","18634"
"1997","66 and older","Urban Area","19605.79","16854.29","1095","8843","11803","24360","34851","55884","18884.83","20326.75","2454","89477","17871","19273"
"1998","16-34 y.","Rural Area","28443.91","26624","1610","12367","19199","34604","46371","69421","27761.11","29126.71","0","134546","26650","27567"
"1998","16-34 y.","Urban Area","28194.27","26438.29","3275","11651","17984","34829","47178","78115","27680.64","28707.9","0","126927","26894","27957"
"1998","35-65 y.","Rural Area","28913.95","26899","2664","13429","18985","36079","48327","69421","28373.34","29454.56","246","134546","27237","28382"
"1998","35-65 y.","Urban Area","31933.64","29044","4887","14293","20808","39511","51947","91297","31468.44","32398.84","0","276704","29307","30035"
"1998","66 and older","Rural Area","18282.22","16213","611","7927","11318","22656","29901","61093","17399.48","19164.96","972","71867","16849","18752"
"1998","66 and older","Urban Area","20083.01","17568.17","1280","8822","12468","24485","34647","59362","19428.95","20737.07","0","88659","18521","19661"
"1999","16-34 y.","Rural Area","28480.85","26631","1544","12121","19490","34447","46598","77237","27750.42","29211.28","341","242816","27023","28542"
"1999","16-34 y.","Urban Area","29461.98","26825.12","3073","11775","18823","37361","49457","83083","28909.24","30014.72","108","122723","27216","28308"
