"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","(0) in school","24673.69","23428.46","188","12568","17277","30489","36626","67087","23054.6","26292.78","0","89039","21084","24126"
"1984","16-34 y.","(1a) inadequately completed","17544.47","15796.15","331","7937","11968","21404","29116","44534","16482.06","18606.88","0","103309","16334","18237"
"1984","16-34 y.","(1b) general elementary school","18707.33","17073.18","938","8099","12663","23825","30144","49203","18054.2","19360.46","0","148650","16887","18086"
"1984","16-34 y.","(1c) basic vocational qualification","20387.33","18533.16","1294","10226","13718","23889","32678","57027","19800.05","20974.61","0","131250","18288","19225"
"1984","16-34 y.","(2a) intermediate vocational","21779.47","20446.59","644","10349","15098","26185","33297","58171","20882.71","22676.23","307","131250","20299","21636"
"1984","16-34 y.","(2b) intermediate general qualification","23388.93","22167.37","364","10891","17069","27700","35038","67087","22261.11","24516.75","920","89039","21092","23370"
"1984","16-34 y.","(2c_gen) general maturity certificate","18976.18","18076.68","356","3914","9563","26675","37374","47662","17775.9","20176.46","0","54670","17028","19215"
"1984","16-34 y.","(2c_voc) vocational maturity certificate","19315.93","16630","217","6258","10399","25795","30718","80046","17691.55","20940.31","744","94603","15266","19705"
"1984","16-34 y.","(3a) lower tertiary education","21026.65","19443.49","70","11107","14125","27610","31898","42068","18562.23","23491.07","307","65633","17480","25602"
"1984","16-34 y.","(3b) higher tertiary education","22951.39","19712.3","178","6751","13675","28427","37872","113666","20395.65","25507.13","51","129256","17379","23733"
"1984","35-65 y.","(0) in school","","","","","","","","","","","","","",""
"1984","35-65 y.","(1a) inadequately completed","17679","16811.76","766","9099","12003","21460","27615","45973","17012.65","18345.35","0","103309","17256","18305"
"1984","35-65 y.","(1b) general elementary school","18253.76","16220.92","1589","8283","11860","22678","29181","54134","17702.39","18805.13","0","170618","16654","17535"
"1984","35-65 y.","(1c) basic vocational qualification","20558.39","18866","2492","10602","13957","24867","31597","57724","20138.17","20978.61","0","148650","18923","19592"
"1984","35-65 y.","(2a) intermediate vocational","24021.02","23285","621","11779","16403","29893","36968","51072","23200.75","24841.29","895","82333","23111","24678"
"1984","35-65 y.","(2b) intermediate general qualification","20505.61","19639.6","81","7442","14436","25811","31851","42808","18480.22","22531","2104","43622","18318","24452"
"1984","35-65 y.","(2c_gen) general maturity certificate","20836.19","19865.6","52","11380","13725","26779","32751","42647","18761.66","22910.72","5890","42647","15727","22136"
"1984","35-65 y.","(2c_voc) vocational maturity certificate","22999.17","22675.25","198","11289","15651","28398","35368","48552","21216.87","24781.47","4786","148650","20552","23814"
"1984","35-65 y.","(3a) lower tertiary education","26757.14","24217.25","173","13498","18867","32212","37554","66398","24319.02","29195.26","1189","143736","23561","26633"
"1984","35-65 y.","(3b) higher tertiary education","29126.61","27788","309","14964","20822","35239","45011","73308","27520.85","30732.37","2595","113747","26434","28868"
"1984","66 and older","(0) in school","","","","","","","","","","","","","",""
"1984","66 and older","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","66 and older","(1b) general elementary school","11115.59","9033.07","488","4775","6136","12516","20085","41977","10205.31","12025.87","0","110296","9203","10467"
"1984","66 and older","(1c) basic vocational qualification","12558.08","11044","483","5890","7659","15320","19501","41977","11666.97","13449.19","0","170618","11044","12271"
"1984","66 and older","(2a) intermediate vocational","14456.36","13354.22","146","6143","9203","18310","24561","34604","13288.56","15624.16","0","37770","12885","16039"
"1984","66 and older","(2b) intermediate general qualification","12871.38","10509.83","32","5178","6749","17179","24132","36813","9751.11","15991.65","1233","36813","6749","17179"
"1984","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","66 and older","(2c_voc) vocational maturity certificate","19326.85","16879.17","41","10430","13805","25500","30150","42808","16702.33","21951.37","6442","42808","14827","23814"
"1984","66 and older","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","66 and older","(3b) higher tertiary education","19222.19","15511.59","40","5295","10558","25167","34086","53275","15257.32","23187.06","4233","53275","15097","24767"
