"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","(2c_gen) general maturity certificate","Male","21855.51","19712.61","215","4212","10177","31745","38317","62449","19918.26","23792.76","0","129341","17630","21803"
"1985","(2c_voc) vocational maturity certificate","Female","19462.06","16710.38","164","7181","10916","26005","34347","55811","17762.5","21161.62","2701","56141","17417","21365"
"1985","(2c_voc) vocational maturity certificate","Male","20686.67","18591.35","251","10550","13690","26237","34560","50605","19462.67","21910.67","75","64303","18339","20785"
"1985","(3a) lower tertiary education","Female","23984.92","23244.66","71","9203","14922","29308","37162","114342","20459.09","27510.75","4706","114342","21738","27199"
"1985","(3a) lower tertiary education","Male","26181.14","23883.27","177","13415","18351","31091","39728","71811","24144.28","28218","5025","114342","22700","26653"
"1985","(3b) higher tertiary education","Female","23545.67","20660.83","176","9829","14939","31914","40362","61370","21658.79","25432.55","3451","69739","21521","26070"
"1985","(3b) higher tertiary education","Male","27275.03","26394.56","334","12844","19052","34233","42300","58918","26010.09","28539.97","1174","61429","25583","29131"
"1986","(0) in school","Female","25755.54","24444","73","12458","18209","30783","39646","57602","22990.81","28520.27","3697","75592","21456","27298"
"1986","(0) in school","Male","25612.4","22451.57","116","12499","17880","32192","40868","57523","23554.41","27670.39","0","61263","20728","25101"
"1986","(1a) inadequately completed","Female","17827.45","16961.12","478","6356","10437","23527","30668","45325","17019.49","18635.41","108","56731","19002","21035"
"1986","(1a) inadequately completed","Male","18479.25","16511.98","375","8520","12034","23873","29746","61416","17563.57","19394.93","798","61416","17590","20293"
"1986","(1b) general elementary school","Female","16034.82","14329.86","1632","5945","8875","20739","28149","52897","15553.97","16515.67","0","83716","16240","17238"
"1986","(1b) general elementary school","Male","18617.8","16622.29","854","8316","11446","23608","31320","50415","17981.5","19254.1","3240","91435","18265","20073"
"1986","(1c) basic vocational qualification","Female","19070.51","17548.96","1493","7271","11625","24375","31475","60141","18504.69","19636.33","51","185058","19163","20289"
"1986","(1c) basic vocational qualification","Male","19888.34","18428.76","2139","9943","12985","24375","30941","55613","19476.22","20300.46","2331","121424","19186","20045"
"1986","(2a) intermediate vocational","Female","21592.56","20364.3","748","8245","12685","27602","35090","70432","20713.01","22472.11","390","121424","21460","23188"
"1986","(2a) intermediate vocational","Male","23908.48","21273.07","563","12451","16556","28095","35736","71314","22743.86","25073.1","1840","215855","21283","23211"
"1986","(2b) intermediate general qualification","Female","22062.51","19726.65","289","8167","12235","28735","34559","53167","19877.96","24247.06","0","215855","20168","22795"
"1986","(2b) intermediate general qualification","Male","25105.59","23773.24","177","12547","17355","31475","39025","58580","23469.41","26741.77","3697","70754","21898","26103"
"1986","(2c_gen) general maturity certificate","Female","19025.51","17599.66","172","4663","8145","26831","34559","49250","17233.26","20817.76","1662","70754","17380","22023"
"1986","(2c_gen) general maturity certificate","Male","23563.14","21464.08","233","5029","12272","29867","44017","64079","21175.52","25950.76","0","215855","18805","23512"
"1986","(2c_voc) vocational maturity certificate","Female","20378.09","16524.27","171","7717","11424","26754","34241","61790","18534.02","22222.16","108","72208","16505","22224"
"1986","(2c_voc) vocational maturity certificate","Male","21270.18","18522.23","242","10201","13422","26720","35724","52897","19977.27","22563.09","2680","59474","18027","21927"
"1986","(3a) lower tertiary education","Female","22767.22","22283.03","70","6717","13689","30771","39622","75592","19841.93","25692.51","3517","75592","22005","27901"
"1986","(3a) lower tertiary education","Male","26167.52","23666.51","177","11749","17337","30981","40495","73321","23619.62","28715.42","3280","185058","22795","26886"
"1986","(3b) higher tertiary education","Female","25502.18","24223.6","175","9670","17346","33270","41117","66315","23434.44","27569.92","0","81275","22922","28180"
"1986","(3b) higher tertiary education","Male","29060.45","28094.49","329","15332","21764","35220","42042","66315","27695.57","30425.33","0","92846","27052","29998"
"1987","(0) in school","Female","25324.73","24738.25","90","11401","16397","33037","39523","53088","22833.1","27816.36","4295","77872","22799","26298"
"1987","(0) in school","Male","27931.3","26103.87","102","15215","18251","37028","42749","73067","25519.37","30343.23","3631","73067","22083","28172"
"1987","(1a) inadequately completed","Female","18741.8","18397.92","463","6581","11857","23434","31271","44056","17872.34","19611.26","825","68160","20241","21996"
"1987","(1a) inadequately completed","Male","19476.12","18213.92","361","10187","12273","24250","31288","48244","18433.64","20518.6","1841","68160","19338","21590"
"1987","(1b) general elementary school","Female","16809.6","14870.43","1604","6347","9218","21959","28772","49826","16300.4","17318.8","0","124820","17611","18836"
"1987","(1b) general elementary school","Male","19619.28","18014.97","850","8466","12317","24305","32127","53327","18918.96","20319.6","0","108409","19273","20942"
"1987","(1c) basic vocational qualification","Female","19905.84","18316.12","1477","7753","11590","25457","33747","61607","19311.96","20499.72","58","121339","19420","20782"
"1987","(1c) basic vocational qualification","Male","20673.44","19222.51","2116","10104","13930","25353","32052","57917","20249.63","21097.25","0","104625","20232","21081"
"1987","(2a) intermediate vocational","Female","22594.47","20937.92","757","9541","13716","28405","37399","65206","21732.2","23456.74","1068","104625","22230","23930"
"1987","(2a) intermediate vocational","Male","24674.31","22530.04","575","12405","17239","29289","38330","67198","23670.13","25678.49","3866","124820","22654","24434"
"1987","(2b) intermediate general qualification","Female","21078.62","20331.27","261","7958","12271","27711","35200","57917","19838.21","22319.03","2525","59431","21172","24192"
"1987","(2b) intermediate general qualification","Male","26786.98","25870.13","172","12331","19173","31607","40546","60490","24724.99","28848.97","1219","124820","24037","27556"
"1987","(2c_gen) general maturity certificate","Female","21883.7","19662.34","153","5091","10609","29392","39256","92361","19463.58","24303.82","8","106218","18896","24652"
"1987","(2c_gen) general maturity certificate","Male","23592.5","22453.63","229","5586","13242","31362","42166","62833","21869.39","25315.61","0","79047","20989","25224"
"1987","(2c_voc) vocational maturity certificate","Female","22043.44","18066.33","176","10303","13059","27528","37443","62833","20066.95","24019.93","3068","104625","18350","22800"
"1987","(2c_voc) vocational maturity certificate","Male","22264.45","19824.91","230","10692","14602","27980","37934","64678","20840.55","23688.35","922","65891","19836","22830"
"1987","(3a) lower tertiary education","Female","22976.4","23124.76","73","7822","13573","31658","40271","46249","19964.26","25988.54","3862","77872","21978","27405"
"1987","(3a) lower tertiary education","Male","26646.44","25666.9","176","12213","19569","32663","38165","79047","24622.48","28670.4","427","121339","24247","27978"
"1987","(3b) higher tertiary education","Female","25522.01","24193.38","175","9385","15787","32445","42802","85030","23251.69","27792.33","307","106872","22098","27418"
"1987","(3b) higher tertiary education","Male","31476.82","29992.19","320","16649","23088","38743","46249","82023","29884.63","33069.01","390","106872","28321","31669"
"1988","(0) in school","Female","27170.5","25726.78","73","14584","19258","34225","40620","65863","24479.99","29861.01","5080","65863","23719","28145"
"1988","(0) in school","Male","26116.35","25743.29","90","12627","18254","31536","35770","79672","23655.48","28577.22","7016","79672","22703","27354"
"1988","(1a) inadequately completed","Female","18535.2","18017.81","441","6869","10496","23740","30362","48847","17489.41","19580.99","1930","80790","20097","22213"
"1988","(1a) inadequately completed","Male","20265.58","17998.12","315","11793","13920","24479","32990","48407","19084.89","21446.27","3559","80790","19533","22061"
"1988","(1b) general elementary school","Female","16966.89","15011.15","1501","6554","9167","22198","30128","48656","16444.52","17489.26","1992","101344","17678","18994"
"1988","(1b) general elementary school","Male","19943.05","18139.96","841","9300","12722","25295","32070","49392","19262.3","20623.8","813","75185","19697","21523"
"1988","(1c) basic vocational qualification","Female","20294.38","18734.27","1422","8068","11853","25737","34225","61202","19691.02","20897.74","917","124872","19827","21095"
"1988","(1c) basic vocational qualification","Male","21292.17","19373.84","2012","10582","14203","26160","34106","60163","20834.38","21749.96","0","98570","20277","21197"
"1988","(2a) intermediate vocational","Female","23479.6","22445.86","735","9374","14575","29551","38135","61604","22543.64","24415.56","1262","152338","22991","25272"
"1988","(2a) intermediate vocational","Male","25418.63","23041","543","13046","17658","30888","38486","69488","24411.16","26426.1","2311","101344","22991","24778"
"1988","(2b) intermediate general qualification","Female","22511.92","20821.9","272","7328","11764","30128","38643","57157","20990.17","24033.67","2200","101344","21460","25052"
"1988","(2b) intermediate general qualification","Male","27934.32","27404.44","154","14215","20785","33136","40712","71988","25914.68","29953.96","3709","101344","24664","28681"
"1988","(2c_gen) general maturity certificate","Female","19663.64","18991.22","131","5784","8135","27518","34975","50185","17568.84","21758.44","8","55230","18191","23896"
"1988","(2c_gen) general maturity certificate","Male","23777.47","23490.94","219","6144","14331","31475","38647","64944","22111.08","25443.86","77","71988","22166","26081"
"1988","(2c_voc) vocational maturity certificate","Female","23076.33","19801.46","172","10218","14068","29216","40350","71988","21062.54","25090.12","515","97058","19348","22927"
"1988","(2c_voc) vocational maturity certificate","Male","24252.42","21803.24","220","11596","15555","30544","39139","75084","22606.23","25898.61","498","79070","21255","24567"
"1988","(3a) lower tertiary education","Female","23866.52","25403.34","66","8446","15099","31335","38355","57948","20950.78","26782.26","2158","57948","23787","30125"
"1988","(3a) lower tertiary education","Male","28827.81","27363.98","167","12768","19547","33688","43319","95421","26463.24","31192.38","2045","124872","26160","29660"
"1988","(3b) higher tertiary education","Female","27014.26","22415.32","164","10179","16620","35110","45915","95421","24408.03","29620.49","0","110883","22259","29250"
"1988","(3b) higher tertiary education","Male","31440.84","30549.69","305","15835","22259","37821","47039","84608","29797.15","33084.53","147","110883","29005","33222"
"1989","(0) in school","Female","30591.12","27833.56","85","13549","22292","34684","48605","89316","27279.51","33902.73","2650","89316","23353","29082"
"1989","(0) in school","Male","26541.85","25209","91","14162","20073","30659","37786","72825","23960.86","29122.84","3681","90347","24080","27500"
"1989","(1a) inadequately completed","Female","19145.34","18218.94","422","7375","10860","24576","32128","49979","18068.93","20221.75","666","68126","20885","23291"
"1989","(1a) inadequately completed","Male","21558.67","19143.63","299","12236","14133","26922","36004","54929","20380.88","22736.46","3568","60847","20404","23629"
"1989","(1b) general elementary school","Female","17454.07","15517.59","1427","6740","9522","22999","30895","50887","16905.57","18002.57","1308","79979","18206","19704"
"1989","(1b) general elementary school","Male","20588.75","18425.64","795","9429","12761","25899","35226","52144","19864.06","21313.44","2577","68126","20888","22439"
"1989","(1c) basic vocational qualification","Female","21042.26","19569.75","1384","7999","12251","26392","36083","59679","20404.87","21679.65","0","170922","21053","22256"
"1989","(1c) basic vocational qualification","Male","22123.18","20638","1919","10892","14940","26878","34693","59513","21644.81","22601.55","1749","114762","21400","22451"
"1989","(2a) intermediate vocational","Female","24768.79","23139.02","717","9502","14428","31142","39503","83482","23658.18","25879.4","2270","155412","23687","25620"
"1989","(2a) intermediate vocational","Male","26581.78","24047.23","544","13615","17796","31446","41503","83482","25474.35","27689.21","2761","102045","23949","25656"
"1989","(2b) intermediate general qualification","Female","22574.16","21627.32","262","8445","13993","28860","36374","54050","21025.04","24123.28","2147","132408","21855","24850"
"1989","(2b) intermediate general qualification","Male","28252.51","26495.99","131","13116","19424","33514","41790","132408","25750.55","30754.47","507","132408","25087","28505"
"1989","(2c_gen) general maturity certificate","Female","22070.1","21497.22","128","6146","9119","29867","42006","93835","19339.7","24800.5","8","93835","20155","25612"
"1989","(2c_gen) general maturity certificate","Male","27270.79","24174.72","225","7768","15606","32942","45208","120561","24993.64","29547.94","200","132757","22673","26003"
"1989","(2c_voc) vocational maturity certificate","Female","24337.41","20678.09","183","11130","14072","30690","42781","71584","22285.05","26389.77","3492","100612","20787","24376"
"1989","(2c_voc) vocational maturity certificate","Male","25551.61","23598.59","221","11715","17094","31714","43467","68673","23886.18","27217.04","3448","80541","23349","25645"
"1989","(3a) lower tertiary education","Female","25696.81","24090.26","63","10263","17462","32709","38799","73970","22328.89","29064.73","5657","73970","22559","31017"
"1989","(3a) lower tertiary education","Male","29880.09","26698.52","170","12403","18970","36150","46123","120561","26914.46","32845.72","3106","170922","25617","29479"
"1989","(3b) higher tertiary education","Female","30007.97","23831.46","164","8692","17745","37768","52085","120561","26944.02","33071.92","4330","132757","22981","30269"
"1989","(3b) higher tertiary education","Male","34601.93","31465.55","302","16942","24326","41703","50887","132408","32531.11","36672.75","4342","155412","30269","33705"
"1990","(0) in school","Female","34169.12","30325.91","70","12769","21676","43892","62172","103314","29595.4","38742.84","2509","103314","25841","35387"
"1990","(0) in school","Male","29511","27617.24","92","14830","21673","34321","40806","89677","26466.34","32555.66","5062","100208","25519","28902"
"1990","(1a) inadequately completed","Female","19509.15","17494.23","397","7712","11567","25867","32478","53314","18377.57","20640.73","0","70874","21281","24206"
"1990","(1a) inadequately completed","Male","21217.83","19085.5","293","12298","14302","26495","33308","51214","19941.93","22493.73","2736","75701","21326","24616"
"1990","(1b) general elementary school","Female","17787.68","15342.49","1387","6744","9883","23696","31778","52713","17200.47","18374.89","0","84618","18592","20063"
"1990","(1b) general elementary school","Male","20614.48","19173.92","769","9380","12957","25967","34321","54920","19823.48","21405.48","0","76383","20765","22355"
"1990","(1c) basic vocational qualification","Female","22248.88","19816.68","1348","8798","12851","27895","36493","72165","21504.63","22993.13","975","221883","21363","22849"
"1990","(1c) basic vocational qualification","Male","22850.26","21176.47","1879","11162","15286","28294","36101","60441","22345.9","23354.62","2040","88894","22084","23147"
"1990","(2a) intermediate vocational","Female","25587.97","24098.88","737","10168","15141","31442","40545","68986","24471.48","26704.46","2870","181118","24466","26864"
"1990","(2a) intermediate vocational","Male","28930.95","25092.38","532","14183","18518","33283","44471","100421","27294.51","30567.39","1154","221883","24776","26986"
"1990","(2b) intermediate general qualification","Female","22286.11","21758.44","240","7115","13864","29956","37014","58619","20789.88","23782.34","746","82248","22126","25207"
"1990","(2b) intermediate general qualification","Male","27618.17","26661.12","120","13809","19932","33301","39202","82248","25460.02","29776.32","4101","82248","25143","30331"
"1990","(2c_gen) general maturity certificate","Female","23514.39","21270.04","134","6472","14231","31406","41884","55420","20817.68","26211.1","10","103314","21295","25002"
"1990","(2c_gen) general maturity certificate","Male","26238.74","24665.55","209","8637","15907","33349","44429","75680","24284.1","28193.38","693","100208","22768","26875"
"1990","(2c_voc) vocational maturity certificate","Female","25070.33","20209.32","182","11063","13814","31533","41996","92644","22764.75","27375.91","2151","110876","21681","26060"
"1990","(2c_voc) vocational maturity certificate","Male","25981.41","23392.65","231","12843","17542","32807","41135","66576","24312.92","27649.9","24","88894","23112","27401"
"1990","(3a) lower tertiary education","Female","29361.63","26616.09","65","14627","19620","36665","44805","89677","24911.68","33811.58","7476","120039","24745","31764"
"1990","(3a) lower tertiary education","Male","31083.84","27532.34","173","14530","19613","36454","46044","145759","28015.97","34151.71","10","181118","26883","30697"
"1990","(3b) higher tertiary education","Female","29586.1","25725.57","165","10387","18172","38947","48837","87854","26837.63","32334.57","4731","145759","25268","32056"
"1990","(3b) higher tertiary education","Male","34493.47","31807.84","298","17537","22591","41243","52032","103466","32372.32","36614.62","243","148122","30637","34728"
"1991","(0) in school","Female","37025.1","31997.5","69","15850","21747","44433","64832","118325","32078.04","41972.16","9248","118325","26903","37663"
"1991","(0) in school","Male","33223.65","28764.45","84","19748","22563","40419","53804","116916","29719.44","36727.86","10381","116916","26624","33037"
"1991","(1a) inadequately completed","Female","22395.04","20949.73","395","6442","14123","28533","38232","60646","21198.74","23591.34","2122","77365","23080","25244"
"1991","(1a) inadequately completed","Male","22585.78","20235.72","283","12037","16169","28724","37252","48449","21350.1","23821.46","3084","54077","22960","26000"
"1991","(1b) general elementary school","Female","18984.99","16075.25","1328","7011","10032","25288","34564","56360","18329.76","19640.22","418","93460","19775","21514"
"1991","(1b) general elementary school","Male","22348.93","19988.09","751","10088","13967","28319","37456","59837","21472.39","23225.47","419","93460","22166","24386"
"1991","(1c) basic vocational qualification","Female","23492.46","21313.84","1342","8659","13932","30182","39656","78705","22753.21","24231.71","849","130243","23132","24607"
"1991","(1c) basic vocational qualification","Male","24957.16","23129.43","1869","12037","16463","30850","40207","63764","24413.73","25500.59","1278","99031","23614","24738"
"1991","(2a) intermediate vocational","Female","26975.47","25380.43","757","10254","15927","33296","44433","88780","25892.03","28058.91","1784","153869","26244","27997"
"1991","(2a) intermediate vocational","Male","29579.3","26334.57","519","15289","19386","35787","45927","85390","28222.64","30935.96","4504","153869","26350","28676"
"1991","(2b) intermediate general qualification","Female","24333.5","23140.71","239","9368","14145","31254","41858","62652","22675.02","25991.98","1457","84779","23434","26236"
"1991","(2b) intermediate general qualification","Male","28826.02","27532.52","127","11722","18038","35941","44777","76790","26230.53","31421.51","2834","111683","26575","32868"
"1991","(2c_gen) general maturity certificate","Female","27128.68","23560.22","139","7394","14065","35633","48823","92569","24243.29","30014.07","3574","118325","23661","28965"
"1991","(2c_gen) general maturity certificate","Male","28438.96","27476.25","206","11612","17481","37161","47108","72389","26585.15","30292.77","418","74160","24761","28810"
"1991","(2c_voc) vocational maturity certificate","Female","25928.87","21809.77","186","11907","15231","32138","43396","92807","23275.2","28582.54","419","178897","22549","26443"
"1991","(2c_voc) vocational maturity certificate","Male","27556.63","24761.27","242","11832","17951","36053","44675","89473","25851.25","29262.01","3075","89678","24148","27997"
"1991","(3a) lower tertiary education","Female","29778.54","27608.34","74","8416","17623","38412","46769","116916","25201.19","34355.89","10","116916","27360","35012"
"1991","(3a) lower tertiary education","Male","31682.1","29413.36","178","15444","21650","37347","50526","105190","28956.24","34407.96","3363","178897","28570","31956"
"1991","(3b) higher tertiary education","Female","33313.66","29831.4","164","14240","19194","43384","53032","135291","30404.89","36222.43","3358","135291","26779","35559"
"1991","(3b) higher tertiary education","Male","35674.47","32945.05","305","17373","23506","43895","53587","101835","33651.22","37697.72","10","135291","31961","36413"
"1992","(0) in school","Female","36356.72","32197.75","74","14647","23960","48862","61035","88740","32521.79","40191.65","6269","88740","27366","36830"
"1992","(0) in school","Male","36004.42","29996.97","73","19234","22919","38946","59369","112909","31640.31","40368.53","3967","112909","26525","34840"
"1992","(1a) inadequately completed","Female","22334.54","20885","424","7567","13508","28278","37541","62412","21110.24","23558.84","0","87050","23157","25719"
"1992","(1a) inadequately completed","Male","24045.38","23246.47","306","13454","17790","29229","34090","54305","22891.89","25198.87","997","66629","24320","26912"
"1992","(1b) general elementary school","Female","18803.58","15803.52","1506","6490","10068","25065","34350","56678","18165.75","19441.41","0","97904","19290","20855"
"1992","(1b) general elementary school","Male","22884.38","20473.68","783","9866","14647","29404","38089","60947","22000.5","23768.26","874","78349","22006","24256"
"1992","(1c) basic vocational qualification","Female","22286.37","19468.62","1897","7505","11872","29254","39373","71092","21667.92","22904.82","153","150568","20233","21726"
"1992","(1c) basic vocational qualification","Male","24529.83","22547.14","2398","10852","15764","30732","39424","70003","24024.25","25035.41","2147","100710","22719","23814"
"1992","(2a) intermediate vocational","Female","25363.3","22668.23","1384","9945","14766","31970","44522","80277","24667.31","26059.29","2213","138411","21565","22915"
"1992","(2a) intermediate vocational","Male","25374.62","22702.02","1187","12132","16196","31435","41948","67594","24581.88","26167.36","3524","255823","21396","22919"
"1992","(2b) intermediate general qualification","Female","23659.11","21791.55","335","9779","15028","30970","38991","63403","22353.27","24964.95","1465","66476","21901","25515"
"1992","(2b) intermediate general qualification","Male","29163.37","26660.77","210","10395","18069","35619","47360","80277","27172.48","31154.26","3374","92803","25711","28880"
"1992","(2c_gen) general maturity certificate","Female","25786.37","22809.95","167","6478","13552","33663","46949","76584","23381.91","28190.83","3348","83858","23437","28063"
"1992","(2c_gen) general maturity certificate","Male","29827.27","27884","216","11343","18635","39262","52365","65610","27975.79","31678.75","0","86877","26289","30315"
"1992","(2c_voc) vocational maturity certificate","Female","27521.39","24416.67","232","12541","15886","32979","45890","92803","25279.94","29762.84","1293","173775","24481","28883"
"1992","(2c_voc) vocational maturity certificate","Male","26653.97","25164.48","290","10543","17792","34087","45842","59974","25234.45","28073.49","3809","66476","23946","27871"
"1992","(3a) lower tertiary education","Female","23957.18","20713.82","454","9431","15676","29087","42774","75166","22833.63","25080.73","1841","112909","20519","22385"
"1992","(3a) lower tertiary education","Male","29007.94","25819.91","417","11944","18315","35913","45959","83858","27543.91","30471.97","5291","173775","23623","26576"
"1992","(3b) higher tertiary education","Female","32682.81","29988.02","293","10682","20663","42612","58329","88740","30837.06","34528.56","2435","90142","26446","30004"
"1992","(3b) higher tertiary education","Male","34749.26","32183.63","496","14049","22965","44591","57939","88740","33272.43","36226.09","4908","138411","29055","32285"
"1993","(0) in school","Female","38947.19","35986.73","69","15919","27077","44901","69332","131112","33862.72","44031.66","6034","131112","28819","39802"
"1993","(0) in school","Male","37404.72","32225.86","59","17483","23137","41420","71478","153933","31647.46","43161.98","5654","153933","25418","35400"
"1993","(1a) inadequately completed","Female","23054.11","20832.63","415","8200","13774","29124","39086","66737","21694.51","24413.71","859","126937","23369","25448"
"1993","(1a) inadequately completed","Male","24259.55","23436.48","312","13450","16122","30707","37567","50725","23006.88","25512.22","6110","68723","24622","27335"
"1993","(1b) general elementary school","Female","19233.45","16716.96","1458","6992","10294","25686","35959","59575","18554.08","19912.82","0","100181","19721","21220"
"1993","(1b) general elementary school","Male","23718.81","21539.22","749","10120","14841","31123","39313","59724","22766.12","24671.5","2313","86375","23379","25205"
"1993","(1c) basic vocational qualification","Female","23431.06","20838.08","1838","8740","12940","30247","40768","73261","22793.18","24068.94","0","153933","21717","23290"
"1993","(1c) basic vocational qualification","Male","25507.66","23593.48","2346","11332","16296","31802","42012","67189","24991.3","26024.02","1593","100181","23804","24709"
"1993","(2a) intermediate vocational","Female","26968.54","24471.61","1403","10876","16008","35095","47049","69332","26219.23","27717.85","2016","132075","24064","25665"
"1993","(2a) intermediate vocational","Male","27678.56","25057.58","1185","13695","18535","34117","44022","70706","26943.39","28413.73","86","122975","24252","25578"
"1993","(2b) intermediate general qualification","Female","25050.14","22643.4","309","10260","14308","33118","42730","60785","23616.46","26483.82","3003","80770","23002","26339"
"1993","(2b) intermediate general qualification","Male","29126.43","27100.27","213","10117","18982","35538","47226","95117","27127.72","31125.14","3123","112124","26720","30180"
"1993","(2c_gen) general maturity certificate","Female","29917.8","26535.81","189","6483","14939","35617","59049","131112","26893.02","32942.58","188","153933","24306","29766"
"1993","(2c_gen) general maturity certificate","Male","30421.46","30038.44","215","9612","16208","39391","51908","70927","28183.61","32659.31","1543","132075","26881","32516"
"1993","(2c_voc) vocational maturity certificate","Female","28516.25","25174.16","232","13043","16570","35685","43317","79066","26035.16","30997.34","1483","221375","25505","30524"
"1993","(2c_voc) vocational maturity certificate","Male","28106.36","26226.05","284","11068","18915","34449","48379","70472","26390.13","29822.59","4237","130150","25530","29329"
"1993","(3a) lower tertiary education","Female","26064.02","23589.73","437","10747","17629","32655","42444","63577","24858.31","27269.73","3313","126937","23617","25844"
"1993","(3a) lower tertiary education","Male","31846.66","28715.43","412","13835","19936","39131","52779","89776","30046.76","33646.56","251","221375","26438","29942"
"1993","(3b) higher tertiary education","Female","34739.03","30250.62","293","10971","21120","45099","60341","104646","32685.27","36792.79","2812","117535","28534","33723"
"1993","(3b) higher tertiary education","Male","37748","34591.15","498","14917","25316","46665","61758","111489","36096.42","39399.58","6348","132075","32376","35669"
"1994","(0) in school","Female","34585.6","32214.6","111","16522","25484","41567","49331","101478","31744.74","37426.46","4831","101478","29707","34013"
