"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1987","66 and older","direct migration background","13507.1","10373.95","56","6749","8093","18301","25080","64678","10609.98","16404.22","1841","64678","10578","19895"
"1987","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1987","66 and older","no migration background","13630.87","11526.27","1025","6002","8008","16568","24015","45681","12996.42","14265.32","891","121339","11984","13273"
"1988","16-34 y.","direct migration background","21975.65","20444","1025","11202","15167","27286","34480","48847","21306.72","22644.58","8","75185","20687","22287"
"1988","16-34 y.","indirect migration background","21426.59","19835.66","195","11805","14475","26933","32606","49473","19935.19","22917.99","3712","80790","19828","23114"
"1988","16-34 y.","no migration background","23342.1","21855.6","2634","10111","15200","28765","37939","61950","22873.57","23810.63","0","152338","22195","22861"
"1988","35-65 y.","direct migration background","21052.06","19874.41","1602","10272","14100","26261","33349","48586","20582.5","21521.62","498","80790","20827","21940"
"1988","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1988","35-65 y.","no migration background","24037.85","22069.36","3486","10776","15842","29976","38417","64063","23628.6","24447.1","0","124872","22825","23719"
"1988","66 and older","direct migration background","14149.56","10899.96","63","6749","7110","17075","25703","78110","11013.09","17286.03","1930","78110","11065","17075"
"1988","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1988","66 and older","no migration background","14141.01","11659.49","988","6349","8316","17052","24079","48656","13469.47","14812.55","1524","124872","12124","13593"
"1989","16-34 y.","direct migration background","22938.13","20894.31","962","11269","14995","27247","35208","70372","22202.8","23673.46","2700","132757","21367","23210"
"1989","16-34 y.","indirect migration background","23202.43","21962.37","229","13582","16432","28157","34245","59315","21837.52","24567.34","3025","68126","22268","25136"
"1989","16-34 y.","no migration background","24600.47","22665.73","2582","10335","15859","29913","40132","74720","24081.41","25119.53","54","150321","22855","23770"
"1989","35-65 y.","direct migration background","22522.13","21270.08","1575","11004","14999","26692","34229","93835","22008.46","23035.8","8","102337","22084","22962"
"1989","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1989","35-65 y.","no migration background","25150.43","23090.22","3305","11302","16650","30957","40025","72825","24688.87","25611.99","0","170922","23949","24684"
"1989","66 and older","direct migration background","16242.47","12328.03","69","6749","8633","20990","34767","51205","13095.98","19388.96","3444","80541","12899","20990"
"1989","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1989","66 and older","no migration background","14777.31","11803.98","956","6338","8610","17621","24972","53644","13984.72","15569.9","2020","170922","13120","14292"
"1990","16-34 y.","direct migration background","23661.38","20705","914","11913","15477","28183","35826","72165","22844.78","24477.98","24","171815","21149","22991"
"1990","16-34 y.","indirect migration background","24598.83","24031","267","13200","16940","30189","37645","49303","23246.42","25951.24","149","70874","24214","27370"
"1990","16-34 y.","no migration background","25336.42","23196","2477","11146","16290","30587","40187","75680","24734.91","25937.93","0","221883","23469","24139"
"1990","35-65 y.","direct migration background","22916.75","21540","1555","11005","15143","28070","36173","58619","22355.95","23477.55","322","110876","22643","24052"
"1990","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1990","35-65 y.","no migration background","26089.78","24037","3219","11542","17011","32641","40901","75581","25593.48","26586.08","0","159864","24845","25798"
"1990","66 and older","direct migration background","16533.91","12885.88","82","7495","9757","23052","30875","52460","14061.19","19006.63","2638","66576","13718","23052"
"1990","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1990","66 and older","no migration background","15329.35","12514.32","974","6697","8842","18231","25730","53084","14535.25","16123.45","305","145759","13411","14763"
"1991","16-34 y.","direct migration background","24055.6","22212.9","876","11849","16395","30907","38118","60646","23270.84","24840.36","3075","90479","22431","24126"
"1991","16-34 y.","indirect migration background","26609.03","26624","318","11021","17442","34178","42502","58983","25233.33","27984.73","418","70853","25884","28277"
"1991","16-34 y.","no migration background","26966.37","24501","2429","11400","17059","32943","44001","85939","26364.4","27568.34","10","178897","24990","25938"
"1991","35-65 y.","direct migration background","25853.07","23970.71","1527","12505","17071","31953","40040","75864","25244.62","26461.52","418","178897","24738","26000"
"1991","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","no migration background","28388.66","26097.06","3214","12567","18358","35218","45539","80870","27871.74","28905.58","1278","130243","26636","27774"
"1991","66 and older","direct migration background","16511.22","14493.88","98","7372","9517","20946","30335","41117","14393.38","18629.06","2122","67360","14648","20882"
"1991","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1991","66 and older","no migration background","15777.83","13207.45","973","6586","9342","19544","26443","53308","15063.52","16492.14","849","90479","14461","15891"
"1992","16-34 y.","direct migration background","24897.39","22570.46","845","13105","17902","30648","38270","60461","24052.22","25742.56","2352","96195","22839","24456"
"1992","16-34 y.","indirect migration background","27708.69","27142.33","380","12772","18930","33954","45480","65188","26414.2","29003.18","0","78349","26904","28584"
"1992","16-34 y.","no migration background","25716.42","23467.92","3775","10941","16137","31697","42765","80277","25302.18","26130.66","874","112909","22889","23894"
"1992","35-65 y.","direct migration background","25621.84","23967.48","1587","11653","16773","31387","41096","64510","25016.52","26227.16","0","173775","25054","26581"
"1992","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1992","35-65 y.","no migration background","27483.89","24846.15","5297","11300","16895","34811","46367","80277","27079.41","27888.37","1300","255823","23912","24554"
"1992","66 and older","direct migration background","16475.86","12478.8","139","6194","9358","21354","32673","47372","14590.25","18361.47","2700","63429","13479","18227"
"1992","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1992","66 and older","no migration background","15398.07","12428.88","1337","5822","8952","19462","27671","55595","14795.07","16001.07","153","98480","12691","13825"
"1993","16-34 y.","direct migration background","25595.55","23728.37","815","13311","17620","31702","39934","68723","24666.45","26524.65","859","95117","23654","24884"
"1993","16-34 y.","indirect migration background","28013.63","25918.49","444","11213","18532","35948","45460","80770","26727.37","29299.89","188","86375","25660","29231"
"1993","16-34 y.","no migration background","26717.59","24706.56","3661","11097","17433","33438","43396","71154","26268.96","27166.22","86","153933","24635","25518"
"1993","35-65 y.","direct migration background","27957.01","25235.02","1525","12738","17298","34250","44966","78716","27243.12","28670.9","1543","221375","25532","27223"
"1993","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1993","35-65 y.","no migration background","29275.34","26435.55","5205","11852","18460","36679","49405","85872","28850.54","29700.14","0","221375","26102","26863"
"1993","66 and older","direct migration background","18535.19","15400.76","158","6715","10319","24604","33913","65070","16599.89","20470.49","2029","70472","15310","18213"
"1993","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1993","66 and older","no migration background","16251.11","13641.94","1338","7035","9655","20171","28468","51729","15651.46","16850.76","44","100181","14350","15197"
"1994","16-34 y.","direct migration background","27163.37","24740.79","760","13893","18177","35194","42387","73372","26142.71","28184.03","0","137145","24071","26052"
"1994","16-34 y.","indirect migration background","29099.69","29627.52","464","12520","19834","37382","46129","60811","27876.52","30322.86","0","75597","28177","30786"
"1994","16-34 y.","no migration background","28006.69","26346.27","3594","12103","18273","34741","45374","73789","27542.94","28470.44","0","204137","26377","27117"
"1994","35-65 y.","direct migration background","28552.7","26700","1440","12002","17686","35726","46939","74455","27822.49","29282.91","0","185898","26763","28116"
"1994","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","no migration background","30245.74","27124","5137","13168","19476","37953","50715","83829","29810.39","30681.09","0","204137","27316","28245"
"1994","66 and older","direct migration background","18798.26","15501.2","174","7458","10600","25017","34860","65583","17062.16","20534.36","3681","65583","15439","17858"
"1994","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1994","66 and older","no migration background","17278.32","14150.09","1343","7482","10258","21131","30118","61457","16660.71","17895.93","44","81051","15699","17052"
"1995","16-34 y.","direct migration background","24129.57","22304","945","8283","15510","30615","40601","63911","23242.43","25016.71","2505","210927","22382","23841"
"1995","16-34 y.","indirect migration background","29222.58","28296.75","479","10430","18610","37060","47935","65365","27937.21","30507.95","448","135523","26957","29689"
"1995","16-34 y.","no migration background","27665.78","25844.05","3538","11718","17892","34574","44982","75631","27186.62","28144.94","167","210927","26093","27056"
"1995","35-65 y.","direct migration background","27082.75","24634","1655","10494","16784","33935","44360","72952","26386.44","27779.06","0","213353","25182","26270"
"1995","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1995","35-65 y.","no migration background","30497.36","27443.92","5171","13007","19464","38181","50912","88921","30059.02","30935.7","0","213353","27804","28891"
"1995","66 and older","direct migration background","18941.97","16028","214","9191","11480","25500","34711","53876","17273.22","20610.72","1197","80058","15868","18446"
"1995","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1995","66 and older","no migration background","18160.97","15523.55","1334","7882","10852","22506","30921","65392","17523.19","18798.75","0","86703","16726","17821"
"1996","16-34 y.","direct migration background","25079.41","22337.72","845","10842","16594","30769","42704","67173","24179.52","25979.3","0","107573","23016","24206"
"1996","16-34 y.","indirect migration background","30005.09","28511.92","512","12001","18512","38015","48955","67619","28688.56","31321.62","102","193088","26832","29464"
"1996","16-34 y.","no migration background","28277.5","26278.36","3424","11276","18243","35199","46710","78271","27778.72","28776.28","495","236125","26703","27506"
"1996","35-65 y.","direct migration background","27643.85","24344.55","1545","11044","17347","35063","46545","76868","26974.9","28312.8","1018","156023","24929","26455"
"1996","35-65 y.","indirect migration background","28513.8","27961.53","31","16575","20131","34248","47826","53242","23481.16","33546.44","5678","73814","23299","34248"
"1996","35-65 y.","no migration background","30929","28145.48","5189","13293","19601","38670","50821","90481","30477.19","31380.81","0","261326","28429","29358"
"1996","66 and older","direct migration background","18798.56","16638.73","231","6299","11388","25222","32716","52784","17300.4","20296.72","1847","56362","16661","18906"
"1996","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1996","66 and older","no migration background","18619.5","16226","1342","7980","11190","23513","31496","57329","17964.94","19274.06","0","99899","17239","18789"
"1997","16-34 y.","direct migration background","25043.66","22790","783","10614","17538","31350","40628","71157","24126.94","25960.38","0","118038","23514","25374"
"1997","16-34 y.","indirect migration background","28694.87","26898.39","535","12482","19009","36836","44157.62","71157","27570.1","29819.64","486","110923","26800","29983"
"1997","16-34 y.","no migration background","28695.75","27125.64","3318","11861","18746","35589","47267","74875","28194.39","29197.11","660","192239","27734","28644"
"1997","35-65 y.","direct migration background","28240.25","25510.33","1471","11998","17990","35128","45385","79283","27540.89","28939.61","427","173716","25871","27093"
"1997","35-65 y.","indirect migration background","30077.42","29007.19","33","15798","18918","37502","47744","53246","26087.1","34067.74","10565","53246","21835","36144"
"1997","35-65 y.","no migration background","31261.27","28723.9","5162","13543","20036","39386","51249","85920","30828.74","31693.8","211","192239","29274","30034"
"1997","66 and older","direct migration background","19762.78","17208","238","8035","12255","23097","35072","62242","18130","21395.56","3068","76692","17249","19416"
"1997","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1997","66 and older","no migration background","19208.99","16461","1368","8458","11642","23226","32684","59791","18568.17","19849.81","223","100919","17805","18922"
"1998","16-34 y.","direct migration background","25349.41","22816.72","722","11497","17695","29308","40371","97793","24309.03","26389.79","0","118485","23615","25399"
"1998","16-34 y.","indirect migration background","29038.68","28103.31","554","13031","20126","36666","47714","71085","27893.44","30183.92","152","126770","26508","29099"
"1998","16-34 y.","no migration background","28673.2","26865","3609","11796","18573","35482","47633","75491","28189.29","29157.11","0","134546","27415","28508"
"1998","35-65 y.","direct migration background","28574.41","26315.8","1445","13438","18981","34827","46870","74969","27849.71","29299.11","1538","198810","26294","27269"
"1998","35-65 y.","indirect migration background","29376.42","24815.22","44","15642","19538","36161","51739","55308","25512.8","33240.04","10921","55308","20668","35578"
"1998","35-65 y.","no migration background","31458.89","28881","6062","13985","20522","39234","51029","87361","31051.85","31865.93","0","276704","29264","30039"
"1998","66 and older","direct migration background","19462.61","17054.93","254","7104","11920","24082","34647","54803","18005.05","20920.17","4150","68552","16873","19801"
"1998","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1998","66 and older","no migration background","19554.74","17158","1631","8623","11987","23518","33562","61093","18987.77","20121.71","0","88659","18204","19278"
"1999","16-34 y.","direct migration background","26005.46","24453.6","639","12888","18914","29924","39799","76421","24980.9","27030.02","890","116702","24428","25565"
"1999","16-34 y.","indirect migration background","29106.81","26749.59","553","13048","19340","37792","47285","77771","27999.5","30214.12","245","87123","26323","28694"
"1999","16-34 y.","no migration background","29668.96","27354.82","3425","11272","18906","37386","49735","80685","29136.49","30201.43","108","242816","28138","29132"
"1999","35-65 y.","direct migration background","29619.04","26554","1332","13497","19598","35302","48529","80567","28830.26","30407.82","208","175477","26608","27934"
"1999","35-65 y.","indirect migration background","31328.38","31918.72","52","15575","19686","41317","50702","53138","27966.05","34690.71","4086","53138","24370","35632"
"1999","35-65 y.","no migration background","32499.81","29417","5932","13971","20858","40815","53412","92282","32075.35","32924.27","102","242816","29903","30707"
"1999","66 and older","direct migration background","19247.51","17896.99","252","9203","12264","23186","30247","51719","17955.11","20539.91","2830","61503","17746","20313"
"1999","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1999","66 and older","no migration background","20269.33","17823.46","1576","8765","12257","24826","34412","60217","19689.75","20848.91","2394","92554","18703","19728"
"2000","16-34 y.","direct migration background","26377.88","24754.79","992","11363","17968","32561","41441","81505","25510.1","27245.66","0","97227","24979","26032"
"2000","16-34 y.","indirect migration background","31543.76","29852","716","12545","20530","40665","52169","81488","30423.82","32663.7","0","107894","28933","31280"
"2000","16-34 y.","no migration background","30862.82","28406.34","5437","11549","18976","38882","51987","92429","30377.41","31348.23","0","314389","29340","30232"
"2000","35-65 y.","direct migration background","30279.16","28143.17","1991","12126","19395","36726","49715","90678","29576.71","30981.61","810","157431","28043","29122"
"2000","35-65 y.","indirect migration background","34152.3","28253.53","97","16255","21874","40464","54305","126622","30481.47","37823.13","7761","126622","26576","34357"
"2000","35-65 y.","no migration background","33210.78","30072.29","11391","14267","21196","41161","55201","94720","32874.59","33546.97","0","314389","30942","31529"
"2000","66 and older","direct migration background","18737.06","16685","361","8196","11230","23490","31272","54112","17471.82","20002.3","3596","89547","16528","18766"
"2000","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2000","66 and older","no migration background","20989.63","18262.04","3261","8960","12441","24978","35651","67228","20501.4","21477.86","0","222456","18979","19792"
"2001","16-34 y.","direct migration background","26140.3","24674.89","835","11352","17620","32145","41351","71482","25212.58","27068.02","13","133764","25645","27045"
"2001","16-34 y.","indirect migration background","32010.27","29274","655","11474","19874","42471","55409","82316","30681.58","33338.96","2743","180035","28625","31249"
"2001","16-34 y.","no migration background","31474.03","29117.56","4810","11718","18846","39987","52090","90324","30962.1","31985.96","0","293555","30222","31305"
"2001","35-65 y.","direct migration background","30829.02","27966.07","1769","12578","19127","37304","47741","105940","29928.84","31729.2","3282","261392","28345","29521"
"2001","35-65 y.","indirect migration background","37513.94","31651.96","104","16424","25079","44943","62341","113471","34076.69","40951.19","5972","113471","30347","36684"
"2001","35-65 y.","no migration background","34050.21","31203","10445","14496","21678","42297","55702","96079","33693.54","34406.88","0","293555","32300","32991"
"2001","66 and older","direct migration background","19009.04","16475.98","341","8132","11569","22686","31887","57153","17518.51","20499.57","4908","102350","16313","18734"
"2001","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2001","66 and older","no migration background","21968.74","19201.47","3086","9741","13271","26491","36834","71368","21468.93","22468.55","665","261624","20061","20809"
"2002","16-34 y.","direct migration background","27662.94","26040","745","11342","19656","33791","42176","78328","26392.23","28933.65","0","166749","26949","28582"
"2002","16-34 y.","indirect migration background","34327.89","30407.56","638","10164","20703","39691","51729","138725","31415.02","37240.76","1609","577811","30505","33395"
"2002","16-34 y.","no migration background","31620.67","28756","4803","11817","19388","39387","52543","97959","30959.1","32282.24","0","260516","32873","34043"
"2002","35-65 y.","direct migration background","30739.92","28363.31","1722","12000","18750","37502","47850","109561","29431.09","32048.75","2640","577811","30173","31753"
"2002","35-65 y.","indirect migration background","37038.61","32941.38","130","15284","23754","43088","64267","132683","32479.73","41597.49","8871","145264","32969","43088"
"2002","35-65 y.","no migration background","35165.94","31556","11478","14447","21876","42458","58068","111027","34641.4","35690.48","0","581740","36532","37491"
"2002","66 and older","direct migration background","21111.28","17514","353","8392","11456","23879","34841","64470","17667.12","24555.44","4434","577811","17070","19206"
"2002","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2002","66 and older","no migration background","21668.51","19248.94","3272","9635","13401","26391","34915","68287","20958.95","22378.07","100","462443","20672","21472"
"2003","16-34 y.","direct migration background","27872","26532.76","680","12690","18457","34998","41762","79726","26422.46","29321.54","3150","199006","27760","30035"
"2003","16-34 y.","indirect migration background","35198.23","30634.17","638","10808","20525","41771","52638","112802","31984.11","38412.35","2700","630041","30888","34253"
"2003","16-34 y.","no migration background","32627.45","29907.85","4568","11844","19408","41173","54691","100116","31965.68","33289.22","0","219413","33170","34671"
"2003","35-65 y.","direct migration background","31805.97","28815.06","1604","13268","20083","38364","49990","94295","30378.88","33233.06","600","630041","30265","32125"
"2003","35-65 y.","indirect migration background","36932.19","31737.84","138","15655","25563","46546","65230","113096","32807.74","41056.64","4438","127153","32378","43328"
"2003","35-65 y.","no migration background","35975.92","32592","10965","14607","22179","43762","59579","110804","35466.68","36485.16","0","605876","37405","38365"
"2003","66 and older","direct migration background","20883.37","16731.97","361","7740","11475","24653","34992","58582","17285.29","24481.45","3000","630041","17246","19522"
"2003","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2003","66 and older","no migration background","23036.65","19901","3329","10087","13849","27667","38238","77358","22372.77","23700.53","1145","411167","21638","22366"
"2004","16-34 y.","direct migration background","28444.71","26549.5","628","13189","19017","34388","42894","81885","26732.81","30156.61","600","339785","27669","30013"
"2004","16-34 y.","indirect migration background","33230.07","30807.99","647","12750","19336","41279","55739","118723","31557.71","34902.43","143","166243","32049","34840"
"2004","16-34 y.","no migration background","32154.75","29641","4371","11196","18625","40646","54116","99505","31473.75","32835.75","0","229632","32976","34502"
"2004","35-65 y.","direct migration background","32302.62","28939","1558","12836","19872","38320","49586","100495","29571.38","35033.86","0","2046737","30363","32126"
"2004","35-65 y.","indirect migration background","34278.89","30523.85","152","14297","22346","41855","56912","103019","30463.75","38094.03","2676","137865","33739","39967"
"2004","35-65 y.","no migration background","35875.09","32644.47","10560","14769","22089","43903","58031","108238","35198.83","36551.35","70","2046737","37300","38253"
"2004","66 and older","direct migration background","20062.68","16761.48","366","9110","12609","24140","33125","65254","18531.78","21593.58","1860","166243","16869","19055"
"2004","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2004","66 and older","no migration background","23258.05","20468","3439","10164","13935","28159","37493","77945","22594.93","23921.17","0","278762","22080","22961"
"2005","16-34 y.","direct migration background","27756.09","26208","534","10260","19152","33410","43319","83923","26044.2","29467.98","0","199881","27671","30197"
"2005","16-34 y.","indirect migration background","32769.67","30085.87","667","12177","19475","42086","53772","112567","30987.15","34552.19","1000","207281","30519","33648"
"2005","16-34 y.","no migration background","32395.57","29049","4143","11025","19141","41287","55465","96871","31663.43","33127.71","0","290603","32568","34080"
"2005","35-65 y.","direct migration background","33012.8","28529","1479","14104","19626","38352","51728","95467","29572.65","36452.95","0","2489562","30696","32222"
"2005","35-65 y.","indirect migration background","38182.76","33954.82","156","17359","26621","45273","63833","90888","34576.06","41789.46","7800","148662","33830","41411"
"2005","35-65 y.","no migration background","36695.61","33093.74","10014","14989","22528","44730","60384","109242","35956.62","37434.6","0","2489562","37900","38658"
"2005","66 and older","direct migration background","21445.3","17225.33","371","10283","12652","25500","35042","87564","19813.86","23076.74","4693","133302","17068","19300"
"2005","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2005","66 and older","no migration background","23983.4","20534","3436","10800","14810","28847","38780","78596","23127.4","24839.4","23","699243","22164","23178"
"2006","16-34 y.","direct migration background","28724.71","27498.43","547","11175","19782","34424","47400","72886","27300.42","30149","0","158150","27877","30551"
"2006","16-34 y.","indirect migration background","31669.92","28705","668","10522","18743","43401","51207","87433","29642.27","33697.57","0","348146","29851","33112"
"2006","16-34 y.","no migration background","32796.8","28449.02","4235","10077","17868","42337","56986","108440","32012.91","33580.69","0","350598","32542","33995"
"2006","35-65 y.","direct migration background","32835.16","28971.88","1455","13178","19812","40289","51943","100481","31215.46","34454.86","2504","880714","30390","32597"
"2006","35-65 y.","indirect migration background","35738.58","35264.46","182","14194","23446","44351","55591","90342","32370.42","39106.74","761","158952","33796","39282"
"2006","35-65 y.","no migration background","37724.12","33074.28","10802","14530","22186","45726","62341","127861","37083.26","38364.98","0","890439","37558","38603"
"2006","66 and older","direct migration background","20696.14","15978","397","9600","12390","24013","36172","95007","18923.51","22468.77","4369","192214","16700","18963"
"2006","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2006","66 and older","no migration background","23825.84","20388.16","4082","10529","14662","28536","39492","74956","23091.82","24559.86","1377","686604","22047","22934"
"2007","16-34 y.","direct migration background","29202.46","27602","460","11800","19527","36605","49556","66300","27515.5","30889.42","924","180257","27930","30693"
"2007","16-34 y.","indirect migration background","33031.19","29966.38","646","11228","18417","43766","52629","131762","30574.78","35487.6","4","426223","31072","33775"
"2007","16-34 y.","no migration background","33583.08","29124.81","3965","10698","18596","43356","61066","110461","32669.35","34496.81","0","624538","32530","33933"
"2007","35-65 y.","direct migration background","33566.31","30243.13","1306","13032","19825","40720","55196","112264","32081.84","35050.78","81","426223","31216","33863"
"2007","35-65 y.","indirect migration background","36804.39","35088.43","188","16186","22989","45929","61545","80565","33239.6","40369.18","2087","177095","34426","40916"
"2007","35-65 y.","no migration background","38209.42","33872","9995","15029","22960","46878","63138","125707","37583.13","38835.71","200","624538","38102","39217"
"2007","66 and older","direct migration background","21307.58","17134","383","8973","11936","24835","34008","82535","18766.76","23848.4","4560","414130","17693","19348"
"2007","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2007","66 and older","no migration background","24592.23","20947.99","4011","10860","15075","29224","40856","77625","23845.49","25338.97","1609","544488","22572","23547"
"2008","16-34 y.","direct migration background","29660.84","28444.75","375","12346","21504","36114","43947","67640","28006.36","31315.32","2280","128149","27768","31232"
"2008","16-34 y.","indirect migration background","33157.27","30990.07","626","12833","20580","42373","56351","97609","31321.17","34993.37","590","232569","31556","34555"
"2008","16-34 y.","no migration background","34897.55","30561","3631","11520","19583","44465","60922","114044","33892.88","35902.22","0","594117","33343","34920"
"2008","35-65 y.","direct migration background","33935.68","29007.2","1170","13168","19389","39150","55934","109711","31402.73","36468.63","40","1329526","31560","33685"
"2008","35-65 y.","indirect migration background","37127.17","33924.52","193","16938","21944","43790","62942","115639","33569.48","40684.86","4800","158538","34861","41571"
"2008","35-65 y.","no migration background","39506.31","35157.04","9331","15012","23582","48507","66296","128488","38801.26","40211.36","0","1329526","39076","40222"
"2008","66 and older","direct migration background","21380.17","17195.54","375","9209","11921","25478","34518","66415","18973.89","23786.45","4596","385703","17064","19423"
"2008","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2008","66 and older","no migration background","24984.9","21162.01","3974","10944","15263","29582","41568","87498","24204.7","25765.1","2018","519663","22617","23558"
"2009","16-34 y.","direct migration background","29567.98","27735.42","306","10656","20332","35989","49296","80432","27557.6","31578.36","0","146416","28926","32396"
"2009","16-34 y.","indirect migration background","35162.43","31078.4","560","13902","22120","43257","57442","113449","32903.11","37421.75","2133","277231","32454","35644"
"2009","16-34 y.","no migration background","35619.19","32074","3377","11350","20521","45377","61997","111644","34620.78","36617.6","0","454829","34350","36423"
"2009","35-65 y.","direct migration background","34178.85","30047","1029","15048","20381","41720","58651","116478","32806.92","35550.78","4396","249661","31997","34368"
"2009","35-65 y.","indirect migration background","37167.28","34984.09","191","10815","22828","45194","57896","112600","33155.76","41178.8","8000","199834","35096","42075"
