"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","direct migration background","20263.06","18702","2417","10111","13580","24550","31030","49780","19829.55","20696.57","1907","148650","19320","20072"
"1984","Employed","indirect migration background","19180.77","18854.71","70","6867","14517","24560","28213","39143","17149.04","21212.5","4651","43622","19639","24560"
"1984","Employed","no migration background","22417.63","20682","5081","11067","15371","27007","34561","61168","22105.38","22729.88","716","143736","20688","21267"
"1984","Not Employed","direct migration background","15970.58","14030.46","1000","5399","9817","19549","27292","52787","15359.78","16581.38","0","131250","14514","15513"
"1984","Not Employed","indirect migration background","14774.76","12394","58","10236","10553","16215","25850","34248","12697.86","16851.66","3068","38225","14872","21289"
"1984","Not Employed","no migration background","16100.67","13765.82","3605","5829","8952","20196","28657","50203","15728.07","16473.27","0","170618","14652","15320"
"1985","Employed","direct migration background","20560.92","19030.54","2054","10005","13774","25028","32272","49506","20175.07","20946.77","2352","114342","19873","20681"
"1985","Employed","indirect migration background","18265.66","19117.44","72","8714","11568","22989","28334","36939","16304.18","20227.14","7123","43352","20329","24977"
"1985","Employed","no migration background","23020.64","21089","4728","11150","15325","27959","36220","61429","22671.6","23369.68","501","169250","21411","22020"
"1985","Not Employed","direct migration background","16044.51","14166","891","6749","10635","20162","26381","48637","15501.76","16587.26","0","72590","14873","16022"
"1985","Not Employed","indirect migration background","16222.78","13514.15","72","11952","12564","20298","26032","32683","14589.96","17855.6","5692","39845","16541","20642"
"1985","Not Employed","no migration background","16421.14","14203.17","3270","6123","9271","20954","29456","50270","16056.92","16785.36","0","142772","15232","16043"
"1986","Employed","direct migration background","20773.41","19608.29","2001","10795","14342","25162","31705","50830","20398.74","21148.08","2147","75592","20707","21503"
"1986","Employed","indirect migration background","20595.84","20717.7","92","9361","15293","26047","29913","48867","18346.34","22845.34","3694","57443","20538","25274"
"1986","Employed","no migration background","23543.23","21638","4605","11530","15805","28399","36655","63458","23176.18","23910.28","393","215855","21892","22548"
"1986","Not Employed","direct migration background","16704.75","14970.42","855","6468","10375","21789","29637","53163","16107.77","17301.73","0","59474","15829","16953"
"1986","Not Employed","indirect migration background","14648.25","13637.11","64","3357","7941","17821","27536","44017","12262.09","17034.41","3357","57443","16137","20765"
"1986","Not Employed","no migration background","16367.54","13990","3026","6047","9261","21036","29623","53514","15959.53","16775.55","0","215855","15428","16316"
"1987","Employed","direct migration background","22200.35","21348.15","1986","11624","15883","26416","34633","53369","21788.49","22612.21","1800","77872","21778","22664"
"1987","Employed","indirect migration background","21440.69","20684.17","101","11872","15383","25186","32853","46063","19551.51","23329.87","6918","48617","21891","26020"
"1987","Employed","no migration background","24395.56","22495.05","4627","11830","16547","29314","38364","65891","24041.45","24749.67","825","124820","22924","23563"
"1987","Not Employed","direct migration background","17728.14","15941.76","857","6877","10578","22654","30722","48182","17081.2","18375.08","0","64678","17328","18941"
"1987","Not Employed","indirect migration background","17023.62","13838.71","76","8292","11600","21502","30270","38403","15170.88","18876.36","2496","48617","17419","21502"
"1987","Not Employed","no migration background","16915.49","14442.64","2866","6418","9416","21812","30203","52025","16501.57","17329.41","0","124820","16413","17261"
"1988","Employed","direct migration background","22593.14","21447","1878","11339","16210","27343","35067","48586","22139.46","23046.82","1841","80790","22209","23082"
"1988","Employed","indirect migration background","21802.75","20282.93","125","11737","15944","27142","30084","49473","19785.46","23820.04","4526","80790","20825","24778"
"1988","Employed","no migration background","25130.57","23086.18","4447","12120","16949","30474","39338","64944","24766.7","25494.44","744","152338","23536","24205"
"1988","Not Employed","direct migration background","17575.72","15823.91","812","6907","10998","22213","29637","51836","16884.81","18266.63","8","78110","17241","18520"
"1988","Not Employed","indirect migration background","17704.57","15769.14","99","8884","11805","22787","31476","43029","15939.77","19469.37","3712","49462","17575","21470"
"1988","Not Employed","no migration background","17286.02","14972.57","2661","6718","9475","22098","31573","53676","16844.19","17727.85","0","124872","16695","17760"
"1989","Employed","direct migration background","24157.66","22674.22","1798","12392","16433","28008","35972","93835","23652.88","24662.44","666","132757","23059","24036"
"1989","Employed","indirect migration background","23480.13","22330.11","151","13407","17868","27919","36556","64045","21668.94","25291.32","3025","68126","22567","26540"
"1989","Employed","no migration background","26338.22","24260.32","4321","12513","17801","31778","41790","73970","25934.85","26741.59","727","170922","24578","25229"
"1989","Not Employed","direct migration background","18670.46","16403.53","808","7314","11503","23392","31776","51205","17944.52","19396.4","8","100612","17733","19682"
"1989","Not Employed","indirect migration background","19309.97","17142","109","11557","13879","23627","31277","38401","17692.83","20927.11","5011","64045","19452","22467"
"1989","Not Employed","no migration background","18156.71","15647.66","2522","6731","9757","23021","32464","61679","17646.79","18666.63","0","170922","17340","18330"
"1990","Employed","direct migration background","24516.18","22874.16","1749","12170","16775","29454","37057","59330","23968.6","25063.76","2416","171815","23803","24794"
"1990","Employed","indirect migration background","25213.38","24031","177","11004","18585","31514","38058","57962","23511.26","26915.5","4207","70874","24546","28621"
"1990","Employed","no migration background","27146.28","24820.84","4246","12845","18297","32949","41749","76628","26692.43","27600.13","693","221883","25319","26164"
"1990","Not Employed","direct migration background","19310.31","16516.49","802","8177","11567","24116","32245","61673","18515.07","20105.55","24","92644","17643","19861"
"1990","Not Employed","indirect migration background","20309.06","18477.13","119","12914","13331","25827","32769","47254","18454.12","22164","149","70874","21652","25867"
"1990","Not Employed","no migration background","18761.53","16097.02","2424","7052","10509","23694","33826","66140","18235.84","19287.22","0","145759","17537","18521"
"1991","Employed","direct migration background","26617.91","24750.8","1742","13680","18079","32295","40152","77365","26060.82","27175","3363","178897","25623","26780"
"1991","Employed","indirect migration background","26865.68","26637.06","215","12415","17442","34463","43082","55318","25197.83","28533.53","2875","70853","26638","30734"
"1991","Employed","no migration background","29152.07","26735","4240","13582","19476","35556","45938","85390","28701.56","29602.58","1457","178897","27183","27847"
"1991","Not Employed","direct migration background","20296.36","17444.42","759","8199","12538","25356","36242","59715","19465.49","21127.23","418","75864","19164","21133"
"1991","Not Employed","indirect migration background","21661.17","22876.39","134","8726","12417","28277","37663","56889","19634.77","23687.57","418","60646","23485","26438"
"1991","Not Employed","no migration background","19858.17","16993.55","2376","7139","10669","24968","36062","66698","19299.37","20416.97","10","153869","18700","20021"
"1992","Employed","direct migration background","26944.8","25303.87","1764","13868","18683","32766","41148","61035","26374.78","27514.82","2352","173775","26277","27359"
"1992","Employed","indirect migration background","26710.87","26898.46","253","14766","18182","32705","40792","59214","25099.34","28322.4","763","78349","26923","29481"
"1992","Employed","no migration background","27963.42","25353.84","7098","12706","17849","34627","46070","80277","27632.71","28294.13","874","255823","24362","24908"
"1992","Not Employed","direct migration background","19798.28","17690.64","807","7234","11209","25711","34229","60461","18976.91","20619.65","0","78186","19543","21528"
"1992","Not Employed","indirect migration background","26395.99","24222.26","158","9917","16588","32646","47511","65188","24456.46","28335.52","0","69813","25368","28278"
"1992","Not Employed","no migration background","19232.48","16043.89","3311","6693","10178","24623","35123","63918","18781.74","19683.22","153","138411","17140","18297"
"1993","Employed","direct migration background","29243.14","26904.16","1678","14368","19450","35538","44767","74477","28579.87","29906.41","2927","221375","26925","28218"
"1993","Employed","indirect migration background","27839.8","26196.6","308","9987","18014","35793","45269","80770","26224.24","29455.36","2695","86375","26662","30785"
"1993","Employed","no migration background","29986.96","27442","6747","13907","19795","36819","49082","79066","29639.76","30334.16","848","221375","26829","27539"
"1993","Not Employed","direct migration background","20735.13","17681.3","820","7479","12000","25726","35514","65070","19842.52","21627.74","859","95117","19220","20825"
"1993","Not Employed","indirect migration background","26677.61","25115.79","168","12919","19051","32178","43082","58033","24893.81","28461.41","188","66737","23734","27645"
"1993","Not Employed","no migration background","19833.96","16635.64","3457","7329","10750","25195","35299","73196","19362.26","20305.66","0","153933","17957","18912"
"1994","Employed","direct migration background","30533.17","28506.57","1534","15040","20443","37012","47007","74522","29823.25","31243.09","2291","185898","27964","29402"
"1994","Employed","indirect migration background","27884.12","26731.27","323","11286","19586","36536","45239","62393","26387.31","29380.93","1825","75597","28177","32019"
"1994","Employed","no migration background","31287.19","28713.51","6498","14644","21277","38469","50721","81064","30922.86","31651.52","2527","204137","28563","29285"
"1994","Not Employed","direct migration background","21062.55","18130.88","840","8239","12209","27163","37272","59152","20193.74","21931.36","0","111455","19130","20877"
"1994","Not Employed","indirect migration background","28448.89","29561.51","173","14387","19077","37012","44871","58372","26557.38","30340.4","0","62393","26501","30521"
"1994","Not Employed","no migration background","20889.47","17952.85","3576","8054","11616","26401","37003","72254","20427.25","21351.69","0","204137","19366","20273"
"1995","Employed","direct migration background","28860.59","26020.47","1708","13172","19252","35289","47521","72952","28166.55","29554.63","2863","213353","26157","27327"
"1995","Employed","indirect migration background","28395.55","27174.32","341","10786","18903","35407","42754","73271","26865.45","29925.65","2060","135523","27012","30881"
"1995","Employed","no migration background","31327.65","28818","6483","14654","20975","38606","50494","85276","30955.76","31699.54","1227","213353","28736","29433"
"1995","Not Employed","direct migration background","20328.23","17986.28","1106","6994","11762","26449","37902","59062","19594.56","21061.9","0","88921","18911","20530"
"1995","Not Employed","indirect migration background","28665.53","25978.38","172","12101","17379","37783","50169","59821","26651.73","30679.33","448","71094","25048","28776"
"1995","Not Employed","no migration background","21405.13","18491.59","3560","7746","11997","26515","37921","67472","20934.88","21875.38","0","210927","20046","20962"
"1996","Employed","direct migration background","29315.21","25932.42","1595","14341","19571","36473","47235","82816","28665.45","29964.97","2769","156023","26249","27652"
"1996","Employed","indirect migration background","29488.2","28092.1","368","9609","18444","36063","47826","193088","27852.68","31123.72","2147","193088","26864","29823"
"1996","Employed","no migration background","31651.92","28947","6491","14236","20961","38995","51351","84051","31265.34","32038.5","807","261326","29089","29836"
"1996","Not Employed","direct migration background","21000.99","18333.8","1026","7537","12003","27029","37945","60489","20236.14","21765.84","0","107573","19482","20818"
"1996","Not Employed","indirect migration background","28839.07","26910.21","181","12001","18183","37996","51094","56938","26914.87","30763.27","102","73814","24679","28947"
"1996","Not Employed","no migration background","22002.58","19231.66","3464","8124","12402","27597","38972","70740","21515.15","22490.01","0","236125","20774","21631"
"1997","Employed","direct migration background","30531.84","27307.87","1474","14858","21008","36391","47537","79283","29855.57","31208.11","2346","173716","27220","28836"
"1997","Employed","indirect migration background","28033.22","26137.01","373","11942","18685","36780","42646","110923","26666.02","29400.42","486","110923","27093","30627"
"1997","Employed","no migration background","31961.3","29719.06","6316","14774","21528","39418","51054","83582","31587.49","32335.11","660","192239","30034","30688"
"1997","Not Employed","direct migration background","20751.4","18757.23","1018","8168","12587","25529","36298","66325","19965.02","21537.78","0","118038","19699","21042"
"1997","Not Employed","indirect migration background","28643.71","27444.51","202","11643","18945","36144","45855","59224","26894.37","30393.05","2384","71157","24873","29953"
"1997","Not Employed","no migration background","22683.8","19614.98","3532","8508","12791","28461","40718","72819","22197.44","23170.16","211","192239","21349","22291"
"1998","Employed","direct migration background","30032.77","26790.61","1407","15221","20221","35331","47714","87744","29282.39","30783.15","1538","198810","27040","28190"
"1998","Employed","indirect migration background","30281.95","28734.73","396","13598","20668","37720","47714","71085","28927.22","31636.68","2338","126770","27330","30084"
"1998","Employed","no migration background","32335.84","29863","7085","15108","21963","39762","51947","85051","31979.82","32691.86","1125","276704","30088","30727"
"1998","Not Employed","direct migration background","21673.58","19529","1014","7761","13769","27269","38046","60269","20897.81","22449.35","0","110408","20157","21747"
"1998","Not Employed","indirect migration background","26238.84","25074.43","208","9798","16351","33890","41825","60330","24404","28073.68","152","74145","24465","28190"
"1998","Not Employed","no migration background","22895.36","20073.95","4217","8766","13141","28877","40083","71085","22449.65","23341.07","0","276704","21566","22389"
"1999","Employed","direct migration background","30515.65","27237","1311","15775","21480","35319","47784","80567","29749.7","31281.6","3052","175477","27282","28533"
"1999","Employed","indirect migration background","28931.9","26899.07","419","11922","19240","38434","46608","64143","27715.25","30148.55","1790","66773","26986","30544"
"1999","Employed","no migration background","33264.98","30543","7070","15109","22262","41376","53552","86281","32887.03","33642.93","341","242816","30776","31584"
"1999","Not Employed","direct migration background","22167.17","20077.48","912","9203","14123","26304","36962","77237","21325.92","23008.42","208","142192","21079","22274"
"1999","Not Employed","indirect migration background","28604.87","26308.5","193","12607","19157","35632","47285","87123","26612.66","30597.08","245","87123","23557","27166"
"1999","Not Employed","no migration background","23373.58","20293","3863","9047","13470","29017","40803","73417","22904.64","23842.52","102","183193","21756","22639"
"2000","Employed","direct migration background","31166.02","29008.25","1977","14719","21457","37257","49202","84548","30491.68","31840.36","1436","157431","28780","29859"
"2000","Employed","indirect migration background","31493.08","29857.01","584","12172","20866","40270","50768","84548","30225.66","32760.5","2044","126622","29133","31761"
"2000","Employed","no migration background","34134.29","31320","12634","14771","22315","42038","56052","96191","33811.04","34457.54","722","314389","32220","32813"
"2000","Not Employed","direct migration background","22283.14","19873","1367","8103","12318","28433","37433","81488","21531.16","23035.12","0","140214","20267","21770"
"2000","Not Employed","indirect migration background","30957.38","27394.03","247","12078","20090","39343","54305","81488","28988.13","32926.63","0","102519","25941","30208"
"2000","Not Employed","no migration background","23942.71","20749","7455","9308","14084","29541","41644","78308","23582.13","24303.29","0","272109","22127","22751"
"2001","Employed","direct migration background","31779.07","28802.08","1795","15298","21392","37554","48244","104968","30924.68","32633.46","1182","261392","29153","30547"
"2001","Employed","indirect migration background","32760.68","29732.04","544","12716","20502","42471","55803","96978","31263.17","34258.19","3068","180035","29286","32690"
"2001","Employed","no migration background","34913.31","32237","11585","15038","22819","43289","56149","96079","34574.57","35252.05","1338","293555","33408","33964"
