"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","no migration background","Rural Area","22998.05","21094.28","1575","8881","14072","28857","39065","59513","22373.55","23622.55","1595","155412","22596","24126"
"1989","no migration background","Urban Area","22917.93","20885","5268","8744","13551","28811","37971","73173","22538.02","23297.84","0","170922","22217","22839"
"1990","direct migration background","Rural Area","21878.94","21379","317","8769","14358","27684","33464","50388","20648.02","23109.86","322","59307","22397","25009"
"1990","direct migration background","Urban Area","22696.09","20596.34","2234","10725","14617","27778","35840","61673","22203.34","23188.84","24","171815","21983","23319"
"1990","indirect migration background","Rural Area","22627.79","21389","37","12914","17336","26184","36351","48474","18961.72","26293.86","149","58303","20292","29258"
"1990","indirect migration background","Urban Area","22997.31","22622.39","259","10981","14306","28621","37224","48917","21635.89","24358.73","4207","70874","24031","26927"
"1990","no migration background","Rural Area","23238.57","21434","1564","9147","13769","29467","38934","64294","22594.17","23882.97","0","120039","22615","23792"
"1990","no migration background","Urban Area","23946.11","21491","5106","9287","14263","30099","39688","76845","23523.34","24368.88","0","221883","22955","23686"
"1991","direct migration background","Rural Area","23637.04","23628","313","10928","14932","30854","38110","48773","22385.62","24888.46","4602","59837","24200","26613"
"1991","direct migration background","Urban Area","24524.92","22769","2188","11478","15873","30403","38779","64937","24015.42","25034.42","418","178897","23675","24858"
"1991","indirect migration background","Rural Area","25934.26","24165.82","42","13066","16897","34602","43489","59837","22272.76","29595.76","4811","59837","23628","33839"
"1991","indirect migration background","Urban Area","24579.61","24511","307","10164","13797","32558","40505","56889","23175.81","25983.41","418","70853","25244","27879"
"1991","no migration background","Rural Area","24715.47","22902.92","1597","9748","15040","31972","41482","66698","24042.5","25388.44","1278","153869","23809","25109"
"1991","no migration background","Urban Area","25633.81","23209.9","5019","9709","15058","32374","43641","85390","25205.2","26062.42","10","178897","24585","25362"
"1992","direct migration background","Rural Area","21279.83","20695.78","401","8273","12356","27488","33764","59214","20048.12","22511.54","3200","78349","22423","24331"
"1992","direct migration background","Urban Area","25086.72","22963.27","2169","11050","16417","31184","40375","63429","24564.97","25608.47","0","173775","24456","25783"
"1992","indirect migration background","Rural Area","25164.53","26479.59","57","9817","16167","29002","41374","60809","21025.37","29303.69","149","78349","23023","30693"
"1992","indirect migration background","Urban Area","26847.89","25970.04","354","13882","18072","32766","42560","65188","25565.76","28130.02","0","77232","26759","28541"
"1992","no migration background","Rural Area","22400.1","19773","3983","8187","12820","28681","39550","76805","22033.86","22766.34","1377","90142","19969","20829"
"1992","no migration background","Urban Area","25701.66","23065","6308","9540","14833","32827","44443","76584","25320.8","26082.52","153","255823","23912","24558"
"1993","direct migration background","Rural Area","23266.63","21842.23","400","9867","14039","32228","36699","49572","22027.51","24505.75","2029","86375","22965","25448"
"1993","direct migration background","Urban Area","26757.21","24166.1","2098","11800","16674","32750","44713","74477","26148.13","27366.29","859","221375","24669","25737"
"1993","indirect migration background","Rural Area","25619.33","23092.21","72","14054","19635","30835","38407","53913","22331.17","28907.49","2695","86375","24016","30835"
"1993","indirect migration background","Urban Area","27701.12","25881.81","404","11727","18014","35320","44901","69748","26378.71","29023.53","188","82319","25486","28986"
"1993","no migration background","Rural Area","23821.72","21322.15","3928","8858","13526","29820","41889","69397","23408.49","24234.95","0","153933","22283","23023"
"1993","no migration background","Urban Area","26975.09","24397","6276","10021","15610","34559","46213","80770","26585.24","27364.94","0","221375","25612","26416"
"1994","direct migration background","Rural Area","23452.92","20878.61","375","9410","14368","31672","41829","52373","22064.51","24841.33","4602","137145","22861","26346"
"1994","direct migration background","Urban Area","27548.34","25239.87","1999","11785","16682","34860","44871","73789","26921.53","28175.15","0","185898","25455","27006"
"1994","indirect migration background","Rural Area","27641.96","25730.41","70","11286","19000","37012","43290","57851","24423.81","30860.11","6766","67296","25464","33312"
"1994","indirect migration background","Urban Area","28192.98","28282.87","426","12185","19077","36378","44991","60811","26922.53","29463.43","0","75597","28126","30721"
"1994","no migration background","Rural Area","25279.06","22802","3872","9964","14825","31825","42906","70911","24833.92","25724.2","86","204137","24685","25519"
"1994","no migration background","Urban Area","27810.48","25284","6202","10638","16478","35330","46790","78778","27416.26","28204.7","0","185898","26487","27163"
"1995","direct migration background","Rural Area","23577.43","20943.68","466","9181","13397","31462","41737","62689","22230.28","24924.58","1585","210927","21652","23769"
"1995","direct migration background","Urban Area","25432.77","23316.52","2348","9534","15510","31974","42688","71599","24862.02","26003.52","0","213353","24012","25253"
"1995","indirect migration background","Rural Area","28707.1","29845.93","75","12630","17668","37704","46991","71094","25184.63","32229.57","1090","76118","25659","34150"
"1995","indirect migration background","Urban Area","28461.34","26307.9","438","11447","19061","35523","47611","59821","27161.96","29760.72","448","135523","26347","29218"
"1995","no migration background","Rural Area","25854.53","23173","3937","10069","15298","33009","44156","69243","25407.59","26301.47","205","210927","24829","25492"
"1995","no migration background","Urban Area","27828.17","24858","6106","10642","16556","35560","47641","79484","27424.02","28232.32","0","213353","26449","27243"
"1996","direct migration background","Rural Area","23438.04","20924","448","9063","13059","32255","40737","64886","22257.86","24618.22","1018","98732","21403","23308"
"1996","direct migration background","Urban Area","26061.86","23164","2173","10531","16348","32699","44306","76599","25494.65","26629.07","0","156023","24061","25273"
"1996","indirect migration background","Rural Area","30283.57","31490.02","87","13489","18183","40737","48955","53037","27272.15","33294.99","2147","73814","23308","36063"
"1996","indirect migration background","Urban Area","29036.59","26780.6","462","10471","18444","35199","48275","67173","27640.86","30432.32","102","193088","26305","29105"
"1996","no migration background","Rural Area","26428.36","23612","3899","9879","15999","33533","44877","72095","25955.81","26900.91","0","236125","25364","26314"
"1996","no migration background","Urban Area","28255.34","25657","6055","10750","16974","35754","48581","80938","27841.53","28669.15","0","261326","26995","27809"
"1997","direct migration background","Rural Area","23572.41","21401.51","422","10054","14460","31352","39617","59058","22430.91","24713.91","427","78704","22213","24628"
"1997","direct migration background","Urban Area","26618.48","23944.62","2070","10763","17017","33258","43245","77122","26022.62","27214.34","0","173716","24866","26166"
"1997","indirect migration background","Rural Area","29290.88","29652.07","84","12482","16015","39084","43932","55658","26468.93","32112.83","818","61879","27452","35108"
"1997","indirect migration background","Urban Area","28093.49","25975","491","11315","18959","36313","43664","71157","26925.72","29261.26","486","110923","26083","29767"
"1997","no migration background","Rural Area","26879.04","24411","3860","10865","16776","33735","45901","76090","26407.59","27350.49","211","192239","26516","27478"
"1997","no migration background","Urban Area","28609.29","26126","5987","11194","17110","36723","48997","82585","28209.62","29008.96","388","173716","27747","28744"
"1998","direct migration background","Rural Area","23745.59","22240.95","407","10186","14831","29488","40597","60330","22565.53","24925.65","2965","97793","22165","24696"
"1998","direct migration background","Urban Area","26840.01","24150","2014","11785","17257","32843","44191","75952","26212.03","27467.99","0","198810","25105","26359"
"1998","indirect migration background","Rural Area","29340.84","29003.05","91","13101","19115","40795","47054","53794","26535.6","32146.08","2965","71473","25885","33892"
"1998","indirect migration background","Urban Area","28599.77","26893.34","513","13031","19100","36161","47714","71085","27411.17","29788.37","152","126770","26113","28737"
"1998","no migration background","Rural Area","26936.74","24779","4387","10746","16676","34064","46513","68163","26512.7","27360.78","0","134546","26326","26991"
"1998","no migration background","Urban Area","28898.27","26280.28","6915","11600","17352","36327","49141","82327","28512.62","29283.92","0","276704","27771","28612"
"1999","direct migration background","Rural Area","25813.97","22758.86","356","11296","15472","32006","41641","77237","24546.9","27081.04","890","81561","23784","26303"
"1999","direct migration background","Urban Area","27227.74","24681","1867","12442","18237","31782","43502","76421","26573.54","27881.94","208","175477","25280","26342"
"1999","indirect migration background","Rural Area","29673.3","26538.31","87","12768","19835","37123","49515","64289","26752.6","32594","4086","64289","25499","30510"
"1999","indirect migration background","Urban Area","28699.41","26766.89","525","11571","19157","37792","46608","66773","27578.92","29819.9","245","87123","26334","28694"
"1999","no migration background","Rural Area","27367.13","25201.48","4285","11228","16911","34431","46013","70420","26915.65","27818.61","341","242816","26719","27565"
"1999","no migration background","Urban Area","30111.25","26920","6648","11618","17966","38407","51501","87123","29703.81","30518.69","102","183193","28451","29318"
"2000","direct migration background","Rural Area","25076.76","22640.04","573","9898","14725","31513","40630","97117","23957.28","26196.24","1668","102519","24174","26026"
"2000","direct migration background","Urban Area","28022.37","26137","2771","11003","17792","34262","46043","83681","27438.85","28605.89","0","157431","26360","27385"
"2000","indirect migration background","Rural Area","31489.18","29189.43","110","15084","20396","37602","49715","102519","28187.53","34790.83","8884","107894","26655","31674"
"2000","indirect migration background","Urban Area","31300.97","28783.3","721","12078","20362","40238","52469","81488","30178.74","32423.2","0","126622","28556","31052"
"2000","no migration background","Rural Area","28539.41","25459","7624","11259","17439","36129","48337","84100","28155.54","28923.28","0","314389","27193","27927"
"2000","no migration background","Urban Area","30796.86","27580.43","12467","11736","18153","39106","53074","93305","30466.29","31127.43","0","272109","29314","29903"
"2001","direct migration background","Rural Area","25191.82","23708","512","10943","15415","32229","42062","71482","23886.67","26496.97","3086","180035","25190","26850"
"2001","direct migration background","Urban Area","28387.01","25575.07","2433","11289","17366","34918","45863","92496","27666.15","29107.87","13","261392","26711","27941"
"2001","indirect migration background","Rural Area","30514.93","27882","100","11991","17097","36363","44973","180035","25646.1","35383.76","6092","180035","27389","32779"
"2001","indirect migration background","Urban Area","32490.55","29848.19","677","11474","20325","42773","56981","83341","31282.19","33698.91","2743","113471","29026","31934"
"2001","no migration background","Rural Area","29265.64","26789.95","6921","11791","17968","37238","48810","78705","28878.52","29652.76","0","293555","28310","29407"
"2001","no migration background","Urban Area","31588.95","28263.85","11420","11910","18583","40091","53461","95650","31234.49","31943.41","0","275190","30377","31168"
"2002","direct migration background","Rural Area","25696.66","23635.09","484","10478","14286","32293","43404","78161","23954.94","27438.38","1656","189112","24890","28795"
"2002","direct migration background","Urban Area","28986.4","26231.78","2336","11212","18290","35399","45524","106388","27863.36","30109.44","0","577811","28200","29383"
"2002","indirect migration background","Rural Area","29032.45","27211.7","97","9158","15609","36044","47209","96329","23423.61","34641.29","3960","189112","29781","37660"
"2002","indirect migration background","Urban Area","35230.14","30745.28","687","10534","22054","40060","55482","138459","32483.36","37976.92","1609","577811","30866","33825"
"2002","no migration background","Rural Area","29736.08","26650","7089","11940","17892","37443","49488","89698","29248.58","30223.58","0","255668","30276","31305"
"2002","no migration background","Urban Area","32126.73","27610","12464","11983","18532","39634","54800","108752","31606.54","32646.92","0","581740","34389","35212"
"2003","direct migration background","Rural Area","27768.37","25738.26","462","11475","17041","35403","44857","83484","25553.57","29983.17","3000","289132","25490","29545"
"2003","direct migration background","Urban Area","29330.26","26598","2183","10788","17532","35497","46310","93557","28116.25","30544.27","600","630041","28720","29977"
"2003","indirect migration background","Rural Area","31663.34","31143.66","101","9438","16852","38901","49515","142487","24856.91","38469.77","3904","289132","32149","38711"
"2003","indirect migration background","Urban Area","35587.94","30585.05","689","12597","22461","43442","55329","110765","32653.93","38521.95","2700","630041","31055","34238"
"2003","no migration background","Rural Area","30587.23","27537","6787","12038","17933","39249","50890","91094","30107.58","31066.88","0","189309","31150","31983"
"2003","no migration background","Urban Area","33058.04","28950.64","12075","12231","18824","41022","56746","107398","32555.93","33560.15","0","605876","34810","35690"
"2004","direct migration background","Rural Area","30217.76","24588","446","9816","15481","35182","45866","67906","21199.53","39235.99","4893","2046737","25971","28916"
"2004","direct migration background","Urban Area","29206.77","26530.68","2106","12002","17520","35713","47121","86450","28292.49","30121.05","0","339785","28258","29929"
"2004","indirect migration background","Rural Area","29568.83","26983.62","116","10825","14297","41494","51107","90765","25697.14","33440.52","4769","125928","29696","37372"
"2004","indirect migration background","Urban Area","33878.2","31008.1","695","13420","21737","40697","56912","118723","32215.32","35541.08","143","166243","32583","35054"
"2004","no migration background","Rural Area","30515.13","27360.7","6632","12036","18268","38689","49601","90712","29711.34","31318.92","86","2046737","30652","31560"
"2004","no migration background","Urban Area","32755.08","28629","11738","12007","18625","40921","55842","106206","32224.18","33285.98","0","880481","34676","35629"
"2005","direct migration background","Rural Area","33177.94","24184","411","10940","15183","37526","51205","85201","21287.06","45068.82","4693","2489562","25322","28925"
"2005","direct migration background","Urban Area","29079.11","26208","1973","11784","17899","35387","48020","90478","28122.14","30036.08","0","207281","28568","30275"
"2005","indirect migration background","Rural Area","32329.86","27969.97","107","11882","18832","46522","49769","80922","28572.05","36087.67","1000","109257","32514","40337"
"2005","indirect migration background","Urban Area","33847.32","30411","728","13267","21531","42892","55341","112567","32113.06","35581.58","2526","207281","30842","33778"
"2005","no migration background","Rural Area","30907.45","27465.8","6362","12217","18560","38872","52759","89358","29997.54","31817.36","0","2489562","30606","31904"
"2005","no migration background","Urban Area","33614.62","29090.51","11231","12618","19105","41924","57789","108217","33043.98","34185.26","0","699243","34957","35989"
"2006","direct migration background","Rural Area","29498.46","24153","434","10168","14695","36501","50892","90376","25269.15","33727.77","0","880714","24674","28897"
"2006","direct migration background","Urban Area","29779.33","26690","1965","11943","17712","36742","48976","93721","28827.01","30731.65","0","348146","28149","30156"
"2006","indirect migration background","Rural Area","29937.08","27263.77","126","12666","18965","42843","51829","66343","27168.85","32705.31","2376","89252","30090","37897"
"2006","indirect migration background","Urban Area","32797.16","29851","737","11093","19112","43487","51207","95985","30813.36","34780.96","0","348146","30511","34013"
"2006","no migration background","Rural Area","31055.31","27005","6980","11527","17627","39040","51829","108440","30480.97","31629.65","0","880714","30254","31265"
"2006","no migration background","Urban Area","34351.59","29182","12139","12336","18716","42856","59768","117543","33744.7","34958.48","0","890439","34391","35462"
"2007","direct migration background","Rural Area","28148.07","26234.67","399","10002","14864","35852","50271","94401","26199.23","30096.91","924","143225","25459","28718"
"2007","direct migration background","Urban Area","30907.68","26914.51","1750","11901","17532","38192","51863","99193","29644.61","32170.75","81","426223","28619","30693"
"2007","indirect migration background","Rural Area","30733.43","29741.14","121","11390","18703","40986","46680","69056","27481.29","33985.57","6074","119521","30487","36016"
"2007","indirect migration background","Urban Area","34225.22","30909.98","724","11412","19160","45067","54115","131762","31899.27","36551.17","4","426223","31599","34861"
"2007","no migration background","Rural Area","31334.48","27635.62","6584","11933","18313","39951","53930","99778","30792.6","31876.36","920","300363","30043","31291"
"2007","no migration background","Urban Area","35063.49","29652","11387","12402","19255","44073","61932","122876","34438.72","35688.26","0","624538","34853","35892"
"2008","direct migration background","Rural Area","31449.22","24733.53","350","9024","13435","37350","49140","103972","23874.4","39024.04","2280","1329526","25534","29075"
"2008","direct migration background","Urban Area","30501.25","27446","1570","12320","18077","36592","51582","103935","29358.87","31643.63","40","385703","28967","30722"
"2008","indirect migration background","Rural Area","33609.29","32295","124","14794","24358","41191","54795","68550","30236.72","36981.86","1848","126835","30363","35994"
"2008","indirect migration background","Urban Area","33891.91","31120.97","706","12847","19911","42562","58456","109711","32064.02","35719.8","590","232569","32242","35811"
"2008","no migration background","Rural Area","32333.8","28198","6185","11840","18497","40485","55539","110793","31612.01","33055.59","0","1329526","30593","31992"
"2008","no migration background","Urban Area","36076.25","30604","10751","13132","19646","44928","63274","125706","35429.63","36722.87","0","785072","35602","36535"
"2009","direct migration background","Rural Area","28766.35","24835","318","10519","15044","37381","49696","88803","26764.91","30767.79","360","90611","25991","30392"
"2009","direct migration background","Urban Area","31430.06","27876","1358","11864","18915","38649","54081","106812","30239.78","32620.34","0","249661","29738","31333"
"2009","indirect migration background","Rural Area","34072.66","32160.28","127","15439","25181","43638","54110","70022","30179.02","37966.3","2413","199834","31203","36438"
"2009","indirect migration background","Urban Area","35937.45","32304.08","630","13547","21502","43382","57896","117265","33709.09","38165.81","2133","277231","33572","37132"
"2009","no migration background","Rural Area","33055.77","29048","5878","12308","19372","41733","56156","111644","32395.61","33715.93","0","678817","31635","32609"
"2009","no migration background","Urban Area","36354.57","30763","10052","12879","19537","45812","63866","128604","35700.33","37008.81","0","643348","36024","37249"
"2010","direct migration background","Rural Area","29794.79","26733.51","620","11275","15967","39209","51483","103005","28434.79","31154.79","0","114031","26176","28792"
"2010","direct migration background","Urban Area","33201.07","29289.1","2301","12000","18232","41136","59977","122554","32302.92","34099.22","0","198898","27600","29247"
"2010","indirect migration background","Rural Area","34449.32","33224.15","214","15087","20187","43571","52693","87476","31749.16","37149.48","5906","114031","30730","33915"
"2010","indirect migration background","Urban Area","36410.17","34490.2","1014","11483","20521","47757","61044","116294","34861.04","37959.3","1615","209221","32588","35320"
"2010","no migration background","Rural Area","32720.37","29128","7540","12624","18857","41650","55034","108765","32232.05","33208.69","0","317467","31032","32047"
"2010","no migration background","Urban Area","36840.74","30984","12743","12925","20046","46880","65976","128596","36307.96","37373.52","0","664511","35359","36266"
"2011","direct migration background","Rural Area","30577.86","28603.75","786","11295","17552","39824","49777","95701","29418.25","31737.47","144","124682","28196","30598"
"2011","direct migration background","Urban Area","34139.04","29490","2494","12424","19451","42105","60493","125318","33206.36","35071.72","2269","386588","29509","31057"
"2011","indirect migration background","Rural Area","36487.8","31855.38","266","15099","21292","44212","59243","143285","33529.09","39446.51","1813","275413","32105","36982"
"2011","indirect migration background","Urban Area","40085.65","35887.59","1144","14103","22203","51625","68967","121790","38290.83","41880.47","0","386588","34256","36948"
"2011","no migration background","Rural Area","34202.26","29892","9206","12566","19071","43316","58560","120765","33731.83","34672.69","83","315451","32006","32888"
"2011","no migration background","Urban Area","37625.89","32372.62","15119","12959","20229","48613","66379","125318","37115.51","38136.27","0","725750","36004","37030"
"2012","direct migration background","Rural Area","32712.05","30314","777","12122","20641","40790","50455","99441","31467.21","33956.89","4264","194008","29633","32234"
"2012","direct migration background","Urban Area","33966.57","29376.07","2294","12419","20120","41631","59994","111936","33055.28","34877.86","67","230497","29879","31384"
"2012","indirect migration background","Rural Area","39785.04","36766","261","16027","21058","46337","63723","194008","36724.47","42845.61","8370","241605","34313","38889"
"2012","indirect migration background","Urban Area","42031.44","36924.82","1113","13869","23828","53506","69910","126905","39459.27","44603.61","0","1205572","33503","36758"
"2012","no migration background","Rural Area","33722.02","30086","9121","12648","19426","43033","57644","113924","33263.47","34180.57","0","331848","31737","32741"
"2012","no migration background","Urban Area","38741.31","32452.72","14710","13309","20597","49327","68216","134494","38115.07","39367.55","0","1498562","35778","36837"
"2013","direct migration background","Rural Area","30926.86","28458.31","1558","11146","18423","38706","53746","87986","30133.23","31720.49","3840","137393","29086","30511"
"2013","direct migration background","Urban Area","33048.05","28890.65","4871","11844","18406","40265","57174","116799","32434.09","33662.01","0","478072","30304","31379"
"2013","indirect migration background","Rural Area","36060.75","33059.09","382","14122","19451","46641","62395","98206","33994.27","38127.23","2456","137393","33641","38186"
"2013","indirect migration background","Urban Area","38341.89","33756.41","1855","11007","20682","48619","66862","125739","36721.81","39961.97","0","1141458","33960","35997"
"2013","no migration background","Rural Area","34533.72","30137.21","8620","13426","20179","44227","58906","109947","34038.95","35028.49","600","354694","32698","33667"
"2013","no migration background","Urban Area","39835.37","33315.36","14030","13863","21329","50595","70256","138355","39235.56","40435.18","0","1105893","36807","37686"
"2014","direct migration background","Rural Area","32911.34","29861.25","1290","12687","20288","42900","55785","85587","31973.9","33848.78","30","118457","30132","32105"
"2014","direct migration background","Urban Area","34407.94","29907.32","3892","12982","19220","42463","58597","113622","33667.75","35148.13","0","366989","31594","32638"
"2014","indirect migration background","Rural Area","38040.41","37096.89","356","13626","22699","50936","60400","99286","35736.24","40344.58","800","162798","35827","39794"
"2014","indirect migration background","Urban Area","38826.9","34270.65","1577","11997","21289","49460","66722","134384","37264.07","40389.73","0","725974","35394","37194"
"2014","no migration background","Rural Area","34883.64","30444.08","7862","13212","20008","44114","58267","124708","34350.51","35416.77","0","387588","33251","34264"
"2014","no migration background","Urban Area","40789.31","34042.24","12809","13805","21680","51764","72364","138709","40154.78","41423.84","127","1295921","37861","38876"
"2015","direct migration background","Rural Area","32735.24","29595.41","1515","12630","18792","42769","59022","104492","31879.5","33590.98","13","122333","28495","30545"
"2015","direct migration background","Urban Area","33732.31","29206.18","4482","12146","18693","42919","59803","108298","33086.17","34378.45","0","338249","30191","31452"
"2015","indirect migration background","Rural Area","39530.03","35614.06","346","15097","22154","53185","66593","104492","37042.19","42017.87","21","201195","33815","39639"
"2015","indirect migration background","Urban Area","39077.35","34757","1462","13252","21866","49794","68215","126212","37768.97","40385.73","2025","287263","35405","37894"
"2015","no migration background","Rural Area","35490.54","31410.91","7520","12978","20442","45792","60910","112567","34990.67","35990.41","0","252107","33946","35120"
"2015","no migration background","Urban Area","41113.35","34913","12187","13966","21847","52637","74225","131348","40521.89","41704.81","0","1034092","38682","39693"
"2016","direct migration background","Rural Area","33395.08","29919.06","1265","11422","19123","42394","55887","96021","32409.03","34381.13","1609","153239","30415","32329"
"2016","direct migration background","Urban Area","36093.96","31304.72","3661","13655","20259","45165","62894","123669","35356.34","36831.58","0","262035","32003","33482"
"2016","indirect migration background","Rural Area","40300.88","35065.6","336","15338","24614","51237","69260","128906","37048.22","43553.54","21","308804","35315","40655"
"2016","indirect migration background","Urban Area","40281.19","35583.98","1352","11952","22609","52116","71448","135673","38833.54","41728.84","950","261464","37558","40017"
"2016","no migration background","Rural Area","37312.08","32624.35","6997","14027","21451","46739","62552","133849","36617.09","38007.07","10","571359","35042","36352"
"2016","no migration background","Urban Area","41824.53","35982.13","11346","14150","22462","53436","73215","142570","41135.37","42513.69","0","1592880","39558","40813"
"2017","direct migration background","Rural Area","34965.42","28821.37","1880","9239","16680","42689","66354","110908","33819.17","36111.67","0","526928","24853","26480"
"2017","direct migration background","Urban Area","36209.02","31624","5037","12562","20374","46372","63843","120651","35507.44","36910.6","0","605732","27922","29179"
"2017","indirect migration background","Rural Area","45112.68","38045.24","335","16225","25153","56294","69411","158055","39795.57","50429.79","4152","832820","37753","45181"
"2017","indirect migration background","Urban Area","41198.91","38417.4","1502","13772","23122","53267","72085","127859","39655.22","42742.6","0","501440","38993","42046"
"2017","no migration background","Rural Area","38231.69","33694","8063","14264","21818","47293","64150","130561","37638.5","38824.88","3","832820","36758","37913"
"2017","no migration background","Urban Area","42802.35","36834.71","12635","14523","23060","55059","75396","138263","42126.81","43477.89","0","947279","41749","42928"
"2018","direct migration background","Rural Area","33948.59","30460.16","2079","8780","16711","43110","59323","112200","32883.75","35013.43","0","545932","23100","25235"
"2018","direct migration background","Urban Area","37474.64","32753.29","6029","11990","20440","48205","64788","130209","36864.68","38084.6","0","666144","25866","27200"
"2018","indirect migration background","Rural Area","43994.47","37117.63","345","16323","25559","53428","76949","146155","40693.06","47295.88","3683","336220","37802","43334"
"2018","indirect migration background","Urban Area","43409.33","39269.59","1474","13296","23559","52985","71733","136526","41062.03","45756.63","436","985295","38716","42094"
"2018","no migration background","Rural Area","38704.53","34532","7732","14493","22209","48437","65372","129771","38142.33","39266.73","0","310468","37159","38361"
"2018","no migration background","Urban Area","44088.71","37773","12231","15160","23808","56512","76180","140875","43404.26","44773.16","0","769624","41642","42805"
"2019","direct migration background","Rural Area","35730.62","33019.77","1876","10709","19266","45228","63480","116276","34778.55","36682.69","0","235329","25634","27480"
"2019","direct migration background","Urban Area","40825.78","35223.97","5082","12868","21470","51728","71022","159750","39802.14","41849.42","0","951840","26599","27844"
"2019","indirect migration background","Rural Area","47159.41","41921.86","347","17717","29346","55750","80540","174617","41620.63","52698.19","3935","434625","41084","46663"
"2019","indirect migration background","Urban Area","47123.78","43387.46","1325","14368","24251","57061","81790","170578","42589.21","51658.35","2018","1149066","43579","47609"
"2019","no migration background","Rural Area","40596.3","35962.52","7687","15258","23653","50622","66918","133560","39575.66","41616.94","0","872251","40770","41996"
"2019","no migration background","Urban Area","46608.01","39603.21","11684","15875","25048","59655","80210","146787","44802.14","48413.88","0","8068819","46880","48253"
