"year","e11103","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Full Time","Rural Area","23913.84","21916.85","979","12596","16630","27651","35825","80007","23098.37","24729.31","3349","169250","21324","22695"
"1985","Full Time","Urban Area","23074.08","21243","4007","11503","15319","27963","36385","62449","22734.24","23413.92","2048","162146","21260","21940"
"1985","Not Working","Rural Area","15995.35","14253.91","917","6117","9306","20785","27743","46541","15381.69","16609.01","0","108060","14902","16628"
"1985","Not Working","Urban Area","16520.52","14194.23","3316","6136","9345","20937","29684","53045","16169.98","16871.06","0","142772","15285","15952"
"1985","Part Time","Rural Area","20885.6","19576.73","388","9953","14715","25142","32763","57380","19856.05","21915.15","2352","108060","18905","21035"
"1985","Part Time","Urban Area","21566.62","19550.66","1480","8742","13932","27317","34594","59398","20983.73","22149.51","501","129341","19553","20762"
"1986","Full Time","Rural Area","24989.78","22228.52","977","12301","16903","29623","37951","62495","24043.27","25936.29","3693","215855","21871","23355"
"1986","Full Time","Urban Area","23261.79","21716.06","3888","11901","15751","27956","35655","63138","22922.47","23601.11","2113","185058","21825","22348"
"1986","Not Working","Rural Area","16718.72","14618","814","6402","9151","20977","28762","50616","15846.03","17591.41","307","215855","15830","17441"
"1986","Not Working","Urban Area","16283.95","13959","3131","6037","9328","21079","29819","53514","15919.37","16648.53","0","91435","15595","16280"
"1986","Part Time","Rural Area","21346.4","20307.82","394","9429","14751","26660","32588","49560","20306.78","22386.02","393","121424","19666","21739"
"1986","Part Time","Urban Area","22360.35","20394","1439","9165","14851","27320","36779","64079","21770.53","22950.17","1644","92846","20452","21579"
"1987","Full Time","Rural Area","25182.99","23282.81","978","12979","17757","30942","38724","61757","24483.64","25882.34","1379","108409","23391","24652"
"1987","Full Time","Urban Area","24657.66","22788","3921","12396","16703","29101","38403","65891","24298.58","25016.74","2333","124820","22940","23644"
"1987","Not Working","Rural Area","16559.73","14449.92","770","6676","9395","20778","29698","46522","15848.31","17271.15","307","72600","16499","17766"
"1987","Not Working","Urban Area","17116.44","14567","3029","6418","9679","22239","30343","53050","16721.04","17511.84","0","124820","16799","17658"
"1987","Part Time","Rural Area","21842.09","20364.31","412","10264","15266","26443","34306","53524","20774.66","22909.52","2931","108409","20221","21978"
"1987","Part Time","Urban Area","22692.21","21347.54","1403","9213","15215","27980","37194","60611","22076.96","23307.46","825","124820","21435","22321"
"1988","Full Time","Rural Area","26131.39","24032.21","893","13512","18430","32635","40446","61202","25393.27","26869.51","2730","86608","23747","25541"
"1988","Full Time","Urban Area","25379.62","23492.76","3709","12682","16927","30245","38874","67983","24996.24","25763","2137","124872","23593","24423"
"1988","Not Working","Rural Area","16899.53","15095.66","704","6551","9551","22034","29639","43351","16149.6","17649.46","1305","86608","16791","18994"
"1988","Not Working","Urban Area","17434.9","14977.9","2868","6741","9689","22100","32067","58371","17015.39","17854.41","0","124872","16964","17778"
"1988","Part Time","Rural Area","22467.19","21219.04","427","10272","16335","28748","35081","49054","21517.75","23416.63","4284","72538","20636","22600"
"1988","Part Time","Urban Area","23355.75","21887","1421","9435","15944","28671","37277","61015","22734","23977.5","744","152338","21675","22759"
"1989","Full Time","Rural Area","27815.85","25273.2","875","14417","19345","34396","43858","60219","26965.65","28666.05","5289","155412","25136","26138"
"1989","Full Time","Urban Area","26160.74","23970","3681","12854","17506","30993","40840","75974","25749.56","26571.92","2700","170922","24133","24810"
"1989","Not Working","Rural Area","17542.06","15277.2","672","6923","9757","22919","32230","48435","16716.32","18367.8","1595","79979","17340","19156"
"1989","Not Working","Urban Area","18416.06","15853","2767","6750","9996","23096","32558","66354","17941.97","18890.15","0","170922","17720","18732"
"1989","Part Time","Rural Area","24420.37","23899.89","376","10921","17464","29639","37881","60219","23253.96","25586.78","666","79979","22855","25096"
"1989","Part Time","Urban Area","25091.38","22976","1338","9814","16332","31122","40437","73173","24377.28","25805.48","727","150321","22651","23826"
"1990","Full Time","Rural Area","27718.7","25536.95","886","13679","19501","34065","41729","64294","26893.6","28543.8","6868","120039","25564","27457"
