"year","hgtyp1hh","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","Female","17717.12","15914.28","1352","8741","12059","21298","27728","46924","17177.66","18256.58","0","170618","16039","16873"
"1984","(Married) couple without C.","Male","17686.63","15875.58","1353","8741","12026","21289","27610","46910","17147.21","18226.05","0","170618","16039","16877"
"1984","1-pers.-HH","Female","8550.84","7835.15","794","3829","5589","10751","14076","23149","8232.15","8869.53","0","39555","7622","8202"
"1984","1-pers.-HH","Male","11771.96","10801.45","541","4344","7556","14247","18293","37252","11126.04","12417.88","0","94603","10553","11238"
"1984","Couple + C. GT 16 ","Female","26112.76","24358.08","908","15418","19021","30266","38036","65633","25387.46","26838.06","7149","129256","23001","24585"
"1984","Couple + C. GT 16 ","Male","26683.43","24930.05","1085","15591","19342","31251","40164","57027","26018.49","27348.37","7149","129256","23623","25136"
"1984","Couple + C. LE 16","Female","20710.64","18584.24","1540","12070","14703","24076","30551","59821","20196.67","21224.61","0","143736","17620","18413"
"1984","Couple + C. LE 16","Male","20761.86","18655.52","1542","12084","14757","24141","30394","59821","20247.73","21275.99","0","143736","17648","18430"
"1984","Couple + C. LE and GT 16","Female","26208.81","24296.88","794","15824","19669","30012","38394","67087","25520.91","26896.71","5441","103309","22771","23999"
"1984","Couple + C. LE and GT 16","Male","26119.18","24313.7","926","15661","19451","31031","37430","66398","25476.1","26762.26","5441","103309","22771","24036"
"1984","Single parent","Female","13868.69","12223","381","4943","8590","17212","23733","58171","12982.92","14754.46","307","68782","11962","13070"
"1984","Single parent","Male","17902.09","15817","198","9817","12228","19459","27784","68782","16468.62","19335.56","3964","68782","15072","17383"
"1985","(Married) couple without C.","Female","18226.42","16784.05","1218","9395","12369","22104","28601","49904","17746.67","18706.17","0","77794","16846","17891"
"1985","(Married) couple without C.","Male","18248.05","16773.98","1217","9387","12322","22230","28601","49904","17767.59","18728.51","0","77794","16846","17908"
"1985","1-pers.-HH","Female","9182.36","8171.05","709","4090","6037","11104","14793","27084","8709.2","9655.52","0","80112","7905","8590"
"1985","1-pers.-HH","Male","12516.93","11059.72","472","4978","7476","14250","18080","44570","11432.13","13601.73","0","169250","10755","11641"
"1985","Couple + C. GT 16 ","Female","26681.2","25232","918","15850","19625","32197","39903","59398","26008.03","27354.37","4768","137599","24481","26052"
"1985","Couple + C. GT 16 ","Male","27309.33","25540","1111","15478","19662","32734","40846","59564","26645.66","27973","4768","137599","25119","26237"
"1985","Couple + C. LE 16","Female","21236.78","19171.89","1339","12054","14761","24331","31029","65855","20687.98","21785.58","2352","142772","18040","19058"
"1985","Couple + C. LE 16","Male","21169.4","19243.79","1343","12124","14827","24331","30519","65653","20619.77","21719.03","2352","142772","18043","19058"
"1985","Couple + C. LE and GT 16","Female","27377.88","25174.29","683","15596","19690","32293","40282","63823","26583.43","28172.33","7136","129341","22978","24873"
"1985","Couple + C. LE and GT 16","Male","27592.25","25834.01","810","16374","19954","32595","41535","61961","26846.65","28337.85","8056","129341","23301","24905"
"1985","Single parent","Female","14607.38","13215.67","358","5718","9428","17764","24639","42538","13709.75","15505.01","0","56141","12476","13818"
"1985","Single parent","Male","17764.38","15679.45","188","8620","12482","20553","29241","56141","16456.14","19072.62","2405","56141","15154","17672"
"1986","(Married) couple without C.","Female","18773.1","17144.32","1197","9432","12515","22792","29261","46216","18217.69","19328.51","2593","185058","17324","18620"
"1986","(Married) couple without C.","Male","18753.57","17181.7","1191","9549","12457","22976","29254","45960","18201.23","19305.91","2593","185058","17239","18590"
"1986","1-pers.-HH","Female","9046.42","8166.22","666","4242","5848","11066","14636","24732","8659.09","9433.75","0","56464","7772","8663"
"1986","1-pers.-HH","Male","11679.73","11348.19","456","5176","8311","13645","17926","34043","11158.48","12200.98","0","50748","11019","11901"
"1986","Couple + C. GT 16 ","Female","27630.13","25210.96","945","15103","19828","32316","41060","63325","26762.29","28497.97","6698","215855","25077","26686"
"1986","Couple + C. GT 16 ","Male","28148.03","25635","1162","15239","19864","33392","45136","64079","27362.61","28933.45","6698","215855","25280","27004"
"1986","Couple + C. LE 16","Female","21385.91","19992.72","1206","12374","15536","25207","31459","56721","20899.3","21872.52","4832","92846","18914","19969"
"1986","Couple + C. LE 16","Male","21324.31","20000.64","1205","12565","15525","25104","30953","52008","20835.5","21813.12","5404","92846","18885","19966"
