"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","North Rhine-Westphalia","no migration background","19771.7","17914.05","2123","7961","11957","25232","32975","56141","19280.69","20262.71","61","142772","18665","19824"
"1985","Rhineland-Palatinate,Saarland","direct migration background","19731.82","18593","131","10798","13071","24746","29133","47313","18348.97","21114.67","4931","47313","18401","21772"
"1985","Rhineland-Palatinate,Saarland","indirect migration background","","","","","","","","","","","","","",""
"1985","Rhineland-Palatinate,Saarland","no migration background","19410.15","17607.34","635","7428","11720","23352","32159","65855","18528.11","20292.19","1240","70000","17722","19255"
"1985","Saxony","direct migration background","","","","","","","","","","","","","",""
"1985","Saxony","indirect migration background","","","","","","","","","","","","","",""
"1985","Saxony","no migration background","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","direct migration background","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","indirect migration background","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","no migration background","","","","","","","","","","","","","",""
"1985","Schleswig-Holstein","direct migration background","18225.68","18121.54","39","8959","14515","21032","24431","41660","15416.4","21034.96","7964","41660","17342","21032"
"1985","Schleswig-Holstein","indirect migration background","","","","","","","","","","","","","",""
"1985","Schleswig-Holstein","no migration background","18040.45","16705.02","314","8330","11169","22951","32368","48295","16982.74","19098.16","0","58983","16263","18598"
"1985","Thuringia","direct migration background","","","","","","","","","","","","","",""
"1985","Thuringia","indirect migration background","","","","","","","","","","","","","",""
"1985","Thuringia","no migration background","","","","","","","","","","","","","",""
"1986","Baden-W?rttemberg","direct migration background","20400.86","19360","777","10292","13659","24730","32233","53578","19766.63","21035.09","1677","55046","20886","22132"
"1986","Baden-W?rttemberg","indirect migration background","22309.95","21724.21","43","14728","17081","26047","30668","40773","19515.58","25104.32","3694","44017","20096","27536"
"1986","Baden-W?rttemberg","no migration background","21433.25","19782.69","1187","8445","14096","27107","37112","55769","20803.29","22063.21","174","76137","20273","21605"
"1986","Bavaria","direct migration background","20139.82","18885","381","9868","14242","25160","31927","46142","19291.8","20987.84","798","59474","19915","21442"
"1986","Bavaria","indirect migration background","20583.57","21723.56","32","5574","14554","26401","29913","42500","17648.87","23518.27","5011","42500","17821","25195"
"1986","Bavaria","no migration background","21652.26","20052","1373","8627","12815","26921","35307","62495","20832.86","22471.66","108","215855","20458","21529"
"1986","Berlin","direct migration background","18138.22","15867","106","6326","11651","24821","37172","46648","16360.02","19916.42","614","46648","16690","22795"
"1986","Berlin","indirect migration background","","","","","","","","","","","","","",""
"1986","Berlin","no migration background","17756.81","16168.87","246","7395","10719","24199","29085","46648","16550.22","18963.4","0","56731","17020","20312"
"1986","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"1986","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"1986","Brandenburg","no migration background","","","","","","","","","","","","","",""
"1986","Bremen","direct migration background","","","","","","","","","","","","","",""
"1986","Bremen","indirect migration background","","","","","","","","","","","","","",""
"1986","Bremen","no migration background","13001.82","10479.61","85","5087","7363","16377","21200","45281","11149.18","14854.46","3312","45281","10523","16165"
"1986","Hamburg","direct migration background","16451.48","15466","70","5011","10668","22920","27398","29279","14690.24","18212.72","1224","35919","14380","18606"
"1986","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"1986","Hamburg","no migration background","18378.09","17021.73","184","6976","10433","25577","33392","43548","16920.9","19835.28","2429","43548","17165","22226"
"1986","Hesse","direct migration background","19379.77","16954.73","381","6621","12363","23564","30502","63325","18396.85","20362.69","307","75592","17111","19508"
"1986","Hesse","indirect migration background","","","","","","","","","","","","","",""
"1986","Hesse","no migration background","21213.95","19733.1","662","7424","11684","27183","35741","64248","20228.32","22199.58","0","83716","19970","22188"
"1986","Lower Saxony","direct migration background","18788.18","19002","172","9012","12663","22497","28706","37547","17606.29","19970.07","307","37547","17075","19834"
"1986","Lower Saxony","indirect migration background","","","","","","","","","","","","","",""
"1986","Lower Saxony","no migration background","20084.24","17995","929","7779","11778","26660","34172","64356","19306.56","20861.92","1868","91435","19108","20831"
"1986","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","no migration background","","","","","","","","","","","","","",""
"1986","North Rhine-Westphalia","direct migration background","18391.25","16691","779","9248","12135","23357","31160","49250","17801.1","18981.4","0","57523","17431","19252"
"1986","North Rhine-Westphalia","indirect migration background","15913.88","11625","46","7155","9361","19836","29104","57443","11659.57","20168.19","6343","57443","15600","28354"
"1986","North Rhine-Westphalia","no migration background","20077.64","18422.58","2045","8080","12388","25489","32648","60141","19551.86","20603.42","0","185058","19643","20639"
"1986","Rhineland-Palatinate,Saarland","direct migration background","20251.47","19041.54","128","10385","12145","27608","31282","42898","18710.68","21792.26","0","42898","19492","23815"
"1986","Rhineland-Palatinate,Saarland","indirect migration background","","","","","","","","","","","","","",""
"1986","Rhineland-Palatinate,Saarland","no migration background","19225.4","17853.59","635","7692","11752","23611","31300","52036","18378.52","20072.28","438","66074","17992","19759"
"1986","Saxony","direct migration background","","","","","","","","","","","","","",""
"1986","Saxony","indirect migration background","","","","","","","","","","","","","",""
"1986","Saxony","no migration background","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","direct migration background","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","indirect migration background","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","no migration background","","","","","","","","","","","","","",""
"1986","Schleswig-Holstein","direct migration background","18767.02","18967","38","9817","16505","22475","23905","39910","16176.39","21357.65","8013","39910","17826","23507"
"1986","Schleswig-Holstein","indirect migration background","","","","","","","","","","","","","",""
"1986","Schleswig-Holstein","no migration background","19968.49","17431.52","285","8854","11880","23442","31947","121424","18350.68","21586.3","3068","121424","17247","19920"
"1986","Thuringia","direct migration background","","","","","","","","","","","","","",""
"1986","Thuringia","indirect migration background","","","","","","","","","","","","","",""
"1986","Thuringia","no migration background","","","","","","","","","","","","","",""
"1987","Baden-W?rttemberg","direct migration background","21600.12","20377.4","767","10169","14413","26168","35057","59431","20890.44","22309.8","0","68160","21757","23835"
"1987","Baden-W?rttemberg","indirect migration background","24559.44","24487.76","45","15383","17719","27930","34007","46063","21925.61","27193.27","10311","46063","23983","28681"
"1987","Baden-W?rttemberg","no migration background","22614.62","21172","1167","8642","14397","28166","37428","61607","21928.84","23300.4","332","87875","21792","23444"
"1987","Bavaria","direct migration background","20873.6","19784.38","366","10459","14381","25519","32342","46522","19977.05","21770.15","0","64678","20663","22841"
"1987","Bavaria","indirect migration background","18197.14","17518.4","36","11872","11922","23281","25162","38054","15516.09","20878.19","5011","38054","19084","24652"
"1987","Bavaria","no migration background","22136.5","19725.8","1333","8486","13218","27816","37556","72600","21428.34","22844.66","18","104625","20521","22056"
"1987","Berlin","direct migration background","20119.03","19901.66","113","8367","10595","26798","34776","48016","18396.63","21841.43","4056","48016","21720","23911"
"1987","Berlin","indirect migration background","","","","","","","","","","","","","",""
"1987","Berlin","no migration background","19407.11","18142.2","247","9017","11734","25066","30357","45235","18053.04","20761.18","1201","92361","19013","21352"
"1987","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"1987","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"1987","Brandenburg","no migration background","","","","","","","","","","","","","",""
"1987","Bremen","direct migration background","","","","","","","","","","","","","",""
"1987","Bremen","indirect migration background","","","","","","","","","","","","","",""
"1987","Bremen","no migration background","13805.31","10943.46","79","7405","9143","17864","20429","57642","11892.23","15718.39","4896","57642","11093","16302"
"1987","Hamburg","direct migration background","16668.77","15389.12","63","5235","11828","22579","27843","35478","14594.83","18742.71","917","42944","14745","19950"
"1987","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"1987","Hamburg","no migration background","19473.63","17640","160","8642","11548","26192","31343","49584","17814.37","21132.89","427","49584","18850","23235"
"1987","Hesse","direct migration background","20900.72","19895","398","6877","12957","25080","41558","67198","19769.69","22031.75","0","77872","20893","22418"
"1987","Hesse","indirect migration background","","","","","","","","","","","","","",""
"1987","Hesse","no migration background","22923.96","20592.39","650","8171","13285","28625","38495","77872","21787.8","24060.12","891","124820","21647","23606"
"1987","Lower Saxony","direct migration background","20658.4","21245","168","10016","15025","24514","30176","45556","19361.96","21954.84","307","63145","18142","21832"
"1987","Lower Saxony","indirect migration background","","","","","","","","","","","","","",""
"1987","Lower Saxony","no migration background","21052.29","19072.96","930","8399","12355","27402","36235","68081","20254.17","21850.41","0","106218","20459","22725"
"1987","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","no migration background","","","","","","","","","","","","","",""
"1987","North Rhine-Westphalia","direct migration background","19430.58","18534","771","9096","12665","24490","31889","53369","18806.84","20054.32","0","63070","19338","20232"
"1987","North Rhine-Westphalia","indirect migration background","18055.58","13546.89","52","8292","11600","21502","35780","48617","15060.57","21050.59","3866","48617","16397","23209"
"1987","North Rhine-Westphalia","no migration background","20911.63","19189","2016","8394","12880","26625","34742","60490","20391.53","21431.73","307","121339","20394","21679"
"1987","Rhineland-Palatinate,Saarland","direct migration background","23090.39","23057.05","132","13715","15659","29176","35430","40980","21606.71","24574.07","7677","40980","22239","26371"
"1987","Rhineland-Palatinate,Saarland","indirect migration background","","","","","","","","","","","","","",""
"1987","Rhineland-Palatinate,Saarland","no migration background","19425.17","17913.21","630","7489","11534","24543","31669","55550","18587.68","20262.66","825","56678","18495","20214"
"1987","Saxony","direct migration background","","","","","","","","","","","","","",""
"1987","Saxony","indirect migration background","","","","","","","","","","","","","",""
"1987","Saxony","no migration background","","","","","","","","","","","","","",""
"1987","Saxony-Anhalt","direct migration background","","","","","","","","","","","","","",""
"1987","Saxony-Anhalt","indirect migration background","","","","","","","","","","","","","",""
"1987","Saxony-Anhalt","no migration background","","","","","","","","","","","","","",""
"1987","Schleswig-Holstein","direct migration background","20183.02","19039","43","11446","15883","25146","26942","37100","17896.64","22469.4","10157","37100","18648","26708"
"1987","Schleswig-Holstein","indirect migration background","","","","","","","","","","","","","",""
"1987","Schleswig-Holstein","no migration background","19403.09","18473","281","8157","12390","24059","30380","55175","18203.43","20602.75","1379","67951","18449","20606"
"1987","Thuringia","direct migration background","","","","","","","","","","","","","",""
"1987","Thuringia","indirect migration background","","","","","","","","","","","","","",""
"1987","Thuringia","no migration background","","","","","","","","","","","","","",""
"1988","Baden-W?rttemberg","direct migration background","21588.09","19027.32","730","9873","14154","27359","34586","48586","20879.57","22296.61","616","78110","21764","23626"
"1988","Baden-W?rttemberg","indirect migration background","23902.93","24963.36","58","12950","15851","28407","33592","49473","21388.28","26417.58","11038","49473","23443","27873"
"1988","Baden-W?rttemberg","no migration background","22944.48","21460","1113","8651","15092","29312","38509","61800","22236.7","23652.26","216","78110","21887","23034"
"1988","Bavaria","direct migration background","21678.3","20920.91","367","11065","15654","26811","33488","47148","20783.51","22573.09","3503","53374","20871","23322"
"1988","Bavaria","indirect migration background","19924.29","20832.93","42","8446","13033","25640","27473","35703","16708.6","23139.98","4526","53374","19199","25640"
"1988","Bavaria","no migration background","22709.03","20380","1248","8385","14088","29220","38721","61950","22024.46","23393.6","1524","86608","21295","22460"
"1988","Berlin","direct migration background","19189.8","17320","101","6967","10237","24653","31665","49933","16731.57","21648.03","813","54453","18846","24033"
"1988","Berlin","indirect migration background","","","","","","","","","","","","","",""
"1988","Berlin","no migration background","19485.16","17953.18","229","9033","11793","27467","32211","49135","18242.06","20728.26","2522","49479","18318","23025"
"1988","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"1988","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"1988","Brandenburg","no migration background","","","","","","","","","","","","","",""
"1988","Bremen","direct migration background","","","","","","","","","","","","","",""
"1988","Bremen","indirect migration background","","","","","","","","","","","","","",""
"1988","Bremen","no migration background","15504.53","13565.92","79","7062","8700","17391","21588","152338","11594.87","19414.19","0","152338","13619","16277"
"1988","Hamburg","direct migration background","16824.89","17791","51","3589","7686","23821","31476","32026","14261.06","19388.72","498","32026","15185","22568"
"1988","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"1988","Hamburg","no migration background","20168.41","17107","148","9167","11934","26670","38082","50647","18288.79","22048.03","2045","58397","17307","22853"
"1988","Hesse","direct migration background","20349.94","20129.58","382","6907","12736","25478","34480","68600","19040.46","21659.42","1841","75185","20114","21940"
"1988","Hesse","indirect migration background","","","","","","","","","","","","","",""
"1988","Hesse","no migration background","23352.98","20708","602","8966","13655","28770","41061","98570","22199.01","24506.95","0","101344","21359","23153"
"1988","Lower Saxony","direct migration background","20609.62","20097","167","8962","15126","26381","29849","41839","19332.97","21886.27","307","58382","19533","22569"
"1988","Lower Saxony","indirect migration background","","","","","","","","","","","","","",""
"1988","Lower Saxony","no migration background","21841.01","20244","869","8439","12542","29117","37223","58656","21002.74","22679.28","147","97058","21518","23628"
"1988","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"1988","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"1988","Mecklenburg-Western Pomerania","no migration background","","","","","","","","","","","","","",""
"1988","North Rhine-Westphalia","direct migration background","19663.88","17945.8","699","9159","12722","25268","32183","45915","18935.28","20392.48","8","80790","18186","19804"
"1988","North Rhine-Westphalia","indirect migration background","17505.69","15682.34","65","8275","9851","19928","30805","49462","14494.76","20516.62","4295","80790","16948","21043"
"1988","North Rhine-Westphalia","no migration background","21682.87","19861.9","1941","8294","12832","27412","35683","65863","21113.47","22252.27","77","124872","21121","22317"
"1988","Rhineland-Palatinate,Saarland","direct migration background","23764.96","22213","129","13302","17780","27912","37915","47097","22124.6","25405.32","5477","48847","21403","25260"
"1988","Rhineland-Palatinate,Saarland","indirect migration background","","","","","","","","","","","","","",""
"1988","Rhineland-Palatinate,Saarland","no migration background","20406.93","19132","602","8446","12054","25382","34245","56691","19487.19","21326.67","1262","95421","19467","21362"
"1988","Saxony","direct migration background","","","","","","","","","","","","","",""
"1988","Saxony","indirect migration background","","","","","","","","","","","","","",""
"1988","Saxony","no migration background","","","","","","","","","","","","","",""
"1988","Saxony-Anhalt","direct migration background","","","","","","","","","","","","","",""
"1988","Saxony-Anhalt","indirect migration background","","","","","","","","","","","","","",""
"1988","Saxony-Anhalt","no migration background","","","","","","","","","","","","","",""
"1988","Schleswig-Holstein","direct migration background","22776.95","19838.3","45","13968","19432","25822","36534","40005","20246.43","25307.47","6331","40005","19432","24801"
"1988","Schleswig-Holstein","indirect migration background","","","","","","","","","","","","","",""
"1988","Schleswig-Holstein","no migration background","20017.87","19110","277","8630","13434","25117","33745","49244","18859.66","21176.08","1305","49244","19302","21309"
"1988","Thuringia","direct migration background","","","","","","","","","","","","","",""
"1988","Thuringia","indirect migration background","","","","","","","","","","","","","",""
"1988","Thuringia","no migration background","","","","","","","","","","","","","",""
"1989","Baden-W?rttemberg","direct migration background","22722.91","20747.6","705","11147","14544","28947","36799","54929","21969.36","23476.46","4071","64045","22863","24400"
"1989","Baden-W?rttemberg","indirect migration background","25377.68","23044.72","63","14162","14952","29877","41860","64045","22445.72","28309.64","13375","64045","25136","29877"
"1989","Baden-W?rttemberg","no migration background","24486.7","22970","1055","9060","15525","30609","41441","64907","23632.15","25341.25","727","132408","23128","24593"
"1989","Bavaria","direct migration background","24123.7","22302.6","367","11548","15940","27605","35938","93835","22842.1","25405.3","3581","132757","21270","24059"
"1989","Bavaria","indirect migration background","20731.12","21554.4","53","13950","17745","23578","28297","38401","17564.26","23897.98","5011","68126","18183","23060"
"1989","Bavaria","no migration background","23942.08","22217","1200","8747","14405","30348","40025","66904","23173.99","24710.17","2650","135049","22893","24502"
"1989","Berlin","direct migration background","20092.21","20306.18","101","10141","10406","24487","33740","52309","17969.48","22214.94","4133","52309","21135","25671"
"1989","Berlin","indirect migration background","","","","","","","","","","","","","",""
"1989","Berlin","no migration background","19871.36","17620","223","8874","11776","25616","32914","49973","18522.08","21220.64","3536","69649","19023","22928"
"1989","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"1989","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"1989","Brandenburg","no migration background","","","","","","","","","","","","","",""
"1989","Bremen","direct migration background","","","","","","","","","","","","","",""
"1989","Bremen","indirect migration background","","","","","","","","","","","","","",""
"1989","Bremen","no migration background","17526.13","15599.38","86","7378","9511","22146","25329","49262","13972.98","21079.28","4380","150321","15624","18396"
"1989","Hamburg","direct migration background","18386.1","19082.39","50","4767","10760","25481","31942","33332","15821.03","20951.17","794","33332","18047","25481"
"1989","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"1989","Hamburg","no migration background","20834.75","18834.79","143","8637","12140","26637","37497","73970","18719.46","22950.04","3106","73970","19170","23482"
"1989","Hesse","direct migration background","20376.36","18364.16","363","8013","11957","25617","32721","79258","19018.76","21733.96","2700","102337","18954","22030"
"1989","Hesse","indirect migration background","","","","","","","","","","","","","",""
"1989","Hesse","no migration background","24106.36","22028","611","9383","14408","29508","43053","68673","23022.66","25190.06","200","79258","22825","24446"
"1989","Lower Saxony","direct migration background","21602.07","20631.18","160","12408","14971","26837","33129","45293","20362.85","22841.29","666","45293","19238","23069"
"1989","Lower Saxony","indirect migration background","","","","","","","","","","","","","",""
"1989","Lower Saxony","no migration background","21754.82","19410.25","826","8676","12291","28443","37971","71584","20846.88","22662.76","992","90347","20660","22930"
"1989","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"1989","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"1989","Mecklenburg-Western Pomerania","no migration background","","","","","","","","","","","","","",""
"1989","North Rhine-Westphalia","direct migration background","21567.48","19111.94","680","9630","13968","25758","32866","100612","20776.15","22358.81","8","101708","20300","22313"
"1989","North Rhine-Westphalia","indirect migration background","19765.6","18853.92","77","10034","11557","25555","32251","41898","17875.83","21655.37","8262","42053","20502","25456"
"1989","North Rhine-Westphalia","no migration background","23072.57","21041","1872","8669","13955","29104","37744","74720","22438.93","23706.21","0","170922","21927","23050"
"1989","Rhineland-Palatinate,Saarland","direct migration background","24005.73","22684.34","120","13902","16647","30075","35935","42838","22273.32","25738.14","10244","45772","22961","30075"
"1989","Rhineland-Palatinate,Saarland","indirect migration background","","","","","","","","","","","","","",""
"1989","Rhineland-Palatinate,Saarland","no migration background","20955.22","19582.21","566","8035","13173","26063","33973","58379","19921.96","21988.48","1749","120561","20302","21817"
"1989","Saxony","direct migration background","","","","","","","","","","","","","",""
"1989","Saxony","indirect migration background","","","","","","","","","","","","","",""
"1989","Saxony","no migration background","","","","","","","","","","","","","",""
"1989","Saxony-Anhalt","direct migration background","","","","","","","","","","","","","",""
"1989","Saxony-Anhalt","indirect migration background","","","","","","","","","","","","","",""
"1989","Saxony-Anhalt","no migration background","","","","","","","","","","","","","",""
"1989","Schleswig-Holstein","direct migration background","19663.01","19776","40","9329","12720","23130","30599","38302","17602.39","21723.63","9190","38302","18503","22823"
"1989","Schleswig-Holstein","indirect migration background","","","","","","","","","","","","","",""
"1989","Schleswig-Holstein","no migration background","22434.44","19573.07","261","9175","13911","26558","35579","64292","20488.36","24380.52","2577","155412","20047","22243"
"1989","Thuringia","direct migration background","","","","","","","","","","","","","",""
"1989","Thuringia","indirect migration background","","","","","","","","","","","","","",""
"1989","Thuringia","no migration background","","","","","","","","","","","","","",""
"1990","Baden-W?rttemberg","direct migration background","23399.08","20356","690","10606","15270","31088","37389","58619","22550.26","24247.9","4461","75701","23962","25845"
"1990","Baden-W?rttemberg","indirect migration background","27344.84","25540.18","73","13200","15270","37389","45294","70874","24253.49","30436.19","9747","70874","27243","32339"
"1990","Baden-W?rttemberg","no migration background","25511.56","23898.58","1041","9218","14994","32060","41468","67876","24521.79","26501.33","0","221883","24145","25376"
"1990","Bavaria","direct migration background","23794.52","22608.17","366","11541","16240","28307","38094","59307","22658.27","24930.77","3652","72165","22492","24432"
