"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","16-34 y.","Couple + C. LE 16","18988.09","17924.74","1249","11270","13967","22575","26520","50605","18546.86","19429.32","4580","92277","17217","17929"
"1985","16-34 y.","Couple + C. LE and GT 16","28214.5","26899.06","627","16119","20223","33125","42105","68706","27357.85","29071.15","7136","129341","23891","25452"
"1985","16-34 y.","Single parent","15745.9","14252.38","280","5874","9860","19403","25518","56141","14591.69","16900.11","0","56141","13357","15046"
"1985","35-65 y.","(Married) couple without C.","19264.85","17308.61","1345","10198","13002","23707","30689","52690","18795.6","19734.1","0","77794","17218","18363"
"1985","35-65 y.","1-pers.-HH","12029.22","10612.95","450","4724","7169","14621","18466","43401","11100.07","12958.37","0","169250","10126","11327"
"1985","35-65 y.","Couple + C. GT 16 ","26479.58","25085.38","1144","15355","19426","31564","39384","59398","25854.74","27104.42","4768","137599","24273","25676"
"1985","35-65 y.","Couple + C. LE 16","23033.74","20388.22","1431","12703","15759","26079","33843","80007","22428.33","23639.15","2352","142772","19115","20153"
"1985","35-65 y.","Couple + C. LE and GT 16","26934.86","24994.71","866","15992","19690","31568","38664","63823","26233.29","27636.43","8056","129341","22665","24291"
"1985","35-65 y.","Single parent","15495.17","13939.85","238","7491","9954","18979","25843","42181","14473.89","16516.45","558","56141","13327","15153"
"1985","66 and older","(Married) couple without C.","15060.46","13516.16","498","8004","10788","17909","22163","56807","14322.87","15798.05","3865","77794","13089","14076"
"1985","66 and older","1-pers.-HH","9323.01","8096","404","4540","6136","10861","14465","43169","8644.23","10001.79","67","70914","7498","8590"
"1985","66 and older","Couple + C. GT 16 ","23208.34","20906","48","14418","16941","28203","37524","63764","20292.37","26124.31","10444","63764","18471","25185"
"1985","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1985","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","66 and older","Single parent","","","","","","","","","","","","","",""
"1986","16-34 y.","(Married) couple without C.","20666.97","20708.66","642","11984","15598","25099","29326","41767","20093.22","21240.72","2593","70432","19603","20898"
"1986","16-34 y.","1-pers.-HH","9316.9","9661.03","324","3702","5232","12211","14244","20352","8781.44","9852.36","0","35222","8691","10204"
"1986","16-34 y.","Couple + C. GT 16 ","29224.44","26889.8","874","15988","20508","34716","46142","64079","28276.39","30172.49","6698","215855","26479","28201"
"1986","16-34 y.","Couple + C. LE 16","19293.94","18362.43","1148","11819","14656","23114","26961","40007","18883.48","19704.4","4832","81275","17332","18478"
"1986","16-34 y.","Couple + C. LE and GT 16","29683.08","27088.92","588","17355","21368","32502","41824","72208","28738.5","30627.66","8633","121424","24821","26910"
"1986","16-34 y.","Single parent","16477.71","14863.57","258","6494","9581","20737","28095","60141","15212.42","17743","307","60141","13812","16372"
"1986","35-65 y.","(Married) couple without C.","19932.14","18460","1272","9781","13373","24365","31025","47131","19326.87","20537.41","3468","185058","17995","19232"
"1986","35-65 y.","1-pers.-HH","11548.49","10906.53","428","5342","7407","14175","18577","27422","11021.37","12075.61","51","48771","10808","11830"
"1986","35-65 y.","Couple + C. GT 16 ","27108.83","24810","1184","14957","19546","31861","40657","63325","26360.49","27857.17","6698","215855","24755","26092"
"1986","35-65 y.","Couple + C. LE 16","23245.15","20892.72","1262","13706","16631","27361","34849","66315","22716.56","23773.74","5404","92846","20003","20862"
"1986","35-65 y.","Couple + C. LE and GT 16","27427.71","25354.36","815","16338","19971","31604","39490","72208","26693.38","28162.04","8633","121424","23789","24821"
"1986","35-65 y.","Single parent","15860.17","14381.51","229","6667","9868","20737","26847","46648","14748.56","16971.78","390","60141","12880","15420"
"1986","66 and older","(Married) couple without C.","15061.11","13109.37","474","8752","10648","17083","22726","42840","14338.94","15783.28","3240","66928","12934","14272"
"1986","66 and older","1-pers.-HH","9085.81","8083","370","4619","6037","10674","14155","26668","8518.1","9653.52","174","56464","7686","8666"
"1986","66 and older","Couple + C. GT 16 ","25779.84","23721.21","49","12992","17483","32049","35756","63325","22285.33","29274.35","11000","63325","21509","27189"
"1986","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1986","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","66 and older","Single parent","","","","","","","","","","","","","",""
"1987","16-34 y.","(Married) couple without C.","21660.85","21254.65","601","13059","17250","25136","29011","50002","20972.85","22348.85","4949","106218","20429","21403"
"1987","16-34 y.","1-pers.-HH","10278.16","10066.58","308","3862","5870","12695","15591","32969","9461.5","11094.82","0","87875","9256","10603"
"1987","16-34 y.","Couple + C. GT 16 ","30322.56","28056","889","17770","22540","36733","44079","67198","29592.39","31052.73","307","79047","27747","29649"
"1987","16-34 y.","Couple + C. LE 16","20600.06","19292.01","1157","13292","15565","23562","28329","45556","20144.44","21055.68","4789","85030","18620","19538"
"1987","16-34 y.","Couple + C. LE and GT 16","30707.26","28436.5","533","18623","22239","35258","44172","104625","29678.53","31735.99","3089","124820","25702","27427"
"1987","16-34 y.","Single parent","18735.68","15997.79","266","6725","10459","24543","30203","62833","17257.66","20213.7","307","92361","14510","17239"
"1987","35-65 y.","(Married) couple without C.","21136.62","19273","1247","11395","14411","25676","33805","50288","20570.58","21702.66","1130","121339","19016","20053"
"1987","35-65 y.","1-pers.-HH","12136.3","11602.73","431","5394","7679","15353","19706","32932","11579.99","12692.61","18","38364","10946","12054"
"1987","35-65 y.","Couple + C. GT 16 ","28424.96","26740.74","1226","16534","20970","34306","41086","65891","27826.62","29023.3","307","79047","26408","27621"
"1987","35-65 y.","Couple + C. LE 16","24321.54","22389.33","1210","13823","17697","27671","37014","60611","23740.37","24902.71","6290","106872","21396","22347"
"1987","35-65 y.","Couple + C. LE and GT 16","28538.67","26072","728","17204","20942","32710","40929","104625","27701.85","29375.49","3089","124820","24734","25958"
"1987","35-65 y.","Single parent","16990.82","15221.01","232","7692","10448","21172","27816","52967","15684.31","18297.33","307","92361","13861","16096"
"1987","66 and older","(Married) couple without C.","15758.31","13677","509","8501","10636","18129","24575","49103","14868.82","16647.8","3284","121339","13518","14531"
"1987","66 and older","1-pers.-HH","9478.54","8471.3","381","4746","6347","11494","14930","28764","8927.58","10029.5","891","55436","7968","8982"
"1987","66 and older","Couple + C. GT 16 ","27188.26","24982.43","44","13827","20447","28625","42166","67198","23510.51","30866.01","7026","67198","24457","28535"
"1987","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1987","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","66 and older","Single parent","","","","","","","","","","","","","",""
"1988","16-34 y.","(Married) couple without C.","22220.19","21747.55","577","12079","16926","26250","29963","42896","21382.92","23057.46","3110","152338","19874","21359"
"1988","16-34 y.","1-pers.-HH","10580.44","10819.74","279","3717","7010","13436","16268","26947","9895.98","11264.9","0","56700","10039","11327"
"1988","16-34 y.","Couple + C. GT 16 ","32091.78","30028.15","933","19063","23484","37949","47908","71988","31314.84","32868.72","2471","101344","28915","30628"
"1988","16-34 y.","Couple + C. LE 16","21123.35","19599.96","1108","13548","16092","24050","30544","50217","20665.78","21580.92","813","79070","18809","19565"
"1988","16-34 y.","Couple + C. LE and GT 16","29183.84","27270.2","452","16449","21904","34506","40712","65863","28214.39","30153.29","7721","98570","25176","26838"
"1988","16-34 y.","Single parent","19461.05","17765","252","7162","11748","25063","30200","61604","18050.35","20871.75","307","61604","16160","19309"
"1988","35-65 y.","(Married) couple without C.","21630.8","19277.89","1220","11299","14730","26852","34889","50647","21052.52","22209.08","2996","124872","19125","20121"
"1988","35-65 y.","1-pers.-HH","12491.31","11259.79","413","4970","8004","15533","20959","29489","11786.62","13196","0","83425","11058","12324"
"1988","35-65 y.","Couple + C. GT 16 ","29839.39","28049.99","1219","17112","21887","34913","43556","75084","29177.98","30500.8","2471","101344","27467","28640"
"1988","35-65 y.","Couple + C. LE 16","25634","22931","1123","15310","18522","29611","38104","65373","25001.51","26266.49","4233","110883","21868","22812"
"1988","35-65 y.","Couple + C. LE and GT 16","28113.6","25833.86","638","16434","21107","33004","40620","65863","27318.58","28908.62","7721","98570","24170","25704"
"1988","35-65 y.","Single parent","17795.16","16717.86","236","7487","11383","22848","29119","49392","16621.22","18969.1","917","61604","14914","17325"
"1988","66 and older","(Married) couple without C.","16518.7","14204.3","493","8973","11169","19023","25866","57303","15595.1","17442.3","3503","124872","13655","15288"
"1988","66 and older","1-pers.-HH","9681.92","8604.45","381","5559","6781","11355","15299","29897","9188.88","10174.96","1524","40220","8249","9167"
"1988","66 and older","Couple + C. GT 16 ","27271.22","24354","57","11805","20786","31466","42327","68600","24006.97","30535.47","5315","68600","22493","28990"
"1988","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1988","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1988","66 and older","Single parent","","","","","","","","","","","","","",""
"1989","16-34 y.","(Married) couple without C.","23977.48","22787.66","616","13488","18743","27324","31687","74720","23159.27","24795.69","2577","132757","21203","22555"
"1989","16-34 y.","1-pers.-HH","10894.49","10939.22","279","4295","7468","13483","15900","33512","10200.11","11588.87","54","49973","10263","11674"
"1989","16-34 y.","Couple + C. GT 16 ","33132.57","30748.27","899","19452","24733","38920","48595","79979","32310.41","33954.73","6472","100612","29268","31163"
"1989","16-34 y.","Couple + C. LE 16","22399.63","20922","1074","14197","17094","25152","32104","51697","21807.48","22991.78","3865","150321","19820","20780"
"1989","16-34 y.","Couple + C. LE and GT 16","30576.49","27695.9","412","18731","22666","34317","44794","93835","29450.6","31702.38","9193","132408","25990","28348"
"1989","16-34 y.","Single parent","20218.43","17465.29","227","7720","11838","25897","36329","61679","18600.36","21836.5","992","69649","16465","19805"
"1989","35-65 y.","(Married) couple without C.","22933.42","20454","1177","11937","15784","26825","36572","64551","22266.72","23600.12","1749","170922","20431","21534"
"1989","35-65 y.","1-pers.-HH","13639.33","12282.79","414","5982","8957","16294","21631","38455","12746.26","14532.4","0","135049","11831","12735"
"1989","35-65 y.","Couple + C. GT 16 ","31119.76","28891.3","1187","18033","23226","36464","45740","79258","30446.59","31792.93","6472","100612","28103","29372"
"1989","35-65 y.","Couple + C. LE 16","26582.94","23550.78","1071","15542","19151","30363","39594","82963","25847.02","27318.86","2761","155412","22559","23473"
"1989","35-65 y.","Couple + C. LE and GT 16","29896.34","26606","576","18634","22104","33056","42851","93835","28907.44","30885.24","9193","132408","25555","26997"
"1989","35-65 y.","Single parent","18789.21","16649.51","220","7362","11331","23353","33920","59513","17403.05","20175.37","794","69649","15053","17609"
"1989","66 and older","(Married) couple without C.","17564.42","15026.15","472","9379","11160","19932","27561","54050","16473.3","18655.54","3596","170922","14439","16422"
"1989","66 and older","1-pers.-HH","9942.03","8926.45","377","5444","6762","11883","16046","22565","9467.31","10416.75","2020","35297","8674","9541"
"1989","66 and older","Couple + C. GT 16 ","27551.71","27531","61","13729","21077","30749","39197","79258","24057.78","31045.64","6472","79258","24066","29188"
"1989","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1989","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1989","66 and older","Single parent","","","","","","","","","","","","","",""
"1990","16-34 y.","(Married) couple without C.","24830.76","23176.69","633","13562","18566","27507","32000","110876","23593.05","26068.47","0","221883","22153","23204"
"1990","16-34 y.","1-pers.-HH","11180.84","11323.76","265","3983","7312","14157","17797","30673","10453.97","11907.71","0","34858","10387","11938"
"1990","16-34 y.","Couple + C. GT 16 ","34861.71","32663.57","850","20256","25661","40314","52032","88894","33971","35752.42","4908","100208","31222","32807"
"1990","16-34 y.","Couple + C. LE 16","23523.98","21117.31","1045","15274","17425","25736","34230","73004","22854.52","24193.44","6884","181118","19995","20847"
"1990","16-34 y.","Couple + C. LE and GT 16","31229.64","28044.6","359","18441","22899","36155","47058","100994","29892.24","32567.04","8606","103314","26718","28384"
"1990","16-34 y.","Single parent","19473.74","17512.32","223","8254","12769","25380","32563","42633","18023.64","20923.84","0","89677","16526","20035"
"1990","35-65 y.","(Married) couple without C.","23445.28","21135.66","1178","11474","15530","28556","37193","59565","22734.55","24156.01","2798","133951","20434","21690"
"1990","35-65 y.","1-pers.-HH","13952.94","12730.31","397","6228","9366","16856","21884","32795","13035.5","14870.38","174","148122","12212","13406"
"1990","35-65 y.","Couple + C. GT 16 ","32832.15","31147.17","1147","19174","24127","37523","49205","87854","32072.49","33591.81","4592","103466","29796","31533"
"1990","35-65 y.","Couple + C. LE 16","27522.61","24582.52","1045","16261","20165","31828","42159","68986","26765.49","28279.73","5890","159864","23542","24701"
"1990","35-65 y.","Couple + C. LE and GT 16","30937.64","27824","535","18613","22849","35035","44805","100421","29826.7","32048.58","8606","103314","26334","27826"
"1990","35-65 y.","Single parent","19129.24","17376.35","214","8254","13010","23935","34667","42633","17760.18","20498.3","0","89677","15918","18424"
"1990","66 and older","(Married) couple without C.","18052.2","15472.37","500","9822","11899","21081","27442","53354","17201.51","18902.89","3652","71049","14961","16770"
"1990","66 and older","1-pers.-HH","10599.64","9377.25","376","5645","7118","12521","16913","24567","9836.52","11362.76","305","123478","9149","10293"
"1990","66 and older","Couple + C. GT 16 ","28516.6","26761","67","16102","20162","32836","41242","84618","25274.11","31759.09","11868","84618","25144","30099"
"1990","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","66 and older","Single parent","","","","","","","","","","","","","",""
"1991","16-34 y.","(Married) couple without C.","25465.07","24914","639","14060","18914","30726","36160","52382","24578.35","26351.79","10","178897","24056","25374"
"1991","16-34 y.","1-pers.-HH","12423.52","12141.96","277","4942","8416","15662","19587","29184","11711.6","13135.44","1457","40608","11361","12626"
"1991","16-34 y.","Couple + C. GT 16 ","36384.12","34683.95","795","20946","26636","42272","55016","89473","35456.53","37311.71","5522","94103","33223","35541"
"1991","16-34 y.","Couple + C. LE 16","25535.76","22721.18","1051","15491","18328","27845","35242","135291","24841.16","26230.36","419","153869","21564","22532"
"1991","16-34 y.","Couple + C. LE and GT 16","35882.21","31361.75","357","21683","24761","43462","55921","111683","34331.88","37432.54","8177","118325","28746","32214"
"1991","16-34 y.","Single parent","20517.91","17718.5","230","8418","11776","25820","35293","53278","18896.88","22138.94","418","116916","17442","19979"
"1991","35-65 y.","(Married) couple without C.","25720.8","23142.02","1171","13462","17280","30936","41493","73193","24936.8","26504.8","4141","178897","22222","23413"
"1991","35-65 y.","1-pers.-HH","16024.35","14046.43","391","6565","10110","18829","27477","45252","15026.74","17021.96","1278","130243","13242","14745"
"1991","35-65 y.","Couple + C. GT 16 ","35511.35","33188","1114","20872","25582","41446","53041","90479","34725.98","36296.72","5522","94103","32038","33628"
"1991","35-65 y.","Couple + C. LE 16","29776.08","27101","1042","17819","22261","35263","45041","74150","29076.95","30475.21","5743","89641","26107","27377"
"1991","35-65 y.","Couple + C. LE and GT 16","34543.92","30560","535","20775","24761","38890","52272","105190","33296.43","35791.41","8177","118325","28277","30352"
"1991","35-65 y.","Single parent","20603.81","18568.95","224","9117","12216","25311","33320","53278","19046.74","22160.88","418","116916","17363","20028"
"1991","66 and older","(Married) couple without C.","18737.55","16361","517","10383","12296","22580","28887","62652","17890.24","19584.86","3688","87897","15891","17582"
"1991","66 and older","1-pers.-HH","10866.49","9709.66","376","5374","7139","13113","18048","26719","10270.24","11462.74","849","43976","9476","10363"
"1991","66 and older","Couple + C. GT 16 ","29825.81","27012.41","73","17143","20946","34895","41366","90479","26600.94","33050.68","9321","90479","24517","30944"
"1991","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","66 and older","Single parent","21993.92","21224.86","30","10381","14495","29164","36242","43480","18378.65","25609.19","7882","43480","15891","26122"
"1992","16-34 y.","(Married) couple without C.","25058.49","24813","748","13868","18106","31474","35406","52964","24402.84","25714.14","3824","62845","23954","25936"
"1992","16-34 y.","1-pers.-HH","12712.34","11905.52","342","4985","7725","16186","20363","40408","11999.9","13424.78","149","56057","10565","12451"
"1992","16-34 y.","Couple + C. GT 16 ","35873.48","33554.54","1074","20203","26307","43005","54781","88740","35051.53","36695.43","5215","97904","30977","33259"
"1992","16-34 y.","Couple + C. LE 16","23719.59","21947","1715","14536","17789","27486","33257","58329","23318.92","24120.26","4724","87784","20716","21346"
"1992","16-34 y.","Couple + C. LE and GT 16","34281.1","30536","442","19809","24849","39596","56322","83858","33036.58","35525.62","7593","99213","28223","30734"
"1992","16-34 y.","Single parent","18497.5","16166.14","313","6940","10465","23685","29943","76805","17139.11","19855.89","0","112909","15008","17204"
"1992","35-65 y.","(Married) couple without C.","24586.65","21387.39","1829","10734","15408","30586","41253","70911","23870.52","25302.78","997","255823","19895","21035"
"1992","35-65 y.","1-pers.-HH","15462.8","13326.22","497","6007","8590","17845","26063","59765","14501.05","16424.55","0","150568","12001","13396"
"1992","35-65 y.","Couple + C. GT 16 ","34667.13","32459.97","1567","18930","24872","41700","52972","86877","34002.55","35331.71","5215","97904","29467","30997"
"1992","35-65 y.","Couple + C. LE 16","29601.99","26712.86","1582","17024","21301","35126","45950","69880","29038.84","30165.14","5420","100710","24537","25491"
"1992","35-65 y.","Couple + C. LE and GT 16","33099.12","29431.38","720","19517","24320","37789","53448","83858","32173.6","34024.64","7593","99213","27662","29087"
"1992","35-65 y.","Single parent","19823.37","17273.37","290","8359","11539","24127","32130","62461","18442.88","21203.86","0","112909","15822","18225"
"1992","66 and older","(Married) couple without C.","18326.86","15883","708","9731","11726","21927","30187","60515","17628.12","19025.6","2147","98480","14096","15883"
"1992","66 and older","1-pers.-HH","10547.21","9323.93","512","4879","6490","12302","18087","29920","10016.18","11078.24","153","55595","8110","9319"
"1992","66 and older","Couple + C. GT 16 ","29754.43","28980","98","15320","20040","36071","40486","96195","26893.36","32615.5","12020","96195","22988","30201"
"1992","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","66 and older","Single parent","20557.36","20084.85","39","11601","13700","25657","29208","41738","17279.82","23834.9","8114","53423","14726","22874"
"1993","16-34 y.","(Married) couple without C.","27348.31","27481.87","801","14261","20357","33678","38899","55442","26658.08","28038.54","3068","71377","24569","26693"
"1993","16-34 y.","1-pers.-HH","12995.72","13036.23","384","4927","7976","17050","21772","29203","12360.59","13630.85","86","45856","11550","13337"
"1993","16-34 y.","Couple + C. GT 16 ","38301.15","35948","999","20675","27398","45954","57933","85872","37299.78","39302.52","5522","153933","32822","34700"
"1993","16-34 y.","Couple + C. LE 16","24715.24","23474","1618","16099","19366","28761","34934","53187","24300.54","25129.94","6819","86375","22472","23298"
"1993","16-34 y.","Couple + C. LE and GT 16","36064.65","33049","459","22723","26910","41420","52503","95117","34816.25","37313.05","9266","131112","30902","32917"
"1993","16-34 y.","Single parent","17921.7","16040.88","291","7662","10760","23062","30751","57056","16775.51","19067.89","859","61642","15920","18003"
"1993","35-65 y.","(Married) couple without C.","26314.82","23184.11","1801","11597","16331","32027","45903","74157","25681.95","26947.69","3253","122975","21639","22840"
"1993","35-65 y.","1-pers.-HH","16863.98","14150.05","528","6224","9116","20208","28637","66014","15857.81","17870.15","0","121420","12684","14352"
"1993","35-65 y.","Couple + C. GT 16 ","36356.07","33021.63","1510","19783","25468","43084","56109","88067","35564.06","37148.08","5522","153933","30229","32139"
"1993","35-65 y.","Couple + C. LE 16","32957.82","29408.59","1503","18445","22998","38218","49657","104646","32224.31","33691.33","9758","221375","27320","28454"
"1993","35-65 y.","Couple + C. LE and GT 16","36027.67","33053.47","731","22008","26758","41440","52392","95117","35030.46","37024.88","9266","131112","30327","32018"
"1993","35-65 y.","Single parent","20260.46","17917.43","275","9843","13378","24856","33177","55532","19144.63","21376.29","1543","59575","17480","19249"
"1993","66 and older","(Married) couple without C.","19650.32","17430.57","734","11000","13318","23112","31946","58554","18985.61","20315.03","4430","73484","15941","17515"
"1993","66 and older","1-pers.-HH","10997.82","9813.31","506","5705","7313","12615","17271","29488","10449.18","11546.46","44","81682","8988","9862"
"1993","66 and older","Couple + C. GT 16 ","31650.02","30537.53","87","15006","20442","34880","45454","100181","28359.76","34940.28","12216","100181","24673","32948"
"1993","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1993","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1993","66 and older","Single parent","21696.62","20824.09","42","10536","17056","26291","30031","55532","18620.65","24772.59","7631","55532","17170","23033"
"1994","16-34 y.","(Married) couple without C.","28506.52","28434.35","870","14771","21163","35160","41829","58281","27802.99","29210.05","0","94141","25640","27072"
"1994","16-34 y.","1-pers.-HH","13758.34","13503.46","390","5240","8035","17272","21597","38438","12995.96","14520.72","0","67954","12596","13893"
"1994","16-34 y.","Couple + C. GT 16 ","38546.63","36608.22","939","21547","27442","45435","56590","101478","37517.72","39575.54","5895","204137","34156","36607"
"1994","16-34 y.","Couple + C. LE 16","26945.41","25705","1527","17177","21106","30690","37421","62848","26449.57","27441.25","5951","137145","24235","25251"
"1994","16-34 y.","Couple + C. LE and GT 16","38525.11","35476.01","455","23877","29532","44064","58372","86288","37291.45","39758.77","12387","111455","33227","34957"
"1994","16-34 y.","Single parent","20020.85","18099.72","278","9195","12936","24827","33536","59525","18614.73","21426.97","0","68804","16805","20021"
"1994","35-65 y.","(Married) couple without C.","27566.66","24642","1803","13375","18013","33050","46833","74411","26934.18","28199.14","3483","134255","22632","24245"
"1994","35-65 y.","1-pers.-HH","17303.61","14567.26","495","6738","9408","20831","31040","53016","16270.19","18337.03","0","128759","13110","14949"
"1994","35-65 y.","Couple + C. GT 16 ","37213.14","34582.31","1434","19275","26350","44505","56389","89024","36367.5","38058.78","5895","204137","32074","33918"
"1994","35-65 y.","Couple + C. LE 16","33131.54","29484.83","1499","19476","23514","38695","50721","93695","32370.93","33892.15","3474","185898","27568","28604"
"1994","35-65 y.","Couple + C. LE and GT 16","37269.97","33924","726","22737","28111","42886","54828","87516","36325.49","38214.45","12387","111455","32019","33465"
"1994","35-65 y.","Single parent","22975.4","20137.44","261","10788","14532","26639","38628","62396","21385.9","24564.9","0","83366","19077","21796"
"1994","66 and older","(Married) couple without C.","21330.43","18258","732","11990","14338","25163","33456","74605","20624.78","22036.08","6662","81051","17346","18131"
"1994","66 and older","1-pers.-HH","11618.21","10511.76","530","5906","8143","13293","19131","30033","11139.28","12097.14","44","37272","9977","10965"
"1994","66 and older","Couple + C. GT 16 ","31866.17","29820.89","93","17135","23487","39824","46947","67688","29325.34","34407","13180","67688","26655","33288"
"1994","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1994","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1994","66 and older","Single parent","24253.2","21516.29","41","13224","17656","27355","38222","62396","19917.34","28589.06","6302","67347","18920","25782"
"1995","16-34 y.","(Married) couple without C.","27954.03","27286.17","915","14869","20501","34418","42437","57608","27242.06","28666","4451","121019","25151","26833"
"1995","16-34 y.","1-pers.-HH","12699.83","12683.41","412","4908","7492","16709","21212","30069","12102.59","13297.07","167","48077","12344","13692"
"1995","16-34 y.","Couple + C. GT 16 ","39043.02","36821.97","953","21660","28450","46199","57353","108106","38031.3","40054.74","6749","148096","33786","36385"
"1995","16-34 y.","Couple + C. LE 16","26135.45","24905.31","1551","15480","20182","30529","37863","63819","25554.13","26716.77","2505","210927","23844","24582"
"1995","16-34 y.","Couple + C. LE and GT 16","37042.62","33862.68","494","22529","26957","42938","56187","96267","35828.84","38256.4","3915","117028","32293","34228"
"1995","16-34 y.","Single parent","19536.01","17357.84","300","7516","11712","25007","33198","67472","18199.75","20872.27","448","67472","16610","19514"
"1995","35-65 y.","(Married) couple without C.","28074.94","24644.12","1856","13689","18115","33630","48451","72952","27403.89","28745.99","205","164014","23084","24304"
"1995","35-65 y.","1-pers.-HH","16950.38","14364.05","508","6443","9370","20359","29003","50673","16001.84","17898.92","0","125661","13084","14698"
"1995","35-65 y.","Couple + C. GT 16 ","37724.21","34585.52","1455","20999","26784","44982","56265","107767","36907.64","38540.78","6749","148096","32083","33786"
"1995","35-65 y.","Couple + C. LE 16","33021.88","29108","1606","18551","22832","39107","51456","91445","32268.54","33775.22","0","213353","27364","28541"
"1995","35-65 y.","Couple + C. LE and GT 16","36081.32","33707","756","22156","26781","41954","51204","92675","35151.01","37011.63","3915","117028","31564","33200"
"1995","35-65 y.","Single parent","21914","19440.87","276","10167","14621","26678","37188","65392","20544.62","23283.38","482","72301","18969","21179"
"1995","66 and older","(Married) couple without C.","21921.86","19727.11","756","12714","15921","25369","32294","65405","21244.51","22599.21","5362","78653","18435","19635"
