"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","general elemantary","14322.5","12940.88","699","7533","10277","16430","21387","38465","13685.53","14959.47","716","170618","13137","13973"
"1984","(Married) couple without C.","higher education","26061.64","24324.99","204","12087","16332","32391","38835","113666","23731.26","28392.02","895","113747","23552","26934"
"1984","(Married) couple without C.","higher vocational","20230.14","18827.99","161","9592","13024","25495","33744","49780","18782.12","21678.16","4996","51348","18062","20633"
"1984","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","inadequately","14508.46","14511.08","128","8222","9835","18305","22114","25650","13598.12","15418.8","4295","25650","14503","17111"
"1984","(Married) couple without C.","middle vocational","17843.17","16618.83","1417","9602","12407","21321","26685","44414","17368.73","18317.61","0","170618","16719","17664"
"1984","(Married) couple without C.","vocational + Abi","20088.01","16762.96","85","10034","14436","26464","29965","42647","18262.31","21913.71","5113","53275","16477","21727"
"1984","1-pers.-HH","general elemantary","7424.46","6890.11","393","3681","5220","9159","11860","19909","7036.98","7811.94","0","36813","6800","7792"
"1984","1-pers.-HH","higher education","14870.6","15041.42","117","4908","9401","18436","23259","39555","13529.07","16212.13","51","43898","12835","15401"
"1984","1-pers.-HH","higher vocational","11625.21","10426.33","82","4651","6749","13498","16645","94603","9197.49","14052.93","2383","94603","9219","11955"
"1984","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","inadequately","9035.8","8698.59","70","4397","7363","11004","13288","28469","8014.69","10056.91","0","28469","8687","10863"
"1984","1-pers.-HH","middle vocational","9705.08","9203","623","4288","6361","12209","15339","25409","9296.63","10113.53","0","60934","9141","10124"
"1984","1-pers.-HH","vocational + Abi","12513.67","10403.77","46","2436","7433","14156","17930","80046","9030.01","15997.33","744","80046","8963","12465"
"1984","Couple + C. GT 16 ","general elemantary","24748.73","23279.92","590","14652","18235","28484","35858","56801","23876.01","25621.45","7658","129256","21366","23623"
"1984","Couple + C. GT 16 ","higher education","33623.91","29750.61","97","17820","24581","39719","48040","129256","30559.11","36688.71","9286","129256","28484","33975"
"1984","Couple + C. GT 16 ","higher vocational","30149.58","28222.29","96","16492","21420","35164","49203","57027","27884.44","32414.72","11107","57027","26551","32657"
"1984","Couple + C. GT 16 ","in school","27201.14","24107.08","79","16305","18718","31048","46261","89039","24435","29967.28","9285","89039","21374","25850"
"1984","Couple + C. GT 16 ","inadequately","21731.86","20745","147","12606","17207","27077","31827","39309","20358.33","23105.39","7658","50367","18908","21836"
"1984","Couple + C. GT 16 ","middle vocational","26374.43","24592.97","936","15591","19253","30875","39584","57027","25684.47","27064.39","7149","129256","23889","25403"
"1984","Couple + C. GT 16 ","vocational + Abi","26108.62","26197.37","38","16736","20902","29126","34561","54161","23270.77","28946.47","7149","54161","20803","28080"
"1984","Couple + C. LE 16","general elemantary","17806.77","16186.34","666","10956","13129","19769","24777","43622","17144.48","18469.06","1907","116929","15693","16707"
"1984","Couple + C. LE 16","higher education","28171.69","26434","266","15284","20745","32152","39648","76979","26313.43","30029.95","307","143736","25089","27210"
"1984","Couple + C. LE 16","higher vocational","22730.42","21504","207","13553","17545","26332","32152","59821","21538.69","23922.15","5634","65709","20081","23285"
"1984","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","inadequately","16340.78","15850.47","319","9784","13030","19844","22227","28046","15614.15","17067.41","0","74351","15557","17133"
"1984","Couple + C. LE 16","middle vocational","20270.64","18343.48","1510","12266","14823","23111","28498","55500","19768.12","20773.16","0","131250","17808","18663"
"1984","Couple + C. LE 16","vocational + Abi","18346.6","18088.93","85","9853","12976","22710","25909","38232","16984.09","19709.11","3614","38232","14795","19775"
"1984","Couple + C. LE and GT 16","general elemantary","24701.64","23521","597","15230","18244","28251","35126","67087","23987.63","25415.65","5441","77463","21354","22788"
"1984","Couple + C. LE and GT 16","higher education","32526.32","29665","59","21437","25034","37554","50203","67205","29542.19","35510.45","13517","67205","27325","32520"
"1984","Couple + C. LE and GT 16","higher vocational","28838.58","26346.21","47","20665","23544","34846","41733","49909","26457.55","31219.61","11671","49909","24314","31244"
"1984","Couple + C. LE and GT 16","in school","26224.13","24439.44","78","14414","19600","30960","36626","67087","24128.72","28319.54","12002","67087","22790","27325"
"1984","Couple + C. LE and GT 16","inadequately","23305.73","20643.26","221","12711","16654","27967","36619","47422","21622.34","24989.12","7470","103309","19167","23103"
"1984","Couple + C. LE and GT 16","middle vocational","26542.39","24675.2","683","16831","20029","30960","37693","63815","25829.81","27254.97","5441","77463","23550","24671"
"1984","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1984","Single parent","general elemantary","14167.02","12516","200","5338","9706","17516","23733","58171","12879.41","15454.63","307","68782","12096","14062"
"1984","Single parent","higher education","","","","","","","","","","","","","",""
"1984","Single parent","higher vocational","","","","","","","","","","","","","",""
"1984","Single parent","in school","","","","","","","","","","","","","",""
"1984","Single parent","inadequately","12892.95","11968","50","6240","9817","15072","17364","28041","10973.22","14812.68","1734","45212","11675","14971"
"1984","Single parent","middle vocational","15392.1","13533.8","260","5338","9546","18445","26001","58171","14161.82","16622.38","920","68782","12474","15072"
"1984","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","general elemantary","14896.87","13484.1","598","8181","10649","18363","23649","34927","14377.75","15415.99","2184","42766","13547","14849"
"1985","(Married) couple without C.","higher education","25860.1","23835.48","195","13090","18702","31953","37410","61370","24244.73","27475.47","1174","72590","22644","27452"
"1985","(Married) couple without C.","higher vocational","21129.89","19706.61","156","10070","14614","25888","32238","61140","19596.76","22663.02","5709","61140","19150","22325"
"1985","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","inadequately","14083.26","12273.83","99","8205","9787","18712","21460","28179","12973.78","15192.74","4565","28202","13060","17908"
"1985","(Married) couple without C.","middle vocational","18295.93","17024","1296","10271","13032","22163","27593","49904","17858.2","18733.66","0","77794","17058","18082"
"1985","(Married) couple without C.","vocational + Abi","19819.68","18230","76","11443","13464","25647","31370","42523","17917.4","21721.96","6036","46701","16458","21735"
"1985","1-pers.-HH","general elemantary","7549.89","7137.71","339","3908","5547","9318","11811","18178","7185.7","7914.08","46","21354","7111","8044"
"1985","1-pers.-HH","higher education","15367.06","14972.44","106","6403","10932","18021","24590","42300","13972.1","16762.02","3451","44570","13299","15621"
"1985","1-pers.-HH","higher vocational","12031.19","10461.51","81","6053","7762","13651","17808","45308","10036.34","14026.04","3147","64303","9861","12189"
"1985","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1985","1-pers.-HH","inadequately","8274.48","8120.25","55","3707","5610","10793","12798","15873","7272.07","9276.89","0","16480","8167","10034"
"1985","1-pers.-HH","middle vocational","10945.12","9765.74","555","4403","6642","12596","15765","43401","9963.69","11926.55","0","169250","9637","10491"
"1985","1-pers.-HH","vocational + Abi","11156.01","11247.37","40","4908","8430","13649","17179","23665","9632.49","12679.53","75","23665","9334","12745"
"1985","Couple + C. GT 16 ","general elemantary","25114.33","23009.96","614","14577","18471","29721","37441","57674","24286.23","25942.43","4768","137599","22682","24273"
"1985","Couple + C. GT 16 ","higher education","34691.85","33192.67","109","20971","28320","41662","48865","62449","32716.88","36666.82","9244","62449","32037","36939"
"1985","Couple + C. GT 16 ","higher vocational","29367.49","28158.57","100","17361","22524","33986","42174","63764","27266.88","31468.1","11657","63764","26427","29636"
"1985","Couple + C. GT 16 ","in school","28420.55","26774.45","81","15850","21477","33986","44789","59398","26169.96","30671.14","9441","59398","24884","29314"
"1985","Couple + C. GT 16 ","inadequately","25276.96","23177.45","134","14548","18619","29335","37441","62449","23782.8","26771.12","9175","62449","22843","25488"
"1985","Couple + C. GT 16 ","middle vocational","27118.22","25387.32","930","15953","19692","32585","39512","59564","26398.12","27838.32","4768","137599","25155","26541"
"1985","Couple + C. GT 16 ","vocational + Abi","27157.91","25857.62","35","15254","18648","36093","40846","46323","23780.26","30535.56","10767","46323","20362","31498"
"1985","Couple + C. LE 16","general elemantary","17485.38","16482.75","554","10357","12985","20015","24331","55891","16885.85","18084.91","2352","91984","15375","16692"
"1985","Couple + C. LE 16","higher education","28321.49","25759.35","247","15730","21958","31914","40646","71811","26606.76","30036.22","6010","114342","24310","26547"
"1985","Couple + C. LE 16","higher vocational","23488.57","22699.6","189","13755","18054","26415","31802","65855","22217.14","24760","8227","71811","21011","24029"
"1985","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1985","Couple + C. LE 16","inadequately","16381.6","15868.12","254","9633","12251","19210","23551","34533","15553.1","17210.1","2352","61433","15728","17733"
"1985","Couple + C. LE 16","middle vocational","20886.16","18837.49","1326","12538","14857","23715","29627","65855","20323.71","21448.61","4580","142772","18180","19162"
"1985","Couple + C. LE 16","vocational + Abi","19176.09","18545.13","78","11169","13982","22548","25342","50605","17633.75","20718.43","8360","50605","16460","19741"
"1985","Couple + C. LE and GT 16","general elemantary","25726.06","22915","509","14664","18598","29339","38010","68706","24773.21","26678.91","7136","129341","21808","23343"
"1985","Couple + C. LE and GT 16","higher education","32190.26","31756.45","48","14877","27153","37575","49769","50222","29225.36","35155.16","12049","50222","28692","34233"
"1985","Couple + C. LE and GT 16","higher vocational","31152.86","29274.51","37","19690","24431","34660","48637","56930","27825.73","34479.99","15946","56930","27153","31568"
"1985","Couple + C. LE and GT 16","in school","27224.54","26915.84","80","15735","19809","32587","36708","61961","25094.75","29354.33","9007","61961","21958","27742"
"1985","Couple + C. LE and GT 16","inadequately","23011.06","21697.73","201","13317","17765","26981","33510","46868","21878.86","24143.26","8056","49866","20685","22950"
"1985","Couple + C. LE and GT 16","middle vocational","28434.04","26963","577","16933","20576","33141","42091","63823","27535.61","29332.47","9007","129341","24671","26897"
"1985","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1985","Single parent","general elemantary","14636.44","13490.89","194","5950","9755","17764","24639","42538","13512.1","15760.78","333","42538","12462","15028"
"1985","Single parent","higher education","","","","","","","","","","","","","",""
"1985","Single parent","higher vocational","","","","","","","","","","","","","",""
"1985","Single parent","in school","","","","","","","","","","","","","",""
"1985","Single parent","inadequately","10733.65","9810.48","43","5620","8222","15154","16429","23958","8658.21","12809.09","2289","36521","9477","13327"
"1985","Single parent","middle vocational","16026.76","14602.4","239","6866","10486","19882","25915","56141","14835.94","17217.58","0","56141","13638","15200"
"1985","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","general elemantary","15269.8","13942.49","589","8380","10435","18755","23192","42042","14696.82","15842.78","3240","57443","14168","15321"
"1986","(Married) couple without C.","higher education","27778.56","26706.78","193","13422","19689","34463","39646","55117","25703.39","29853.73","9261","185058","25681","29254"
"1986","(Married) couple without C.","higher vocational","20674.61","19094","155","9685","14112","26150","31704","72777","19104.85","22244.37","4409","72777","18717","21764"
"1986","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","inadequately","13483.74","14347.79","91","6185","7608","17686","21158","25628","12291.6","14675.88","2593","26691","13699","17226"
"1986","(Married) couple without C.","middle vocational","18863.37","17792.12","1268","10122","13044","22864","28171","44854","18362.95","19363.79","2593","185058","17995","19093"
"1986","(Married) couple without C.","vocational + Abi","20252.5","16974.93","74","9814","14087","26754","31708","59474","17773","22732","2683","59474","15744","21635"
"1986","1-pers.-HH","general elemantary","8027.32","7346.37","306","4238","5750","9451","11871","20761","7533.2","8521.44","174","56464","7101","8279"
"1986","1-pers.-HH","higher education","15531.75","15527.97","111","4715","9123","19541","24732","36810","13928.15","17135.35","0","50748","13238","17287"
"1986","1-pers.-HH","higher vocational","11234.03","11660.12","72","4356","9037","13275","17931","22352","10115.38","12352.68","1932","22808","10341","12520"
"1986","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1986","1-pers.-HH","inadequately","7613.89","8181.48","45","1841","3552","11019","12868","17111","6402.8","8824.98","393","17111","8439","11950"
"1986","1-pers.-HH","middle vocational","9911.09","9837.25","547","4908","6470","12357","15013","22295","9506.9","10315.28","0","48771","9828","10626"
"1986","1-pers.-HH","vocational + Abi","11722.45","10974.18","32","5011","9165","15068","17231","22216","9933.01","13511.89","1677","22216","9165","13625"
"1986","Couple + C. GT 16 ","general elemantary","26294","24155.6","658","14459","18284","30693","38370","63325","25186.7","27401.3","6712","215855","23755","25465"
"1986","Couple + C. GT 16 ","higher education","34168","33219.86","110","18436","25798","41268","52897","64079","31695","36641","6698","70754","30502","35545"
"1986","Couple + C. GT 16 ","higher vocational","29876.25","26346.55","91","17364","22639","35090","44456","63325","27454.04","32298.46","12097","63325","25214","32033"
"1986","Couple + C. GT 16 ","in school","26523.99","23818.72","81","13330","18663","32192","46054","57523","24078.58","28969.4","6698","57523","21751","26831"
"1986","Couple + C. GT 16 ","inadequately","26301.5","25188","136","14459","19119","31004","38147","60172","24731.21","27871.79","6712","60172","23619","27608"
"1986","Couple + C. GT 16 ","middle vocational","28218.28","26031.58","975","15988","20180","33025","43330","64079","27346.21","29090.35","6698","215855","25799","27427"
"1986","Couple + C. GT 16 ","vocational + Abi","28989.62","27271.34","35","14170","20080","38177","45948","50286","25433.33","32545.91","11589","50286","23307","34294"
"1986","Couple + C. LE 16","general elemantary","18080.45","17035.88","484","11242","13850","21178","25104","42898","17479.41","18681.49","5404","83716","16250","17675"
"1986","Couple + C. LE 16","higher education","29668.88","27852.89","244","17350","22922","34247","41117","76137","28124.58","31213.18","6056","92846","26509","28957"
"1986","Couple + C. LE 16","higher vocational","23725.46","22398.65","170","14277","18232","27240","33462","50333","22296.73","25154.19","8373","92846","20862","23997"
"1986","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1986","Couple + C. LE 16","inadequately","16763.16","16042.92","222","10614","12981","19671","23357","31001","15993.51","17532.81","4832","42189","16203","18544"
"1986","Couple + C. LE 16","middle vocational","20475.3","19634.72","1188","12773","15481","23476","28484","46920","20046.66","20903.94","6056","83716","18905","20005"
"1986","Couple + C. LE 16","vocational + Abi","19559.89","18059.4","79","11424","14899","23492","26283","42891","18046.97","21072.81","8977","42891","16991","21768"
"1986","Couple + C. LE and GT 16","general elemantary","25393.65","23772.47","468","15708","18675","30885","36737","61416","24603.44","26183.86","9151","66074","22161","23873"
"1986","Couple + C. LE and GT 16","higher education","35738.72","32247.4","44","23968","29788","39286","57602","75592","31830.53","39646.91","13607","75592","30537","35959"
"1986","Couple + C. LE and GT 16","higher vocational","30893.2","30637.62","42","19717","24763","36176","40561","72208","27553.84","34232.56","15101","72208","26442","31861"
"1986","Couple + C. LE and GT 16","in school","28194.01","26802.06","76","17337","20977","32168","36907","61263","25640.54","30747.48","11372","75592","21739","28217"
"1986","Couple + C. LE and GT 16","inadequately","24681.15","23262","187","14851","19834","28080","33071","61416","23433.99","25928.31","8633","61416","22075","24876"
"1986","Couple + C. LE and GT 16","middle vocational","29652.82","27047","537","17424","21368","31890","41356","72208","28567.63","30738.01","9151","121424","25240","27047"
"1986","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1986","Single parent","general elemantary","14843.77","14175.17","173","6667","9534","19289","26430","33514","13674.78","16012.76","307","46648","12740","15420"
"1986","Single parent","higher education","","","","","","","","","","","","","",""
"1986","Single parent","higher vocational","","","","","","","","","","","","","",""
"1986","Single parent","in school","","","","","","","","","","","","","",""
"1986","Single parent","inadequately","12169.3","11524.14","33","7424","9352","12367","20203","25352","10236.96","14101.64","4356","25352","9594","12367"
"1986","Single parent","middle vocational","16545.24","15627.59","226","6190","9504","21276","27436","60141","15304.35","17786.13","390","60141","14181","16655"
"1986","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","general elemantary","16502.35","15167.53","561","8962","11033","19669","24299","48182","15753.59","17251.11","1130","108409","15170","16934"
"1987","(Married) couple without C.","higher education","28992.27","26593.22","190","15080","20816","34167","42315","67951","26976.8","31007.74","4949","121339","25410","30490"
"1987","(Married) couple without C.","higher vocational","21450.32","19684.89","155","11474","14428","27103","32692","49978","19970.45","22930.19","4305","56359","19149","23357"
"1987","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","inadequately","16487.69","16700.24","87","7175","12588","21183","23991","26345","15283.17","17692.21","4714","27384","16046","19014"
"1987","(Married) couple without C.","middle vocational","19461.25","18214.61","1267","10578","13624","23722","28579","48182","18966.94","19955.56","1130","121339","18294","19417"
"1987","(Married) couple without C.","vocational + Abi","22202.09","18264.84","77","12809","15211","27215","37443","61757","19642.59","24761.59","8126","64678","17759","22873"
"1987","1-pers.-HH","general elemantary","8304.69","7815.59","313","4377","6002","10251","12904","20198","7860.88","8748.5","0","27455","7556","8440"
"1987","1-pers.-HH","higher education","16617.91","15913.93","121","5011","10291","20462","27978","43562","14961.31","18274.51","390","55436","14175","17585"
"1987","1-pers.-HH","higher vocational","11948.61","11565.93","63","6697","8384","13651","19806","33554","10509.44","13387.78","1201","33554","10370","13209"
"1987","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1987","1-pers.-HH","inadequately","8604.38","6914.26","48","1841","5311","12273","15311","16645","7358.69","9850.07","825","16645","6916","11828"
