"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1996","direct migration background","Female","24619.78","22029","1304","9245","14895","31965","42934","65571","23916.39","25323.17","0","86857","23219","24763"
"1996","direct migration background","Male","26570.76","23162.71","1317","11135","16818","32973","44659","76599","25827.11","27314.41","1018","156023","23765","25340"
"1996","indirect migration background","Female","25622.4","25604.28","280","9476","16151","32724","43582","58549","24059.04","27185.76","1847","73814","24149","28170"
"1996","indirect migration background","Male","32975.89","31573","269","14065","20131","40737","49171","193088","30989.75","34962.03","102","193088","28279","32255"
"1996","no migration background","Female","25906.18","22970.94","5226","9051","14179","33273","45720","80049","25476.4","26335.96","0","261326","25326","26071"
"1996","no migration background","Male","29612.19","26772.93","4729","13017","19052","36833","48957","82183","29159.16","30065.22","0","261326","27439","28302"
"1997","direct migration background","Female","24725.05","22569.89","1233","10181","14977","31406","40972","77122","23990.4","25459.7","0","99734","23627","25181"
"1997","direct migration background","Male","27425.62","24427","1259","11630","17601","34573","44758","75008","26657.75","28193.49","143","173716","24917","26467"
"1997","indirect migration background","Female","26720.14","25789","282","10437","17249","35802","41981","60490","25243.41","28196.87","818","72987","24987","28506"
"1997","indirect migration background","Male","29806.01","27567.13","293","14166","19009","38028","45855","110923","28256.26","31355.76","486","110923","27985","31562"
"1997","no migration background","Female","26446.64","23586.1","5163","9360","14618","34235","45909","80484","26019.82","26873.46","211","192239","26254","27163"
"1997","no migration background","Male","29816.54","27193.68","4685","13400","19165","37368","49419","81490","29381.52","30251.56","388","192239","28194","29126"
"1998","direct migration background","Female","24777.19","22929.28","1199","10224","16347","30310","40470","64304","24020.57","25533.81","1538","110408","24145","25736"
"1998","direct migration background","Male","27834.27","24152.65","1222","12525","17806","33825","46390","82249","27011.93","28656.61","0","198810","24971","26525"
"1998","indirect migration background","Female","26762.06","24911.69","294","12494","15948","34388","46224","67081","25352.03","28172.09","152","71085","24826","27367"
"1998","indirect migration background","Male","30484.13","29024.86","310","13682","21018","38737","48029","74145","28850.8","32117.46","2965","126770","27585","31154"
"1998","no migration background","Female","26732.21","23770.24","5918","10015","15117","34088","46856","76582","26327.89","27136.53","0","276704","26171","26894"
"1998","no migration background","Male","29926.77","27357.91","5384","13486","19614","37218","50125","78115","29518.79","30334.75","0","276704","28078","28883"
"1999","direct migration background","Female","26103.1","24227.54","1106","11145","17137","31402","42124","77237","25319.29","26886.91","208","142192","24641","26082"
"1999","direct migration background","Male","27881.56","25075.47","1117","13190","18612","32391","45518","77771","27012.84","28750.28","3010","175477","25529","26649"
"1999","indirect migration background","Female","26901.14","26025.25","301","10201","16841","34593","44191","65215","25470.52","28331.76","245","77771","25325","28533"
"1999","indirect migration background","Male","30636.48","27310.16","311","15504","19835","40097","49515","87123","29124.99","32147.97","1790","87123","26635","30285"
"1999","no migration background","Female","27736.88","24756.6","5716","10313","15693","35608","48623","81815","27313.59","28160.17","102","242816","26719","27702"
"1999","no migration background","Male","30813.27","27931.48","5217","13462","19836","38452","51171","83224","30374.8","31251.74","108","242816","28828","29568"
"2000","direct migration background","Female","27286.67","25135.53","1702","10254","16356","33696","44379","91120","26532.46","28040.88","810","157431","25554","26669"
"2000","direct migration background","Male","27765.2","25982.7","1642","11389","18037","34172","45827","78185","27046.89","28483.51","0","157431","26240","27566"
"2000","indirect migration background","Female","30594.44","28023.79","420","11437","18620","38191","52183","84548","29118.6","32070.28","2044","126622","27432","30856"
"2000","indirect migration background","Male","32057.76","29822.58","411","14041","20989","41536","52169","75991","30521.04","33594.48","0","107894","28831","31846"
"2000","no migration background","Female","28607.74","25339.07","10488","10403","16064","36593","50417","89039","28259.16","28956.32","0","314389","27412","28092"
"2000","no migration background","Male","31569.22","28217.34","9603","13734","19835","39369","52430","93608","31205.72","31932.72","0","291390","29504","30209"
"2001","direct migration background","Female","27432.68","24784.03","1502","10608","16263","34412","43920","92496","26552.74","28312.62","13","246351","25844","27324"
"2001","direct migration background","Male","28228.41","25515.61","1443","11352","17626","34469","46044","88332","27302.36","29154.46","1182","261392","26557","28255"
"2001","indirect migration background","Female","30357.5","28158.3","397","10001","16384","38720","56981","83465","28787.99","31927.01","2743","113471","27974","31072"
"2001","indirect migration background","Male","34271.75","30349.83","380","15249","22269","43612","56844","82316","32399.89","36143.61","3068","180035","29286","34041"
"2001","no migration background","Female","29363.25","26240.87","9582","10770","16535","37896","50885","89393","28998.76","29727.74","0","293555","28419","29276"
"2001","no migration background","Male","32358.52","29331.57","8759","14113","20257","40448","53134","92150","31973.24","32743.8","0","293555","30627","31445"
"2002","direct migration background","Female","28014.57","25115.48","1451","10055","16041","34226","44879","109561","26665.06","29364.08","0","577811","27333","29046"
"2002","direct migration background","Male","28873.13","26359.65","1369","11363","18061","35399","45524","78328","27452.54","30293.72","1656","577811","28078","29924"
"2002","indirect migration background","Female","32962.3","29690.76","411","9526","17780","39601","51729","138725","29602.56","36322.04","1609","577811","29781","33459"
"2002","indirect migration background","Male","36087.68","30797.09","373","14660","23319","40522","55916","120796","32348.16","39827.2","4751","577811","31759","35567"
"2002","no migration background","Female","29814.46","25804.18","10117","10955","16580","37578","51470","100633","29293.45","30335.47","0","581740","31460","32302"
"2002","no migration background","Male","32913.69","29057.24","9436","13889","20185","40133","54339","105215","32366.25","33461.13","0","581740","34022","34981"
"2003","direct migration background","Female","28714.35","25963.2","1372","10597","16974","35420","45665","93557","27177.57","30251.13","600","630041","27687","29410"
"2003","direct migration background","Male","29421.81","27213.04","1273","11333","18132","35638","45797","89339","27923.1","30920.52","3000","630041","28874","30377"
"2003","indirect migration background","Female","34724.59","30755","415","10808","19362","44093","54682","105142","31180.42","38268.76","2700","630041","30748","34759"
"2003","indirect migration background","Male","35533.21","30388.37","375","10821","22840","41072","55329","112802","31407.07","39659.35","3600","630041","31671","36575"
"2003","no migration background","Female","30732.58","26882.82","9779","11057","16833","39181","53143","103509","30230.43","31234.73","0","605876","31895","32916"
"2003","no migration background","Male","33809.45","30208.96","9083","14058","20469","41599","55998","105359","33273.98","34344.92","0","605876","34598","35745"
"2004","direct migration background","Female","29470.97","26074","1328","10800","16256","35045","47068","88539","26270.73","32671.21","600","2046737","27176","29246"
"2004","direct migration background","Male","29287.22","27034.05","1224","12000","18061","35747","46528","86301","28208.35","30366.09","0","166243","28276","30603"
"2004","indirect migration background","Female","32636.53","30609.38","421","13283","18124","41343","52419","118723","30566.18","34706.88","143","166243","31229","34960"
"2004","indirect migration background","Male","33667.79","29095.19","390","13073","21660","40749","57091","118723","31412.29","35923.29","1700","166243","32586","36752"
"2004","no migration background","Female","30292.01","26484.54","9555","11050","16650","38689","52134","99261","29784.16","30799.86","0","520712","31665","32652"
"2004","no migration background","Male","33808.38","29802.22","8815","13802","20468","41400","55235","104750","33056.45","34560.31","0","2046737","34586","35588"
"2005","direct migration background","Female","30295.62","25425.38","1260","11568","17375","35132","48639","88191","26290.47","34300.77","0","2489562","27259","29617"
"2005","direct migration background","Male","29224.78","26333","1124","11327","17698","36020","48639","89138","28009.43","30440.13","0","199881","28534","30752"
"2005","indirect migration background","Female","33314.5","29779.24","429","13357","21533","44060","53926","90888","31183.67","35445.33","1000","207281","29527","33518"
"2005","indirect migration background","Male","33966.89","31195.77","406","12600","20066","43399","56201","115580","31612.29","36321.49","3000","207281","32597","37383"
"2005","no migration background","Female","31098.14","27103.81","9176","11471","17399","39198","53874","102945","30540.29","31655.99","0","699243","31860","32906"
"2005","no migration background","Male","34374.86","30090.61","8417","13884","20593","42524","57085","106210","33545.3","35204.42","0","2489562","34815","35797"
"2006","direct migration background","Female","29343.83","25692.38","1287","11175","16099","35987","48919","95007","27596.6","31091.06","0","880714","26912","29139"
"2006","direct migration background","Male","30161.66","27057.34","1112","11875","17858","37445","50307","90128","28955.11","31368.21","800","192214","28422","30964"
"2006","indirect migration background","Female","32214.13","28760.87","450","11990","20405","43539","51829","78241","29848.16","34580.1","624","348146","28788","33617"
"2006","indirect migration background","Male","32483.45","29848.81","413","10522","18576","43487","50985","95985","29909.64","35057.26","0","348146","31266","35703"
"2006","no migration background","Female","31315.27","26599","9968","11105","16663","39768","54947","109129","30732.84","31897.7","130","890439","31224","32223"
"2006","no migration background","Male","35211.09","30189","9151","13559","20236","43354","58713","121735","34544.15","35878.03","0","890439","34163","35107"
"2007","direct migration background","Female","29344.17","25736.03","1158","10929","16663","36557","49880","94401","27849.29","30839.05","924","426223","27342","29322"
"2007","direct migration background","Male","31537.04","27875","991","11901","18034","39356","53289","108314","29940.52","33133.56","81","414130","28713","31325"
"2007","indirect migration background","Female","33354.7","31151.6","441","11348","18764","43746","52629","102567","30524.74","36184.66","4","426223","30668","34426"
"2007","indirect migration background","Male","34036.74","29907.12","404","12194","18943","45067","53289","131762","31062.6","37010.88","4076","426223","31976","36975"
"2007","no migration background","Female","32086.7","27030.24","9369","11430","17313","40674","56977","111111","31476.78","32696.62","0","624538","31457","32513"
"2007","no migration background","Male","35553.1","30887.09","8602","13428","20781","44350","61089","120371","34901.34","36204.86","0","624538","34409","35436"
"2008","direct migration background","Female","29911.62","26129.16","1033","11194","16678","35897","48158","101677","27149.49","32673.75","40","1329526","27446","29712"
"2008","direct migration background","Male","31529.21","28309.8","887","12006","18217","37711","53591","109139","29910.32","33148.1","2705","385703","29008","31619"
"2008","indirect migration background","Female","33410.25","31719.07","430","14063","20123","42863","54795","79715","31181.82","35638.68","590","232569","31168","34861"
"2008","indirect migration background","Male","34252.47","31608.47","400","12929","21108","42501","56873","140088","31848.46","36656.48","1013","232569","32668","37432"
"2008","no migration background","Female","32874.13","27591.33","8838","11424","17447","42033","58322","114260","32247.7","33500.56","0","594117","32246","33393"
"2008","no migration background","Male","36825.44","31824.2","8098","14569","21360","44857","62235","119599","36061.89","37588.99","170","1329526","35288","36236"
"2009","direct migration background","Female","29617.86","26134.74","909","10631","17408","38087","51461","92127","28233.59","31002.13","360","249661","28032","30874"
"2009","direct migration background","Male","32352.33","28125.97","767","12384","19082","39961","57442","116478","30786.35","33918.31","0","208949","29738","32143"
"2009","indirect migration background","Female","35881.59","32979.83","396","14908","22828","43382","56210","112600","33057.99","38705.19","2133","277231","32814","35907"
"2009","indirect migration background","Male","35287.28","32066","361","12969","21502","43077","57790","113449","32558.14","38016.42","2413","277231","33572","38145"
"2009","no migration background","Female","32988.58","27798.42","8283","11558","17636","42106","59155","112191","32347.81","33629.35","0","678817","32266","33473"
"2009","no migration background","Male","37552.8","32606.79","7647","14452","21436","45854","63622","130675","36829.62","38275.98","0","678817","36024","37269"
"2010","direct migration background","Female","31960.9","28449.4","1616","11496","17615","40307","52693","106965","30918.8","33003","0","198898","27026","28582"
"2010","direct migration background","Male","33115.59","29249.52","1305","12352","18203","41605","58557","122554","31989.44","34241.74","210","168798","27738","29829"
"2010","indirect migration background","Female","34898.54","32121.73","679","9290","19085","47205","60828","108628","33148.7","36648.38","1615","179613","30509","33414"
"2010","indirect migration background","Male","37229.12","35901.68","549","15148","21951","47525","62489","116294","35092.82","39365.42","1615","209221","33963","37343"
"2010","no migration background","Female","33498.99","28240.87","11005","11845","17717","42918","60080","115809","32993.71","34004.27","0","525369","31456","32434"
"2010","no migration background","Male","37488.31","32644.85","9278","14470","21895","46880","64518","121116","36905.61","38071.01","203","664511","35759","36838"
"2011","direct migration background","Female","32742.9","28762.96","1832","11397","18660","40417","56646","103589","31700.02","33785.78","144","386588","28635","30272"
"2011","direct migration background","Male","34016.35","29695.77","1448","12424","19227","40849","59243","125318","32900.06","35132.64","144","247404","29873","31734"
"2011","indirect migration background","Female","38205.57","33304.97","778","12760","19853","49991","66763","118467","36034.2","40376.94","0","386588","32197","35111"
"2011","indirect migration background","Male","40558.68","36388.98","632","16150","23624","50692","68967","143285","38335.93","42781.43","0","386588","35537","39472"
"2011","no migration background","Female","34666.78","29226.55","13225","11946","17836","44644","61869","122345","34177.54","35156.02","10","725750","32264","33128"
"2011","no migration background","Male","38357.4","33596.81","11100","14552","21914","48674","65703","126687","37810.1","38904.7","0","725750","36629","37755"
"2012","direct migration background","Female","33279.54","29595.48","1706","12244","20120","41502","55843","97717","32293.32","34265.76","67","194008","29421","31130"
"2012","direct migration background","Male","34111.41","29600.75","1365","12790","20451","41631","57669","119444","32957.57","35265.25","1200","230497","30036","32177"
"2012","indirect migration background","Female","41628.36","35408.53","757","14166","23007","52580","69600","104870","38071.82","45184.9","3168","1205572","32219","34905"
"2012","indirect migration background","Male","41633.95","39060.49","617","15476","25228","52170","68899","151027","39591.74","43676.16","0","217669","36045","40407"
"2012","no migration background","Female","35090.54","29273.59","12953","12384","18468","44870","62591","122237","34531.21","35649.87","0","1498562","32193","33089"
"2012","no migration background","Male","39069.62","33743.86","10878","14114","21813","48776","66533","134181","38415.57","39723.67","0","1498562","36115","37245"
"2013","direct migration background","Female","32621","28795.27","3537","11549","18280","40860","57139","104763","31904.97","33337.03","0","478072","29634","30863"
"2013","direct migration background","Male","32586.21","28954.53","2892","12036","18812","39787","56118","116799","31887.19","33285.23","0","249464","30259","31647"
"2013","indirect migration background","Female","37352.78","31043.61","1173","11520","20032","46181","65034","127087","35074.99","39630.57","0","1141458","32710","34884"
"2013","indirect migration background","Male","38434.7","35973.58","1064","12621","21228","49040","66979","107081","36943.22","39926.18","0","339005","35223","38298"
"2013","no migration background","Female","36076.26","29977.33","12297","12881","19150","46179","64742","121670","35526.38","36626.14","0","1105893","33146","34007"
"2013","no migration background","Male","40029.95","34436.73","10353","15087","22930","50316","69196","131055","39390.19","40669.71","0","1105893","37276","38335"
"2014","direct migration background","Female","34547.88","29664","2823","12672","19145","43416","58597","112487","33690.02","35405.74","0","366989","30768","32156"
"2014","direct migration background","Male","33607.55","30068.11","2359","13219","19793","41565","56961","110777","32768.41","34446.69","2400","277133","31596","32910"
"2014","indirect migration background","Female","38135.72","33525.23","1030","12999","20498","49500","63149","140641","36151.8","40119.64","0","725974","34048","36822"
"2014","indirect migration background","Male","39171.06","35417.44","903","12267","21985","49705","67047","112487","37396.17","40945.95","507","366989","36426","39738"
"2014","no migration background","Female","36523.79","30414","11151","12667","19386","46741","65275","117789","35932.57","37115.01","0","1295921","33929","34970"
"2014","no migration background","Male","41108.88","35102.28","9520","14848","23195","51558","70393","138709","40437.97","41779.79","0","832555","38016","39198"
"2015","direct migration background","Female","33917.76","29550.83","3240","12630","18816","43653","59972","106240","33170.67","34664.85","0","338249","29702","31286"
"2015","direct migration background","Male","33102.32","28921.86","2757","11779","18242","41699","59022","104840","32355.18","33849.46","0","223459","29665","31290"
"2015","indirect migration background","Female","37783.35","34532.62","973","12909","20927","49170","63359","141670","36234.3","39332.4","21","208364","33815","37093"
"2015","indirect migration background","Male","40385.25","35587.15","835","15020","22682","51911","70535","114237","38643.58","42126.92","3861","287263","36726","39383"
"2015","no migration background","Female","37141.11","31246.69","10631","12924","19738","48189","67612","118208","36588.48","37693.74","0","1034092","34823","35887"
"2015","no migration background","Male","41352.96","35900.31","9076","14814","23129","52620","72505","124078","40728.84","41977.08","0","702467","38870","40016"
"2016","direct migration background","Female","35584.99","30727.28","2690","13485","20024","44982","62704","117592","34747.91","36422.07","0","262035","31306","32959"
"2016","direct migration background","Male","35470.54","31500.58","2236","12230","20089","45034","60036","120710","34596.37","36344.71","0","203678","31632","33330"
"2016","indirect migration background","Female","39242.95","35842.85","919","11615","22392","52078","66380","130682","37605.29","40880.61","21","308804","36439","39301"
"2016","indirect migration background","Male","41290.77","35105.15","769","12015","23683","52116","75330","138021","39139.5","43442.04","3782","308804","37908","41489"
"2016","no migration background","Female","38117.46","32202.97","9898","13352","20374","48976","68101","135202","37440.22","38794.7","0","1592880","36085","37100"
"2016","no migration background","Male","42553.24","37008.8","8445","15160","24342","52942","72726","148749","41801.49","43304.99","0","777658","39947","41126"
"2017","direct migration background","Female","36902.16","31585.14","3406","13523","20610","46639","65497","122731","35987.99","37816.33","0","605732","28828","30437"
"2017","direct migration background","Male","34899.53","30970.07","3511","10083","18396","44595","63843","109951","34127.11","35671.95","0","526928","24942","26426"
"2017","indirect migration background","Female","41318.42","37784.33","987","13862","22935","52043","70870","132182","39112.81","43524.03","7","832820","37791","41413"
"2017","indirect migration background","Male","42185.1","38834.27","850","13772","24157","55308","71474","125856","39894.84","44475.36","0","501440","39656","43277"
"2017","no migration background","Female","39121.55","33235.3","11062","13755","20943","50277","70372","130484","38513.91","39729.19","0","947279","37707","38637"
"2017","no migration background","Male","43396.17","37702.34","9636","15240","24630","54058","74274","140273","42653.6","44138.74","0","947279","41508","42701"
"2018","direct migration background","Female","37839.1","32746.27","3840","12971","20624","48228","64788","130209","37021.45","38656.75","0","666144","27860","29285"
"2018","direct migration background","Male","35635.86","31893.63","4268","9870","18323","46316","63280","130209","34955.42","36316.3","0","545932","22412","23833"
"2018","indirect migration background","Female","43520.11","37996.58","989","13941","23400","52662","71170","130191","40751.76","46288.46","436","985295","36981","41484"
"2018","indirect migration background","Male","43479.2","39360.81","830","12955","25113","53988","76963","136526","40585.19","46373.21","2281","666144","39613","43373"
"2018","no migration background","Female","39898.72","34123.99","10677","14312","21616","51172","70609","131293","39283.38","40514.06","0","769624","37913","39034"
"2018","no migration background","Male","44609.88","38670.68","9286","15626","25303","55563","76338","143802","43877.01","45342.75","0","769624","41662","42877"
"2019","direct migration background","Female","40187.65","34943.95","3428","13260","21870","50624","71022","146893","39091.46","41283.84","0","711695","28382","30101"
"2019","direct migration background","Male","39613.19","33840.44","3835","11843","20701","49100","68045","170578","38416.55","40809.83","0","951840","24251","25898"
"2019","indirect migration background","Female","45682.14","40037.01","944","15193","23158","57588","78087","170578","41696.8","49667.48","2018","1067393","40828","44976"
"2019","indirect migration background","Male","47982.03","44734.01","837","14368","28956","56899","83662","142513","41868.57","54095.49","2603","1149066","44897","49816"
"2019","no migration background","Female","41212.66","35561.66","10648","14872","22801","52621","71689","131659","40352.63","42072.69","0","1261549","40845","42070"
"2019","no migration background","Male","46868.42","40266.05","9966","16027","26257","58282","80086","157467","44779.42","48957.42","0","8068819","46463","47883"
