"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Rural Area","East Germany","","","","","","","","","","","","","",""
"1985","Rural Area","West Germany","19793.73","18404","2284","8019","12599","24501","32763","50699","19316.66","20270.8","0","169250","18998","19860"
"1985","Urban Area","East Germany","","","","","","","","","","","","","",""
"1985","Urban Area","West Germany","19992.95","17997.02","8803","7976","12247","25480","33573","56995","19761.24","20224.66","0","162146","18927","19540"
"1986","Rural Area","East Germany","","","","","","","","","","","","","",""
"1986","Rural Area","West Germany","20808.23","19146.48","2185","8264","12451","26432","33738","61416","20230.23","21386.23","307","215855","20003","20648"
"1986","Urban Area","East Germany","","","","","","","","","","","","","",""
"1986","Urban Area","West Germany","20110.37","18425","8458","7979","12079","25635","33877","60141","19874.68","20346.06","0","185058","19836","20285"
"1987","Rural Area","East Germany","","","","","","","","","","","","","",""
"1987","Rural Area","West Germany","21009.17","19472","2160","8501","12969","26350","35165","55550","20535.8","21482.54","307","108409","20520","21573"
"1987","Urban Area","East Germany","","","","","","","","","","","","","",""
"1987","Urban Area","West Germany","21193.79","19359","8353","8268","12849","26726","35737","62833","20942.99","21444.59","0","124820","20989","21502"
"1988","Rural Area","East Germany","","","","","","","","","","","","","",""
"1988","Rural Area","West Germany","21633.05","20277.79","2024","8486","13476","27844","37132","56691","21148.75","22117.35","1305","86608","21115","22131"
"1988","Urban Area","East Germany","","","","","","","","","","","","","",""
"1988","Urban Area","West Germany","21748.07","19753.32","7998","8554","13024","27707","36163","62610","21483.03","22013.11","0","152338","21316","21887"
"1989","Rural Area","East Germany","","","","","","","","","","","","","",""
"1989","Rural Area","West Germany","22913.69","21077","1923","8881","14139","28509","38726","59513","22357.35","23470.03","666","155412","22522","24066"
"1989","Urban Area","East Germany","","","","","","","","","","","","","",""
"1989","Urban Area","West Germany","22807.38","20802","7786","8921","13712","28498","37433","73173","22516.02","23098.74","0","170922","22227","22687"
"1990","Rural Area","East Germany","","","","","","","","","","","","","",""
"1990","Rural Area","West Germany","23134.21","21434","1918","9149","13814","28986","38642","61334","22567.11","23701.31","0","120039","22774","23795"
"1990","Urban Area","East Germany","","","","","","","","","","","","","",""
"1990","Urban Area","West Germany","23777.77","21345","7599","9562","14329","29772","39142","76628","23455.33","24100.21","0","221883","22918","23524"
"1991","Rural Area","East Germany","","","","","","","","","","","","","",""
"1991","Rural Area","West Germany","24640.5","22962.02","1952","9845","15097","31944","41273","63658","24049.68","25231.32","1278","153869","24191","25272"
"1991","Urban Area","East Germany","","","","","","","","","","","","","",""
