"year","age_gr","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Full Time","22124.91","20378.82","2223","10548","14866","26497","34446","62292","21649.3","22600.52","2021","148650","20376","21104"
"1984","16-34 y.","Not Working","19058.18","17359.77","1487","5634","12084","24709","32751","52787","18514.15","19602.21","0","131250","16292","17261"
"1984","16-34 y.","Part Time","20033.51","18871.04","898","7713","13675","24720","30912","50048","19290.12","20776.9","716","124176","17974","19598"
"1984","35-65 y.","Full Time","22819.01","21124.25","3433","12134","15824","27218","34556","58980","22449.88","23188.14","2556","148650","20646","21281"
"1984","35-65 y.","Not Working","17816.88","15490","1960","7260","11168","22056","29487","57027","17302.75","18331.01","0","170618","15418","16337"
"1984","35-65 y.","Part Time","22537.33","20612.31","950","11072","15434","27746","35065","60934","21847.15","23227.51","2209","143736","19869","20957"
"1984","66 and older","Full Time","","","","","","","","","","","","","",""
"1984","66 and older","Not Working","12521.75","10605.91","1216","5502","7197","15339","20971","39555","11974.83","13068.67","0","170618","11056","12059"
"1984","66 and older","Part Time","15452.97","11518.87","42","5236","6945","22319","33347","42808","11980.84","18925.1","895","42808","9407","18553"
"1985","16-34 y.","Full Time","22029.17","20549.99","1940","10553","14131","26370","35414","57674","21534.44","22523.9","2048","162146","20857","21768"
"1985","16-34 y.","Not Working","19802.13","18053.28","1356","6528","12749","25879","34086","53045","19255.51","20348.75","0","92277","16920","18219"
"1985","16-34 y.","Part Time","20505.94","18668.4","887","7363","12745","25438","33891","58918","19749.01","21262.87","501","129341","18703","20530"
"1985","35-65 y.","Full Time","24014.06","21913.35","3028","12685","16367","28645","36430","63764","23604.15","24423.97","4602","169250","21465","22292"
"1985","35-65 y.","Not Working","17747.7","15879.46","1804","7428","11151","22294","29771","52690","17285.52","18209.88","0","142772","16057","17018"
"1985","35-65 y.","Part Time","22415.52","20342.24","954","10965","15080","27651","34560","61370","21721.55","23109.49","1963","114342","19963","21365"
"1985","66 and older","Full Time","","","","","","","","","","","","","",""
"1985","66 and older","Not Working","13029.87","11113.39","1073","5583","7461","15748","22412","43169","12471.54","13588.2","67","108060","11781","12750"
"1985","66 and older","Part Time","","","","","","","","","","","","","",""
"1986","16-34 y.","Full Time","22524.33","21035.08","1964","10935","14792","26886","34716","62495","21991.32","23057.34","2113","215855","21385","22224"
"1986","16-34 y.","Not Working","19957.13","18093.05","1247","6148","12315","26509","33899.96","57602","19342.42","20571.84","0","91435","17359","18915"
"1986","16-34 y.","Part Time","21559.34","19857.79","887","7589","13422","26886","35533","64079","20788.78","22329.9","393","121424","19969","21503"
"1986","35-65 y.","Full Time","24426.25","22224.53","2887","12900","16832","29285","37112","63138","24003.13","24849.37","3967","215855","22075","22795"
"1986","35-65 y.","Not Working","17994.27","16077.7","1693","7345","10682","22920","30534","52944","17459.8","18528.74","51","215855","16638","17693"
"1986","35-65 y.","Part Time","22806.81","20726.44","918","11063","15907","27602","35655","58580","22112.48","23501.14","2641","92846","20537","21739"
"1986","66 and older","Full Time","","","","","","","","","","","","","",""
"1986","66 and older","Not Working","12873.82","10958.42","1005","5767","7708","15610","22188","46522","12306.89","13440.75","174","66928","11646","12603"
"1986","66 and older","Part Time","","","","","","","","","","","","","",""
"1987","16-34 y.","Full Time","23501.34","21875.98","1989","11518","15591","27761","37100","63070","23009.68","23993","2333","106218","22391","23415"
"1987","16-34 y.","Not Working","21186.07","19161.41","1138","6902","13574","27119","37028","57703","20514.38","21857.76","0","124820","19039","20510"
"1987","16-34 y.","Part Time","21869.65","20503.05","917","8049","14025","26703","36304","72600","21074.02","22665.28","825","104625","20560","21720"
"1987","35-65 y.","Full Time","25578.25","23546","2892","13349","17719","30538","39256","65891","25164.2","25992.3","1379","124820","23357","24143"
"1987","35-65 y.","Not Working","19041.72","17304.03","1620","7916","11616","24333","31905","52025","18528.18","19555.26","18","106872","18060","19198"
"1987","35-65 y.","Part Time","23271.04","21701.39","872","11395","16515","28270","36968","56352","22552.6","23989.48","1503","124820","21707","23010"
"1987","66 and older","Full Time","","","","","","","","","","","","","",""
"1987","66 and older","Not Working","13273.52","11225.26","1041","6002","8008","16302","23219","44732","12703.17","13843.87","891","81934","11859","13145"
"1987","66 and older","Part Time","","","","","","","","","","","","","",""
"1988","16-34 y.","Full Time","24222.69","22420.93","1932","11708","15803","29044","38509","61950","23699.16","24746.22","2137","98570","22766","23870"
"1988","16-34 y.","Not Working","21677.67","19882.53","1057","6741","14331","28086","36358","64063","20976.3","22379.04","0","79672","19288","20908"
"1988","16-34 y.","Part Time","22434.01","21347.44","865","8467","15200","27712","36221","59493","21633.29","23234.73","1172","152338","21054","22460"
"1988","35-65 y.","Full Time","26394.9","24578.75","2654","13696","18298","31589","40920","65373","25950.83","26838.97","5450","124872","24321","25072"
"1988","35-65 y.","Not Working","19224.09","17243.72","1508","7666","11768","24567","33720","58397","18670.04","19778.14","0","110883","17901","19130"
"1988","35-65 y.","Part Time","23821.63","22053","951","11259","17083","29342","37223","59563","23134.02","24509.24","744","101344","21888","23275"
"1988","66 and older","Full Time","","","","","","","","","","","","","",""
"1988","66 and older","Not Working","13702.89","11472","1007","6349","8233","16713","22947","43351","13094.49","14311.29","1524","124872","11978","13437"
"1988","66 and older","Part Time","20757.22","15784.97","32","7264","10748","25052","35755","95421","14542.3","26972.14","4669","95421","12536","25052"
"1989","16-34 y.","Full Time","25217.22","23135","1948","11953","16475","30141","40560","71584","24669.56","25764.88","2700","132757","23542","24578"
"1989","16-34 y.","Not Working","23108.99","21315.25","1011","7611","14952","28437","37056","78254","22284.64","23933.34","54","132408","20685","22071"
"1989","16-34 y.","Part Time","23980.55","22213.57","814","8802","15624","29844","40025","64549","23070.19","24890.91","727","150321","21700","23306"
"1989","35-65 y.","Full Time","27318.53","24970.08","2591","14028","18938","32372","41959","75974","26823.33","27813.73","3783","170922","24793","25616"
"1989","35-65 y.","Not Working","20114.3","17916","1446","7976","12263","24921","34630","61678","19514.47","20714.13","0","132408","18821","20283"
"1989","35-65 y.","Part Time","25718.51","24113.68","870","12151","17620","30983","39606","70841","24905.91","26531.11","666","101708","23504","24941"
"1989","66 and older","Full Time","","","","","","","","","","","","","",""
"1989","66 and older","Not Working","14264.5","11674.9","982","6335","8472","17350","24066","48590","13563.17","14965.83","2020","170922","12600","14072"
"1989","66 and older","Part Time","24784.62","21934.64","30","9281","12385","30502","41703","120561","16641.33","32927.91","4154","120561","13747","28509"
"1990","16-34 y.","Full Time","25839.89","23718","1908","12006","16962","30673","39414","73376","25171.18","26508.6","1928","221883","24115","25220"
"1990","16-34 y.","Not Working","24333.12","21751.03","918","8894","15411","30178","39591","87854","23435.39","25230.85","0","145759","21178","22643"
"1990","16-34 y.","Part Time","24375.04","21996.98","832","9074","15449","30099","40588","76628","23452.31","25297.77","693","103314","21727","23528"
"1990","35-65 y.","Full Time","28336.54","26094.33","2517","14643","19613","33826","43076","78697","27807.41","28865.67","2798","159864","26073","26972"
"1990","35-65 y.","Not Working","20586.06","18111.2","1410","8029","12308","25867","35207","66682","19939.65","21232.47","0","103466","19005","20209"
"1990","35-65 y.","Part Time","26400.14","24909.79","871","11493","17718","32926","40515","66140","25524.95","27275.33","2243","159864","24766","26497"
"1990","66 and older","Full Time","","","","","","","","","","","","","",""
"1990","66 and older","Not Working","14902.77","12442.24","1017","6713","8842","17873","25564","53033","14235.46","15570.08","305","123478","13331","14735"
"1990","66 and older","Part Time","25829.72","15756.19","30","6512","11745","33781","44498","145759","15964.46","35694.98","4092","145759","14051","29334"
"1991","16-34 y.","Full Time","27257.48","25219.53","1887","12687","17537","32937","42746","77365","26644.38","27870.58","1784","178897","25783","27026"
"1991","16-34 y.","Not Working","25989","22680.62","901","10093","16268","32050","44285","84779","25015.97","26962.03","10","153869","22301","23954"
"1991","16-34 y.","Part Time","25902.7","23740.2","835","8418","16421","32675","43097","89473","24906.26","26899.14","1457","135291","23703","25272"
"1991","35-65 y.","Full Time","30476.82","28076.47","2540","15374","20888","36772","46723","81975","29930.54","31023.1","6768","178897","27949","29035"
"1991","35-65 y.","Not Working","22496.23","19962.82","1333","8614","13545","28447","39466","63764","21798.85","23193.61","418","118325","20414","21944"
"1991","35-65 y.","Part Time","29557.97","26971.77","894","14240","20702","36022","46091","80870","28632.28","30483.66","4918","111683","26903","28648"
"1991","66 and older","Full Time","","","","","","","","","","","","","",""
"1991","66 and older","Not Working","15486.52","13066","1035","6586","9327","19505","26330","44675","14834.03","16139.01","849","90479","14436","15756"
"1991","66 and older","Part Time","22908.9","19121.88","32","10194","11190","31671","41813","65898","17830.57","27987.23","4032","65898","14358","27846"
"1992","16-34 y.","Full Time","26141.03","24004.27","2686","12871","17189","31953","41700","76805","25658.85","26623.21","3457","97904","24029","25088"
"1992","16-34 y.","Not Working","25858.61","23233.59","1148","8935","15986","31900","46949","76584","25075.38","26641.84","0","99213","22569","24329"
"1992","16-34 y.","Part Time","24599.02","22609.06","1166","9540","14993","30257","41990","80277","23877.92","25320.12","763","112909","21579","23133"
"1992","35-65 y.","Full Time","29611.72","26741.68","3907","14446","19588","36057","46988","80277","29161.99","30061.45","4107","255823","25732","26587"
"1992","35-65 y.","Not Working","21652.1","18806","1686","8014","11929","28107","37713","68447","21022.25","22281.95","0","138411","18689","20079"
"1992","35-65 y.","Part Time","28334.81","26063","1318","11299","17748","35846","47547","75166","27542.66","29126.96","2435","173775","24508","26138"
"1992","66 and older","Full Time","","","","","","","","","","","","","",""
"1992","66 and older","Not Working","15182.45","12351","1442","5806","8854","19186","27540","51964","14630.61","15734.29","153","98480","12704","13829"
"1992","66 and older","Part Time","","","","","","","","","","","","","",""
"1993","16-34 y.","Full Time","27193.34","25166.72","2599","13700","18260","33522","42999","64594","26707.85","27678.83","3972","130150","25505","26662"
"1993","16-34 y.","Not Working","26373.2","23509.5","1176","8732","16099","32376","44459","93304","25467.42","27278.98","86","153933","22644","24118"
"1993","16-34 y.","Part Time","25752.22","23595.38","1145","9077","15352","33121","44247","70927","24942.71","26561.73","1483","130150","23551","25286"
"1993","35-65 y.","Full Time","32264.25","29220.54","3660","16212","21765","38536","51289","93123","31784.32","32744.18","4264","221375","28283","29224"
"1993","35-65 y.","Not Working","21829.73","19286.52","1806","8183","12166","27526","38864","69748","21195.42","22464.04","0","132075","18960","20296"
"1993","35-65 y.","Part Time","31168.58","28532.46","1292","13378","20306","38342","51688","86410","30293.13","32044.03","848","221375","27343","28905"
"1993","66 and older","Full Time","","","","","","","","","","","","","",""
"1993","66 and older","Not Working","16171.38","13589","1463","7025","9655","20128","28510","49789","15612.43","16730.33","44","100181","14371","15197"
"1993","66 and older","Part Time","","","","","","","","","","","","","",""
"1994","16-34 y.","Full Time","28673.16","27023.75","2509","14383","19560","35310","45111","66780","28161.3","29185.02","2826","137145","27270","28525"
"1994","16-34 y.","Not Working","27786.08","25347.72","1224","9628","16763","34852","45887","101478","26859.08","28713.08","0","204137","24709","26409"
"1994","16-34 y.","Part Time","26595.99","25232.37","1085","10563","16759","33536","45356","66074","25802.72","27389.26","1825","86332","24598","26128"
"1994","35-65 y.","Full Time","33205.47","30093","3466","17229","22749","40268","52340","84933","32699.84","33711.1","3474","204137","29791","30887"
"1994","35-65 y.","Not Working","22610.28","20248.95","1884","9084","13691","28421","38931","62508","22029.82","23190.74","0","142356","20156","21395"
"1994","35-65 y.","Part Time","32813.5","29594.96","1255","13206","20810","40719","53429","93695","31880.71","33746.29","2483","204137","28798","30687"
