"ple0017","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"No","2014","Not Employed","East Germany","","","",""
"No","2014","Employed","West Germany","","","",""
"No","2014","Employed","East Germany","","","",""
"Yes","2015","Not Employed","West Germany","445","0.0622960391730723","0.0564054361876272","0.0681866421585175"
"Yes","2015","Not Employed","East Germany","93","0.0344562256091827","0.0265411905572754","0.04237126066109"
"Yes","2015","Employed","West Germany","975","0.0722195421163035","0.0678387636241931","0.0766003206084139"
"Yes","2015","Employed","East Germany","206","0.0580375345466967","0.0500002215247755","0.0660748475686178"
"No","2015","Not Employed","West Germany","6022","0.937703960826928","0.931813357841483","0.943594563812373"
"No","2015","Not Employed","East Germany","1947","0.965543774390817","0.95762873933891","0.973458809442725"
"No","2015","Employed","West Germany","12437","0.927780457883697","0.923399679391586","0.932161236375807"
"No","2015","Employed","East Germany","3045","0.941962465453303","0.933925152431382","0.949999778475224"
"Yes","2016","Not Employed","West Germany","","","",""
"Yes","2016","Not Employed","East Germany","","","",""
"Yes","2016","Employed","West Germany","","","",""
"Yes","2016","Employed","East Germany","","","",""
"No","2016","Not Employed","West Germany","","","",""
"No","2016","Not Employed","East Germany","","","",""
"No","2016","Employed","West Germany","","","",""
"No","2016","Employed","East Germany","","","",""
"Yes","2017","Not Employed","West Germany","456","0.0681720134164885","0.0620900222596762","0.0742540045733008"
"Yes","2017","Not Employed","East Germany","103","0.0449387000115119","0.0359420991608265","0.0539353008621974"
"Yes","2017","Employed","West Germany","1121","0.0742168483211409","0.0699483045336269","0.0784853921086548"
"Yes","2017","Employed","East Germany","233","0.0654783565447271","0.0574011808975211","0.073555532191933"
"No","2017","Not Employed","West Germany","6141","0.931827986583512","0.925745995426699","0.937909977740324"
"No","2017","Not Employed","East Germany","1934","0.955061299988488","0.946064699137803","0.964057900839173"
"No","2017","Employed","West Germany","13365","0.925783151678859","0.921514607891345","0.930051695466373"
"No","2017","Employed","East Germany","3370","0.934521643455273","0.926444467808067","0.942598819102479"
"Yes","2018","Not Employed","West Germany","","","",""
"Yes","2018","Not Employed","East Germany","","","",""
"Yes","2018","Employed","West Germany","","","",""
"Yes","2018","Employed","East Germany","","","",""
"No","2018","Not Employed","West Germany","","","",""
"No","2018","Not Employed","East Germany","","","",""
"No","2018","Employed","West Germany","","","",""
"No","2018","Employed","East Germany","","","",""
"Yes","2019","Not Employed","West Germany","426","0.0675823557891049","0.0612988164601471","0.0738658951180627"
"Yes","2019","Not Employed","East Germany","120","0.0515680750019731","0.0417997798158685","0.0613363701880777"
"Yes","2019","Employed","West Germany","1125","0.0760525438019462","0.0716751124587345","0.080429975145158"
"Yes","2019","Employed","East Germany","240","0.0727988430458435","0.0643284563397378","0.0812692297519492"
"No","2019","Not Employed","West Germany","5705","0.932417644210895","0.926134104881937","0.938701183539853"
"No","2019","Not Employed","East Germany","1849","0.948431924998027","0.938663629811922","0.958200220184132"
"No","2019","Employed","West Germany","12962","0.923947456198054","0.919570024854842","0.928324887541265"
"No","2019","Employed","East Germany","3374","0.927201156954157","0.918730770248051","0.935671543660262"
