"pli0093_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Daily","2008","North Rhine-Westphalia","Female","65","0.0268785676092697","0.0199047672307966","0.0338523679877428"
"Daily","2008","Hesse","Male","18","","",""
"Daily","2008","Hesse","Female","21","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","Male","15","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","Female","18","","",""
"Daily","2008","Baden-Württemberg","Male","25","","",""
"Daily","2008","Baden-Württemberg","Female","33","0.0177511720937416","0.0103507048728683","0.025151639314615"
"Daily","2008","Bavaria","Male","37","0.0278680281264367","0.0189685171752327","0.0367675390776406"
"Daily","2008","Bavaria","Female","40","0.0343251147300961","0.0249379241607631","0.0437123052994291"
"Daily","2008","Berlin","Male","17","","",""
"Daily","2008","Berlin","Female","9","","",""
"Daily","2008","Brandenburg","Male","5","","",""
"Daily","2008","Brandenburg","Female","12","","",""
"Daily","2008","Mecklenburg-Western Pomerania","Male","5","","",""
"Daily","2008","Mecklenburg-Western Pomerania","Female","6","","",""
"Daily","2008","Saxony","Male","22","","",""
"Daily","2008","Saxony","Female","26","","",""
"Daily","2008","Saxony-Anhalt","Male","11","","",""
"Daily","2008","Saxony-Anhalt","Female","11","","",""
"Daily","2008","Thuringia","Male","11","","",""
"Daily","2008","Thuringia","Female","6","","",""
"Min 1x per week","2008","Schleswig-Holstein","Male","24","","",""
"Min 1x per week","2008","Schleswig-Holstein","Female","36","0.123684447042009","0.0859878552634786","0.16138103882054"
"Min 1x per week","2008","Hamburg","Male","23","","",""
"Min 1x per week","2008","Hamburg","Female","28","","",""
"Min 1x per week","2008","Lower Saxony","Male","82","0.0887426480958578","0.0695347979043348","0.107950498287381"
"Min 1x per week","2008","Lower Saxony","Female","136","0.141381655454682","0.118644222313434","0.164119088595931"
"Min 1x per week","2008","Bremen","Male","6","","",""
"Min 1x per week","2008","Bremen","Female","10","","",""
"Min 1x per week","2008","North Rhine-Westphalia","Male","168","0.094958883817257","0.0816540140350109","0.108263753599503"
"Min 1x per week","2008","North Rhine-Westphalia","Female","244","0.105081659902534","0.0918584132509588","0.11830490655411"
"Min 1x per week","2008","Hesse","Male","75","0.110926060178441","0.0864230666244322","0.13542905373245"
"Min 1x per week","2008","Hesse","Female","94","0.113739828961612","0.0899637788806772","0.137515879042546"
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","Male","47","0.0897493655867958","0.0645955749628297","0.114903156210762"
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","Female","55","0.0649848618303381","0.0453103096487953","0.0846594140118809"
"Min 1x per week","2008","Baden-Württemberg","Male","121","0.0981518360287559","0.0808583007034691","0.115445371354043"
"Min 1x per week","2008","Baden-Württemberg","Female","153","0.110234035166818","0.0926818735270049","0.12778619680663"
"Min 1x per week","2008","Bavaria","Male","146","0.0994966451090872","0.0833122193574908","0.115681070860684"
"Min 1x per week","2008","Bavaria","Female","170","0.0930623906398255","0.0780831438594513","0.1080416374202"
"Min 1x per week","2008","Berlin","Male","37","0.105983214216215","0.0727721722925226","0.139194256139908"
"Min 1x per week","2008","Berlin","Female","47","0.0980372538675404","0.0686376360523498","0.127436871682731"
"Min 1x per week","2008","Brandenburg","Male","36","0.0665780108879606","0.0419627523372907","0.0911932694386305"
"Min 1x per week","2008","Brandenburg","Female","39","0.0798814805684411","0.0543161650832938","0.105446796053589"
"Min 1x per week","2008","Mecklenburg-Western Pomerania","Male","13","","",""
"Min 1x per week","2008","Mecklenburg-Western Pomerania","Female","25","","",""
"Min 1x per week","2008","Saxony","Male","72","0.122880640109382","0.0986294619346357","0.147131818284128"
"Min 1x per week","2008","Saxony","Female","70","0.0954256509317073","0.0741128091618279","0.116738492701587"
"Min 1x per week","2008","Saxony-Anhalt","Male","38","0.0985899726989726","0.0690790612392452","0.1281008841587"
"Min 1x per week","2008","Saxony-Anhalt","Female","38","0.112450705386668","0.0823445540123308","0.142556856761005"
"Min 1x per week","2008","Thuringia","Male","23","","",""
"Min 1x per week","2008","Thuringia","Female","39","0.078123469011307","0.053437663456453","0.102809274566161"
"Min 1x per month","2008","Schleswig-Holstein","Male","19","","",""
"Min 1x per month","2008","Schleswig-Holstein","Female","39","0.167780924466532","0.124994656633725","0.210567192299339"
"Min 1x per month","2008","Hamburg","Male","11","","",""
"Min 1x per month","2008","Hamburg","Female","17","","",""
"Min 1x per month","2008","Lower Saxony","Male","51","0.0595944899224204","0.0436043346386569","0.0755846452061838"
"Min 1x per month","2008","Lower Saxony","Female","67","0.0599358212766821","0.0444452724618114","0.0754263700915528"
"Min 1x per month","2008","Bremen","Male","7","","",""
"Min 1x per month","2008","Bremen","Female","15","","",""
"Min 1x per month","2008","North Rhine-Westphalia","Male","126","0.0813029240114881","0.0688993191517743","0.0937065288712018"
"Min 1x per month","2008","North Rhine-Westphalia","Female","200","0.0751246023250876","0.0637583932864977","0.0864908113636775"
"Min 1x per month","2008","Hesse","Male","36","0.0506526311569094","0.0335427500466925","0.0677625122671263"
"Min 1x per month","2008","Hesse","Female","74","0.0903380765494482","0.0688707366229991","0.111805416475897"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","Male","31","0.0662966968974033","0.044401056798918","0.0881923369958886"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","Female","48","0.0877428574702988","0.0651612965845581","0.11032441835604"
"Min 1x per month","2008","Baden-Württemberg","Male","92","0.075994542510186","0.0605918612159637","0.0913972238044083"
"Min 1x per month","2008","Baden-Württemberg","Female","163","0.119162611560363","0.101005250103387","0.137319973017338"
"Min 1x per month","2008","Bavaria","Male","108","0.0764703135639918","0.0621014548654166","0.090839172262567"
"Min 1x per month","2008","Bavaria","Female","174","0.116698817347162","0.100144861182343","0.133252773511982"
"Min 1x per month","2008","Berlin","Male","31","0.107975968811079","0.0744915355254825","0.141460402096675"
"Min 1x per month","2008","Berlin","Female","42","0.0968503953388932","0.0676100590666343","0.126090731611152"
"Min 1x per month","2008","Brandenburg","Male","39","0.0985734668449334","0.0691397461623563","0.12800718752751"
"Min 1x per month","2008","Brandenburg","Female","37","0.0719980188065956","0.0476232254640512","0.0963728121491401"
"Min 1x per month","2008","Mecklenburg-Western Pomerania","Male","13","","",""
"Min 1x per month","2008","Mecklenburg-Western Pomerania","Female","24","","",""
"Min 1x per month","2008","Saxony","Male","63","0.0749296375567817","0.055481592098084","0.0943776830154793"
"Min 1x per month","2008","Saxony","Female","84","0.107875016172805","0.0853710042721419","0.130379028073469"
"Min 1x per month","2008","Saxony-Anhalt","Male","24","","",""
"Min 1x per month","2008","Saxony-Anhalt","Female","41","0.0761566024693394","0.0508792917237436","0.101433913214935"
"Min 1x per month","2008","Thuringia","Male","31","0.0900133002262224","0.0628673518826799","0.117159248569765"
"Min 1x per month","2008","Thuringia","Female","50","0.172900582792715","0.138115162859798","0.207686002725632"
"Rarely","2008","Schleswig-Holstein","Male","68","0.292129819342282","0.236748542680717","0.347511096003848"
"Rarely","2008","Schleswig-Holstein","Female","71","0.243517889891094","0.19437292289347","0.292662856888718"
"Rarely","2008","Hamburg","Male","27","","",""
"Rarely","2008","Hamburg","Female","39","0.283194690814685","0.21085142388005","0.35553795774932"
"Rarely","2008","Lower Saxony","Male","233","0.241872058825493","0.212948205703302","0.270795911947684"
"Rarely","2008","Lower Saxony","Female","237","0.303975698936683","0.273958065038548","0.333993332834817"
"Rarely","2008","Bremen","Male","13","","",""
"Rarely","2008","Bremen","Female","14","","",""
"Rarely","2008","North Rhine-Westphalia","Male","399","0.191773543980289","0.173905806988987","0.209641280971591"
"Rarely","2008","North Rhine-Westphalia","Female","491","0.231964742084423","0.2137641925725","0.250165291596346"
"Rarely","2008","Hesse","Male","151","0.254737300233377","0.220740787158397","0.288733813308356"
"Rarely","2008","Hesse","Female","175","0.247200889058312","0.214896065883201","0.279505712233423"
"Rarely","2008","Rhineland-Palatinate,Saarland","Male","93","0.194554674176019","0.159717243288375","0.229392105063664"
"Rarely","2008","Rhineland-Palatinate,Saarland","Female","137","0.22898305154638","0.195446139901323","0.262519963191438"
"Rarely","2008","Baden-Württemberg","Male","326","0.296123044826885","0.269586013619649","0.32266007603412"
"Rarely","2008","Baden-Württemberg","Female","337","0.306426003426136","0.280588885223271","0.332263121629001"
"Rarely","2008","Bavaria","Male","368","0.267068537558032","0.243146759594789","0.290990315521274"
"Rarely","2008","Bavaria","Female","435","0.297754136072805","0.274177183822295","0.321331088323315"
"Rarely","2008","Berlin","Male","81","0.233783959113367","0.188119943962938","0.279447974263795"
"Rarely","2008","Berlin","Female","118","0.272867000400689","0.228828324610522","0.316905676190856"
"Rarely","2008","Brandenburg","Male","86","0.210081499429393","0.169857520631079","0.250305478227708"
"Rarely","2008","Brandenburg","Female","122","0.292078286622837","0.249198909270867","0.334957663974808"
"Rarely","2008","Mecklenburg-Western Pomerania","Male","51","0.210599048239269","0.157905044500098","0.263293051978441"
"Rarely","2008","Mecklenburg-Western Pomerania","Female","79","0.322747947016315","0.265699326490029","0.379796567542602"
"Rarely","2008","Saxony","Male","176","0.23936959667324","0.207849822606352","0.270889370740128"
"Rarely","2008","Saxony","Female","200","0.277217579211583","0.244746192565036","0.309688965858131"
"Rarely","2008","Saxony-Anhalt","Male","94","0.197269670860372","0.157876580386234","0.23666276133451"
"Rarely","2008","Saxony-Anhalt","Female","122","0.225317678739456","0.185503536456965","0.265131821021947"
"Rarely","2008","Thuringia","Male","98","0.182515739366748","0.145878392651819","0.219153086081678"
"Rarely","2008","Thuringia","Female","104","0.188358662836466","0.152392422437048","0.224324903235885"
"Never","2008","Schleswig-Holstein","Male","144","0.553909230097637","0.493371082387509","0.614447377807765"
"Never","2008","Schleswig-Holstein","Female","142","0.454733524150814","0.397717469012917","0.511749579288711"
"Never","2008","Hamburg","Male","63","0.425256625287045","0.340597266604495","0.509915983969595"
"Never","2008","Hamburg","Female","61","0.41733231344673","0.338153966570458","0.496510660323002"
"Never","2008","Lower Saxony","Male","451","0.578487218671483","0.545133496777103","0.611840940565864"
"Never","2008","Lower Saxony","Female","442","0.478226528080196","0.445627650167971","0.510825405992421"
"Never","2008","Bremen","Male","32","0.420323327499619","0.297455860545387","0.543190794453852"
"Never","2008","Bremen","Female","33","0.508508892058984","0.395366705480864","0.621651078637105"
"Never","2008","North Rhine-Westphalia","Male","1120","0.609185714859328","0.587041068803753","0.631330360914903"
"Never","2008","North Rhine-Westphalia","Female","1066","0.560950428078685","0.539551010505365","0.582349845652005"
"Never","2008","Hesse","Male","351","0.553404407055388","0.514615107742017","0.592193706368759"
"Never","2008","Hesse","Female","321","0.521831179360548","0.484423700027367","0.559238658693728"
"Never","2008","Rhineland-Palatinate,Saarland","Male","310","0.630149085248548","0.587663436284828","0.672634734212268"
"Never","2008","Rhineland-Palatinate,Saarland","Female","345","0.579311277002391","0.539908587944063","0.618713966060718"
"Never","2008","Baden-Württemberg","Male","573","0.502517749384772","0.473455290428153","0.53158020834139"
"Never","2008","Baden-Württemberg","Female","537","0.446426177752942","0.418565128924879","0.474287226581005"
"Never","2008","Bavaria","Male","655","0.529096475642453","0.502107660842579","0.556085290442327"
"Never","2008","Bavaria","Female","626","0.458159541210112","0.432469887493177","0.483849194927046"
"Never","2008","Berlin","Male","164","0.5112698582655","0.457337330198488","0.565202386332513"
"Never","2008","Berlin","Female","177","0.511124902445979","0.461703587779034","0.560546217112924"
"Never","2008","Brandenburg","Male","228","0.614929397878249","0.566880570856313","0.662978224900184"
"Never","2008","Brandenburg","Female","222","0.529586793494094","0.482520007432013","0.576653579556175"
"Never","2008","Mecklenburg-Western Pomerania","Male","148","0.680212800538785","0.619937815526119","0.74048778555145"
"Never","2008","Mecklenburg-Western Pomerania","Female","124","0.480702184305792","0.419736629027249","0.541667739584334"
"Never","2008","Saxony","Male","371","0.511409170677492","0.474484326367218","0.548334014987766"
"Never","2008","Saxony","Female","350","0.493754034202981","0.457486103505977","0.530021964899985"
"Never","2008","Saxony-Anhalt","Male","225","0.610994016425777","0.562732420755552","0.659255612096002"
"Never","2008","Saxony-Anhalt","Female","211","0.548148239069007","0.500721320496757","0.595575157641257"
"Never","2008","Thuringia","Male","264","0.658814694728379","0.613845930686245","0.703783458770512"
"Never","2008","Thuringia","Female","255","0.552718578171322","0.506982109900521","0.598455046442122"
"Daily","2009","Schleswig-Holstein","Male","","","",""
"Daily","2009","Schleswig-Holstein","Female","","","",""
"Daily","2009","Hamburg","Male","","","",""
"Daily","2009","Hamburg","Female","","","",""
"Daily","2009","Lower Saxony","Male","","","",""
"Daily","2009","Lower Saxony","Female","","","",""
"Daily","2009","Bremen","Male","","","",""
"Daily","2009","Bremen","Female","","","",""
"Daily","2009","North Rhine-Westphalia","Male","","","",""
"Daily","2009","North Rhine-Westphalia","Female","","","",""
"Daily","2009","Hesse","Male","","","",""
"Daily","2009","Hesse","Female","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","Male","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","Female","","","",""
"Daily","2009","Baden-Württemberg","Male","","","",""
"Daily","2009","Baden-Württemberg","Female","","","",""
"Daily","2009","Bavaria","Male","","","",""
"Daily","2009","Bavaria","Female","","","",""
"Daily","2009","Berlin","Male","","","",""
"Daily","2009","Berlin","Female","","","",""
"Daily","2009","Brandenburg","Male","","","",""
"Daily","2009","Brandenburg","Female","","","",""
"Daily","2009","Mecklenburg-Western Pomerania","Male","","","",""
"Daily","2009","Mecklenburg-Western Pomerania","Female","","","",""
"Daily","2009","Saxony","Male","","","",""
"Daily","2009","Saxony","Female","","","",""
"Daily","2009","Saxony-Anhalt","Male","","","",""
"Daily","2009","Saxony-Anhalt","Female","","","",""
"Daily","2009","Thuringia","Male","","","",""
"Daily","2009","Thuringia","Female","","","",""
"Min 1x per week","2009","Schleswig-Holstein","Male","16","","",""
"Min 1x per week","2009","Schleswig-Holstein","Female","34","0.0970505643650088","0.0613416311855016","0.132759497544516"
"Min 1x per week","2009","Hamburg","Male","20","","",""
"Min 1x per week","2009","Hamburg","Female","22","","",""
"Min 1x per week","2009","Lower Saxony","Male","90","0.0973529315180907","0.076694689828571","0.11801117320761"
"Min 1x per week","2009","Lower Saxony","Female","113","0.127707778462404","0.105177115099783","0.150238441825025"
"Min 1x per week","2009","Bremen","Male","9","","",""
"Min 1x per week","2009","Bremen","Female","15","","",""
"Min 1x per week","2009","North Rhine-Westphalia","Male","152","0.094948502422692","0.0811707300518069","0.108726274793577"
"Min 1x per week","2009","North Rhine-Westphalia","Female","209","0.103876099301043","0.0901065700308426","0.117645628571243"
"Min 1x per week","2009","Hesse","Male","66","0.0978934689884271","0.0737917820915495","0.121995155885305"
"Min 1x per week","2009","Hesse","Female","94","0.124258292276889","0.0986211129974626","0.149895471556315"
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","Male","49","0.0925505608365041","0.0659806108647163","0.119120510808292"
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","Female","56","0.0914037920718158","0.0674282096337547","0.115379374509877"
"Min 1x per week","2009","Baden-Württemberg","Male","115","0.131674012192343","0.110758299446542","0.152589724938143"
"Min 1x per week","2009","Baden-Württemberg","Female","150","0.126440667012183","0.10673788269804","0.146143451326326"
"Min 1x per week","2009","Bavaria","Male","140","0.09289520263688","0.0767054584211955","0.109084946852565"
"Min 1x per week","2009","Bavaria","Female","187","0.118310459949982","0.101183031694215","0.135437888205748"
"Min 1x per week","2009","Berlin","Male","43","0.12976361647627","0.0925355045517187","0.166991728400822"
"Min 1x per week","2009","Berlin","Female","47","0.10204027475477","0.0709009624368146","0.133179587072725"
"Min 1x per week","2009","Brandenburg","Male","32","0.0791775358873763","0.0520290735599771","0.106325998214775"
"Min 1x per week","2009","Brandenburg","Female","36","0.081111308219922","0.0546532118776981","0.107569404562146"
"Min 1x per week","2009","Mecklenburg-Western Pomerania","Male","16","","",""
"Min 1x per week","2009","Mecklenburg-Western Pomerania","Female","26","","",""
"Min 1x per week","2009","Saxony","Male","74","0.09833841131042","0.0757742908024694","0.120902531818371"
"Min 1x per week","2009","Saxony","Female","70","0.0878113002173428","0.0666478110452762","0.108974789389409"
"Min 1x per week","2009","Saxony-Anhalt","Male","32","0.0711166167474311","0.0447852325969819","0.0974480008978803"
"Min 1x per week","2009","Saxony-Anhalt","Female","38","0.150098712664256","0.1150530424019","0.185144382926611"
"Min 1x per week","2009","Thuringia","Male","19","","",""
"Min 1x per week","2009","Thuringia","Female","29","","",""
"Min 1x per month","2009","Schleswig-Holstein","Male","14","","",""
"Min 1x per month","2009","Schleswig-Holstein","Female","21","","",""
"Min 1x per month","2009","Hamburg","Male","10","","",""
"Min 1x per month","2009","Hamburg","Female","16","","",""
"Min 1x per month","2009","Lower Saxony","Male","44","0.041832135224205","0.0278801609668458","0.0557841094815641"
"Min 1x per month","2009","Lower Saxony","Female","57","0.058726980207697","0.0428557371093537","0.0745982233060403"
"Min 1x per month","2009","Bremen","Male","4","","",""
"Min 1x per month","2009","Bremen","Female","5","","",""
"Min 1x per month","2009","North Rhine-Westphalia","Male","106","0.0647310174380759","0.0531666260280151","0.0762954088481368"
"Min 1x per month","2009","North Rhine-Westphalia","Female","140","0.066668933600106","0.0554110472021016","0.0779268199981103"
"Min 1x per month","2009","Hesse","Male","44","0.0704447021119372","0.0496906237987515","0.0911987804251228"
"Min 1x per month","2009","Hesse","Female","58","0.092326533395317","0.0698283414358025","0.114824725354831"
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","Male","24","","",""
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","Female","45","0.089705757199069","0.0659317354503087","0.113479778947829"
"Min 1x per month","2009","Baden-Württemberg","Male","82","0.0787125589018315","0.0620554039504437","0.0953697138532192"
"Min 1x per month","2009","Baden-Württemberg","Female","155","0.118041532902241","0.0989130953546212","0.137169970449862"
"Min 1x per month","2009","Bavaria","Male","96","0.0790346301855332","0.0639878015460335","0.0940814588250329"
"Min 1x per month","2009","Bavaria","Female","128","0.100792503446933","0.0848275808647199","0.116757426029147"
"Min 1x per month","2009","Berlin","Male","26","","",""
"Min 1x per month","2009","Berlin","Female","28","","",""
"Min 1x per month","2009","Brandenburg","Male","32","0.094987452733165","0.0655081834937028","0.124466721972627"
"Min 1x per month","2009","Brandenburg","Female","34","0.0822810685507702","0.0556498374135085","0.108912299688032"
"Min 1x per month","2009","Mecklenburg-Western Pomerania","Male","13","","",""
"Min 1x per month","2009","Mecklenburg-Western Pomerania","Female","20","","",""
"Min 1x per month","2009","Saxony","Male","43","0.0680066547232786","0.0489293444142027","0.0870839650323544"
"Min 1x per month","2009","Saxony","Female","61","0.119883297790821","0.0955937631411905","0.144172832440451"
"Min 1x per month","2009","Saxony-Anhalt","Male","18","","",""
"Min 1x per month","2009","Saxony-Anhalt","Female","16","","",""
"Min 1x per month","2009","Thuringia","Male","18","","",""
"Min 1x per month","2009","Thuringia","Female","30","0.0874121015357571","0.0606543670476665","0.114169836023848"
"Rarely","2009","Schleswig-Holstein","Male","67","0.278099602755759","0.222446774216766","0.333752431294751"
"Rarely","2009","Schleswig-Holstein","Female","78","0.328299286204895","0.271653318328673","0.384945254081118"
"Rarely","2009","Hamburg","Male","34","0.272877391175925","0.194475804862064","0.351278977489787"
"Rarely","2009","Hamburg","Female","44","0.322618248779991","0.245998401278007","0.399238096281975"
"Rarely","2009","Lower Saxony","Male","212","0.263570665618174","0.232868152491929","0.294273178744419"
"Rarely","2009","Lower Saxony","Female","224","0.267948390149327","0.238051175480928","0.297845604817726"
"Rarely","2009","Bremen","Male","10","","",""
"Rarely","2009","Bremen","Female","17","","",""
"Rarely","2009","North Rhine-Westphalia","Male","400","0.237253806716479","0.217260026253692","0.257247587179266"
"Rarely","2009","North Rhine-Westphalia","Female","478","0.256043204697453","0.236345857893028","0.275740551501878"
"Rarely","2009","Hesse","Male","153","0.301869517597496","0.264637240485482","0.33910179470951"
"Rarely","2009","Hesse","Female","155","0.250176126335467","0.216515507426597","0.283836745244336"
"Rarely","2009","Rhineland-Palatinate,Saarland","Male","92","0.211008061979585","0.173599087896126","0.248417036063043"
"Rarely","2009","Rhineland-Palatinate,Saarland","Female","144","0.241960437647512","0.206330118186604","0.27759075710842"
"Rarely","2009","Baden-Württemberg","Male","321","0.311279587233372","0.282639256216633","0.339919918250111"
"Rarely","2009","Baden-Württemberg","Female","327","0.278703289998691","0.252122613283945","0.305283966713436"
"Rarely","2009","Bavaria","Male","363","0.285229092098771","0.260046817467751","0.310411366729791"
"Rarely","2009","Bavaria","Female","415","0.28758878681679","0.263585313496385","0.311592260137195"
"Rarely","2009","Berlin","Male","89","0.280542214826776","0.230771063043961","0.330313366609591"
"Rarely","2009","Berlin","Female","124","0.298829232385299","0.251740367780147","0.34591809699045"
"Rarely","2009","Brandenburg","Male","91","0.25317859744048","0.209458797567374","0.296898397313586"
"Rarely","2009","Brandenburg","Female","124","0.301764278270648","0.257278480530061","0.346250076011234"
"Rarely","2009","Mecklenburg-Western Pomerania","Male","53","0.220272122751689","0.165878628505337","0.274665616998041"
"Rarely","2009","Mecklenburg-Western Pomerania","Female","63","0.267310077289543","0.212007125494312","0.322613029084774"
"Rarely","2009","Saxony","Male","199","0.295791936590812","0.261207660122326","0.330376213059298"
"Rarely","2009","Saxony","Female","210","0.248030225711933","0.215736197607712","0.280324253816154"
"Rarely","2009","Saxony-Anhalt","Male","95","0.219193656458233","0.176810508964914","0.261576803951551"
"Rarely","2009","Saxony-Anhalt","Female","125","0.25052678709624","0.208009378651372","0.293044195541108"
"Rarely","2009","Thuringia","Male","117","0.293095107603819","0.247919857483968","0.338270357723669"
"Rarely","2009","Thuringia","Female","122","0.264219944747145","0.222448161975787","0.305991727518503"
"Never","2009","Schleswig-Holstein","Male","152","0.632568729236757","0.572687551371651","0.692449907101863"
"Never","2009","Schleswig-Holstein","Female","131","0.472614738936127","0.412391549458175","0.532837928414079"
"Never","2009","Hamburg","Male","60","0.498586191976672","0.410581562944208","0.586590821009136"
"Never","2009","Hamburg","Female","61","0.440686654011676","0.359315099534075","0.522058208489277"
"Never","2009","Lower Saxony","Male","445","0.59724426763953","0.563065475611583","0.631423059667477"
"Never","2009","Lower Saxony","Female","449","0.545616851180572","0.512005242431281","0.579228459929863"
"Never","2009","Bremen","Male","30","0.543578820503449","0.409480198776761","0.677677442230137"
"Never","2009","Bremen","Female","26","","",""
"Never","2009","North Rhine-Westphalia","Male","1081","0.603066673422753","0.580071338119508","0.626062008725998"
"Never","2009","North Rhine-Westphalia","Female","1059","0.573411762401398","0.551090693723801","0.595732831078994"
"Never","2009","Hesse","Male","321","0.52979231130214","0.489312418268051","0.570272204336229"
"Never","2009","Hesse","Female","329","0.533239047992327","0.494466194523232","0.572011901461423"
"Never","2009","Rhineland-Palatinate,Saarland","Male","292","0.644046201484648","0.600148142423895","0.687944260545401"
"Never","2009","Rhineland-Palatinate,Saarland","Female","310","0.576930013081603","0.535827415013816","0.61803261114939"
"Never","2009","Baden-Württemberg","Male","486","0.478333841672454","0.447434934435843","0.509232748909065"
"Never","2009","Baden-Württemberg","Female","461","0.476814510086885","0.447204361485714","0.506424658688056"
"Never","2009","Bavaria","Male","636","0.542841075078816","0.515057727984111","0.570624422173521"
"Never","2009","Bavaria","Female","636","0.493308249786295","0.46679555652958","0.51982094304301"
"Never","2009","Berlin","Male","155","0.495699994394936","0.440310185629576","0.551089803160296"
"Never","2009","Berlin","Female","164","0.5203373107072","0.468944161396821","0.571730460017578"
"Never","2009","Brandenburg","Male","225","0.572656413938979","0.52291799770233","0.622394830175627"
"Never","2009","Brandenburg","Female","215","0.53484334495866","0.486504156547705","0.583182533369616"
"Never","2009","Mecklenburg-Western Pomerania","Male","141","0.673211171825297","0.611650277953731","0.734772065696864"
"Never","2009","Mecklenburg-Western Pomerania","Female","137","0.54465248110985","0.482420766347174","0.606884195872526"
"Never","2009","Saxony","Male","353","0.537862997375489","0.500083494613384","0.575642500137594"
"Never","2009","Saxony","Female","346","0.544275176279903","0.507033404973837","0.58151694758597"
"Never","2009","Saxony-Anhalt","Male","221","0.613034675305043","0.563136335789534","0.662933014820553"
"Never","2009","Saxony-Anhalt","Female","220","0.573972002806776","0.525451413397058","0.622492592216494"
"Never","2009","Thuringia","Male","236","0.603338440867288","0.554786528217417","0.651890353517158"
"Never","2009","Thuringia","Female","247","0.566938773633133","0.519995979387115","0.613881567879151"
"Daily","2010","Schleswig-Holstein","Male","","","",""
"Daily","2010","Schleswig-Holstein","Female","","","",""
"Daily","2010","Hamburg","Male","","","",""
"Daily","2010","Hamburg","Female","","","",""
"Daily","2010","Lower Saxony","Male","","","",""
"Daily","2010","Lower Saxony","Female","","","",""
"Daily","2010","Bremen","Male","","","",""
"Daily","2010","Bremen","Female","","","",""
"Daily","2010","North Rhine-Westphalia","Male","","","",""
"Daily","2010","North Rhine-Westphalia","Female","","","",""
"Daily","2010","Hesse","Male","","","",""
"Daily","2010","Hesse","Female","","","",""
"Daily","2010","Rhineland-Palatinate,Saarland","Male","","","",""
"Daily","2010","Rhineland-Palatinate,Saarland","Female","","","",""
"Daily","2010","Baden-Württemberg","Male","","","",""
"Daily","2010","Baden-Württemberg","Female","","","",""
"Daily","2010","Bavaria","Male","","","",""
"Daily","2010","Bavaria","Female","","","",""
"Daily","2010","Berlin","Male","","","",""
"Daily","2010","Berlin","Female","","","",""
"Daily","2010","Brandenburg","Male","","","",""
"Daily","2010","Brandenburg","Female","","","",""
"Daily","2010","Mecklenburg-Western Pomerania","Male","","","",""
"Daily","2010","Mecklenburg-Western Pomerania","Female","","","",""
"Daily","2010","Saxony","Male","","","",""
"Daily","2010","Saxony","Female","","","",""
"Daily","2010","Saxony-Anhalt","Male","","","",""
"Daily","2010","Saxony-Anhalt","Female","","","",""
"Daily","2010","Thuringia","Male","","","",""
"Daily","2010","Thuringia","Female","","","",""
"Min 1x per week","2010","Schleswig-Holstein","Male","","","",""
"Min 1x per week","2010","Schleswig-Holstein","Female","","","",""
"Min 1x per week","2010","Hamburg","Male","","","",""
"Min 1x per week","2010","Hamburg","Female","","","",""
"Min 1x per week","2010","Lower Saxony","Male","","","",""
"Min 1x per week","2010","Lower Saxony","Female","","","",""
"Min 1x per week","2010","Bremen","Male","","","",""
"Min 1x per week","2010","Bremen","Female","","","",""
"Min 1x per week","2010","North Rhine-Westphalia","Male","","","",""
"Min 1x per week","2010","North Rhine-Westphalia","Female","","","",""
"Min 1x per week","2010","Hesse","Male","","","",""
"Min 1x per week","2010","Hesse","Female","","","",""
"Min 1x per week","2010","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per week","2010","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","2010","Baden-Württemberg","Male","","","",""
"Min 1x per week","2010","Baden-Württemberg","Female","","","",""
"Min 1x per week","2010","Bavaria","Male","","","",""
"Min 1x per week","2010","Bavaria","Female","","","",""
"Min 1x per week","2010","Berlin","Male","","","",""
"Min 1x per week","2010","Berlin","Female","","","",""
"Min 1x per week","2010","Brandenburg","Male","","","",""
"Min 1x per week","2010","Brandenburg","Female","","","",""
"Min 1x per week","2010","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","2010","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","2010","Saxony","Male","","","",""
"Min 1x per week","2010","Saxony","Female","","","",""
"Min 1x per week","2010","Saxony-Anhalt","Male","","","",""
"Min 1x per week","2010","Saxony-Anhalt","Female","","","",""
"Min 1x per week","2010","Thuringia","Male","","","",""
"Min 1x per week","2010","Thuringia","Female","","","",""
"Min 1x per month","2010","Schleswig-Holstein","Male","","","",""
"Min 1x per month","2010","Schleswig-Holstein","Female","","","",""
"Min 1x per month","2010","Hamburg","Male","","","",""
"Min 1x per month","2010","Hamburg","Female","","","",""
