"pli0093_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","Full Time","","","",""
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","Part Time","","","",""
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","Not Working","","","",""
"Min 1x per week","1994","Baden-Württemberg","Full Time","","","",""
"Min 1x per week","1994","Baden-Württemberg","Part Time","","","",""
"Min 1x per week","1994","Baden-Württemberg","Not Working","","","",""
"Min 1x per week","1994","Bavaria","Full Time","","","",""
"Min 1x per week","1994","Bavaria","Part Time","","","",""
"Min 1x per week","1994","Bavaria","Not Working","","","",""
"Min 1x per week","1994","Berlin","Full Time","","","",""
"Min 1x per week","1994","Berlin","Part Time","","","",""
"Min 1x per week","1994","Berlin","Not Working","","","",""
"Min 1x per week","1994","Brandenburg","Full Time","","","",""
"Min 1x per week","1994","Brandenburg","Part Time","","","",""
"Min 1x per week","1994","Brandenburg","Not Working","","","",""
"Min 1x per week","1994","Mecklenburg-Western Pomerania","Full Time","","","",""
"Min 1x per week","1994","Mecklenburg-Western Pomerania","Part Time","","","",""
"Min 1x per week","1994","Mecklenburg-Western Pomerania","Not Working","","","",""
"Min 1x per week","1994","Saxony","Full Time","","","",""
"Min 1x per week","1994","Saxony","Part Time","","","",""
"Min 1x per week","1994","Saxony","Not Working","","","",""
"Min 1x per week","1994","Saxony-Anhalt","Full Time","","","",""
"Min 1x per week","1994","Saxony-Anhalt","Part Time","","","",""
"Min 1x per week","1994","Saxony-Anhalt","Not Working","","","",""
"Min 1x per week","1994","Thuringia","Full Time","","","",""
"Min 1x per week","1994","Thuringia","Part Time","","","",""
"Min 1x per week","1994","Thuringia","Not Working","","","",""
"Min 1x per month","1994","Schleswig-Holstein","Full Time","","","",""
"Min 1x per month","1994","Schleswig-Holstein","Part Time","","","",""
"Min 1x per month","1994","Schleswig-Holstein","Not Working","","","",""
"Min 1x per month","1994","Hamburg","Full Time","","","",""
"Min 1x per month","1994","Hamburg","Part Time","","","",""
"Min 1x per month","1994","Hamburg","Not Working","","","",""
"Min 1x per month","1994","Lower Saxony","Full Time","","","",""
"Min 1x per month","1994","Lower Saxony","Part Time","","","",""
"Min 1x per month","1994","Lower Saxony","Not Working","","","",""
"Min 1x per month","1994","Bremen","Full Time","","","",""
"Min 1x per month","1994","Bremen","Part Time","","","",""
"Min 1x per month","1994","Bremen","Not Working","","","",""
"Min 1x per month","1994","North Rhine-Westphalia","Full Time","","","",""
"Min 1x per month","1994","North Rhine-Westphalia","Part Time","","","",""
"Min 1x per month","1994","North Rhine-Westphalia","Not Working","","","",""
"Min 1x per month","1994","Hesse","Full Time","","","",""
"Min 1x per month","1994","Hesse","Part Time","","","",""
"Min 1x per month","1994","Hesse","Not Working","","","",""
"Min 1x per month","1994","Rhineland-Palatinate,Saarland","Full Time","","","",""
"Min 1x per month","1994","Rhineland-Palatinate,Saarland","Part Time","","","",""
"Min 1x per month","1994","Rhineland-Palatinate,Saarland","Not Working","","","",""
"Min 1x per month","1994","Baden-Württemberg","Full Time","","","",""
"Min 1x per month","1994","Baden-Württemberg","Part Time","","","",""
"Min 1x per month","1994","Baden-Württemberg","Not Working","","","",""
"Min 1x per month","1994","Bavaria","Full Time","","","",""
"Min 1x per month","1994","Bavaria","Part Time","","","",""
"Min 1x per month","1994","Bavaria","Not Working","","","",""
"Min 1x per month","1994","Berlin","Full Time","","","",""
"Min 1x per month","1994","Berlin","Part Time","","","",""
"Min 1x per month","1994","Berlin","Not Working","","","",""
"Min 1x per month","1994","Brandenburg","Full Time","","","",""
"Min 1x per month","1994","Brandenburg","Part Time","","","",""
"Min 1x per month","1994","Brandenburg","Not Working","","","",""
"Min 1x per month","1994","Mecklenburg-Western Pomerania","Full Time","","","",""
"Min 1x per month","1994","Mecklenburg-Western Pomerania","Part Time","","","",""
"Min 1x per month","1994","Mecklenburg-Western Pomerania","Not Working","","","",""
"Min 1x per month","1994","Saxony","Full Time","","","",""
"Min 1x per month","1994","Saxony","Part Time","","","",""
"Min 1x per month","1994","Saxony","Not Working","","","",""
"Min 1x per month","1994","Saxony-Anhalt","Full Time","","","",""
"Min 1x per month","1994","Saxony-Anhalt","Part Time","","","",""
"Min 1x per month","1994","Saxony-Anhalt","Not Working","","","",""
"Min 1x per month","1994","Thuringia","Full Time","","","",""
"Min 1x per month","1994","Thuringia","Part Time","","","",""
"Min 1x per month","1994","Thuringia","Not Working","","","",""
"Rarely","1994","Schleswig-Holstein","Full Time","","","",""
"Rarely","1994","Schleswig-Holstein","Part Time","","","",""
"Rarely","1994","Schleswig-Holstein","Not Working","","","",""
"Rarely","1994","Hamburg","Full Time","","","",""
"Rarely","1994","Hamburg","Part Time","","","",""
"Rarely","1994","Hamburg","Not Working","","","",""
"Rarely","1994","Lower Saxony","Full Time","","","",""
"Rarely","1994","Lower Saxony","Part Time","","","",""
"Rarely","1994","Lower Saxony","Not Working","","","",""
"Rarely","1994","Bremen","Full Time","","","",""
"Rarely","1994","Bremen","Part Time","","","",""
"Rarely","1994","Bremen","Not Working","","","",""
"Rarely","1994","North Rhine-Westphalia","Full Time","","","",""
"Rarely","1994","North Rhine-Westphalia","Part Time","","","",""
"Rarely","1994","North Rhine-Westphalia","Not Working","","","",""
"Rarely","1994","Hesse","Full Time","","","",""
"Rarely","1994","Hesse","Part Time","","","",""
"Rarely","1994","Hesse","Not Working","","","",""
"Rarely","1994","Rhineland-Palatinate,Saarland","Full Time","","","",""
"Rarely","1994","Rhineland-Palatinate,Saarland","Part Time","","","",""
"Rarely","1994","Rhineland-Palatinate,Saarland","Not Working","","","",""
"Rarely","1994","Baden-Württemberg","Full Time","","","",""
"Rarely","1994","Baden-Württemberg","Part Time","","","",""
"Rarely","1994","Baden-Württemberg","Not Working","","","",""
"Rarely","1994","Bavaria","Full Time","","","",""
"Rarely","1994","Bavaria","Part Time","","","",""
"Rarely","1994","Bavaria","Not Working","","","",""
"Rarely","1994","Berlin","Full Time","","","",""
"Rarely","1994","Berlin","Part Time","","","",""
"Rarely","1994","Berlin","Not Working","","","",""
"Rarely","1994","Brandenburg","Full Time","","","",""
"Rarely","1994","Brandenburg","Part Time","","","",""
"Rarely","1994","Brandenburg","Not Working","","","",""
"Rarely","1994","Mecklenburg-Western Pomerania","Full Time","","","",""
"Rarely","1994","Mecklenburg-Western Pomerania","Part Time","","","",""
"Rarely","1994","Mecklenburg-Western Pomerania","Not Working","","","",""
"Rarely","1994","Saxony","Full Time","","","",""
"Rarely","1994","Saxony","Part Time","","","",""
"Rarely","1994","Saxony","Not Working","","","",""
"Rarely","1994","Saxony-Anhalt","Full Time","","","",""
"Rarely","1994","Saxony-Anhalt","Part Time","","","",""
"Rarely","1994","Saxony-Anhalt","Not Working","","","",""
"Rarely","1994","Thuringia","Full Time","","","",""
"Rarely","1994","Thuringia","Part Time","","","",""
"Rarely","1994","Thuringia","Not Working","","","",""
"Never","1994","Schleswig-Holstein","Full Time","","","",""
"Never","1994","Schleswig-Holstein","Part Time","","","",""
"Never","1994","Schleswig-Holstein","Not Working","","","",""
"Never","1994","Hamburg","Full Time","","","",""
"Never","1994","Hamburg","Part Time","","","",""
"Never","1994","Hamburg","Not Working","","","",""
"Never","1994","Lower Saxony","Full Time","","","",""
"Never","1994","Lower Saxony","Part Time","","","",""
"Never","1994","Lower Saxony","Not Working","","","",""
"Never","1994","Bremen","Full Time","","","",""
"Never","1994","Bremen","Part Time","","","",""
"Never","1994","Bremen","Not Working","","","",""
"Never","1994","North Rhine-Westphalia","Full Time","","","",""
"Never","1994","North Rhine-Westphalia","Part Time","","","",""
"Never","1994","North Rhine-Westphalia","Not Working","","","",""
"Never","1994","Hesse","Full Time","","","",""
"Never","1994","Hesse","Part Time","","","",""
"Never","1994","Hesse","Not Working","","","",""
"Never","1994","Rhineland-Palatinate,Saarland","Full Time","","","",""
"Never","1994","Rhineland-Palatinate,Saarland","Part Time","","","",""
"Never","1994","Rhineland-Palatinate,Saarland","Not Working","","","",""
"Never","1994","Baden-Württemberg","Full Time","","","",""
"Never","1994","Baden-Württemberg","Part Time","","","",""
"Never","1994","Baden-Württemberg","Not Working","","","",""
"Never","1994","Bavaria","Full Time","","","",""
"Never","1994","Bavaria","Part Time","","","",""
"Never","1994","Bavaria","Not Working","","","",""
"Never","1994","Berlin","Full Time","","","",""
"Never","1994","Berlin","Part Time","","","",""
"Never","1994","Berlin","Not Working","","","",""
"Never","1994","Brandenburg","Full Time","","","",""
"Never","1994","Brandenburg","Part Time","","","",""
"Never","1994","Brandenburg","Not Working","","","",""
"Never","1994","Mecklenburg-Western Pomerania","Full Time","","","",""
"Never","1994","Mecklenburg-Western Pomerania","Part Time","","","",""
"Never","1994","Mecklenburg-Western Pomerania","Not Working","","","",""
"Never","1994","Saxony","Full Time","","","",""
"Never","1994","Saxony","Part Time","","","",""
"Never","1994","Saxony","Not Working","","","",""
"Never","1994","Saxony-Anhalt","Full Time","","","",""
"Never","1994","Saxony-Anhalt","Part Time","","","",""
"Never","1994","Saxony-Anhalt","Not Working","","","",""
"Never","1994","Thuringia","Full Time","","","",""
"Never","1994","Thuringia","Part Time","","","",""
"Never","1994","Thuringia","Not Working","","","",""
"Daily","1995","Schleswig-Holstein","Full Time","1","","",""
"Daily","1995","Schleswig-Holstein","Part Time","1","","",""
"Daily","1995","Schleswig-Holstein","Not Working","1","","",""
"Daily","1995","Hamburg","Full Time","","","",""
"Daily","1995","Hamburg","Part Time","2","","",""
"Daily","1995","Hamburg","Not Working","1","","",""
"Daily","1995","Lower Saxony","Full Time","7","","",""
"Daily","1995","Lower Saxony","Part Time","3","","",""
"Daily","1995","Lower Saxony","Not Working","13","","",""
"Daily","1995","Bremen","Full Time","1","","",""
"Daily","1995","Bremen","Part Time","","","",""
"Daily","1995","Bremen","Not Working","1","","",""
"Daily","1995","North Rhine-Westphalia","Full Time","15","","",""
"Daily","1995","North Rhine-Westphalia","Part Time","23","","",""
"Daily","1995","North Rhine-Westphalia","Not Working","39","0.040448074329083","0.0279270171622162","0.0529691314959498"
"Daily","1995","Hesse","Full Time","2","","",""
"Daily","1995","Hesse","Part Time","5","","",""
"Daily","1995","Hesse","Not Working","8","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","Full Time","11","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","Part Time","2","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","Not Working","12","","",""
"Daily","1995","Baden-Württemberg","Full Time","12","","",""
"Daily","1995","Baden-Württemberg","Part Time","15","","",""
"Daily","1995","Baden-Württemberg","Not Working","20","","",""
"Daily","1995","Bavaria","Full Time","27","","",""
"Daily","1995","Bavaria","Part Time","12","","",""
"Daily","1995","Bavaria","Not Working","28","","",""
"Daily","1995","Berlin","Full Time","4","","",""
"Daily","1995","Berlin","Part Time","10","","",""
"Daily","1995","Berlin","Not Working","10","","",""
"Daily","1995","Brandenburg","Full Time","2","","",""
"Daily","1995","Brandenburg","Part Time","3","","",""
"Daily","1995","Brandenburg","Not Working","6","","",""
"Daily","1995","Mecklenburg-Western Pomerania","Full Time","1","","",""
"Daily","1995","Mecklenburg-Western Pomerania","Part Time","2","","",""
"Daily","1995","Mecklenburg-Western Pomerania","Not Working","2","","",""
"Daily","1995","Saxony","Full Time","10","","",""
"Daily","1995","Saxony","Part Time","6","","",""
"Daily","1995","Saxony","Not Working","9","","",""
"Daily","1995","Saxony-Anhalt","Full Time","1","","",""
"Daily","1995","Saxony-Anhalt","Part Time","4","","",""
"Daily","1995","Saxony-Anhalt","Not Working","7","","",""
"Daily","1995","Thuringia","Full Time","4","","",""
"Daily","1995","Thuringia","Part Time","3","","",""
"Daily","1995","Thuringia","Not Working","3","","",""
"Min 1x per week","1995","Schleswig-Holstein","Full Time","8","","",""
"Min 1x per week","1995","Schleswig-Holstein","Part Time","6","","",""
"Min 1x per week","1995","Schleswig-Holstein","Not Working","15","","",""
"Min 1x per week","1995","Hamburg","Full Time","6","","",""
"Min 1x per week","1995","Hamburg","Part Time","4","","",""
"Min 1x per week","1995","Hamburg","Not Working","5","","",""
"Min 1x per week","1995","Lower Saxony","Full Time","42","0.101030503285766","0.0729984221138261","0.129062584457706"
"Min 1x per week","1995","Lower Saxony","Part Time","20","","",""
"Min 1x per week","1995","Lower Saxony","Not Working","32","0.110436035151465","0.0796431381688481","0.141228932134081"
"Min 1x per week","1995","Bremen","Full Time","1","","",""
"Min 1x per week","1995","Bremen","Part Time","3","","",""
"Min 1x per week","1995","Bremen","Not Working","5","","",""
"Min 1x per week","1995","North Rhine-Westphalia","Full Time","81","0.0866447475253249","0.0698360933910652","0.103453401659585"
"Min 1x per week","1995","North Rhine-Westphalia","Part Time","47","0.0854769896622383","0.0622371769805539","0.108716802343923"
"Min 1x per week","1995","North Rhine-Westphalia","Not Working","79","0.0902151435932672","0.0720069481356209","0.108423339050914"
"Min 1x per week","1995","Hesse","Full Time","35","0.0964721249769738","0.0674667653032443","0.125477484650703"
"Min 1x per week","1995","Hesse","Part Time","26","","",""
"Min 1x per week","1995","Hesse","Not Working","24","","",""
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","Full Time","24","","",""
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","Part Time","7","","",""
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","Not Working","19","","",""
"Min 1x per week","1995","Baden-Württemberg","Full Time","59","0.0999115633487057","0.0793106556131975","0.120512471084214"
"Min 1x per week","1995","Baden-Württemberg","Part Time","41","0.118808915211482","0.0857503695144375","0.151867460908527"
"Min 1x per week","1995","Baden-Württemberg","Not Working","51","0.0816276936127975","0.0600760499062139","0.103179337319381"
"Min 1x per week","1995","Bavaria","Full Time","76","0.0952501110846623","0.0744748053498121","0.116025416819513"
"Min 1x per week","1995","Bavaria","Part Time","55","0.162848391020857","0.124707517541927","0.200989264499786"
"Min 1x per week","1995","Bavaria","Not Working","63","0.109378393856132","0.0834585203541734","0.135298267358091"
"Min 1x per week","1995","Berlin","Full Time","19","","",""
"Min 1x per week","1995","Berlin","Part Time","13","","",""
"Min 1x per week","1995","Berlin","Not Working","25","","",""
"Min 1x per week","1995","Brandenburg","Full Time","15","","",""
"Min 1x per week","1995","Brandenburg","Part Time","8","","",""
"Min 1x per week","1995","Brandenburg","Not Working","16","","",""
"Min 1x per week","1995","Mecklenburg-Western Pomerania","Full Time","7","","",""
"Min 1x per week","1995","Mecklenburg-Western Pomerania","Part Time","6","","",""
"Min 1x per week","1995","Mecklenburg-Western Pomerania","Not Working","13","","",""
"Min 1x per week","1995","Saxony","Full Time","30","0.0549736840430727","0.035192040345456","0.0747553277406895"
"Min 1x per week","1995","Saxony","Part Time","12","","",""
"Min 1x per week","1995","Saxony","Not Working","25","","",""
"Min 1x per week","1995","Saxony-Anhalt","Full Time","16","","",""
"Min 1x per week","1995","Saxony-Anhalt","Part Time","5","","",""
"Min 1x per week","1995","Saxony-Anhalt","Not Working","11","","",""
"Min 1x per week","1995","Thuringia","Full Time","18","","",""
"Min 1x per week","1995","Thuringia","Part Time","6","","",""
"Min 1x per week","1995","Thuringia","Not Working","9","","",""
"Min 1x per month","1995","Schleswig-Holstein","Full Time","13","","",""
"Min 1x per month","1995","Schleswig-Holstein","Part Time","9","","",""
"Min 1x per month","1995","Schleswig-Holstein","Not Working","7","","",""
"Min 1x per month","1995","Hamburg","Full Time","6","","",""
"Min 1x per month","1995","Hamburg","Part Time","2","","",""
"Min 1x per month","1995","Hamburg","Not Working","6","","",""
"Min 1x per month","1995","Lower Saxony","Full Time","40","0.0924238133032716","0.0654842784001009","0.119363348206442"
"Min 1x per month","1995","Lower Saxony","Part Time","28","","",""
"Min 1x per month","1995","Lower Saxony","Not Working","37","0.101193307047671","0.0715644022585702","0.130822211836771"
"Min 1x per month","1995","Bremen","Full Time","4","","",""
"Min 1x per month","1995","Bremen","Part Time","2","","",""
"Min 1x per month","1995","Bremen","Not Working","3","","",""
"Min 1x per month","1995","North Rhine-Westphalia","Full Time","109","0.132137038169242","0.111903128053312","0.152370948285172"
"Min 1x per month","1995","North Rhine-Westphalia","Part Time","59","0.133222784843714","0.10497699702471","0.161468572662718"
"Min 1x per month","1995","North Rhine-Westphalia","Not Working","54","0.0676488344205594","0.051687185628908","0.0836104832122109"
"Min 1x per month","1995","Hesse","Full Time","37","0.0973535469431684","0.068230199963813","0.126476893922524"
"Min 1x per month","1995","Hesse","Part Time","17","","",""
"Min 1x per month","1995","Hesse","Not Working","24","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","Full Time","16","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","Part Time","8","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","Not Working","17","","",""
"Min 1x per month","1995","Baden-Württemberg","Full Time","67","0.0899473590534266","0.0702927977799414","0.109601920326912"
"Min 1x per month","1995","Baden-Württemberg","Part Time","34","0.111419196561773","0.0792712930443287","0.143567100079217"
"Min 1x per month","1995","Baden-Württemberg","Not Working","33","0.0495174194120022","0.0324407437865839","0.0665940950374206"
"Min 1x per month","1995","Bavaria","Full Time","70","0.104821974032024","0.0831433715107363","0.126500576553312"
"Min 1x per month","1995","Bavaria","Part Time","41","0.135324332088013","0.0999888186803651","0.17065984549566"
"Min 1x per month","1995","Bavaria","Not Working","54","0.0825464278629399","0.0596924562544576","0.105400399471422"
"Min 1x per month","1995","Berlin","Full Time","25","","",""
"Min 1x per month","1995","Berlin","Part Time","12","","",""
"Min 1x per month","1995","Berlin","Not Working","21","","",""
"Min 1x per month","1995","Brandenburg","Full Time","17","","",""
"Min 1x per month","1995","Brandenburg","Part Time","5","","",""
"Min 1x per month","1995","Brandenburg","Not Working","11","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","Full Time","15","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","Part Time","2","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","Not Working","9","","",""
"Min 1x per month","1995","Saxony","Full Time","33","0.0645745702131366","0.0432442020621104","0.0859049383641628"
"Min 1x per month","1995","Saxony","Part Time","13","","",""
"Min 1x per month","1995","Saxony","Not Working","26","","",""
"Min 1x per month","1995","Saxony-Anhalt","Full Time","30","0.0815483920690694","0.0524154676285676","0.110681316509571"
"Min 1x per month","1995","Saxony-Anhalt","Part Time","8","","",""
"Min 1x per month","1995","Saxony-Anhalt","Not Working","11","","",""
"Min 1x per month","1995","Thuringia","Full Time","29","","",""
"Min 1x per month","1995","Thuringia","Part Time","14","","",""
"Min 1x per month","1995","Thuringia","Not Working","17","","",""
"Rarely","1995","Schleswig-Holstein","Full Time","38","0.332788321424547","0.24628923440054","0.419287408448555"
"Rarely","1995","Schleswig-Holstein","Part Time","21","","",""
"Rarely","1995","Schleswig-Holstein","Not Working","28","","",""
"Rarely","1995","Hamburg","Full Time","18","","",""
"Rarely","1995","Hamburg","Part Time","5","","",""
"Rarely","1995","Hamburg","Not Working","6","","",""
"Rarely","1995","Lower Saxony","Full Time","152","0.390327203095387","0.344951911957485","0.435702494233288"
"Rarely","1995","Lower Saxony","Part Time","61","0.350708450517955","0.2855444900693","0.415872410966609"
"Rarely","1995","Lower Saxony","Not Working","88","0.21733690934568","0.176817722127014","0.257856096564346"
"Rarely","1995","Bremen","Full Time","7","","",""
"Rarely","1995","Bremen","Part Time","5","","",""
"Rarely","1995","Bremen","Not Working","14","","",""
"Rarely","1995","North Rhine-Westphalia","Full Time","330","0.307958052198612","0.280374261594553","0.335541842802672"
"Rarely","1995","North Rhine-Westphalia","Part Time","159","0.294761291430876","0.256863492150748","0.332659090711003"
"Rarely","1995","North Rhine-Westphalia","Not Working","200","0.214732959591722","0.188634440059058","0.240831479124387"
"Rarely","1995","Hesse","Full Time","110","0.359946972502704","0.312791315987723","0.407102629017685"
"Rarely","1995","Hesse","Part Time","58","0.395884696075828","0.328444832693217","0.46332455945844"
"Rarely","1995","Hesse","Not Working","67","0.24012781968753","0.195312459759001","0.284943179616058"
"Rarely","1995","Rhineland-Palatinate,Saarland","Full Time","65","0.23149278283415","0.182437969884539","0.280547595783762"
"Rarely","1995","Rhineland-Palatinate,Saarland","Part Time","36","0.26732112175942","0.190950432672802","0.343691810846039"
"Rarely","1995","Rhineland-Palatinate,Saarland","Not Working","56","0.161460968964828","0.119684149117469","0.203237788812187"
"Rarely","1995","Baden-Württemberg","Full Time","251","0.345556031857689","0.312887368749383","0.378224694965996"
"Rarely","1995","Baden-Württemberg","Part Time","103","0.318399205681133","0.270802684276983","0.365995727085283"
"Rarely","1995","Baden-Württemberg","Not Working","138","0.240297815415627","0.206666113495176","0.273929517336077"
"Rarely","1995","Bavaria","Full Time","258","0.343024313351027","0.309428318222107","0.376620308479947"
"Rarely","1995","Bavaria","Part Time","105","0.294546371931318","0.247458624516083","0.341634119346553"
"Rarely","1995","Bavaria","Not Working","126","0.229651125253634","0.194721131452685","0.264581119054584"
"Rarely","1995","Berlin","Full Time","86","0.318314456101373","0.261140502601923","0.375488409600822"
"Rarely","1995","Berlin","Part Time","33","0.298484807382181","0.213358017309717","0.383611597454646"
"Rarely","1995","Berlin","Not Working","43","0.230686832821687","0.172008403277004","0.289365262366369"
"Rarely","1995","Brandenburg","Full Time","120","0.409159621060256","0.352957087492612","0.4653621546279"
"Rarely","1995","Brandenburg","Part Time","33","0.462966684384416","0.352310351462744","0.573623017306088"
"Rarely","1995","Brandenburg","Not Working","44","0.186655045368188","0.134693929292953","0.238616161443423"
"Rarely","1995","Mecklenburg-Western Pomerania","Full Time","95","0.451327475532495","0.381661207196545","0.520993743868444"
"Rarely","1995","Mecklenburg-Western Pomerania","Part Time","31","0.399275555509339","0.288436842888576","0.510114268130103"
"Rarely","1995","Mecklenburg-Western Pomerania","Not Working","39","0.25392068771704","0.182078412731914","0.325762962702165"
"Rarely","1995","Saxony","Full Time","198","0.403066095327635","0.360495055290299","0.445637135364971"
"Rarely","1995","Saxony","Part Time","54","0.309420932272216","0.240538798838867","0.378303065705564"
"Rarely","1995","Saxony","Not Working","90","0.176606951381997","0.139829590600455","0.213384312163538"
"Rarely","1995","Saxony-Anhalt","Full Time","136","0.37744940061056","0.325847590086887","0.429051211134233"
"Rarely","1995","Saxony-Anhalt","Part Time","38","0.291193797261477","0.208518852959072","0.373868741563882"
"Rarely","1995","Saxony-Anhalt","Not Working","36","0.170800484296582","0.122581924892569","0.219019043700596"
"Rarely","1995","Thuringia","Full Time","124","0.362950516351709","0.309594783755717","0.416306248947702"
"Rarely","1995","Thuringia","Part Time","47","0.402009346198873","0.312397702384433","0.491620990013313"
"Rarely","1995","Thuringia","Not Working","44","0.136349778019909","0.0912091324350865","0.181490423604732"
"Never","1995","Schleswig-Holstein","Full Time","54","0.431963981037283","0.341033943495706","0.522894018578859"
"Never","1995","Schleswig-Holstein","Part Time","32","0.357089308180158","0.244034954048094","0.470143662312222"
"Never","1995","Schleswig-Holstein","Not Working","50","0.426417511700026","0.32996737183717","0.522867651562882"
"Never","1995","Hamburg","Full Time","26","","",""
"Never","1995","Hamburg","Part Time","11","","",""
"Never","1995","Hamburg","Not Working","34","0.629050210972975","0.497755678942289","0.760344743003662"
"Never","1995","Lower Saxony","Full Time","203","0.401518614150449","0.35592177144865","0.447115456852249"
"Never","1995","Lower Saxony","Part Time","94","0.40119429306009","0.334262136303077","0.468126449817103"
"Never","1995","Lower Saxony","Not Working","228","0.542924488368242","0.493983780411175","0.59186519632531"
"Never","1995","Bremen","Full Time","15","","",""
"Never","1995","Bremen","Part Time","7","","",""
"Never","1995","Bremen","Not Working","26","","",""
"Never","1995","North Rhine-Westphalia","Full Time","541","0.447708180281402","0.417996735175981","0.477419625386823"
"Never","1995","North Rhine-Westphalia","Part Time","268","0.436505562014189","0.395281536046609","0.477729587981769"
"Never","1995","North Rhine-Westphalia","Not Working","579","0.586954988065368","0.555661143413116","0.61824883271762"
"Never","1995","Hesse","Full Time","214","0.441921607475398","0.393132061431501","0.490711153519295"
"Never","1995","Hesse","Part Time","96","0.390931378604887","0.323640564177589","0.458222193032185"
"Never","1995","Hesse","Not Working","226","0.597032254266405","0.545572297433827","0.648492211098984"
"Never","1995","Rhineland-Palatinate,Saarland","Full Time","168","0.579375826714394","0.52196203617042","0.636789617258367"
"Never","1995","Rhineland-Palatinate,Saarland","Part Time","76","0.634309396156514","0.551197974907295","0.717420817405732"
"Never","1995","Rhineland-Palatinate,Saarland","Not Working","194","0.668147307235396","0.614684871254897","0.721609743215895"
"Never","1995","Baden-Württemberg","Full Time","425","0.443277082705862","0.409150478337289","0.477403687074435"
"Never","1995","Baden-Württemberg","Part Time","175","0.385046041197894","0.335329396186409","0.43476268620938"
"Never","1995","Baden-Württemberg","Not Working","378","0.595613086612585","0.556982357212226","0.634243816012943"
"Never","1995","Bavaria","Full Time","336","0.421043977665331","0.38610284920199","0.455985106128672"
"Never","1995","Bavaria","Part Time","147","0.363281273610414","0.313600064388146","0.412962482832682"
"Never","1995","Bavaria","Not Working","286","0.524303943533525","0.482829856842086","0.565778030224964"
"Never","1995","Berlin","Full Time","121","0.485422085876965","0.42407932225869","0.546764849495239"
"Never","1995","Berlin","Part Time","43","0.31333198906425","0.227041609884517","0.399622368243983"
"Never","1995","Berlin","Not Working","99","0.509729563452833","0.440098462782184","0.579360664123482"
"Never","1995","Brandenburg","Full Time","140","0.45017741351713","0.393308155120187","0.507046671914073"
"Never","1995","Brandenburg","Part Time","29","","",""
"Never","1995","Brandenburg","Not Working","139","0.683109384283292","0.621062349655652","0.745156418910933"
"Never","1995","Mecklenburg-Western Pomerania","Full Time","78","0.444881461119196","0.375309367091227","0.514453555147166"
"Never","1995","Mecklenburg-Western Pomerania","Part Time","34","0.453343705584309","0.340678858660151","0.566008552508467"
"Never","1995","Mecklenburg-Western Pomerania","Not Working","78","0.582032513824921","0.500621454217755","0.663443573432088"
"Never","1995","Saxony","Full Time","239","0.45839100015749","0.415147187192986","0.501634813121995"
"Never","1995","Saxony","Part Time","88","0.491269428400934","0.416774136307879","0.565764720493988"
"Never","1995","Saxony","Not Working","263","0.695794238630604","0.651423444989107","0.740165032272101"
"Never","1995","Saxony-Anhalt","Full Time","156","0.498406720710224","0.445181675219447","0.551631766201001"
"Never","1995","Saxony-Anhalt","Part Time","61","0.606978811254683","0.518096805973323","0.695860816536044"
"Never","1995","Saxony-Anhalt","Not Working","169","0.745699927907978","0.68990490573399","0.801494950081966"
"Never","1995","Thuringia","Full Time","137","0.47468663317764","0.41927722377535","0.53009604257993"
"Never","1995","Thuringia","Part Time","45","0.39709391045375","0.307666507309303","0.486521313598196"
"Never","1995","Thuringia","Not Working","149","0.726785877319329","0.66816849557656","0.785403259062097"
"Daily","1996","Schleswig-Holstein","Full Time","","","",""
"Daily","1996","Schleswig-Holstein","Part Time","","","",""
"Daily","1996","Schleswig-Holstein","Not Working","","","",""
"Daily","1996","Hamburg","Full Time","","","",""
"Daily","1996","Hamburg","Part Time","","","",""
"Daily","1996","Hamburg","Not Working","","","",""
"Daily","1996","Lower Saxony","Full Time","","","",""
"Daily","1996","Lower Saxony","Part Time","","","",""
"Daily","1996","Lower Saxony","Not Working","","","",""
"Daily","1996","Bremen","Full Time","","","",""
"Daily","1996","Bremen","Part Time","","","",""
"Daily","1996","Bremen","Not Working","","","",""
"Daily","1996","North Rhine-Westphalia","Full Time","","","",""
"Daily","1996","North Rhine-Westphalia","Part Time","","","",""
"Daily","1996","North Rhine-Westphalia","Not Working","","","",""
"Daily","1996","Hesse","Full Time","","","",""
"Daily","1996","Hesse","Part Time","","","",""
"Daily","1996","Hesse","Not Working","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","Full Time","","","",""
