"pli0093_h","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1996","16-34 y.","(2b) intermediate general qualification","","","",""
"Min 1x per month","1996","16-34 y.","(2a) intermediate vocational","","","",""
"Min 1x per month","1996","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1996","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1996","16-34 y.","(3a) lower tertiary education","","","",""
"Min 1x per month","1996","16-34 y.","(3b) higher tertiary education","","","",""
"Min 1x per month","1996","35-65 y.","(0) in school","","","",""
"Min 1x per month","1996","35-65 y.","(1a) inadequately completed","","","",""
"Min 1x per month","1996","35-65 y.","(1b) general elementary school","","","",""
"Min 1x per month","1996","35-65 y.","(1c) basic vocational qualification","","","",""
"Min 1x per month","1996","35-65 y.","(2b) intermediate general qualification","","","",""
"Min 1x per month","1996","35-65 y.","(2a) intermediate vocational","","","",""
"Min 1x per month","1996","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1996","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1996","35-65 y.","(3a) lower tertiary education","","","",""
"Min 1x per month","1996","35-65 y.","(3b) higher tertiary education","","","",""
"Min 1x per month","1996","66 and older","(0) in school","","","",""
"Min 1x per month","1996","66 and older","(1a) inadequately completed","","","",""
"Min 1x per month","1996","66 and older","(1b) general elementary school","","","",""
"Min 1x per month","1996","66 and older","(1c) basic vocational qualification","","","",""
"Min 1x per month","1996","66 and older","(2b) intermediate general qualification","","","",""
"Min 1x per month","1996","66 and older","(2a) intermediate vocational","","","",""
"Min 1x per month","1996","66 and older","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1996","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1996","66 and older","(3a) lower tertiary education","","","",""
"Min 1x per month","1996","66 and older","(3b) higher tertiary education","","","",""
"Rarely","1996","16-34 y.","(0) in school","","","",""
"Rarely","1996","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","1996","16-34 y.","(1b) general elementary school","","","",""
"Rarely","1996","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","1996","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","1996","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","1996","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","1996","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1996","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","1996","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","1996","35-65 y.","(0) in school","","","",""
"Rarely","1996","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","1996","35-65 y.","(1b) general elementary school","","","",""
"Rarely","1996","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","1996","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","1996","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","1996","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","1996","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1996","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","1996","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","1996","66 and older","(0) in school","","","",""
"Rarely","1996","66 and older","(1a) inadequately completed","","","",""
"Rarely","1996","66 and older","(1b) general elementary school","","","",""
"Rarely","1996","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","1996","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","1996","66 and older","(2a) intermediate vocational","","","",""
"Rarely","1996","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","1996","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1996","66 and older","(3a) lower tertiary education","","","",""
"Rarely","1996","66 and older","(3b) higher tertiary education","","","",""
"Never","1996","16-34 y.","(0) in school","","","",""
"Never","1996","16-34 y.","(1a) inadequately completed","","","",""
"Never","1996","16-34 y.","(1b) general elementary school","","","",""
"Never","1996","16-34 y.","(1c) basic vocational qualification","","","",""
"Never","1996","16-34 y.","(2b) intermediate general qualification","","","",""
"Never","1996","16-34 y.","(2a) intermediate vocational","","","",""
"Never","1996","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Never","1996","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","1996","16-34 y.","(3a) lower tertiary education","","","",""
"Never","1996","16-34 y.","(3b) higher tertiary education","","","",""
"Never","1996","35-65 y.","(0) in school","","","",""
"Never","1996","35-65 y.","(1a) inadequately completed","","","",""
"Never","1996","35-65 y.","(1b) general elementary school","","","",""
"Never","1996","35-65 y.","(1c) basic vocational qualification","","","",""
"Never","1996","35-65 y.","(2b) intermediate general qualification","","","",""
"Never","1996","35-65 y.","(2a) intermediate vocational","","","",""
"Never","1996","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Never","1996","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","1996","35-65 y.","(3a) lower tertiary education","","","",""
"Never","1996","35-65 y.","(3b) higher tertiary education","","","",""
"Never","1996","66 and older","(0) in school","","","",""
"Never","1996","66 and older","(1a) inadequately completed","","","",""
"Never","1996","66 and older","(1b) general elementary school","","","",""
"Never","1996","66 and older","(1c) basic vocational qualification","","","",""
"Never","1996","66 and older","(2b) intermediate general qualification","","","",""
"Never","1996","66 and older","(2a) intermediate vocational","","","",""
"Never","1996","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","1996","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","1996","66 and older","(3a) lower tertiary education","","","",""
"Never","1996","66 and older","(3b) higher tertiary education","","","",""
"Daily","1997","16-34 y.","(0) in school","","","",""
"Daily","1997","16-34 y.","(1a) inadequately completed","","","",""
"Daily","1997","16-34 y.","(1b) general elementary school","","","",""
"Daily","1997","16-34 y.","(1c) basic vocational qualification","","","",""
"Daily","1997","16-34 y.","(2b) intermediate general qualification","","","",""
"Daily","1997","16-34 y.","(2a) intermediate vocational","","","",""
"Daily","1997","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Daily","1997","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Daily","1997","16-34 y.","(3a) lower tertiary education","","","",""
"Daily","1997","16-34 y.","(3b) higher tertiary education","","","",""
"Daily","1997","35-65 y.","(0) in school","","","",""
"Daily","1997","35-65 y.","(1a) inadequately completed","","","",""
"Daily","1997","35-65 y.","(1b) general elementary school","","","",""
"Daily","1997","35-65 y.","(1c) basic vocational qualification","","","",""
"Daily","1997","35-65 y.","(2b) intermediate general qualification","","","",""
"Daily","1997","35-65 y.","(2a) intermediate vocational","","","",""
"Daily","1997","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Daily","1997","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Daily","1997","35-65 y.","(3a) lower tertiary education","","","",""
"Daily","1997","35-65 y.","(3b) higher tertiary education","","","",""
"Daily","1997","66 and older","(0) in school","","","",""
"Daily","1997","66 and older","(1a) inadequately completed","","","",""
"Daily","1997","66 and older","(1b) general elementary school","","","",""
"Daily","1997","66 and older","(1c) basic vocational qualification","","","",""
"Daily","1997","66 and older","(2b) intermediate general qualification","","","",""
"Daily","1997","66 and older","(2a) intermediate vocational","","","",""
"Daily","1997","66 and older","(2c_gen) general maturity certificate","","","",""
"Daily","1997","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Daily","1997","66 and older","(3a) lower tertiary education","","","",""
"Daily","1997","66 and older","(3b) higher tertiary education","","","",""
"Min 1x per week","1997","16-34 y.","(0) in school","","","",""
"Min 1x per week","1997","16-34 y.","(1a) inadequately completed","","","",""
"Min 1x per week","1997","16-34 y.","(1b) general elementary school","","","",""
"Min 1x per week","1997","16-34 y.","(1c) basic vocational qualification","","","",""
"Min 1x per week","1997","16-34 y.","(2b) intermediate general qualification","","","",""
"Min 1x per week","1997","16-34 y.","(2a) intermediate vocational","","","",""
"Min 1x per week","1997","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1997","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1997","16-34 y.","(3a) lower tertiary education","","","",""
"Min 1x per week","1997","16-34 y.","(3b) higher tertiary education","","","",""
"Min 1x per week","1997","35-65 y.","(0) in school","","","",""
"Min 1x per week","1997","35-65 y.","(1a) inadequately completed","","","",""
"Min 1x per week","1997","35-65 y.","(1b) general elementary school","","","",""
"Min 1x per week","1997","35-65 y.","(1c) basic vocational qualification","","","",""
"Min 1x per week","1997","35-65 y.","(2b) intermediate general qualification","","","",""
"Min 1x per week","1997","35-65 y.","(2a) intermediate vocational","","","",""
"Min 1x per week","1997","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1997","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1997","35-65 y.","(3a) lower tertiary education","","","",""
"Min 1x per week","1997","35-65 y.","(3b) higher tertiary education","","","",""
"Min 1x per week","1997","66 and older","(0) in school","","","",""
"Min 1x per week","1997","66 and older","(1a) inadequately completed","","","",""
"Min 1x per week","1997","66 and older","(1b) general elementary school","","","",""
"Min 1x per week","1997","66 and older","(1c) basic vocational qualification","","","",""
"Min 1x per week","1997","66 and older","(2b) intermediate general qualification","","","",""
"Min 1x per week","1997","66 and older","(2a) intermediate vocational","","","",""
"Min 1x per week","1997","66 and older","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1997","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1997","66 and older","(3a) lower tertiary education","","","",""
"Min 1x per week","1997","66 and older","(3b) higher tertiary education","","","",""
"Min 1x per month","1997","16-34 y.","(0) in school","","","",""
"Min 1x per month","1997","16-34 y.","(1a) inadequately completed","","","",""
"Min 1x per month","1997","16-34 y.","(1b) general elementary school","","","",""
"Min 1x per month","1997","16-34 y.","(1c) basic vocational qualification","","","",""
"Min 1x per month","1997","16-34 y.","(2b) intermediate general qualification","","","",""
"Min 1x per month","1997","16-34 y.","(2a) intermediate vocational","","","",""
"Min 1x per month","1997","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1997","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1997","16-34 y.","(3a) lower tertiary education","","","",""
"Min 1x per month","1997","16-34 y.","(3b) higher tertiary education","","","",""
"Min 1x per month","1997","35-65 y.","(0) in school","","","",""
"Min 1x per month","1997","35-65 y.","(1a) inadequately completed","","","",""
"Min 1x per month","1997","35-65 y.","(1b) general elementary school","","","",""
"Min 1x per month","1997","35-65 y.","(1c) basic vocational qualification","","","",""
"Min 1x per month","1997","35-65 y.","(2b) intermediate general qualification","","","",""
"Min 1x per month","1997","35-65 y.","(2a) intermediate vocational","","","",""
"Min 1x per month","1997","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1997","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1997","35-65 y.","(3a) lower tertiary education","","","",""
"Min 1x per month","1997","35-65 y.","(3b) higher tertiary education","","","",""
"Min 1x per month","1997","66 and older","(0) in school","","","",""
"Min 1x per month","1997","66 and older","(1a) inadequately completed","","","",""
"Min 1x per month","1997","66 and older","(1b) general elementary school","","","",""
"Min 1x per month","1997","66 and older","(1c) basic vocational qualification","","","",""
"Min 1x per month","1997","66 and older","(2b) intermediate general qualification","","","",""
"Min 1x per month","1997","66 and older","(2a) intermediate vocational","","","",""
"Min 1x per month","1997","66 and older","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1997","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1997","66 and older","(3a) lower tertiary education","","","",""
"Min 1x per month","1997","66 and older","(3b) higher tertiary education","","","",""
"Rarely","1997","16-34 y.","(0) in school","","","",""
"Rarely","1997","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","1997","16-34 y.","(1b) general elementary school","","","",""
"Rarely","1997","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","1997","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","1997","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","1997","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","1997","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1997","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","1997","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","1997","35-65 y.","(0) in school","","","",""
"Rarely","1997","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","1997","35-65 y.","(1b) general elementary school","","","",""
"Rarely","1997","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","1997","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","1997","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","1997","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","1997","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1997","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","1997","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","1997","66 and older","(0) in school","","","",""
"Rarely","1997","66 and older","(1a) inadequately completed","","","",""
"Rarely","1997","66 and older","(1b) general elementary school","","","",""
"Rarely","1997","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","1997","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","1997","66 and older","(2a) intermediate vocational","","","",""
"Rarely","1997","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","1997","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1997","66 and older","(3a) lower tertiary education","","","",""
"Rarely","1997","66 and older","(3b) higher tertiary education","","","",""
"Never","1997","16-34 y.","(0) in school","","","",""
"Never","1997","16-34 y.","(1a) inadequately completed","","","",""
"Never","1997","16-34 y.","(1b) general elementary school","","","",""
"Never","1997","16-34 y.","(1c) basic vocational qualification","","","",""
"Never","1997","16-34 y.","(2b) intermediate general qualification","","","",""
"Never","1997","16-34 y.","(2a) intermediate vocational","","","",""
"Never","1997","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Never","1997","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","1997","16-34 y.","(3a) lower tertiary education","","","",""
"Never","1997","16-34 y.","(3b) higher tertiary education","","","",""
"Never","1997","35-65 y.","(0) in school","","","",""
"Never","1997","35-65 y.","(1a) inadequately completed","","","",""
"Never","1997","35-65 y.","(1b) general elementary school","","","",""
"Never","1997","35-65 y.","(1c) basic vocational qualification","","","",""
"Never","1997","35-65 y.","(2b) intermediate general qualification","","","",""
"Never","1997","35-65 y.","(2a) intermediate vocational","","","",""
"Never","1997","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Never","1997","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","1997","35-65 y.","(3a) lower tertiary education","","","",""
"Never","1997","35-65 y.","(3b) higher tertiary education","","","",""
"Never","1997","66 and older","(0) in school","","","",""
"Never","1997","66 and older","(1a) inadequately completed","","","",""
"Never","1997","66 and older","(1b) general elementary school","","","",""
"Never","1997","66 and older","(1c) basic vocational qualification","","","",""
"Never","1997","66 and older","(2b) intermediate general qualification","","","",""
"Never","1997","66 and older","(2a) intermediate vocational","","","",""
"Never","1997","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","1997","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","1997","66 and older","(3a) lower tertiary education","","","",""
"Never","1997","66 and older","(3b) higher tertiary education","","","",""
"Daily","1998","16-34 y.","(0) in school","28","","",""
"Daily","1998","16-34 y.","(1a) inadequately completed","","","",""
"Daily","1998","16-34 y.","(1b) general elementary school","13","","",""
"Daily","1998","16-34 y.","(1c) basic vocational qualification","19","","",""
"Daily","1998","16-34 y.","(2b) intermediate general qualification","13","","",""
"Daily","1998","16-34 y.","(2a) intermediate vocational","22","","",""
"Daily","1998","16-34 y.","(2c_gen) general maturity certificate","26","","",""
"Daily","1998","16-34 y.","(2c_voc) vocational maturity certificate","10","","",""
"Daily","1998","16-34 y.","(3a) lower tertiary education","6","","",""
"Daily","1998","16-34 y.","(3b) higher tertiary education","10","","",""
"Daily","1998","35-65 y.","(0) in school","","","",""
"Daily","1998","35-65 y.","(1a) inadequately completed","1","","",""
"Daily","1998","35-65 y.","(1b) general elementary school","11","","",""
"Daily","1998","35-65 y.","(1c) basic vocational qualification","25","","",""
"Daily","1998","35-65 y.","(2b) intermediate general qualification","4","","",""
"Daily","1998","35-65 y.","(2a) intermediate vocational","28","","",""
"Daily","1998","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"Daily","1998","35-65 y.","(2c_voc) vocational maturity certificate","8","","",""
"Daily","1998","35-65 y.","(3a) lower tertiary education","10","","",""
"Daily","1998","35-65 y.","(3b) higher tertiary education","32","0.0501902298947123","0.0339694631193743","0.0664109966700503"
"Daily","1998","66 and older","(0) in school","","","",""
"Daily","1998","66 and older","(1a) inadequately completed","","","",""
"Daily","1998","66 and older","(1b) general elementary school","4","","",""
"Daily","1998","66 and older","(1c) basic vocational qualification","13","","",""
"Daily","1998","66 and older","(2b) intermediate general qualification","2","","",""
"Daily","1998","66 and older","(2a) intermediate vocational","7","","",""
"Daily","1998","66 and older","(2c_gen) general maturity certificate","","","",""
"Daily","1998","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Daily","1998","66 and older","(3a) lower tertiary education","","","",""
"Daily","1998","66 and older","(3b) higher tertiary education","8","","",""
"Min 1x per week","1998","16-34 y.","(0) in school","67","0.228836677247421","0.183305360070635","0.274367994424208"
"Min 1x per week","1998","16-34 y.","(1a) inadequately completed","2","","",""
"Min 1x per week","1998","16-34 y.","(1b) general elementary school","43","0.119707368265044","0.0918063281131074","0.147608408416981"
"Min 1x per week","1998","16-34 y.","(1c) basic vocational qualification","31","0.0458768400145021","0.0314599097675908","0.0602937702614133"
"Min 1x per week","1998","16-34 y.","(2b) intermediate general qualification","49","0.127255523874761","0.0950367464960522","0.159474301253471"
"Min 1x per week","1998","16-34 y.","(2a) intermediate vocational","109","0.0948224708810914","0.0780424630362733","0.11160247872591"
"Min 1x per week","1998","16-34 y.","(2c_gen) general maturity certificate","65","0.194313580498811","0.154994089315142","0.233633071682479"
"Min 1x per week","1998","16-34 y.","(2c_voc) vocational maturity certificate","33","0.0703910705792024","0.0436680412785398","0.097114099879865"
"Min 1x per week","1998","16-34 y.","(3a) lower tertiary education","28","","",""
"Min 1x per week","1998","16-34 y.","(3b) higher tertiary education","32","0.166172986790916","0.117642788616754","0.214703184965079"
"Min 1x per week","1998","35-65 y.","(0) in school","","","",""
"Min 1x per week","1998","35-65 y.","(1a) inadequately completed","3","","",""
"Min 1x per week","1998","35-65 y.","(1b) general elementary school","33","0.0505018349687456","0.0368750658069382","0.0641286041305531"
"Min 1x per week","1998","35-65 y.","(1c) basic vocational qualification","137","0.0507337264462277","0.0422739239451769","0.0591935289472785"
"Min 1x per week","1998","35-65 y.","(2b) intermediate general qualification","5","","",""
"Min 1x per week","1998","35-65 y.","(2a) intermediate vocational","106","0.0852768482863358","0.071226968401278","0.0993267281713937"
"Min 1x per week","1998","35-65 y.","(2c_gen) general maturity certificate","11","","",""
"Min 1x per week","1998","35-65 y.","(2c_voc) vocational maturity certificate","27","","",""
"Min 1x per week","1998","35-65 y.","(3a) lower tertiary education","69","0.130878679580035","0.104810106556475","0.156947252603595"
"Min 1x per week","1998","35-65 y.","(3b) higher tertiary education","102","0.168896390607309","0.14106203062236","0.196730750592258"
"Min 1x per week","1998","66 and older","(0) in school","","","",""
"Min 1x per week","1998","66 and older","(1a) inadequately completed","","","",""
"Min 1x per week","1998","66 and older","(1b) general elementary school","16","","",""
"Min 1x per week","1998","66 and older","(1c) basic vocational qualification","35","0.0531438514693651","0.0371429986722862","0.069144704266444"
"Min 1x per week","1998","66 and older","(2b) intermediate general qualification","4","","",""
"Min 1x per week","1998","66 and older","(2a) intermediate vocational","20","","",""
"Min 1x per week","1998","66 and older","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1998","66 and older","(2c_voc) vocational maturity certificate","7","","",""
"Min 1x per week","1998","66 and older","(3a) lower tertiary education","6","","",""
"Min 1x per week","1998","66 and older","(3b) higher tertiary education","10","","",""
"Min 1x per month","1998","16-34 y.","(0) in school","37","0.115509244233965","0.0808651481064632","0.150153340361467"
"Min 1x per month","1998","16-34 y.","(1a) inadequately completed","5","","",""
"Min 1x per month","1998","16-34 y.","(1b) general elementary school","24","","",""
"Min 1x per month","1998","16-34 y.","(1c) basic vocational qualification","52","0.0841803658005662","0.0650473156625373","0.103313415938595"
"Min 1x per month","1998","16-34 y.","(2b) intermediate general qualification","49","0.122583986372609","0.0908775940997275","0.154290378645491"
"Min 1x per month","1998","16-34 y.","(2a) intermediate vocational","117","0.0943342190491193","0.077592954772403","0.111075483325836"
"Min 1x per month","1998","16-34 y.","(2c_gen) general maturity certificate","45","0.0881657519574322","0.0599896313027032","0.116341872612161"
"Min 1x per month","1998","16-34 y.","(2c_voc) vocational maturity certificate","47","0.147007926340725","0.110014919494889","0.184000933186561"
"Min 1x per month","1998","16-34 y.","(3a) lower tertiary education","34","0.136328780069585","0.0905684431251045","0.182089117014066"
"Min 1x per month","1998","16-34 y.","(3b) higher tertiary education","32","0.099140166112955","0.0601776222298095","0.1381027099961"
"Min 1x per month","1998","35-65 y.","(0) in school","","","",""
"Min 1x per month","1998","35-65 y.","(1a) inadequately completed","4","","",""
"Min 1x per month","1998","35-65 y.","(1b) general elementary school","44","0.0575985277598416","0.0431002664063442","0.0720967891133389"
"Min 1x per month","1998","35-65 y.","(1c) basic vocational qualification","177","0.071415960438915","0.0614887765829861","0.0813431442948438"
"Min 1x per month","1998","35-65 y.","(2b) intermediate general qualification","10","","",""
"Min 1x per month","1998","35-65 y.","(2a) intermediate vocational","133","0.108513860964761","0.092867544473381","0.12416017745614"
"Min 1x per month","1998","35-65 y.","(2c_gen) general maturity certificate","5","","",""
"Min 1x per month","1998","35-65 y.","(2c_voc) vocational maturity certificate","22","","",""
"Min 1x per month","1998","35-65 y.","(3a) lower tertiary education","71","0.103873695678186","0.0802917296684869","0.127455661687885"
"Min 1x per month","1998","35-65 y.","(3b) higher tertiary education","95","0.154043868471341","0.127225052468212","0.180862684474471"
"Min 1x per month","1998","66 and older","(0) in school","","","",""
"Min 1x per month","1998","66 and older","(1a) inadequately completed","","","",""
"Min 1x per month","1998","66 and older","(1b) general elementary school","13","","",""
"Min 1x per month","1998","66 and older","(1c) basic vocational qualification","32","0.0441477779253775","0.02949484988266","0.0588007059680951"
"Min 1x per month","1998","66 and older","(2b) intermediate general qualification","5","","",""
"Min 1x per month","1998","66 and older","(2a) intermediate vocational","13","","",""
"Min 1x per month","1998","66 and older","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1998","66 and older","(2c_voc) vocational maturity certificate","6","","",""
"Min 1x per month","1998","66 and older","(3a) lower tertiary education","9","","",""
"Min 1x per month","1998","66 and older","(3b) higher tertiary education","18","","",""
"Rarely","1998","16-34 y.","(0) in school","90","0.268092668387545","0.220081228358968","0.316104108416123"
"Rarely","1998","16-34 y.","(1a) inadequately completed","14","","",""
"Rarely","1998","16-34 y.","(1b) general elementary school","84","0.174891884544091","0.142241622039596","0.207542147048585"
"Rarely","1998","16-34 y.","(1c) basic vocational qualification","182","0.211990418196361","0.183826200330046","0.240154636062677"
"Rarely","1998","16-34 y.","(2b) intermediate general qualification","119","0.299615187457548","0.25532806611838","0.343902308796716"
"Rarely","1998","16-34 y.","(2a) intermediate vocational","382","0.348827238996674","0.321529734170546","0.376124743822801"
"Rarely","1998","16-34 y.","(2c_gen) general maturity certificate","125","0.317345068816418","0.271092081944905","0.36359805568793"
"Rarely","1998","16-34 y.","(2c_voc) vocational maturity certificate","122","0.346322836868918","0.296617962459814","0.396027711278022"
"Rarely","1998","16-34 y.","(3a) lower tertiary education","72","0.308638884225062","0.247036288746841","0.370241479703283"
"Rarely","1998","16-34 y.","(3b) higher tertiary education","79","0.350368074662453","0.288168156315727","0.412567993009179"
"Rarely","1998","35-65 y.","(0) in school","","","",""
"Rarely","1998","35-65 y.","(1a) inadequately completed","24","","",""
"Rarely","1998","35-65 y.","(1b) general elementary school","152","0.180078902683511","0.15616724397276","0.203990561394262"
"Rarely","1998","35-65 y.","(1c) basic vocational qualification","731","0.306045955333273","0.288280493778825","0.323811416887721"
"Rarely","1998","35-65 y.","(2b) intermediate general qualification","22","","",""
"Rarely","1998","35-65 y.","(2a) intermediate vocational","560","0.362397721386675","0.33821640916125","0.3865790336121"
"Rarely","1998","35-65 y.","(2c_gen) general maturity certificate","25","","",""
"Rarely","1998","35-65 y.","(2c_voc) vocational maturity certificate","103","0.352272707850682","0.296520876983979","0.408024538717385"
"Rarely","1998","35-65 y.","(3a) lower tertiary education","246","0.368124970075512","0.330846692333417","0.405403247817608"
"Rarely","1998","35-65 y.","(3b) higher tertiary education","250","0.34812177091463","0.312730814294157","0.383512727535104"
"Rarely","1998","66 and older","(0) in school","","","",""
"Rarely","1998","66 and older","(1a) inadequately completed","2","","",""
"Rarely","1998","66 and older","(1b) general elementary school","53","0.0875588553982481","0.0631944797036773","0.111923231092819"
"Rarely","1998","66 and older","(1c) basic vocational qualification","110","0.143914159725041","0.118877001421196","0.168951318028885"
"Rarely","1998","66 and older","(2b) intermediate general qualification","8","","",""
"Rarely","1998","66 and older","(2a) intermediate vocational","35","0.250325223613536","0.183201374036478","0.317449073190595"
"Rarely","1998","66 and older","(2c_gen) general maturity certificate","4","","",""
"Rarely","1998","66 and older","(2c_voc) vocational maturity certificate","10","","",""
"Rarely","1998","66 and older","(3a) lower tertiary education","27","","",""
"Rarely","1998","66 and older","(3b) higher tertiary education","13","","",""
"Never","1998","16-34 y.","(0) in school","105","0.277882431060905","0.229330253224273","0.326434608897536"
"Never","1998","16-34 y.","(1a) inadequately completed","75","0.803761981201852","0.724316759800787","0.883207202602917"
"Never","1998","16-34 y.","(1b) general elementary school","356","0.633959603209369","0.592555658459105","0.675363547959633"
"Never","1998","16-34 y.","(1c) basic vocational qualification","525","0.637444481638942","0.604317469030518","0.670571494247367"
"Never","1998","16-34 y.","(2b) intermediate general qualification","181","0.423900385288845","0.376124595175741","0.47167617540195"
"Never","1998","16-34 y.","(2a) intermediate vocational","541","0.442897413389729","0.414446985474515","0.471347841304942"
"Never","1998","16-34 y.","(2c_gen) general maturity certificate","128","0.308636427464744","0.262732469991197","0.35454038493829"
"Never","1998","16-34 y.","(2c_voc) vocational maturity certificate","140","0.39460742285739","0.343547761476202","0.445667084238577"
"Never","1998","16-34 y.","(3a) lower tertiary education","76","0.372765339307787","0.308281037503002","0.437249641112572"
"Never","1998","16-34 y.","(3b) higher tertiary education","73","0.333659494820931","0.27218517640589","0.395133813235971"
"Never","1998","35-65 y.","(0) in school","2","","",""
"Never","1998","35-65 y.","(1a) inadequately completed","312","0.884603860229518","0.850841023751485","0.918366696707552"
"Never","1998","35-65 y.","(1b) general elementary school","752","0.697725560217888","0.669147333060998","0.726303787374778"
"Never","1998","35-65 y.","(1c) basic vocational qualification","1515","0.558196044730403","0.539052339675777","0.577339749785029"
"Never","1998","35-65 y.","(2b) intermediate general qualification","39","0.531669226550774","0.42232390470249","0.641014548399058"
"Never","1998","35-65 y.","(2a) intermediate vocational","691","0.424719060321985","0.399853223831695","0.449584896812275"
"Never","1998","35-65 y.","(2c_gen) general maturity certificate","39","0.394468392583057","0.289952348874211","0.498984436291903"
"Never","1998","35-65 y.","(2c_voc) vocational maturity certificate","122","0.39535169967665","0.338287101937145","0.452416297416156"
"Never","1998","35-65 y.","(3a) lower tertiary education","247","0.369451601820234","0.332145437838474","0.406757765801994"
