"pli0093_h","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Never","2003","Not Employed","indirect migration background","132","0.518662328495859","0.456351016811235","0.580973640180484","5"
"Never","2003","Employed","no migration background","5347","0.468827769502756","0.459861764944539","0.477793774060973","5"
"Never","2003","Employed","direct migration background","1060","0.647117169091873","0.62347948139163","0.670754856792116","5"
"Never","2003","Employed","indirect migration background","293","0.554739897450226","0.51274383768176","0.596735957218691","5"
"Rarely","2003","Not Employed","no migration background","1391","0.195272856733529","0.185873039115452","0.204672674351607","4"
"Rarely","2003","Not Employed","direct migration background","142","0.148356196922277","0.126876801047567","0.169835592796986","4"
"Rarely","2003","Not Employed","indirect migration background","42","0.159202825075053","0.113575960947383","0.204829689202722","4"
"Rarely","2003","Employed","no migration background","3659","0.305912884258675","0.297633834628597","0.314191933888752","4"
"Rarely","2003","Employed","indirect migration background","128","0.220747457647385","0.185701016578769","0.255793898716002","4"
"Rarely","2003","Employed","direct migration background","295","0.198627183284296","0.178892284191316","0.218362082377277","4"
"Daily","2004","Not Employed","no migration background","","","","","1"
"Daily","2004","Not Employed","direct migration background","","","","","1"
"Daily","2004","Not Employed","indirect migration background","","","","","1"
"Daily","2004","Employed","direct migration background","","","","","1"
"Daily","2004","Employed","no migration background","","","","","1"
"Daily","2004","Employed","indirect migration background","","","","","1"
"Min 1x per month","2004","Not Employed","no migration background","","","","","3"
"Min 1x per month","2004","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2004","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2004","Employed","no migration background","","","","","3"
"Min 1x per month","2004","Employed","direct migration background","","","","","3"
"Min 1x per month","2004","Employed","indirect migration background","","","","","3"
"Min 1x per week","2004","Not Employed","no migration background","","","","","2"
"Min 1x per week","2004","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2004","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2004","Employed","no migration background","","","","","2"
"Min 1x per week","2004","Employed","direct migration background","","","","","2"
"Min 1x per week","2004","Employed","indirect migration background","","","","","2"
"Never","2004","Not Employed","no migration background","","","","","5"
"Never","2004","Not Employed","direct migration background","","","","","5"
"Never","2004","Not Employed","indirect migration background","","","","","5"
"Never","2004","Employed","no migration background","","","","","5"
"Never","2004","Employed","direct migration background","","","","","5"
"Never","2004","Employed","indirect migration background","","","","","5"
"Rarely","2004","Not Employed","no migration background","","","","","4"
"Rarely","2004","Not Employed","direct migration background","","","","","4"
"Rarely","2004","Not Employed","indirect migration background","","","","","4"
"Rarely","2004","Employed","no migration background","","","","","4"
"Rarely","2004","Employed","indirect migration background","","","","","4"
"Rarely","2004","Employed","direct migration background","","","","","4"
"Daily","2005","Not Employed","no migration background","","","","","1"
"Daily","2005","Not Employed","direct migration background","","","","","1"
"Daily","2005","Not Employed","indirect migration background","","","","","1"
"Daily","2005","Employed","no migration background","","","","","1"
"Daily","2005","Employed","direct migration background","","","","","1"
"Daily","2005","Employed","indirect migration background","","","","","1"
"Min 1x per month","2005","Not Employed","no migration background","463","0.0625347273905651","0.0566706617820618","0.0683987929990685","3"
"Min 1x per month","2005","Not Employed","direct migration background","39","0.0420020542045733","0.029569348731525","0.0544347596776216","3"
"Min 1x per month","2005","Not Employed","indirect migration background","20","","","","3"
"Min 1x per month","2005","Employed","no migration background","920","0.0798147159378492","0.0747252360483271","0.0849041958273713","3"
"Min 1x per month","2005","Employed","direct migration background","68","0.0429846226496115","0.032201255804242","0.053767989494981","3"
"Min 1x per month","2005","Employed","indirect migration background","47","0.0699026149491967","0.0484559829871588","0.0913492469112345","3"
"Min 1x per week","2005","Not Employed","direct migration background","58","0.0643170171259707","0.0491124029608693","0.0795216312910721","2"
"Min 1x per week","2005","Not Employed","no migration background","683","0.0880297637000492","0.0811675269684574","0.094892000431641","2"
"Min 1x per week","2005","Not Employed","indirect migration background","32","0.156325876522756","0.113712221072719","0.198939531972794","2"
"Min 1x per week","2005","Employed","no migration background","1120","0.0946372631038875","0.0891401247371489","0.100134401470626","2"
"Min 1x per week","2005","Employed","direct migration background","73","0.0565815629104374","0.0442978965468592","0.0688652292740157","2"
"Min 1x per week","2005","Employed","indirect migration background","42","0.0743969766675018","0.0523251538060593","0.0964687995289443","2"
"Never","2005","Not Employed","no migration background","3894","0.626181630636178","0.614463965660396","0.63789929561196","5"
"Never","2005","Not Employed","indirect migration background","152","0.530095041675573","0.471531427039938","0.588658656311208","5"
"Never","2005","Not Employed","direct migration background","745","0.736344675472231","0.709035603653593","0.763653747290868","5"
"Never","2005","Employed","no migration background","5255","0.502419290247606","0.493029428560569","0.511809151934643","5"
"Never","2005","Employed","direct migration background","907","0.643238782919847","0.617769700909691","0.668707864930003","5"
"Never","2005","Employed","indirect migration background","286","0.52495991431429","0.482957294764887","0.566962533863693","5"
"Rarely","2005","Not Employed","no migration background","1509","0.223253878273208","0.213168326838322","0.233339429708094","4"
"Rarely","2005","Not Employed","direct migration background","158","0.157336253197225","0.134768431189631","0.17990407520482","4"
"Rarely","2005","Not Employed","indirect migration background","75","0.231277487385874","0.181801158293597","0.280753816478151","4"
"Rarely","2005","Employed","direct migration background","311","0.257195031520104","0.233956587264348","0.280433475775861","4"
"Rarely","2005","Employed","no migration background","3597","0.323128730710657","0.314345888061078","0.331911573360236","4"
"Rarely","2005","Employed","indirect migration background","168","0.330740494069011","0.291168390607327","0.370312597530696","4"
"Daily","2006","Not Employed","no migration background","","","","","1"
"Daily","2006","Not Employed","direct migration background","","","","","1"
"Daily","2006","Not Employed","indirect migration background","","","","","1"
"Daily","2006","Employed","no migration background","","","","","1"
"Daily","2006","Employed","direct migration background","","","","","1"
"Daily","2006","Employed","indirect migration background","","","","","1"
"Min 1x per month","2006","Not Employed","no migration background","","","","","3"
"Min 1x per month","2006","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2006","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2006","Employed","no migration background","","","","","3"
"Min 1x per month","2006","Employed","direct migration background","","","","","3"
"Min 1x per month","2006","Employed","indirect migration background","","","","","3"
"Min 1x per week","2006","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2006","Not Employed","no migration background","","","","","2"
"Min 1x per week","2006","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2006","Employed","no migration background","","","","","2"
"Min 1x per week","2006","Employed","direct migration background","","","","","2"
"Min 1x per week","2006","Employed","indirect migration background","","","","","2"
"Never","2006","Not Employed","no migration background","","","","","5"
"Never","2006","Not Employed","direct migration background","","","","","5"
"Never","2006","Not Employed","indirect migration background","","","","","5"
"Never","2006","Employed","no migration background","","","","","5"
"Never","2006","Employed","direct migration background","","","","","5"
"Never","2006","Employed","indirect migration background","","","","","5"
"Rarely","2006","Not Employed","direct migration background","","","","","4"
"Rarely","2006","Not Employed","no migration background","","","","","4"
"Rarely","2006","Not Employed","indirect migration background","","","","","4"
"Rarely","2006","Employed","no migration background","","","","","4"
"Rarely","2006","Employed","indirect migration background","","","","","4"
"Rarely","2006","Employed","direct migration background","","","","","4"
"Daily","2007","Not Employed","no migration background","","","","","1"
"Daily","2007","Not Employed","direct migration background","","","","","1"
"Daily","2007","Not Employed","indirect migration background","","","","","1"
"Daily","2007","Employed","no migration background","","","","","1"
"Daily","2007","Employed","direct migration background","","","","","1"
"Daily","2007","Employed","indirect migration background","","","","","1"
"Min 1x per month","2007","Not Employed","no migration background","489","0.0617408556853901","0.0560202586111768","0.0674614527596034","3"
"Min 1x per month","2007","Not Employed","direct migration background","38","0.0427839417227377","0.0293674873019195","0.0562003961435559","3"
"Min 1x per month","2007","Not Employed","indirect migration background","21","","","","3"
"Min 1x per month","2007","Employed","no migration background","965","0.0820949307691702","0.0769030677639223","0.0872867937744181","3"
"Min 1x per month","2007","Employed","direct migration background","64","0.0504484376493321","0.0382516242918713","0.0626452510067929","3"
"Min 1x per month","2007","Employed","indirect migration background","42","0.0780651240518086","0.055603742721746","0.100526505381871","3"
"Min 1x per week","2007","Not Employed","no migration background","783","0.104184648172029","0.096923509184383","0.111445787159674","2"
"Min 1x per week","2007","Not Employed","direct migration background","59","0.0774632499290416","0.0597404608323518","0.0951860390257315","2"
"Min 1x per week","2007","Not Employed","indirect migration background","25","","","","2"
"Min 1x per week","2007","Employed","no migration background","1167","0.102514193683691","0.0967773638977185","0.108251023469663","2"
"Min 1x per week","2007","Employed","direct migration background","85","0.0564563653017126","0.043594596664337","0.0693181339390882","2"
"Min 1x per week","2007","Employed","indirect migration background","45","0.0651276801519969","0.0444683247526305","0.0857870355513632","2"
"Never","2007","Not Employed","direct migration background","662","0.743752938292131","0.714810429823485","0.772695446760776","5"
"Never","2007","Not Employed","no migration background","4142","0.641156555165721","0.629755942609008","0.652557167722434","5"
"Never","2007","Not Employed","indirect migration background","129","0.550439491307432","0.486428733612485","0.614450249002379","5"
"Never","2007","Employed","no migration background","5249","0.507986646599395","0.498531227942618","0.517442065256172","5"
"Never","2007","Employed","direct migration background","816","0.683890979228686","0.657980519212089","0.709801439245284","5"
"Never","2007","Employed","indirect migration background","308","0.562043308774347","0.520504093714208","0.603582523834487","5"
"Rarely","2007","Not Employed","direct migration background","115","0.13599987005609","0.113274104331553","0.158725635780628","4"
"Rarely","2007","Not Employed","no migration background","1386","0.19291794097686","0.18353932420055","0.20229655775317","4"
"Rarely","2007","Not Employed","indirect migration background","57","0.277184863776466","0.219587517634012","0.33478220991892","4"
"Rarely","2007","Employed","no migration background","3358","0.307404228947744","0.298677308713624","0.316131149181864","4"
"Rarely","2007","Employed","direct migration background","272","0.209204217820269","0.186537917879259","0.231870517761279","4"
"Rarely","2007","Employed","indirect migration background","153","0.294763887021847","0.256590365927563","0.332937408116132","4"
"Daily","2008","Not Employed","no migration background","220","0.0296602392792822","0.0255187915980533","0.033801686960511","1"
"Daily","2008","Not Employed","direct migration background","16","","","","1"
"Daily","2008","Not Employed","indirect migration background","13","","","","1"
"Daily","2008","Employed","no migration background","247","0.0256584384966075","0.0225940438951308","0.0287228330980841","1"
"Daily","2008","Employed","indirect migration background","14","","","","1"
"Daily","2008","Employed","direct migration background","27","","","","1"
"Min 1x per month","2008","Not Employed","no migration background","495","0.0755689106618662","0.0691166516524322","0.0820211696713002","3"
"Min 1x per month","2008","Not Employed","direct migration background","41","0.040790293443618","0.027066257633269","0.054514329253967","3"
"Min 1x per month","2008","Not Employed","indirect migration background","25","","","","3"
"Min 1x per month","2008","Employed","no migration background","1069","0.101396746835776","0.0955465568907177","0.107246936780834","3"
"Min 1x per month","2008","Employed","direct migration background","70","0.0682617538992653","0.0533853062910017","0.0831382015075289","3"
"Min 1x per month","2008","Employed","indirect migration background","57","0.0814005945573956","0.0588329928953781","0.103968196219413","3"
"Min 1x per week","2008","Not Employed","no migration background","652","0.0958878623669384","0.0887000636188638","0.103075661115013","2"
"Min 1x per week","2008","Not Employed","indirect migration background","23","","","","2"
"Min 1x per week","2008","Not Employed","direct migration background","58","0.0711892224906761","0.053348296433449","0.0890301485479031","2"
"Min 1x per week","2008","Employed","no migration background","1223","0.112966021465652","0.106830972858234","0.11910107007307","2"
"Min 1x per week","2008","Employed","direct migration background","78","0.0700819423553799","0.055023191087801","0.0851406936229587","2"
"Min 1x per week","2008","Employed","indirect migration background","61","0.103752323915582","0.0785859017918434","0.128918746039321","2"
"Never","2008","Not Employed","direct migration background","575","0.715547640476928","0.684245740985208","0.746849539968647","5"
"Never","2008","Not Employed","no migration background","3735","0.592374926882799","0.580379057747233","0.604370796018364","5"
"Never","2008","Not Employed","indirect migration background","96","0.418966257611733","0.351590341779995","0.48634217344347","5"
"Never","2008","Employed","no migration background","4646","0.470263799320334","0.460590501402159","0.479937097238509","5"
"Never","2008","Employed","direct migration background","677","0.605054743226469","0.576219120121841","0.633890366331096","5"
"Never","2008","Employed","indirect migration background","282","0.485539879463027","0.44429245368882","0.526787305237233","5"
"Rarely","2008","Not Employed","no migration background","1344","0.206508060809115","0.196626109621849","0.21639001199638","4"
"Rarely","2008","Not Employed","direct migration background","108","0.160355625236461","0.134896912750493","0.185814337722428","4"
"Rarely","2008","Not Employed","indirect migration background","49","0.264301475036767","0.204085154207173","0.324517795866361","4"
"Rarely","2008","Employed","no migration background","3042","0.289714993881631","0.280923234923123","0.298506752840139","4"
"Rarely","2008","Employed","indirect migration background","150","0.300750125254302","0.262903457635524","0.33859679287308","4"
"Rarely","2008","Employed","direct migration background","252","0.236336595611182","0.211276655337819","0.261396535884545","4"
"Daily","2009","Not Employed","no migration background","","","","","1"
"Daily","2009","Not Employed","direct migration background","","","","","1"
"Daily","2009","Not Employed","indirect migration background","","","","","1"
"Daily","2009","Employed","no migration background","","","","","1"
"Daily","2009","Employed","direct migration background","","","","","1"
"Daily","2009","Employed","indirect migration background","","","","","1"
"Min 1x per month","2009","Not Employed","no migration background","405","0.062355966221603","0.0561985491715378","0.0685133832716683","3"
"Min 1x per month","2009","Not Employed","direct migration background","29","","","","3"
"Min 1x per month","2009","Not Employed","indirect migration background","23","","","","3"
"Min 1x per month","2009","Employed","no migration background","813","0.0903263826605388","0.084613109843445","0.0960396554776325","3"
"Min 1x per month","2009","Employed","direct migration background","58","0.0606451865249643","0.0456558775014951","0.0756344955484335","3"
"Min 1x per month","2009","Employed","indirect migration background","60","0.130844393003528","0.101803528692443","0.159885257314613","3"
"Min 1x per week","2009","Not Employed","no migration background","691","0.106068907635715","0.0982276335289898","0.11391018174244","2"
"Min 1x per week","2009","Not Employed","direct migration background","49","0.0661113921216488","0.0474080622303765","0.0848147220129211","2"
"Min 1x per week","2009","Not Employed","indirect migration background","26","","","","2"
"Min 1x per week","2009","Employed","no migration background","1118","0.11192474409648","0.105640937731109","0.118208550461852","2"
"Min 1x per week","2009","Employed","direct migration background","69","0.0676610682167299","0.0518876816350773","0.0834344547983825","2"
"Min 1x per week","2009","Employed","indirect migration background","46","0.0926648148185241","0.0676944712139135","0.117635158423135","2"
"Never","2009","Not Employed","no migration background","3497","0.618128641798746","0.605756680783191","0.6305006028143","5"
"Never","2009","Not Employed","direct migration background","475","0.710961764082911","0.676839800475703","0.745083727690118","5"
"Never","2009","Not Employed","indirect migration background","92","0.401276447502297","0.332302952588869","0.470249942415724","5"
"Never","2009","Employed","no migration background","4702","0.489503658216223","0.479540222066127","0.499467094366319","5"
"Never","2009","Employed","direct migration background","606","0.59174718096373","0.560879691572897","0.622614670354564","5"
"Never","2009","Employed","indirect migration background","253","0.451684680433142","0.408828241475587","0.494541119390696","5"
"Rarely","2009","Not Employed","no migration background","1331","0.213446484343937","0.203012523385265","0.223880445302608","4"
"Rarely","2009","Not Employed","direct migration background","125","0.17993890203615","0.151024189278517","0.208853614793783","4"
"Rarely","2009","Not Employed","indirect migration background","53","0.311092648937379","0.24594893570333","0.376236362171428","4"
"Rarely","2009","Employed","no migration background","3037","0.308245215026758","0.299041585859382","0.317448844194134","4"
"Rarely","2009","Employed","direct migration background","241","0.279946564294576","0.251750496442549","0.308142632146602","4"
"Rarely","2009","Employed","indirect migration background","159","0.324806111744806","0.284477844845102","0.36513437864451","4"
"Daily","2010","Not Employed","no migration background","","","","","1"
"Daily","2010","Not Employed","direct migration background","","","","","1"
"Daily","2010","Not Employed","indirect migration background","","","","","1"
"Daily","2010","Employed","no migration background","","","","","1"
"Daily","2010","Employed","indirect migration background","","","","","1"
"Daily","2010","Employed","direct migration background","","","","","1"
"Min 1x per month","2010","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2010","Not Employed","no migration background","","","","","3"
"Min 1x per month","2010","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2010","Employed","no migration background","","","","","3"
"Min 1x per month","2010","Employed","direct migration background","","","","","3"
"Min 1x per month","2010","Employed","indirect migration background","","","","","3"
"Min 1x per week","2010","Not Employed","no migration background","","","","","2"
"Min 1x per week","2010","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2010","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2010","Employed","no migration background","","","","","2"
"Min 1x per week","2010","Employed","direct migration background","","","","","2"
"Min 1x per week","2010","Employed","indirect migration background","","","","","2"
"Never","2010","Not Employed","direct migration background","","","","","5"
"Never","2010","Not Employed","no migration background","","","","","5"
"Never","2010","Not Employed","indirect migration background","","","","","5"
"Never","2010","Employed","no migration background","","","","","5"
"Never","2010","Employed","direct migration background","","","","","5"
"Never","2010","Employed","indirect migration background","","","","","5"
"Rarely","2010","Not Employed","direct migration background","","","","","4"
"Rarely","2010","Not Employed","no migration background","","","","","4"
"Rarely","2010","Not Employed","indirect migration background","","","","","4"
"Rarely","2010","Employed","no migration background","","","","","4"
"Rarely","2010","Employed","direct migration background","","","","","4"
"Rarely","2010","Employed","indirect migration background","","","","","4"
"Daily","2011","Not Employed","no migration background","","","","","1"
"Daily","2011","Not Employed","direct migration background","","","","","1"
"Daily","2011","Not Employed","indirect migration background","","","","","1"
"Daily","2011","Employed","no migration background","","","","","1"
"Daily","2011","Employed","direct migration background","","","","","1"
"Daily","2011","Employed","indirect migration background","","","","","1"
"Min 1x per month","2011","Not Employed","direct migration background","63","0.0510566172796418","0.0391097107757541","0.0630035237835295","3"
"Min 1x per month","2011","Not Employed","no migration background","545","0.058703344897333","0.0536731168375024","0.0637335729571637","3"
"Min 1x per month","2011","Not Employed","indirect migration background","38","0.106455845113571","0.0760019571822595","0.136909733044882","3"
"Min 1x per month","2011","Employed","no migration background","1153","0.0786721844710067","0.0744219967736589","0.0829223721683546","3"
"Min 1x per month","2011","Employed","direct migration background","111","0.0741600133246723","0.0624969655931788","0.0858230610561658","3"
"Min 1x per month","2011","Employed","indirect migration background","81","0.0952983326554555","0.0761469752000044","0.114449690110907","3"
"Min 1x per week","2011","Not Employed","direct migration background","96","0.0779600639442643","0.0634081454146441","0.0925119824738845","2"
"Min 1x per week","2011","Not Employed","no migration background","1082","0.120383336105449","0.113419911060083","0.127346761150815","2"
"Min 1x per week","2011","Not Employed","indirect migration background","68","0.150367681347756","0.115074342678489","0.185661020017023","2"
"Min 1x per week","2011","Employed","no migration background","1971","0.123648150054629","0.11845149991663","0.128844800192628","2"
"Min 1x per week","2011","Employed","direct migration background","132","0.0804373723220714","0.0683319824741406","0.0925427621700022","2"
"Min 1x per week","2011","Employed","indirect migration background","101","0.118140062800111","0.0970876139375679","0.139192511662654","2"
"Never","2011","Not Employed","direct migration background","950","0.719452730247842","0.695068252918137","0.743837207577547","5"
"Never","2011","Not Employed","no migration background","5062","0.627402961150699","0.617056639509234","0.637749282792163","5"
"Never","2011","Not Employed","indirect migration background","201","0.492604612615003","0.443239233733566","0.541969991496441","5"
"Never","2011","Employed","no migration background","8167","0.5187576960735","0.510869919712438","0.526645472434563","5"
"Never","2011","Employed","direct migration background","1313","0.638211521715433","0.616823585875959","0.659599457554907","5"
"Never","2011","Employed","indirect migration background","517","0.521284349979567","0.488702152470595","0.553866547488539","5"
"Rarely","2011","Not Employed","no migration background","1700","0.193510357846519","0.185056703257112","0.201964012435926","4"
"Rarely","2011","Not Employed","direct migration background","195","0.151530588528252","0.132069033197362","0.170992143859141","4"
"Rarely","2011","Not Employed","indirect migration background","87","0.250571860923671","0.207782960413036","0.293360761434305","4"
"Rarely","2011","Employed","no migration background","4123","0.278921969400864","0.271842138136445","0.286001800665282","4"
"Rarely","2011","Employed","direct migration background","383","0.207191092637823","0.189151406082796","0.22523077919285","4"
"Rarely","2011","Employed","indirect migration background","204","0.265277254564867","0.236482328654408","0.294072180475325","4"
"Daily","2012","Not Employed","no migration background","","","","","1"
"Daily","2012","Not Employed","direct migration background","","","","","1"
"Daily","2012","Not Employed","indirect migration background","","","","","1"
"Daily","2012","Employed","no migration background","","","","","1"
"Daily","2012","Employed","direct migration background","","","","","1"
"Daily","2012","Employed","indirect migration background","","","","","1"
"Min 1x per month","2012","Not Employed","no migration background","","","","","3"
"Min 1x per month","2012","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2012","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2012","Employed","no migration background","","","","","3"
"Min 1x per month","2012","Employed","direct migration background","","","","","3"
"Min 1x per month","2012","Employed","indirect migration background","","","","","3"
"Min 1x per week","2012","Not Employed","no migration background","","","","","2"
"Min 1x per week","2012","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2012","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2012","Employed","direct migration background","","","","","2"
"Min 1x per week","2012","Employed","no migration background","","","","","2"
"Min 1x per week","2012","Employed","indirect migration background","","","","","2"
"Never","2012","Not Employed","no migration background","","","","","5"
"Never","2012","Not Employed","direct migration background","","","","","5"
"Never","2012","Not Employed","indirect migration background","","","","","5"
"Never","2012","Employed","no migration background","","","","","5"
"Never","2012","Employed","direct migration background","","","","","5"
"Never","2012","Employed","indirect migration background","","","","","5"
"Rarely","2012","Not Employed","direct migration background","","","","","4"
"Rarely","2012","Not Employed","no migration background","","","","","4"
"Rarely","2012","Not Employed","indirect migration background","","","","","4"
"Rarely","2012","Employed","no migration background","","","","","4"
"Rarely","2012","Employed","direct migration background","","","","","4"
"Rarely","2012","Employed","indirect migration background","","","","","4"
"Daily","2013","Not Employed","no migration background","371","0.044788651267626","0.0401090756243948","0.0494682269108573","1"
"Daily","2013","Not Employed","direct migration background","33","0.0285971180936039","0.0179873778676553","0.0392068583195525","1"
"Daily","2013","Not Employed","indirect migration background","35","0.0747733812993823","0.0456344585712252","0.103912304027539","1"
"Daily","2013","Employed","no migration background","550","0.0389429564272612","0.0357576427364473","0.0421282701180752","1"
"Daily","2013","Employed","direct migration background","73","0.0302376610158945","0.0221261275383587","0.0383491944934304","1"
"Daily","2013","Employed","indirect migration background","60","0.0547952577883629","0.0397074268922664","0.0698830886844593","1"
"Min 1x per month","2013","Not Employed","no migration background","626","0.0777671523413581","0.0717082893179097","0.0838260153648065","3"
"Min 1x per month","2013","Not Employed","direct migration background","65","0.0568550621453302","0.0421143756173179","0.0715957486733424","3"
"Min 1x per month","2013","Not Employed","indirect migration background","40","0.123773778715176","0.0872901212290293","0.160257436201322","3"
"Min 1x per month","2013","Employed","no migration background","1586","0.112816910292693","0.107607879864757","0.118025940720629","3"
"Min 1x per month","2013","Employed","direct migration background","176","0.106226166210085","0.0916304374940988","0.120821894926072","3"
"Min 1x per month","2013","Employed","indirect migration background","93","0.10836356705509","0.0877559429568072","0.128971191153372","3"
"Min 1x per week","2013","Not Employed","no migration background","935","0.107815300144779","0.100798480296647","0.114832119992912","2"
"Min 1x per week","2013","Not Employed","direct migration background","94","0.0765691889572601","0.0596424566355767","0.0934959212789436","2"
"Min 1x per week","2013","Not Employed","indirect migration background","57","0.135622809167611","0.0976918400190973","0.173553778316125","2"
"Min 1x per week","2013","Employed","no migration background","2004","0.128459151546381","0.122949938541443","0.133968364551318","2"
"Min 1x per week","2013","Employed","indirect migration background","144","0.164044069214074","0.13949334356289","0.188594794865259","2"
"Min 1x per week","2013","Employed","direct migration background","166","0.0907950007348248","0.0771850019444165","0.104404999525233","2"
"Never","2013","Not Employed","no migration background","3954","0.55912034313157","0.547887610549912","0.570353075713228","5"
"Never","2013","Not Employed","direct migration background","584","0.649372501442183","0.618997671441835","0.679747331442531","5"
"Never","2013","Not Employed","indirect migration background","104","0.309137284983888","0.257939933607299","0.360334636360476","5"
"Never","2013","Employed","no migration background","5953","0.422490001198017","0.414356994360087","0.430623008035947","5"
"Never","2013","Employed","direct migration background","841","0.500942321460004","0.477257754759095","0.524626888160912","5"
"Never","2013","Employed","indirect migration background","364","0.427860579190296","0.395059023013891","0.460662135366702","5"
"Rarely","2013","Not Employed","no migration background","1619","0.210508553114667","0.201285359393539","0.219731746835794","4"
"Rarely","2013","Not Employed","indirect migration background","77","0.356692745833943","0.303624799030681","0.409760692637204","4"
"Rarely","2013","Not Employed","direct migration background","172","0.188606129361623","0.163703931190879","0.213508327532366","4"
"Rarely","2013","Employed","no migration background","4077","0.297290980535648","0.289765369003335","0.304816592067962","4"
"Rarely","2013","Employed","direct migration background","456","0.271798850579192","0.250724912540986","0.292872788617398","4"
"Rarely","2013","Employed","indirect migration background","213","0.244936526752177","0.216425629629379","0.273447423874975","4"
"Daily","2014","Not Employed","no migration background","","","","","1"
"Daily","2014","Not Employed","direct migration background","","","","","1"
"Daily","2014","Not Employed","indirect migration background","","","","","1"
"Daily","2014","Employed","no migration background","","","","","1"
"Daily","2014","Employed","direct migration background","","","","","1"
"Daily","2014","Employed","indirect migration background","","","","","1"
"Min 1x per month","2014","Not Employed","no migration background","","","","","3"
"Min 1x per month","2014","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2014","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2014","Employed","no migration background","","","","","3"
"Min 1x per month","2014","Employed","direct migration background","","","","","3"
"Min 1x per month","2014","Employed","indirect migration background","","","","","3"
"Min 1x per week","2014","Not Employed","no migration background","","","","","2"
"Min 1x per week","2014","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2014","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2014","Employed","no migration background","","","","","2"
"Min 1x per week","2014","Employed","indirect migration background","","","","","2"
"Min 1x per week","2014","Employed","direct migration background","","","","","2"
"Never","2014","Not Employed","no migration background","","","","","5"
"Never","2014","Not Employed","direct migration background","","","","","5"
"Never","2014","Not Employed","indirect migration background","","","","","5"
"Never","2014","Employed","no migration background","","","","","5"
"Never","2014","Employed","direct migration background","","","","","5"
"Never","2014","Employed","indirect migration background","","","","","5"
"Rarely","2014","Not Employed","no migration background","","","","","4"
"Rarely","2014","Not Employed","direct migration background","","","","","4"
"Rarely","2014","Not Employed","indirect migration background","","","","","4"
"Rarely","2014","Employed","no migration background","","","","","4"
"Rarely","2014","Employed","direct migration background","","","","","4"
"Rarely","2014","Employed","indirect migration background","","","","","4"
"Daily","2015","Not Employed","no migration background","","","","","1"
"Daily","2015","Not Employed","direct migration background","","","","","1"
"Daily","2015","Not Employed","indirect migration background","","","","","1"
"Daily","2015","Employed","no migration background","","","","","1"
"Daily","2015","Employed","direct migration background","","","","","1"
"Daily","2015","Employed","indirect migration background","","","","","1"
"Min 1x per month","2015","Not Employed","direct migration background","199","0.0550125136442767","0.0467595509598708","0.0632654763286825","3"
"Min 1x per month","2015","Not Employed","no migration background","510","0.0693607761255752","0.0633221063181212","0.0753994459330293","3"
"Min 1x per month","2015","Not Employed","indirect migration background","50","0.0683644651492896","0.0462214860028664","0.0905074442957129","3"
"Min 1x per month","2015","Employed","no migration background","955","0.0787130615618141","0.0739818594624095","0.0834442636612188","3"
"Min 1x per month","2015","Employed","indirect migration background","122","0.0912357922445579","0.0748758095104604","0.107595774978655","3"
"Min 1x per month","2015","Employed","direct migration background","170","0.0579464305636789","0.0495704381030486","0.0663224230243092","3"
"Min 1x per week","2015","Not Employed","no migration background","891","0.120305730366063","0.112573537589937","0.128037923142189","2"
"Min 1x per week","2015","Not Employed","direct migration background","255","0.0905298873679019","0.0801436961532677","0.100916078582536","2"
"Min 1x per week","2015","Employed","no migration background","1715","0.140053846838425","0.133956599811497","0.146151093865352","2"
"Min 1x per week","2015","Not Employed","indirect migration background","91","0.163970421795024","0.131484784092004","0.196456059498044","2"
"Min 1x per week","2015","Employed","indirect migration background","155","0.136868525622449","0.117340205685974","0.156396845558924","2"
"Min 1x per week","2015","Employed","direct migration background","234","0.0822580565957615","0.0724080925279737","0.0921080206635493","2"
"Never","2015","Not Employed","no migration background","4043","0.619672496974821","0.608133883873969","0.631211110075673","5"
"Never","2015","Not Employed","direct migration background","1947","0.679382699894159","0.662489309198773","0.696276090589545","5"
"Never","2015","Not Employed","indirect migration background","259","0.562112444283982","0.518582238543657","0.605642650024308","5"
"Never","2015","Employed","no migration background","6411","0.517162482038007","0.508383085797474","0.525941878278539","5"
