"pli0093_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","2004","(2a) intermediate vocational","middle vocational","","","",""
"Never","2004","(2a) intermediate vocational","vocational + Abi","","","",""
"Never","2004","(2a) intermediate vocational","higher vocational","","","",""
"Never","2004","(2a) intermediate vocational","higher education","","","",""
"Never","2004","(2c_gen) general maturity certificate","in school","","","",""
"Never","2004","(2c_gen) general maturity certificate","inadequately","","","",""
"Never","2004","(2c_gen) general maturity certificate","general elemantary","","","",""
"Never","2004","(2c_gen) general maturity certificate","middle vocational","","","",""
"Never","2004","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Never","2004","(2c_gen) general maturity certificate","higher vocational","","","",""
"Never","2004","(2c_gen) general maturity certificate","higher education","","","",""
"Never","2004","(2c_voc) vocational maturity certificate","in school","","","",""
"Never","2004","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Never","2004","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Never","2004","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Never","2004","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Never","2004","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Never","2004","(2c_voc) vocational maturity certificate","higher education","","","",""
"Never","2004","(3a) lower tertiary education","in school","","","",""
"Never","2004","(3a) lower tertiary education","inadequately","","","",""
"Never","2004","(3a) lower tertiary education","general elemantary","","","",""
"Never","2004","(3a) lower tertiary education","middle vocational","","","",""
"Never","2004","(3a) lower tertiary education","vocational + Abi","","","",""
"Never","2004","(3a) lower tertiary education","higher vocational","","","",""
"Never","2004","(3a) lower tertiary education","higher education","","","",""
"Never","2004","(3b) higher tertiary education","in school","","","",""
"Never","2004","(3b) higher tertiary education","inadequately","","","",""
"Never","2004","(3b) higher tertiary education","general elemantary","","","",""
"Never","2004","(3b) higher tertiary education","middle vocational","","","",""
"Never","2004","(3b) higher tertiary education","vocational + Abi","","","",""
"Never","2004","(3b) higher tertiary education","higher vocational","","","",""
"Never","2004","(3b) higher tertiary education","higher education","","","",""
"Daily","2005","(0) in school","in school","","","",""
"Daily","2005","(0) in school","inadequately","","","",""
"Daily","2005","(0) in school","general elemantary","","","",""
"Daily","2005","(0) in school","middle vocational","","","",""
"Daily","2005","(0) in school","vocational + Abi","","","",""
"Daily","2005","(0) in school","higher vocational","","","",""
"Daily","2005","(0) in school","higher education","","","",""
"Daily","2005","(1a) inadequately completed","in school","","","",""
"Daily","2005","(1a) inadequately completed","inadequately","","","",""
"Daily","2005","(1a) inadequately completed","general elemantary","","","",""
"Daily","2005","(1a) inadequately completed","middle vocational","","","",""
"Daily","2005","(1a) inadequately completed","vocational + Abi","","","",""
"Daily","2005","(1a) inadequately completed","higher vocational","","","",""
"Daily","2005","(1a) inadequately completed","higher education","","","",""
"Daily","2005","(1b) general elementary school","in school","","","",""
"Daily","2005","(1b) general elementary school","inadequately","","","",""
"Daily","2005","(1b) general elementary school","general elemantary","","","",""
"Daily","2005","(1b) general elementary school","middle vocational","","","",""
"Daily","2005","(1b) general elementary school","vocational + Abi","","","",""
"Daily","2005","(1b) general elementary school","higher vocational","","","",""
"Daily","2005","(1b) general elementary school","higher education","","","",""
"Daily","2005","(1c) basic vocational qualification","in school","","","",""
"Daily","2005","(1c) basic vocational qualification","inadequately","","","",""
"Daily","2005","(1c) basic vocational qualification","general elemantary","","","",""
"Daily","2005","(1c) basic vocational qualification","middle vocational","","","",""
"Daily","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"Daily","2005","(1c) basic vocational qualification","higher vocational","","","",""
"Daily","2005","(1c) basic vocational qualification","higher education","","","",""
"Daily","2005","(2b) intermediate general qualification","in school","","","",""
"Daily","2005","(2b) intermediate general qualification","inadequately","","","",""
"Daily","2005","(2b) intermediate general qualification","general elemantary","","","",""
"Daily","2005","(2b) intermediate general qualification","middle vocational","","","",""
"Daily","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"Daily","2005","(2b) intermediate general qualification","higher vocational","","","",""
"Daily","2005","(2b) intermediate general qualification","higher education","","","",""
"Daily","2005","(2a) intermediate vocational","in school","","","",""
"Daily","2005","(2a) intermediate vocational","inadequately","","","",""
"Daily","2005","(2a) intermediate vocational","general elemantary","","","",""
"Daily","2005","(2a) intermediate vocational","middle vocational","","","",""
"Daily","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"Daily","2005","(2a) intermediate vocational","higher vocational","","","",""
"Daily","2005","(2a) intermediate vocational","higher education","","","",""
"Daily","2005","(2c_gen) general maturity certificate","in school","","","",""
"Daily","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"Daily","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"Daily","2005","(2c_gen) general maturity certificate","middle vocational","","","",""
"Daily","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Daily","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"Daily","2005","(2c_gen) general maturity certificate","higher education","","","",""
"Daily","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"Daily","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Daily","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Daily","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Daily","2005","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Daily","2005","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Daily","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"Daily","2005","(3a) lower tertiary education","in school","","","",""
"Daily","2005","(3a) lower tertiary education","inadequately","","","",""
"Daily","2005","(3a) lower tertiary education","general elemantary","","","",""
"Daily","2005","(3a) lower tertiary education","middle vocational","","","",""
"Daily","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"Daily","2005","(3a) lower tertiary education","higher vocational","","","",""
"Daily","2005","(3a) lower tertiary education","higher education","","","",""
"Daily","2005","(3b) higher tertiary education","in school","","","",""
"Daily","2005","(3b) higher tertiary education","inadequately","","","",""
"Daily","2005","(3b) higher tertiary education","general elemantary","","","",""
"Daily","2005","(3b) higher tertiary education","middle vocational","","","",""
"Daily","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"Daily","2005","(3b) higher tertiary education","higher vocational","","","",""
"Daily","2005","(3b) higher tertiary education","higher education","","","",""
"Min 1x per week","2005","(0) in school","in school","209","0.27669980095098","0.242254950481376","0.311144651420585"
"Min 1x per week","2005","(0) in school","inadequately","","","",""
"Min 1x per week","2005","(0) in school","general elemantary","","","",""
"Min 1x per week","2005","(0) in school","middle vocational","2","","",""
"Min 1x per week","2005","(0) in school","vocational + Abi","","","",""
"Min 1x per week","2005","(0) in school","higher vocational","","","",""
"Min 1x per week","2005","(0) in school","higher education","","","",""
"Min 1x per week","2005","(1a) inadequately completed","in school","","","",""
"Min 1x per week","2005","(1a) inadequately completed","inadequately","3","","",""
"Min 1x per week","2005","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per week","2005","(1a) inadequately completed","middle vocational","1","","",""
"Min 1x per week","2005","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per week","2005","(1a) inadequately completed","higher vocational","","","",""
"Min 1x per week","2005","(1a) inadequately completed","higher education","","","",""
"Min 1x per week","2005","(1b) general elementary school","in school","","","",""
"Min 1x per week","2005","(1b) general elementary school","inadequately","6","","",""
"Min 1x per week","2005","(1b) general elementary school","general elemantary","66","0.0388100178261971","0.0299146194019547","0.0477054162504396"
"Min 1x per week","2005","(1b) general elementary school","middle vocational","","","",""
"Min 1x per week","2005","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per week","2005","(1b) general elementary school","higher vocational","","","",""
"Min 1x per week","2005","(1b) general elementary school","higher education","","","",""
"Min 1x per week","2005","(1c) basic vocational qualification","in school","","","",""
"Min 1x per week","2005","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per week","2005","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per week","2005","(1c) basic vocational qualification","middle vocational","275","0.0523405260681625","0.0462971047991585","0.0583839473371665"
"Min 1x per week","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per week","2005","(1c) basic vocational qualification","higher vocational","38","0.0845375912543685","0.05938722264562","0.109687959863117"
"Min 1x per week","2005","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per week","2005","(2b) intermediate general qualification","in school","","","",""
"Min 1x per week","2005","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per week","2005","(2b) intermediate general qualification","general elemantary","73","0.127581419424593","0.100383208347234","0.154779630501951"
"Min 1x per week","2005","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per week","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per week","2005","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per week","2005","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per week","2005","(2a) intermediate vocational","in school","","","",""
"Min 1x per week","2005","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per week","2005","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per week","2005","(2a) intermediate vocational","middle vocational","331","0.0757137517457393","0.0676044534382419","0.0838230500532367"
"Min 1x per week","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per week","2005","(2a) intermediate vocational","higher vocational","59","0.0784866842798397","0.0584055944538145","0.0985677741058648"
"Min 1x per week","2005","(2a) intermediate vocational","higher education","","","",""
"Min 1x per week","2005","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per week","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per week","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per week","2005","(2c_gen) general maturity certificate","middle vocational","130","0.162121136927696","0.136485254122575","0.187757019732816"
"Min 1x per week","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per week","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per week","2005","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per week","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per week","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per week","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per week","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per week","2005","(2c_voc) vocational maturity certificate","vocational + Abi","125","0.115641781808321","0.0969629207735518","0.134320642843091"
"Min 1x per week","2005","(2c_voc) vocational maturity certificate","higher vocational","42","0.11477872021253","0.0828556012934547","0.146701839131605"
"Min 1x per week","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per week","2005","(3a) lower tertiary education","in school","","","",""
"Min 1x per week","2005","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per week","2005","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per week","2005","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per week","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per week","2005","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per week","2005","(3a) lower tertiary education","higher education","208","0.120240709575797","0.104518814971635","0.135962604179959"
"Min 1x per week","2005","(3b) higher tertiary education","in school","","","",""
"Min 1x per week","2005","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per week","2005","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per week","2005","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per week","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per week","2005","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per week","2005","(3b) higher tertiary education","higher education","402","0.161749022208141","0.147340958282156","0.176157086134126"
"Min 1x per month","2005","(0) in school","in school","69","0.12405521435808","0.0986743466366573","0.149436082079502"
"Min 1x per month","2005","(0) in school","inadequately","","","",""
"Min 1x per month","2005","(0) in school","general elemantary","","","",""
"Min 1x per month","2005","(0) in school","middle vocational","1","","",""
"Min 1x per month","2005","(0) in school","vocational + Abi","","","",""
"Min 1x per month","2005","(0) in school","higher vocational","","","",""
"Min 1x per month","2005","(0) in school","higher education","","","",""
"Min 1x per month","2005","(1a) inadequately completed","in school","","","",""
"Min 1x per month","2005","(1a) inadequately completed","inadequately","3","","",""
"Min 1x per month","2005","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per month","2005","(1a) inadequately completed","middle vocational","2","","",""
"Min 1x per month","2005","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per month","2005","(1a) inadequately completed","higher vocational","","","",""
"Min 1x per month","2005","(1a) inadequately completed","higher education","","","",""
"Min 1x per month","2005","(1b) general elementary school","in school","","","",""
"Min 1x per month","2005","(1b) general elementary school","inadequately","","","",""
"Min 1x per month","2005","(1b) general elementary school","general elemantary","46","0.0245099728490565","0.017388469254515","0.0316314764435979"
"Min 1x per month","2005","(1b) general elementary school","middle vocational","","","",""
"Min 1x per month","2005","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per month","2005","(1b) general elementary school","higher vocational","","","",""
"Min 1x per month","2005","(1b) general elementary school","higher education","","","",""
"Min 1x per month","2005","(1c) basic vocational qualification","in school","","","",""
"Min 1x per month","2005","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per month","2005","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per month","2005","(1c) basic vocational qualification","middle vocational","232","0.0426320052286845","0.0371499298188217","0.0481140806385474"
"Min 1x per month","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per month","2005","(1c) basic vocational qualification","higher vocational","22","","",""
"Min 1x per month","2005","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per month","2005","(2b) intermediate general qualification","in school","","","",""
"Min 1x per month","2005","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per month","2005","(2b) intermediate general qualification","general elemantary","53","0.0784606671960775","0.0565393266715595","0.100382007720595"
"Min 1x per month","2005","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per month","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per month","2005","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per month","2005","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per month","2005","(2a) intermediate vocational","in school","","","",""
"Min 1x per month","2005","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per month","2005","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per month","2005","(2a) intermediate vocational","middle vocational","308","0.0696323170597117","0.0618299679405473","0.0774346661788761"
"Min 1x per month","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per month","2005","(2a) intermediate vocational","higher vocational","55","0.0942614755122451","0.0724438734100478","0.116079077614442"
"Min 1x per month","2005","(2a) intermediate vocational","higher education","","","",""
"Min 1x per month","2005","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per month","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per month","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per month","2005","(2c_gen) general maturity certificate","middle vocational","115","0.127384936763837","0.104194537251228","0.150575336276446"
"Min 1x per month","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per month","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per month","2005","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per month","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per month","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per month","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per month","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per month","2005","(2c_voc) vocational maturity certificate","vocational + Abi","105","0.103649643771217","0.0858462949777629","0.121452992564671"
"Min 1x per month","2005","(2c_voc) vocational maturity certificate","higher vocational","40","0.0906561156083699","0.0619012506364529","0.119410980580287"
"Min 1x per month","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per month","2005","(3a) lower tertiary education","in school","","","",""
"Min 1x per month","2005","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per month","2005","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per month","2005","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per month","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per month","2005","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per month","2005","(3a) lower tertiary education","higher education","178","0.105544097062515","0.0906918000315353","0.120396394093494"
"Min 1x per month","2005","(3b) higher tertiary education","in school","","","",""
"Min 1x per month","2005","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per month","2005","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per month","2005","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per month","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per month","2005","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per month","2005","(3b) higher tertiary education","higher education","299","0.120529887579044","0.107790290908094","0.133269484249994"
"Rarely","2005","(0) in school","in school","151","0.24620359082243","0.213034404982904","0.279372776661956"
"Rarely","2005","(0) in school","inadequately","","","",""
"Rarely","2005","(0) in school","general elemantary","","","",""
"Rarely","2005","(0) in school","middle vocational","1","","",""
"Rarely","2005","(0) in school","vocational + Abi","","","",""
"Rarely","2005","(0) in school","higher vocational","","","",""
"Rarely","2005","(0) in school","higher education","","","",""
"Rarely","2005","(1a) inadequately completed","in school","","","",""
"Rarely","2005","(1a) inadequately completed","inadequately","18","","",""
"Rarely","2005","(1a) inadequately completed","general elemantary","","","",""
"Rarely","2005","(1a) inadequately completed","middle vocational","9","","",""
"Rarely","2005","(1a) inadequately completed","vocational + Abi","","","",""
"Rarely","2005","(1a) inadequately completed","higher vocational","2","","",""
"Rarely","2005","(1a) inadequately completed","higher education","","","",""
"Rarely","2005","(1b) general elementary school","in school","","","",""
"Rarely","2005","(1b) general elementary school","inadequately","7","","",""
"Rarely","2005","(1b) general elementary school","general elemantary","296","0.168108197753908","0.150884883160659","0.185331512347158"
"Rarely","2005","(1b) general elementary school","middle vocational","","","",""
"Rarely","2005","(1b) general elementary school","vocational + Abi","","","",""
"Rarely","2005","(1b) general elementary school","higher vocational","","","",""
"Rarely","2005","(1b) general elementary school","higher education","","","",""
"Rarely","2005","(1c) basic vocational qualification","in school","","","",""
"Rarely","2005","(1c) basic vocational qualification","inadequately","","","",""
"Rarely","2005","(1c) basic vocational qualification","general elemantary","","","",""
"Rarely","2005","(1c) basic vocational qualification","middle vocational","1218","0.240502856526854","0.228905450435721","0.252100262617986"
"Rarely","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rarely","2005","(1c) basic vocational qualification","higher vocational","130","0.264346001904693","0.224478196021722","0.304213807787664"
"Rarely","2005","(1c) basic vocational qualification","higher education","","","",""
"Rarely","2005","(2b) intermediate general qualification","in school","","","",""
"Rarely","2005","(2b) intermediate general qualification","inadequately","","","",""
"Rarely","2005","(2b) intermediate general qualification","general elemantary","158","0.269767204479449","0.233583801051236","0.305950607907663"
"Rarely","2005","(2b) intermediate general qualification","middle vocational","","","",""
"Rarely","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rarely","2005","(2b) intermediate general qualification","higher vocational","","","",""
"Rarely","2005","(2b) intermediate general qualification","higher education","","","",""
"Rarely","2005","(2a) intermediate vocational","in school","","","",""
"Rarely","2005","(2a) intermediate vocational","inadequately","","","",""
"Rarely","2005","(2a) intermediate vocational","general elemantary","","","",""
"Rarely","2005","(2a) intermediate vocational","middle vocational","1262","0.313555769174714","0.299334031126084","0.327777507223344"
"Rarely","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"Rarely","2005","(2a) intermediate vocational","higher vocational","230","0.315273824562446","0.280580900719212","0.34996674840568"
"Rarely","2005","(2a) intermediate vocational","higher education","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","in school","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","middle vocational","239","0.28844540027239","0.256933560182858","0.319957240361922"
"Rarely","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","higher education","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","vocational + Abi","369","0.313041783060256","0.285955762026235","0.340127804094276"
"Rarely","2005","(2c_voc) vocational maturity certificate","higher vocational","143","0.370302425834628","0.32194167970608","0.418663171963175"
"Rarely","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"Rarely","2005","(3a) lower tertiary education","in school","","","",""
"Rarely","2005","(3a) lower tertiary education","inadequately","","","",""
"Rarely","2005","(3a) lower tertiary education","general elemantary","","","",""
"Rarely","2005","(3a) lower tertiary education","middle vocational","","","",""
"Rarely","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"Rarely","2005","(3a) lower tertiary education","higher vocational","","","",""
"Rarely","2005","(3a) lower tertiary education","higher education","593","0.359789638370279","0.336589912152925","0.382989364587634"
"Rarely","2005","(3b) higher tertiary education","in school","","","",""
"Rarely","2005","(3b) higher tertiary education","inadequately","","","",""
"Rarely","2005","(3b) higher tertiary education","general elemantary","","","",""
"Rarely","2005","(3b) higher tertiary education","middle vocational","","","",""
"Rarely","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"Rarely","2005","(3b) higher tertiary education","higher vocational","","","",""
"Rarely","2005","(3b) higher tertiary education","higher education","885","0.331762091258588","0.31333839797269","0.350185784544486"
"Never","2005","(0) in school","in school","219","0.35304139386851","0.316244458510882","0.389838329226139"
"Never","2005","(0) in school","inadequately","","","",""
"Never","2005","(0) in school","general elemantary","","","",""
"Never","2005","(0) in school","middle vocational","","","",""
"Never","2005","(0) in school","vocational + Abi","","","",""
"Never","2005","(0) in school","higher vocational","","","",""
"Never","2005","(0) in school","higher education","","","",""
"Never","2005","(1a) inadequately completed","in school","","","",""
"Never","2005","(1a) inadequately completed","inadequately","179","0.86348740499077","0.816257786565107","0.910717023416433"
"Never","2005","(1a) inadequately completed","general elemantary","","","",""
"Never","2005","(1a) inadequately completed","middle vocational","29","","",""
"Never","2005","(1a) inadequately completed","vocational + Abi","","","",""
"Never","2005","(1a) inadequately completed","higher vocational","2","","",""
"Never","2005","(1a) inadequately completed","higher education","","","",""
"Never","2005","(1b) general elementary school","in school","","","",""
"Never","2005","(1b) general elementary school","inadequately","28","","",""
"Never","2005","(1b) general elementary school","general elemantary","1403","0.768571811570838","0.749147786953806","0.78799583618787"
"Never","2005","(1b) general elementary school","middle vocational","","","",""
"Never","2005","(1b) general elementary school","vocational + Abi","","","",""
"Never","2005","(1b) general elementary school","higher vocational","","","",""
"Never","2005","(1b) general elementary school","higher education","","","",""
"Never","2005","(1c) basic vocational qualification","in school","","","",""
"Never","2005","(1c) basic vocational qualification","inadequately","","","",""
"Never","2005","(1c) basic vocational qualification","general elemantary","","","",""
"Never","2005","(1c) basic vocational qualification","middle vocational","3492","0.664524612176299","0.651712417180666","0.677336807171932"
"Never","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"Never","2005","(1c) basic vocational qualification","higher vocational","280","0.612518300451148","0.568474549883975","0.65656205101832"
"Never","2005","(1c) basic vocational qualification","higher education","","","",""
"Never","2005","(2b) intermediate general qualification","in school","","","",""
"Never","2005","(2b) intermediate general qualification","inadequately","","","",""
"Never","2005","(2b) intermediate general qualification","general elemantary","294","0.52419070889988","0.483476566581671","0.56490485121809"
"Never","2005","(2b) intermediate general qualification","middle vocational","","","",""
"Never","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"Never","2005","(2b) intermediate general qualification","higher vocational","","","",""
"Never","2005","(2b) intermediate general qualification","higher education","","","",""
"Never","2005","(2a) intermediate vocational","in school","","","",""
"Never","2005","(2a) intermediate vocational","inadequately","","","",""
"Never","2005","(2a) intermediate vocational","general elemantary","","","",""
"Never","2005","(2a) intermediate vocational","middle vocational","2187","0.541098162019835","0.525822832930516","0.556373491109153"
"Never","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"Never","2005","(2a) intermediate vocational","higher vocational","345","0.51197801564547","0.474654389581721","0.549301641709218"
"Never","2005","(2a) intermediate vocational","higher education","","","",""
"Never","2005","(2c_gen) general maturity certificate","in school","","","",""
"Never","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"Never","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"Never","2005","(2c_gen) general maturity certificate","middle vocational","310","0.422048526036078","0.38769552190801","0.456401530164145"
"Never","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Never","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"Never","2005","(2c_gen) general maturity certificate","higher education","","","",""
"Never","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"Never","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Never","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Never","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Never","2005","(2c_voc) vocational maturity certificate","vocational + Abi","527","0.467666791360206","0.438523476951097","0.496810105769316"
"Never","2005","(2c_voc) vocational maturity certificate","higher vocational","158","0.424262738344472","0.374765802046096","0.473759674642849"
"Never","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"Never","2005","(3a) lower tertiary education","in school","","","",""
"Never","2005","(3a) lower tertiary education","inadequately","","","",""
"Never","2005","(3a) lower tertiary education","general elemantary","","","",""
"Never","2005","(3a) lower tertiary education","middle vocational","","","",""
"Never","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"Never","2005","(3a) lower tertiary education","higher vocational","","","",""
"Never","2005","(3a) lower tertiary education","higher education","665","0.414425554991409","0.390612697878754","0.438238412104065"
"Never","2005","(3b) higher tertiary education","in school","","","",""
"Never","2005","(3b) higher tertiary education","inadequately","","","",""
"Never","2005","(3b) higher tertiary education","general elemantary","","","",""
"Never","2005","(3b) higher tertiary education","middle vocational","","","",""
"Never","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"Never","2005","(3b) higher tertiary education","higher vocational","","","",""
"Never","2005","(3b) higher tertiary education","higher education","923","0.385958998954227","0.366910224853448","0.405007773055007"
"Daily","2006","(0) in school","in school","","","",""
"Daily","2006","(0) in school","inadequately","","","",""
"Daily","2006","(0) in school","general elemantary","","","",""
"Daily","2006","(0) in school","middle vocational","","","",""
"Daily","2006","(0) in school","vocational + Abi","","","",""
"Daily","2006","(0) in school","higher vocational","","","",""
"Daily","2006","(0) in school","higher education","","","",""
"Daily","2006","(1a) inadequately completed","in school","","","",""
"Daily","2006","(1a) inadequately completed","inadequately","","","",""
"Daily","2006","(1a) inadequately completed","general elemantary","","","",""
"Daily","2006","(1a) inadequately completed","middle vocational","","","",""
"Daily","2006","(1a) inadequately completed","vocational + Abi","","","",""
"Daily","2006","(1a) inadequately completed","higher vocational","","","",""
"Daily","2006","(1a) inadequately completed","higher education","","","",""
"Daily","2006","(1b) general elementary school","in school","","","",""
"Daily","2006","(1b) general elementary school","inadequately","","","",""
"Daily","2006","(1b) general elementary school","general elemantary","","","",""
"Daily","2006","(1b) general elementary school","middle vocational","","","",""
"Daily","2006","(1b) general elementary school","vocational + Abi","","","",""
"Daily","2006","(1b) general elementary school","higher vocational","","","",""
"Daily","2006","(1b) general elementary school","higher education","","","",""
