"pli0093_h","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2015","35-65 y.","East Germany","312","0.0948615479070494","0.08448102963568","0.105242066178419","2"
"Min 1x per week","2015","35-65 y.","West Germany","1471","0.122925091836123","0.117088549561153","0.128761634111093","2"
"Min 1x per week","2015","66 and older","East Germany","96","0.0900903015853193","0.0740832878727846","0.106097315297854","2"
"Min 1x per week","2015","66 and older","West Germany","453","0.120667292569198","0.110171418123485","0.131163167014911","2"
"Never","2015","16-34 y.","West Germany","2937","0.498820259433974","0.485690695351237","0.511949823516711","5"
"Never","2015","16-34 y.","East Germany","582","0.466133582305204","0.437124738272339","0.495142426338069","5"
"Never","2015","35-65 y.","West Germany","6825","0.561647005788001","0.55282716523029","0.570466846345712","5"
"Never","2015","35-65 y.","East Germany","1809","0.605015098729064","0.5876974159528","0.622332781505327","5"
"Never","2015","66 and older","West Germany","2282","0.636252270824903","0.620751187633272","0.651753354016533","5"
"Never","2015","66 and older","East Germany","834","0.694268125425945","0.668510482250341","0.72002576860155","5"
"Rarely","2015","16-34 y.","East Germany","270","0.272417166384425","0.246528040760449","0.298306292008402","4"
"Rarely","2015","16-34 y.","West Germany","1258","0.24571408385642","0.234409240832638","0.257018926880203","4"
"Rarely","2015","35-65 y.","West Germany","3000","0.247343102823688","0.239673631169785","0.255012574477591","4"
"Rarely","2015","35-65 y.","East Germany","740","0.229080967637817","0.21419368908356","0.243968246192075","4"
"Rarely","2015","66 and older","West Germany","736","0.184032794017205","0.171546568023186","0.196519020011224","4"
"Rarely","2015","66 and older","East Germany","235","0.174220213787903","0.15301446830146","0.195425959274346","4"
"Daily","2016","16-34 y.","West Germany","","","","","1"
"Daily","2016","16-34 y.","East Germany","","","","","1"
"Daily","2016","35-65 y.","West Germany","","","","","1"
"Daily","2016","35-65 y.","East Germany","","","","","1"
"Daily","2016","66 and older","West Germany","","","","","1"
"Daily","2016","66 and older","East Germany","","","","","1"
"Min 1x per month","2016","16-34 y.","West Germany","","","","","3"
"Min 1x per month","2016","16-34 y.","East Germany","","","","","3"
"Min 1x per month","2016","35-65 y.","West Germany","","","","","3"
"Min 1x per month","2016","35-65 y.","East Germany","","","","","3"
"Min 1x per month","2016","66 and older","West Germany","","","","","3"
"Min 1x per month","2016","66 and older","East Germany","","","","","3"
"Min 1x per week","2016","16-34 y.","West Germany","","","","","2"
"Min 1x per week","2016","16-34 y.","East Germany","","","","","2"
"Min 1x per week","2016","35-65 y.","West Germany","","","","","2"
"Min 1x per week","2016","35-65 y.","East Germany","","","","","2"
"Min 1x per week","2016","66 and older","West Germany","","","","","2"
"Min 1x per week","2016","66 and older","East Germany","","","","","2"
"Never","2016","16-34 y.","West Germany","","","","","5"
"Never","2016","16-34 y.","East Germany","","","","","5"
"Never","2016","35-65 y.","West Germany","","","","","5"
"Never","2016","35-65 y.","East Germany","","","","","5"
"Never","2016","66 and older","West Germany","","","","","5"
"Never","2016","66 and older","East Germany","","","","","5"
"Rarely","2016","16-34 y.","West Germany","","","","","4"
"Rarely","2016","16-34 y.","East Germany","","","","","4"
"Rarely","2016","35-65 y.","West Germany","","","","","4"
"Rarely","2016","35-65 y.","East Germany","","","","","4"
"Rarely","2016","66 and older","West Germany","","","","","4"
"Rarely","2016","66 and older","East Germany","","","","","4"
"Daily","2017","16-34 y.","West Germany","92","0.00136349042888505","0.000550869784932529","0.00217611107283758","1"
"Daily","2017","16-34 y.","East Germany","6","","","","1"
"Daily","2017","35-65 y.","West Germany","35","0.000181165670279891","-4.12163399269511e-05","0.000403547680486733","1"
"Daily","2017","35-65 y.","East Germany","4","","","","1"
"Daily","2017","66 and older","West Germany","","","","","1"
"Daily","2017","66 and older","East Germany","","","","","1"
"Min 1x per month","2017","16-34 y.","West Germany","740","0.105939877399999","0.0991623515965444","0.112717403203454","3"
"Min 1x per month","2017","16-34 y.","East Germany","140","0.114196590752983","0.0983528453185227","0.130040336187443","3"
"Min 1x per month","2017","35-65 y.","West Germany","1014","0.07720556602487","0.0727951675314759","0.0816159645182641","3"
"Min 1x per month","2017","35-65 y.","East Germany","246","0.0794842759786453","0.0706174887929986","0.0883510631642919","3"
"Min 1x per month","2017","66 and older","East Germany","67","0.0555208557517583","0.0427494449627472","0.0682922665407694","3"
"Min 1x per month","2017","66 and older","West Germany","263","0.0639601837437013","0.0561938383499194","0.0717265291374832","3"
"Min 1x per week","2017","16-34 y.","West Germany","1069","0.1614782939311","0.153374799925983","0.169581787936217","2"
"Min 1x per week","2017","16-34 y.","East Germany","239","0.178076929247767","0.159018722789699","0.197135135705834","2"
"Min 1x per week","2017","35-65 y.","West Germany","1711","0.126644733836508","0.121149450598514","0.132140017074501","2"
"Min 1x per week","2017","35-65 y.","East Germany","365","0.0971806225495698","0.0874710448307773","0.106890200268362","2"
"Min 1x per week","2017","66 and older","West Germany","517","0.136504691389854","0.12560740239976","0.147401980379947","2"
"Min 1x per week","2017","66 and older","East Germany","115","0.0980727274175474","0.0814854732840359","0.114659981551059","2"
"Never","2017","16-34 y.","West Germany","4276","0.473333591814069","0.462338229177707","0.484328954450431","5"
"Never","2017","16-34 y.","East Germany","836","0.487511204332245","0.462611333106393","0.512411075558096","5"
"Never","2017","35-65 y.","West Germany","7876","0.528620128197248","0.520371942933841","0.536868313460654","5"
"Never","2017","35-65 y.","East Germany","2104","0.568149164651382","0.551912076959328","0.584386252343436","5"
"Never","2017","66 and older","West Germany","2251","0.607501625774259","0.592002495032769","0.62300075651575","5"
"Never","2017","66 and older","East Germany","783","0.657798899372898","0.631338165526618","0.684259633219177","5"
"Rarely","2017","16-34 y.","West Germany","1744","0.257884746425946","0.248250747557926","0.267518745293967","4"
"Rarely","2017","35-65 y.","West Germany","3434","0.267348406271095","0.26003552383929","0.2746612887029","4"
"Rarely","2017","16-34 y.","East Germany","327","0.219763752372618","0.199135914703446","0.24039159004179","4"
"Rarely","2017","66 and older","West Germany","782","0.192033499092185","0.179530912719398","0.204536085464973","4"
"Rarely","2017","35-65 y.","East Germany","856","0.255132958904983","0.240842942417651","0.269422975392315","4"
"Rarely","2017","66 and older","East Germany","270","0.188607517457797","0.166789785524453","0.21042524939114","4"
"Daily","2018","16-34 y.","West Germany","40","0.0343764105616985","0.0258789934190836","0.0428738277043134","1"
"Daily","2018","16-34 y.","East Germany","13","","","","1"
"Daily","2018","35-65 y.","West Germany","17","","","","1"
"Daily","2018","35-65 y.","East Germany","5","","","","1"
"Daily","2018","66 and older","West Germany","","","","","1"
"Daily","2018","66 and older","East Germany","","","","","1"
"Min 1x per month","2018","16-34 y.","West Germany","144","0.0981959007669539","0.0843169855387449","0.112074815995163","3"
"Min 1x per month","2018","16-34 y.","East Germany","19","","","","3"
"Min 1x per month","2018","35-65 y.","West Germany","89","0.0478087499736142","0.0370436204733101","0.0585738794739183","3"
"Min 1x per month","2018","35-65 y.","East Germany","16","","","","3"
"Min 1x per month","2018","66 and older","East Germany","","","","","3"
"Min 1x per month","2018","66 and older","West Germany","1","","","","3"
"Min 1x per week","2018","16-34 y.","West Germany","119","0.0774207074618653","0.0649559692874667","0.0898854456362639","2"
"Min 1x per week","2018","16-34 y.","East Germany","34","0.111525987067715","0.0751711460500814","0.147880828085348","2"
"Min 1x per week","2018","35-65 y.","West Germany","46","0.048348391825541","0.0375257451445258","0.0591710385065562","2"
"Min 1x per week","2018","35-65 y.","East Germany","20","","","","2"
"Min 1x per week","2018","66 and older","East Germany","","","","","2"
"Min 1x per week","2018","66 and older","West Germany","","","","","2"
"Never","2018","16-34 y.","West Germany","1136","0.61235847874256","0.589635212670482","0.635081744814637","5"
"Never","2018","16-34 y.","East Germany","192","0.669506218823718","0.615179834610314","0.723832603037123","5"
"Never","2018","35-65 y.","West Germany","1102","0.718406533613844","0.695713116546521","0.741099950681167","5"
"Never","2018","35-65 y.","East Germany","183","0.727985990145242","0.674205177057757","0.781766803232727","5"
"Never","2018","66 and older","West Germany","25","","","","5"
"Never","2018","66 and older","East Germany","1","","","","5"
"Rarely","2018","16-34 y.","West Germany","327","0.177648502466922","0.159822159383777","0.195474845550068","4"
"Rarely","2018","16-34 y.","East Germany","30","0.0862901710516793","0.0538609392937034","0.118719402809655","4"
"Rarely","2018","35-65 y.","West Germany","255","0.164474667303345","0.145770740663844","0.183178593942845","4"
"Rarely","2018","35-65 y.","East Germany","39","0.143950325306466","0.10152491751934","0.186375733093591","4"
"Rarely","2018","66 and older","West Germany","4","","","","4"
"Rarely","2018","66 and older","East Germany","","","","","4"
"Daily","2019","16-34 y.","West Germany","376","0.0626685522227699","0.056515934176988","0.0688211702685519","1"
"Daily","2019","16-34 y.","East Germany","72","0.0619740244359789","0.048354964551036","0.0755930843209218","1"
"Daily","2019","35-65 y.","West Germany","505","0.0366700307472069","0.0334816740856333","0.0398583874087804","1"
"Daily","2019","35-65 y.","East Germany","130","0.0364478616578614","0.0302614022578194","0.0426343210579035","1"
"Daily","2019","66 and older","West Germany","236","0.0543282605484533","0.047245313114051","0.0614112079828556","1"
"Daily","2019","66 and older","East Germany","38","0.0337893640469054","0.0240086027239557","0.0435701253698551","1"
"Min 1x per month","2019","16-34 y.","West Germany","633","0.10601153398074","0.0981964968219346","0.113826571139546","3"
"Min 1x per month","2019","16-34 y.","East Germany","126","0.105126616977249","0.0878016670803152","0.122451566874183","3"
"Min 1x per month","2019","35-65 y.","West Germany","1278","0.0928818472650975","0.0879578128965581","0.0978058816336369","3"
"Min 1x per month","2019","35-65 y.","East Germany","303","0.07739565116364","0.0685743112258891","0.0862169911013909","3"
"Min 1x per month","2019","66 and older","East Germany","86","0.0568062783597061","0.0442764429967231","0.069336113722689","3"
"Min 1x per month","2019","66 and older","West Germany","312","0.0702122654022317","0.0622281039120709","0.0781964268923924","3"
"Min 1x per week","2019","16-34 y.","West Germany","833","0.167256269583893","0.157782225111238","0.176730314056547","2"
"Min 1x per week","2019","35-65 y.","West Germany","1586","0.117578241287887","0.112114057372118","0.123042425203656","2"
"Min 1x per week","2019","16-34 y.","East Germany","194","0.178100461351862","0.156489368060222","0.199711554643502","2"
"Min 1x per week","2019","66 and older","East Germany","123","0.0999522408824003","0.083716362470974","0.116188119293827","2"
"Min 1x per week","2019","35-65 y.","East Germany","361","0.0978196073221512","0.0880127878655278","0.107626426778775","2"
"Min 1x per week","2019","66 and older","West Germany","452","0.114410887408461","0.104464148354849","0.124357626462074","2"
"Never","2019","16-34 y.","West Germany","2889","0.424242063775641","0.41169577267167","0.436788354879613","5"
"Never","2019","16-34 y.","East Germany","558","0.423703963001619","0.395792093423788","0.45161583257945","5"
"Never","2019","35-65 y.","West Germany","6807","0.500013229022308","0.491531317679688","0.508495140364928","5"
"Never","2019","35-65 y.","East Germany","1854","0.53292606377557","0.516456017195921","0.549396110355218","5"
"Never","2019","66 and older","West Germany","2108","0.550127458993942","0.534581865123602","0.565673052864281","5"
"Never","2019","66 and older","East Germany","797","0.621638520736204","0.595386111738264","0.647890929734144","5"
"Rarely","2019","16-34 y.","West Germany","1230","0.239821580436956","0.228982550179153","0.250660610694759","4"
"Rarely","2019","16-34 y.","East Germany","254","0.231094934233291","0.207284549032459","0.254905319434123","4"
"Rarely","2019","35-65 y.","West Germany","3173","0.252856651677501","0.245483335065186","0.260229968289816","4"
"Rarely","2019","35-65 y.","East Germany","877","0.255410816080778","0.241014660404639","0.269806971756916","4"
"Rarely","2019","66 and older","East Germany","267","0.187813595974784","0.16667198307248","0.208955208877088","4"
"Rarely","2019","66 and older","West Germany","826","0.210921127646912","0.198172860284122","0.223669395009702","4"
