"pli0093_h","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Never","2018","direct migration background","Male","1597","0.636138175930504","0.616849913053968","0.655426438807041"
"Never","2018","direct migration background","Female","1042","0.692942551948271","0.669338233356293","0.716546870540249"
"Never","2018","indirect migration background","Male","","","",""
"Never","2018","indirect migration background","Female","","","",""
"Daily","2019","no migration background","Male","447","0.0419865144074702","0.0380096431526709","0.0459633856622695"
"Daily","2019","no migration background","Female","568","0.0533808826273075","0.0490750686733603","0.0576866965812548"
"Daily","2019","direct migration background","Male","103","0.0332010954027636","0.0275939918408382","0.038808198964689"
"Daily","2019","direct migration background","Female","128","0.0363593195652394","0.0301456259391079","0.042573013191371"
"Daily","2019","indirect migration background","Male","47","0.0468403521009263","0.03220764321265","0.0614730609892026"
"Daily","2019","indirect migration background","Female","71","0.0655154538870823","0.0493948339037098","0.0816360738704549"
"Min 1x per week","2019","no migration background","Male","1110","0.11093860794091","0.104711189609088","0.117166026272732"
"Min 1x per week","2019","no migration background","Female","1654","0.149359520263802","0.142531980658458","0.156187059869145"
"Min 1x per week","2019","direct migration background","Male","254","0.0843952663174584","0.0756955046531216","0.0930950279817953"
"Min 1x per week","2019","direct migration background","Female","295","0.117060755131382","0.106388517896704","0.12773299236606"
"Min 1x per week","2019","indirect migration background","Male","93","0.119680740246112","0.0972024089326877","0.142159071559537"
"Min 1x per week","2019","indirect migration background","Female","163","0.170121471355019","0.145641515480029","0.194601427230009"
"Min 1x per month","2019","no migration background","Male","824","0.0753543886481265","0.0701202799092177","0.0805884973870353"
"Min 1x per month","2019","no migration background","Female","1182","0.102676165730536","0.096862043294912","0.10849028816616"
"Min 1x per month","2019","direct migration background","Male","288","0.0814616088099608","0.0729007084140342","0.0900225092058874"
"Min 1x per month","2019","direct migration background","Female","277","0.0855526282425766","0.0762676597228943","0.094837596762259"
"Min 1x per month","2019","indirect migration background","Male","74","0.0735805037621219","0.0554997282350938","0.09166127928915"
"Min 1x per month","2019","indirect migration background","Female","102","0.107684743575953","0.0874889906113062","0.127880496540601"
"Rarely","2019","no migration background","Male","2256","0.231375554485482","0.223013429744346","0.239737679226618"
"Rarely","2019","no migration background","Female","2693","0.257056295569886","0.248685498262009","0.265427092877762"
"Rarely","2019","direct migration background","Male","687","0.19305811114441","0.180705480578611","0.205410741710208"
"Rarely","2019","direct migration background","Female","614","0.213113609264105","0.199519648600329","0.226707569927881"
"Rarely","2019","indirect migration background","Male","176","0.260116858315768","0.229736167216667","0.29049754941487"
"Rarely","2019","indirect migration background","Female","217","0.2517425241177","0.223465895695034","0.280019152540366"
"Never","2019","no migration background","Male","5133","0.540344934518011","0.530462763243657","0.550227105792365"
"Never","2019","no migration background","Female","4373","0.437527135808469","0.428024851189182","0.447029420427757"
"Never","2019","direct migration background","Male","2590","0.607883918325408","0.592604319541996","0.62316351710882"
"Never","2019","direct migration background","Female","2172","0.547913687796697","0.531392123925116","0.564435251668279"
"Never","2019","indirect migration background","Male","411","0.499781545575071","0.465155587738247","0.534407503411895"
"Never","2019","indirect migration background","Female","352","0.404935807064245","0.372954309123581","0.436917305004909"
