"pli0093_h","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2016","Couple + C. LE and GT 16","","","",""
"Rarely","2016","1-pers.-HH","","","",""
"Rarely","2016","(Married) couple without C. ","","","",""
"Rarely","2016","Single parent ","","","",""
"Rarely","2016","Couple + C. LE 16 ","","","",""
"Rarely","2016","Couple + C. GT 16 ","","","",""
"Rarely","2016","Couple + C. LE and GT 16","","","",""
"Never","2016","1-pers.-HH","","","",""
"Never","2016","(Married) couple without C. ","","","",""
"Never","2016","Single parent ","","","",""
"Never","2016","Couple + C. LE 16 ","","","",""
"Never","2016","Couple + C. GT 16 ","","","",""
"Never","2016","Couple + C. LE and GT 16","","","",""
"Daily","2017","1-pers.-HH","32","0.000589723648204244","-7.9519121953309e-05","0.0012589664183618"
"Daily","2017","(Married) couple without C. ","9","","",""
"Daily","2017","Single parent ","16","","",""
"Daily","2017","Couple + C. LE 16 ","37","0.000556614151934266","4.71363640326618e-05","0.00106609193983587"
"Daily","2017","Couple + C. GT 16 ","3","","",""
"Daily","2017","Couple + C. LE and GT 16","18","","",""
"Min 1x per week","2017","1-pers.-HH","705","0.152879171187862","0.142958653153265","0.162799689222458"
"Min 1x per week","2017","(Married) couple without C. ","1068","0.120846560357868","0.113881958027898","0.127811162687837"
"Min 1x per week","2017","Single parent ","354","0.145882090983323","0.132388961068751","0.159375220897896"
"Min 1x per week","2017","Couple + C. LE 16 ","834","0.115157925096212","0.108262693914898","0.122053156277527"
"Min 1x per week","2017","Couple + C. GT 16 ","506","0.148413515884057","0.1364035398173","0.160423491950815"
"Min 1x per week","2017","Couple + C. LE and GT 16","392","0.139246972576575","0.126594196839672","0.151899748313478"
"Min 1x per month","2017","1-pers.-HH","462","0.0975545089360077","0.0893751046577474","0.105733913214268"
"Min 1x per month","2017","(Married) couple without C. ","652","0.0773819640679919","0.0716727321962821","0.0830911959397016"
"Min 1x per month","2017","Single parent ","214","0.0818040659682166","0.0713277659844256","0.0922803659520076"
"Min 1x per month","2017","Couple + C. LE 16 ","549","0.0733212932961","0.0676907709859692","0.0789518156062308"
"Min 1x per month","2017","Couple + C. GT 16 ","294","0.0713607884226067","0.0626642911742816","0.0800572856709318"
"Min 1x per month","2017","Couple + C. LE and GT 16","206","0.0651522134637051","0.0561325841444728","0.0741718427829375"
"Rarely","2017","1-pers.-HH","1063","0.217774255854969","0.206396494173255","0.229152017536683"
"Rarely","2017","(Married) couple without C. ","2124","0.265996209012883","0.256554867392099","0.275437550633668"
"Rarely","2017","Single parent ","598","0.224970903618","0.209009356732871","0.240932450503129"
"Rarely","2017","Couple + C. LE 16 ","1891","0.257648139211827","0.248201280084062","0.267094998339592"
"Rarely","2017","Couple + C. GT 16 ","852","0.253884786127067","0.239181570664854","0.26858800158928"
"Rarely","2017","Couple + C. LE and GT 16","612","0.21785029135523","0.202764167578234","0.232936415132225"
"Never","2017","1-pers.-HH","2793","0.531202340372958","0.5174457685995","0.544958912146416"
"Never","2017","(Married) couple without C. ","4561","0.535709309498756","0.525053009906031","0.546365609091481"
"Never","2017","Single parent ","1447","0.546280458382672","0.527249775482162","0.565311141283182"
"Never","2017","Couple + C. LE 16 ","4922","0.553316028243926","0.542577226039307","0.564054830448545"
"Never","2017","Couple + C. GT 16 ","1711","0.52630740761987","0.509439583144504","0.543175232095237"
"Never","2017","Couple + C. LE and GT 16","1648","0.577369791377022","0.559316310638798","0.595423272115246"
"Daily","2018","1-pers.-HH","30","0.0405476669970287","0.0267234878979946","0.0543718460960627"
"Daily","2018","(Married) couple without C. ","1","","",""
"Daily","2018","Single parent ","12","","",""
"Daily","2018","Couple + C. LE 16 ","23","","",""
"Daily","2018","Couple + C. GT 16 ","","","",""
"Daily","2018","Couple + C. LE and GT 16","2","","",""
"Min 1x per week","2018","1-pers.-HH","66","0.0913035990551467","0.0711153772773384","0.111491820832955"
"Min 1x per week","2018","(Married) couple without C. ","5","","",""
"Min 1x per week","2018","Single parent ","31","0.0955385043245139","0.0636287433167728","0.127448265332255"
"Min 1x per week","2018","Couple + C. LE 16 ","62","0.0381498493347468","0.0289097917745386","0.0473899068949549"
"Min 1x per week","2018","Couple + C. GT 16 ","7","","",""
"Min 1x per week","2018","Couple + C. LE and GT 16","21","","",""
"Min 1x per month","2018","1-pers.-HH","62","0.0936980410718385","0.0732737764117318","0.114122305731945"
"Min 1x per month","2018","(Married) couple without C. ","9","","",""
"Min 1x per month","2018","Single parent ","15","","",""
"Min 1x per month","2018","Couple + C. LE 16 ","117","0.0722344225268081","0.0597472019141198","0.0847216431394964"
"Min 1x per month","2018","Couple + C. GT 16 ","2","","",""
"Min 1x per month","2018","Couple + C. LE and GT 16","37","0.0589933112441362","0.0385648628003373","0.079421759687935"
"Rarely","2018","1-pers.-HH","130","0.161467387122382","0.135677638894619","0.187257135350146"
"Rarely","2018","(Married) couple without C. ","25","","",""
"Rarely","2018","Single parent ","39","0.123585572171101","0.0878601033653715","0.159311040976831"
"Rarely","2018","Couple + C. LE 16 ","284","0.176172028289909","0.157795591780967","0.194548464798852"
"Rarely","2018","Couple + C. GT 16 ","14","","",""
"Rarely","2018","Couple + C. LE and GT 16","97","0.163952971287871","0.131852408932582","0.196053533643159"
"Never","2018","1-pers.-HH","494","0.612983305753604","0.578845634842001","0.647120976665206"
"Never","2018","(Married) couple without C. ","91","0.728672606602356","0.652530395166539","0.804814818038174"
"Never","2018","Single parent ","229","0.6903411416993","0.64015163543883","0.74053064795977"
"Never","2018","Couple + C. LE 16 ","1165","0.68218526543542","0.659725111116886","0.704645419753954"
"Never","2018","Couple + C. GT 16 ","66","0.774828327207735","0.688049713151202","0.861606941264267"
"Never","2018","Couple + C. LE and GT 16","354","0.735970310975994","0.697750004017234","0.774190617934754"
"Daily","2019","1-pers.-HH","286","0.0563610414516221","0.0499268060098166","0.0627952768934276"
"Daily","2019","(Married) couple without C. ","375","0.0373610119123217","0.0333612622261101","0.0413607615985333"
"Daily","2019","Single parent ","120","0.0504215474370502","0.0415482470799385","0.0592948477941619"
"Daily","2019","Couple + C. LE 16 ","236","0.0355320023482527","0.0311049549803053","0.0399590497162"
"Daily","2019","Couple + C. GT 16 ","168","0.0568911362128897","0.0487000649874128","0.0650822074383666"
"Daily","2019","Couple + C. LE and GT 16","141","0.0508657254491481","0.0426565350988924","0.0590749157994039"
"Min 1x per week","2019","1-pers.-HH","649","0.130082640327398","0.120697231764578","0.139468048890219"
"Min 1x per week","2019","(Married) couple without C. ","1036","0.114600330426733","0.107882107867975","0.12131855298549"
"Min 1x per week","2019","Single parent ","302","0.138301961188288","0.124302755539459","0.152301166837117"
"Min 1x per week","2019","Couple + C. LE 16 ","704","0.12202223821292","0.114194763591263","0.129849712834577"
"Min 1x per week","2019","Couple + C. GT 16 ","430","0.148648669756014","0.136068908227695","0.161228431284333"
"Min 1x per week","2019","Couple + C. LE and GT 16","351","0.132645499864746","0.119972820271391","0.145318179458101"
"Min 1x per month","2019","1-pers.-HH","499","0.0983953486225283","0.0900853707243645","0.106705326520692"
"Min 1x per month","2019","(Married) couple without C. ","780","0.0859533105311854","0.0800416802043772","0.0918649408579936"
"Min 1x per month","2019","Single parent ","254","0.0953149406201677","0.083406884528285","0.10722299671205"
"Min 1x per month","2019","Couple + C. LE 16 ","606","0.0876749039622527","0.0809113824290322","0.0944384254954732"
"Min 1x per month","2019","Couple + C. GT 16 ","283","0.0836022668582479","0.0738143895871444","0.0933901441293515"
"Min 1x per month","2019","Couple + C. LE and GT 16","260","0.0756425639672431","0.0657632459320962","0.08552188200239"
"Rarely","2019","1-pers.-HH","1005","0.211466077362475","0.200073157099003","0.222858997625948"
"Rarely","2019","(Married) couple without C. ","2078","0.248410808669588","0.239297684632402","0.257523932706774"
"Rarely","2019","Single parent ","516","0.240717071163074","0.22338035116909","0.258053791157058"
"Rarely","2019","Couple + C. LE 16 ","1520","0.25864583712368","0.248173924048263","0.269117750199098"
"Rarely","2019","Couple + C. GT 16 ","723","0.246636751758992","0.231393816806543","0.261879686711442"
"Rarely","2019","Couple + C. LE and GT 16","623","0.235270378293881","0.219422852837607","0.251117903750155"
"Never","2019","1-pers.-HH","2496","0.503694892235976","0.489745263205386","0.517644521266565"
"Never","2019","(Married) couple without C. ","4367","0.513674538460172","0.503133114079073","0.524215962841271"
"Never","2019","Single parent ","1144","0.47524447959142","0.454993374834226","0.495495584348615"
"Never","2019","Couple + C. LE 16 ","3651","0.496125018352894","0.484168151902","0.508081884803789"
"Never","2019","Couple + C. GT 16 ","1468","0.464221175413856","0.446585474240665","0.481856876587046"
"Never","2019","Couple + C. LE and GT 16","1377","0.505575832424982","0.486896262428912","0.524255402421052"
