"pli0093_h","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2019","Mecklenburg-Western Pomerania","76","0.111022659622498","0.086908315611137","0.135137003633859"
"Min 1x per week","2019","Saxony","229","0.139247938819872","0.123055239239055","0.155440638400689"
"Min 1x per week","2019","Saxony-Anhalt","82","0.05843491684235","0.0438235151199877","0.0730463185647122"
"Min 1x per week","2019","Thuringia","96","0.136301910722602","0.115004222590418","0.157599598854787"
"Min 1x per month","2019","Schleswig-Holstein","105","0.0803145989019366","0.0645930967058287","0.0960361010980445"
"Min 1x per month","2019","Hamburg","71","0.0930617328483385","0.0701196858108215","0.116003779885856"
"Min 1x per month","2019","Lower Saxony","308","0.10263710225875","0.0915456121591926","0.113728592358307"
"Min 1x per month","2019","Bremen","36","0.0951927578003359","0.0611201284077751","0.129265387192897"
"Min 1x per month","2019","North Rhine-Westphalia","567","0.0891884434213428","0.0821392921966091","0.0962375946460765"
"Min 1x per month","2019","Hesse","169","0.0722879984008302","0.0610504210364279","0.0835255757652325"
"Min 1x per month","2019","Rhineland-Palatinate,Saarland","145","0.0900450563834959","0.0763122339621404","0.103777878804851"
"Min 1x per month","2019","Baden-Württemberg","302","0.0782724477489737","0.0690379739584188","0.0875069215395285"
"Min 1x per month","2019","Bavaria","432","0.0984523666309886","0.0896703298324359","0.107234403429541"
"Min 1x per month","2019","Berlin","143","0.122371346773047","0.103544964725847","0.141197728820246"
"Min 1x per month","2019","Brandenburg","100","0.0641831173481843","0.0504252195312688","0.0779410151650999"
"Min 1x per month","2019","Mecklenburg-Western Pomerania","50","0.0747612993406342","0.0545734707523918","0.0949491279288766"
"Min 1x per month","2019","Saxony","177","0.0907191737026525","0.0772858217042117","0.104152525701093"
"Min 1x per month","2019","Saxony-Anhalt","65","0.0513552804776928","0.0376061623506245","0.0651043986047611"
"Min 1x per month","2019","Thuringia","79","0.0911979413437382","0.0733278126397407","0.109068070047736"
"Rarely","2019","Schleswig-Holstein","272","0.288417824349353","0.262211825012304","0.314623823686401"
"Rarely","2019","Hamburg","131","0.250206071940738","0.216002015301739","0.284410128579737"
"Rarely","2019","Lower Saxony","645","0.22324248080465","0.20802352684609","0.23846143476321"
"Rarely","2019","Bremen","64","0.236925488480262","0.187560956140022","0.286290020820502"
"Rarely","2019","North Rhine-Westphalia","1360","0.22611629078361","0.215770300939317","0.236462280627902"
"Rarely","2019","Hesse","469","0.244894231466433","0.226233606744899","0.263554856187967"
"Rarely","2019","Rhineland-Palatinate,Saarland","368","0.212620518217825","0.192990777846671","0.23225025858898"
"Rarely","2019","Baden-Württemberg","773","0.261731713214671","0.246619026098123","0.276844400331219"
"Rarely","2019","Bavaria","1003","0.24548518341334","0.23279890137642","0.258171465450261"
"Rarely","2019","Berlin","256","0.222176322107189","0.198294851482733","0.246057792731645"
"Rarely","2019","Brandenburg","268","0.224135413444337","0.200725789174226","0.247545037714448"
"Rarely","2019","Mecklenburg-Western Pomerania","160","0.256315839852153","0.222803381929482","0.289828297774824"
"Rarely","2019","Saxony","406","0.239454146979393","0.219494184621308","0.259414109337478"
"Rarely","2019","Saxony-Anhalt","251","0.29443639315682","0.266044501828489","0.322828284485151"
"Rarely","2019","Thuringia","217","0.164371904163961","0.141366979160867","0.187376829167055"
"Never","2019","Schleswig-Holstein","597","0.4634344744335","0.434588667093463","0.492280281773537"
"Never","2019","Hamburg","311","0.488320726219608","0.448846899832292","0.527794552606924"
"Never","2019","Lower Saxony","1475","0.507423491819335","0.48915192532185","0.525695058316819"
"Never","2019","Bremen","129","0.458410590121861","0.400562628036475","0.516258552207247"
"Never","2019","North Rhine-Westphalia","3349","0.523127026595723","0.510774004936891","0.535480048254555"
"Never","2019","Hesse","1044","0.504059397759037","0.482362946855552","0.525755848662523"
"Never","2019","Rhineland-Palatinate,Saarland","912","0.550644241211492","0.526779835188039","0.574508647234945"
"Never","2019","Baden-Württemberg","1545","0.453788667001224","0.436672221300285","0.470905112702164"
"Never","2019","Bavaria","2150","0.472832136606416","0.458115255193453","0.48754901801938"
"Never","2019","Berlin","516","0.452639511067873","0.424044876302186","0.48123414583356"
"Never","2019","Brandenburg","678","0.57639755331347","0.548658825920381","0.604136280706558"
"Never","2019","Mecklenburg-Western Pomerania","342","0.521564069065904","0.483220722086144","0.559907416045664"
"Never","2019","Saxony","861","0.481896821007622","0.458526160084328","0.505267481930916"
"Never","2019","Saxony-Anhalt","555","0.565484478847224","0.534606882505737","0.59636207518871"
"Never","2019","Thuringia","570","0.576054803963756","0.545379613184469","0.606729994743044"
