"pli0093_h","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","1990","Not Employed","(0) in school","22","","",""
"Daily","1990","Not Employed","(1a) inadequately completed","2","","",""
"Daily","1990","Not Employed","(1b) general elementary school","16","","",""
"Daily","1990","Not Employed","(1c) basic vocational qualification","20","","",""
"Daily","1990","Not Employed","(2b) intermediate general qualification","9","","",""
"Daily","1990","Not Employed","(2a) intermediate vocational","10","","",""
"Daily","1990","Not Employed","(2c_gen) general maturity certificate","10","","",""
"Daily","1990","Not Employed","(2c_voc) vocational maturity certificate","6","","",""
"Daily","1990","Not Employed","(3a) lower tertiary education","4","","",""
"Daily","1990","Not Employed","(3b) higher tertiary education","8","","",""
"Daily","1990","Employed","(0) in school","1","","",""
"Daily","1990","Employed","(1a) inadequately completed","2","","",""
"Daily","1990","Employed","(1b) general elementary school","25","","",""
"Daily","1990","Employed","(1c) basic vocational qualification","31","0.0143248734238864","0.00935614388251306","0.0192936029652597"
"Daily","1990","Employed","(2b) intermediate general qualification","14","","",""
"Daily","1990","Employed","(2a) intermediate vocational","25","","",""
"Daily","1990","Employed","(2c_gen) general maturity certificate","9","","",""
"Daily","1990","Employed","(2c_voc) vocational maturity certificate","5","","",""
"Daily","1990","Employed","(3a) lower tertiary education","13","","",""
"Daily","1990","Employed","(3b) higher tertiary education","17","","",""
"Min 1x per week","1990","Not Employed","(0) in school","32","0.244199332811205","0.174030748098504","0.314367917523905"
"Min 1x per week","1990","Not Employed","(1a) inadequately completed","3","","",""
"Min 1x per week","1990","Not Employed","(1b) general elementary school","43","0.0439367060576392","0.0310785038297067","0.0567949082855716"
"Min 1x per week","1990","Not Employed","(1c) basic vocational qualification","69","0.0678760468545885","0.0524169997989633","0.0833350939102137"
"Min 1x per week","1990","Not Employed","(2b) intermediate general qualification","20","","",""
"Min 1x per week","1990","Not Employed","(2a) intermediate vocational","30","0.0728608766925973","0.0447333970312374","0.100988356353957"
"Min 1x per week","1990","Not Employed","(2c_gen) general maturity certificate","29","","",""
"Min 1x per week","1990","Not Employed","(2c_voc) vocational maturity certificate","9","","",""
"Min 1x per week","1990","Not Employed","(3a) lower tertiary education","4","","",""
"Min 1x per week","1990","Not Employed","(3b) higher tertiary education","18","","",""
"Min 1x per week","1990","Employed","(0) in school","3","","",""
"Min 1x per week","1990","Employed","(1a) inadequately completed","9","","",""
"Min 1x per week","1990","Employed","(1b) general elementary school","54","0.0531778565644581","0.0402595379906921","0.0660961751382242"
"Min 1x per week","1990","Employed","(1c) basic vocational qualification","160","0.0804370265372181","0.0690646349737765","0.0918094181006598"
"Min 1x per week","1990","Employed","(2b) intermediate general qualification","27","","",""
"Min 1x per week","1990","Employed","(2a) intermediate vocational","131","0.136657419878297","0.1146290255681","0.158685814188495"
"Min 1x per week","1990","Employed","(2c_gen) general maturity certificate","39","0.198249521915242","0.142148223313701","0.254350820516783"
"Min 1x per week","1990","Employed","(2c_voc) vocational maturity certificate","51","0.200124027324685","0.15469840333836","0.24554965131101"
"Min 1x per week","1990","Employed","(3a) lower tertiary education","24","","",""
"Min 1x per week","1990","Employed","(3b) higher tertiary education","76","0.215453078652706","0.173951632601088","0.256954524704324"
"Min 1x per month","1990","Not Employed","(0) in school","11","","",""
"Min 1x per month","1990","Not Employed","(1a) inadequately completed","9","","",""
"Min 1x per month","1990","Not Employed","(1b) general elementary school","47","0.041921581323127","0.0293484764197126","0.0544946862265414"
"Min 1x per month","1990","Not Employed","(1c) basic vocational qualification","84","0.0792406742611607","0.0626396547948979","0.0958416937274235"
"Min 1x per month","1990","Not Employed","(2b) intermediate general qualification","20","","",""
"Min 1x per month","1990","Not Employed","(2a) intermediate vocational","54","0.161095639619938","0.121311562527128","0.200879716712748"
"Min 1x per month","1990","Not Employed","(2c_gen) general maturity certificate","27","","",""
"Min 1x per month","1990","Not Employed","(2c_voc) vocational maturity certificate","21","","",""
"Min 1x per month","1990","Not Employed","(3a) lower tertiary education","5","","",""
"Min 1x per month","1990","Not Employed","(3b) higher tertiary education","17","","",""
"Min 1x per month","1990","Employed","(0) in school","2","","",""
"Min 1x per month","1990","Employed","(1a) inadequately completed","10","","",""
"Min 1x per month","1990","Employed","(1b) general elementary school","73","0.0722163636948667","0.0573142615611539","0.0871184658285795"
"Min 1x per month","1990","Employed","(1c) basic vocational qualification","251","0.121900565924505","0.108219883167464","0.135581248681545"
"Min 1x per month","1990","Employed","(2b) intermediate general qualification","56","0.231430069780827","0.178511906073693","0.284348233487961"
"Min 1x per month","1990","Employed","(2a) intermediate vocational","155","0.167935975710172","0.143962837106704","0.191909114313639"
"Min 1x per month","1990","Employed","(2c_gen) general maturity certificate","34","0.235634895968254","0.175915218238261","0.295354573698248"
"Min 1x per month","1990","Employed","(2c_voc) vocational maturity certificate","50","0.18895339168396","0.144506621132558","0.233400162235362"
"Min 1x per month","1990","Employed","(3a) lower tertiary education","35","0.187175657534137","0.131567280083937","0.242784034984336"
"Min 1x per month","1990","Employed","(3b) higher tertiary education","77","0.202648186149678","0.162071762188744","0.243224610110612"
"Rarely","1990","Not Employed","(0) in school","37","0.267182894529113","0.194911078240117","0.339454710818108"
"Rarely","1990","Not Employed","(1a) inadequately completed","29","","",""
"Rarely","1990","Not Employed","(1b) general elementary school","168","0.173630837914495","0.149866612468783","0.197395063360207"
"Rarely","1990","Not Employed","(1c) basic vocational qualification","250","0.23465807872574","0.208612553424026","0.260703604027455"
"Rarely","1990","Not Employed","(2b) intermediate general qualification","28","","",""
"Rarely","1990","Not Employed","(2a) intermediate vocational","95","0.276976673084394","0.228547291770991","0.325406054397798"
"Rarely","1990","Not Employed","(2c_gen) general maturity certificate","38","0.257374621509126","0.186940194298419","0.327809048719833"
"Rarely","1990","Not Employed","(2c_voc) vocational maturity certificate","24","","",""
"Rarely","1990","Not Employed","(3a) lower tertiary education","17","","",""
"Rarely","1990","Not Employed","(3b) higher tertiary education","18","","",""
"Rarely","1990","Employed","(0) in school","7","","",""
"Rarely","1990","Employed","(1a) inadequately completed","67","0.200869645322431","0.161458522530217","0.240280768114644"
"Rarely","1990","Employed","(1b) general elementary school","243","0.245950611051323","0.221157545871075","0.270743676231571"
"Rarely","1990","Employed","(1c) basic vocational qualification","722","0.34706939986326","0.327163824450474","0.366974975276046"
"Rarely","1990","Employed","(2b) intermediate general qualification","69","0.311967758033468","0.253836137638583","0.370099378428352"
"Rarely","1990","Employed","(2a) intermediate vocational","355","0.391153634449248","0.359856671423618","0.422450597474879"
"Rarely","1990","Employed","(2c_gen) general maturity certificate","54","0.302336631406145","0.237709397037255","0.366963865775035"
"Rarely","1990","Employed","(2c_voc) vocational maturity certificate","100","0.333585680304295","0.280053390671817","0.387117969936773"
"Rarely","1990","Employed","(3a) lower tertiary education","69","0.37265762019106","0.303725044625408","0.441590195756713"
"Rarely","1990","Employed","(3b) higher tertiary education","134","0.375608693724976","0.326723914566585","0.424493472883368"
"Never","1990","Not Employed","(0) in school","42","0.21622964611608","0.148991012423219","0.283468279808941"
"Never","1990","Not Employed","(1a) inadequately completed","240","0.84833021726895","0.806538821714241","0.890121612823658"
"Never","1990","Not Employed","(1b) general elementary school","702","0.726739129696938","0.698781446586883","0.754696812806994"
