"pli0093_h","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"Never","2017","16-34 y.","Male","2875","0.545695017280108","0.531768064947747","0.55962196961247"
"Never","2017","16-34 y.","Female","2237","0.399210050679118","0.384994118017199","0.413425983341037"
"Never","2017","35-65 y.","Male","5110","0.585464365236019","0.574831321653861","0.596097408818177"
"Never","2017","35-65 y.","Female","4870","0.485433005477307","0.475329016121551","0.495536994833063"
"Never","2017","66 and older","Male","1462","0.594195033206685","0.574864981515949","0.61352508489742"
"Never","2017","66 and older","Female","1572","0.633344009723134","0.61470961610758","0.651978403338687"
"Daily","2018","16-34 y.","Male","35","0.0411622306982116","0.0302915489750113","0.0520329124214119"
"Daily","2018","16-34 y.","Female","18","","",""
"Daily","2018","35-65 y.","Male","17","","",""
"Daily","2018","35-65 y.","Female","5","","",""
"Daily","2018","66 and older","Male","","","",""
"Daily","2018","66 and older","Female","","","",""
"Min 1x per week","2018","16-34 y.","Male","98","0.0873763552534778","0.0719246084322186","0.102828102074737"
"Min 1x per week","2018","16-34 y.","Female","55","0.0680220450771162","0.0502495433859843","0.085794546768248"
"Min 1x per week","2018","35-65 y.","Male","39","0.0477021449994699","0.0350723940343867","0.0603318959645532"
"Min 1x per week","2018","35-65 y.","Female","27","","",""
"Min 1x per week","2018","66 and older","Male","","","",""
"Min 1x per week","2018","66 and older","Female","","","",""
"Min 1x per month","2018","16-34 y.","Male","107","0.0987277964944393","0.0824054544920556","0.115050138496823"
"Min 1x per month","2018","16-34 y.","Female","56","0.0849500868046215","0.065270081662791","0.104630091946452"
"Min 1x per month","2018","35-65 y.","Male","68","0.0563493680203257","0.0426849993047954","0.0700137367358559"
"Min 1x per month","2018","35-65 y.","Female","37","0.0426628362172075","0.0274506874026139","0.0578749850318012"
"Min 1x per month","2018","66 and older","Male","1","","",""
"Min 1x per month","2018","66 and older","Female","","","",""
"Rarely","2018","16-34 y.","Male","229","0.157742398536728","0.137797517395926","0.177687279677529"
"Rarely","2018","16-34 y.","Female","128","0.181424370488959","0.154222540635365","0.208626200342554"
"Rarely","2018","35-65 y.","Male","197","0.182317055532714","0.159437607191463","0.205196503873964"
"Rarely","2018","35-65 y.","Female","97","0.120933778069776","0.0963913316911476","0.145476224448405"
"Rarely","2018","66 and older","Male","2","","",""
"Rarely","2018","66 and older","Female","2","","",""
"Never","2018","16-34 y.","Male","814","0.614991219017143","0.588365304240152","0.641617133794135"
"Never","2018","16-34 y.","Female","514","0.641071389990367","0.607212077289498","0.674930702691236"
"Never","2018","35-65 y.","Male","773","0.692618995483292","0.665277318899247","0.719960672067336"
"Never","2018","35-65 y.","Female","512","0.771950729289926","0.7403685293328","0.803532929247053"
"Never","2018","66 and older","Male","10","","",""
"Never","2018","66 and older","Female","16","","",""
"Daily","2019","16-34 y.","Male","206","0.0560294275626511","0.0485695878655579","0.0634892672597444"
"Daily","2019","16-34 y.","Female","243","0.0694137832394286","0.061030765257222","0.0777968012216351"
"Daily","2019","35-65 y.","Male","255","0.0302605732233244","0.0265510403759757","0.0339701060706731"
"Daily","2019","35-65 y.","Female","383","0.0431460922010573","0.0388826642879602","0.0474095201141545"
"Daily","2019","66 and older","Male","136","0.0492075904333071","0.0409722025952684","0.0574429782713457"
"Daily","2019","66 and older","Female","141","0.0521551732893132","0.0436170672233129","0.0606932793553136"
"Min 1x per week","2019","16-34 y.","Male","399","0.136604385225","0.125464533394888","0.147744237055112"
"Min 1x per week","2019","16-34 y.","Female","634","0.205071730931309","0.19175443343537","0.218389028427248"
"Min 1x per week","2019","35-65 y.","Male","771","0.0948488912817097","0.088503918076828","0.101193864486591"
"Min 1x per week","2019","35-65 y.","Female","1188","0.133601003167449","0.126462137610658","0.140739868724241"
"Min 1x per week","2019","66 and older","Male","287","0.103597262208821","0.0919947808222288","0.115199743595414"
"Min 1x per week","2019","66 and older","Female","290","0.11863161814169","0.106214432111477","0.131048804171903"
"Min 1x per month","2019","16-34 y.","Male","328","0.0818111254243832","0.0729208672899423","0.090701383558824"
"Min 1x per month","2019","16-34 y.","Female","432","0.131959595583453","0.12079637026834","0.143122820898567"
"Min 1x per month","2019","35-65 y.","Male","672","0.0779232867938276","0.0721187137900677","0.0837278597975875"
"Min 1x per month","2019","35-65 y.","Female","916","0.102572893733614","0.0962066792164621","0.108939108250767"
"Min 1x per month","2019","66 and older","Male","186","0.0658956335074987","0.0564495631954374","0.0753417038195601"
"Min 1x per month","2019","66 and older","Female","213","0.0693597916499928","0.0596034045498688","0.0791161787501168"
"Rarely","2019","16-34 y.","Male","732","0.229538707441591","0.215897728047189","0.243179686835993"
"Rarely","2019","16-34 y.","Female","755","0.247892813808421","0.233650810905867","0.262134816710975"
"Rarely","2019","35-65 y.","Male","1833","0.234137511206288","0.224967623499472","0.243307398913105"
"Rarely","2019","35-65 y.","Female","2229","0.272589729652068","0.263246224445","0.281933234859137"
"Rarely","2019","66 and older","Male","554","0.20698053629213","0.191555299793315","0.222405772790944"
"Rarely","2019","66 and older","Female","540","0.206565587273638","0.19101922693927","0.222111947608005"
"Never","2019","16-34 y.","Male","1986","0.496016354346375","0.479798313330382","0.512234395362367"
"Never","2019","16-34 y.","Female","1467","0.345662076437389","0.329975573136182","0.361348579738596"
"Never","2019","35-65 y.","Male","4661","0.56282973749485","0.552088187770262","0.573571287219438"
"Never","2019","35-65 y.","Female","4009","0.44809028124581","0.437655528655587","0.458525033836034"
"Never","2019","66 and older","Male","1487","0.574318977558243","0.555493591891083","0.593144363225402"
"Never","2019","66 and older","Female","1421","0.553287829645366","0.534196609824581","0.572379049466152"
