"plh0108","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"Important","2008","66 and older","Urban Area","869","0.275290201305054","0.258828078701003","0.291752323909105"
"Important","2008","66 and older","Rural Area","538","0.362214420205106","0.337458217731268","0.386970622678944"
"Less important","2008","16-34 y.","Urban Area","1219","0.427348028572484","0.409324697510375","0.445371359634594"
"Less important","2008","16-34 y.","Rural Area","593","0.383445028157982","0.358529885076986","0.408360171238978"
"Less important","2008","35-65 y.","Urban Area","2243","0.343989942057262","0.332898068943103","0.355081815171422"
"Less important","2008","35-65 y.","Rural Area","953","0.278631099030345","0.263996226023915","0.293265972036775"
"Less important","2008","66 and older","Urban Area","537","0.205496803036052","0.190604606882613","0.220388999189491"
"Less important","2008","66 and older","Rural Area","237","0.172114285216701","0.152671545451359","0.191557024982043"
"Quite unimportant","2008","16-34 y.","Urban Area","311","0.114217656167015","0.102629109894673","0.125806202439357"
"Quite unimportant","2008","16-34 y.","Rural Area","142","0.0962154094173024","0.0811048441776697","0.111325974656935"
"Quite unimportant","2008","35-65 y.","Urban Area","1056","0.179467041970455","0.170506853621973","0.188427230318937"
"Quite unimportant","2008","35-65 y.","Rural Area","391","0.127549675779241","0.116660237186698","0.138439114371784"
"Quite unimportant","2008","66 and older","Urban Area","772","0.309746833111256","0.29270501091699","0.326788655305523"
"Quite unimportant","2008","66 and older","Rural Area","314","0.252879625045919","0.230491587853686","0.275267662238153"
"Very important","2009","16-34 y.","Urban Area","","","",""
"Very important","2009","16-34 y.","Rural Area","","","",""
"Very important","2009","35-65 y.","Urban Area","","","",""
"Very important","2009","35-65 y.","Rural Area","","","",""
"Very important","2009","66 and older","Urban Area","","","",""
"Very important","2009","66 and older","Rural Area","","","",""
"Important","2009","16-34 y.","Urban Area","","","",""
"Important","2009","16-34 y.","Rural Area","","","",""
"Important","2009","35-65 y.","Urban Area","","","",""
"Important","2009","35-65 y.","Rural Area","","","",""
"Important","2009","66 and older","Urban Area","","","",""
"Important","2009","66 and older","Rural Area","","","",""
"Less important","2009","16-34 y.","Urban Area","","","",""
"Less important","2009","16-34 y.","Rural Area","","","",""
"Less important","2009","35-65 y.","Urban Area","","","",""
"Less important","2009","35-65 y.","Rural Area","","","",""
"Less important","2009","66 and older","Urban Area","","","",""
"Less important","2009","66 and older","Rural Area","","","",""
"Quite unimportant","2009","16-34 y.","Urban Area","","","",""
"Quite unimportant","2009","16-34 y.","Rural Area","","","",""
"Quite unimportant","2009","35-65 y.","Urban Area","","","",""
"Quite unimportant","2009","35-65 y.","Rural Area","","","",""
"Quite unimportant","2009","66 and older","Urban Area","","","",""
"Quite unimportant","2009","66 and older","Rural Area","","","",""
"Very important","2010","16-34 y.","Urban Area","487","0.25098358608266","0.231523665117521","0.270443507047798"
"Very important","2010","16-34 y.","Rural Area","257","0.223431357418999","0.198554115678409","0.248308599159588"
"Very important","2010","35-65 y.","Urban Area","548","0.200674216255528","0.185918422645825","0.215430009865232"
"Very important","2010","35-65 y.","Rural Area","359","0.232634236758003","0.211115905628559","0.254152567887448"
"Very important","2010","66 and older","Urban Area","","","",""
"Very important","2010","66 and older","Rural Area","1","","",""
"Important","2010","16-34 y.","Urban Area","664","0.356701779132653","0.335202120843439","0.378201437421867"
"Important","2010","16-34 y.","Rural Area","421","0.381047997163656","0.352043952362064","0.410052041965247"
"Important","2010","35-65 y.","Urban Area","1000","0.335824818392819","0.318424684541317","0.353224952244322"
"Important","2010","35-65 y.","Rural Area","570","0.386701441869664","0.361899000636498","0.411503883102831"
"Important","2010","66 and older","Urban Area","4","","",""
"Important","2010","66 and older","Rural Area","2","","",""
"Less important","2010","16-34 y.","Urban Area","597","0.309547342310269","0.288798052475845","0.330296632144692"
"Less important","2010","16-34 y.","Rural Area","313","0.313201315768716","0.28550214577961","0.340900485757822"
"Less important","2010","35-65 y.","Urban Area","950","0.337126189071694","0.319709461874335","0.354542916269054"
"Less important","2010","35-65 y.","Rural Area","411","0.284145088337619","0.261175503640314","0.307114673034923"
"Less important","2010","66 and older","Urban Area","2","","",""
"Less important","2010","66 and older","Rural Area","2","","",""
"Quite unimportant","2010","16-34 y.","Urban Area","159","0.0827672924744186","0.0704009324747133","0.095133652474124"
"Quite unimportant","2010","16-34 y.","Rural Area","86","0.08231932964863","0.0659044786852669","0.0987341806119932"
"Quite unimportant","2010","35-65 y.","Urban Area","332","0.126374776279958","0.11413290931847","0.138616643241447"
"Quite unimportant","2010","35-65 y.","Rural Area","141","0.0965192330347136","0.0814796100717864","0.111558855997641"
"Quite unimportant","2010","66 and older","Urban Area","1","","",""
"Quite unimportant","2010","66 and older","Rural Area","2","","",""
"Very important","2011","16-34 y.","Urban Area","","","",""
"Very important","2011","16-34 y.","Rural Area","","","",""
"Very important","2011","35-65 y.","Urban Area","","","",""
"Very important","2011","35-65 y.","Rural Area","","","",""
"Very important","2011","66 and older","Urban Area","","","",""
"Very important","2011","66 and older","Rural Area","","","",""
"Important","2011","16-34 y.","Urban Area","","","",""
"Important","2011","16-34 y.","Rural Area","","","",""
"Important","2011","35-65 y.","Urban Area","","","",""
"Important","2011","35-65 y.","Rural Area","","","",""
"Important","2011","66 and older","Urban Area","","","",""
"Important","2011","66 and older","Rural Area","","","",""
"Less important","2011","16-34 y.","Urban Area","","","",""
"Less important","2011","16-34 y.","Rural Area","","","",""
"Less important","2011","35-65 y.","Urban Area","","","",""
"Less important","2011","35-65 y.","Rural Area","","","",""
"Less important","2011","66 and older","Urban Area","","","",""
"Less important","2011","66 and older","Rural Area","","","",""
"Quite unimportant","2011","16-34 y.","Urban Area","","","",""
"Quite unimportant","2011","16-34 y.","Rural Area","","","",""
"Quite unimportant","2011","35-65 y.","Urban Area","","","",""
"Quite unimportant","2011","35-65 y.","Rural Area","","","",""
"Quite unimportant","2011","66 and older","Urban Area","","","",""
"Quite unimportant","2011","66 and older","Rural Area","","","",""
"Very important","2012","16-34 y.","Urban Area","790","0.185866272044475","0.17401974060258","0.19771280348637"
"Very important","2012","16-34 y.","Rural Area","502","0.221481749274362","0.204122233032346","0.238841265516378"
"Very important","2012","35-65 y.","Urban Area","1776","0.158050469465949","0.150954825392931","0.165146113538967"
"Very important","2012","35-65 y.","Rural Area","1391","0.217088381173532","0.206572405426786","0.227604356920278"
"Very important","2012","66 and older","Urban Area","658","0.185516877959121","0.172338024578816","0.198695731339425"
"Very important","2012","66 and older","Rural Area","448","0.227093644670885","0.207882875808608","0.246304413533162"
"Important","2012","16-34 y.","Urban Area","1301","0.301652124380591","0.287674539250166","0.315629709511017"
"Important","2012","16-34 y.","Rural Area","750","0.327723883667651","0.308101031381964","0.347346735953339"
"Important","2012","35-65 y.","Urban Area","3488","0.329237300777611","0.3200963816625","0.338378219892722"
"Important","2012","35-65 y.","Rural Area","2251","0.371941355655388","0.35961279857782","0.384269912732957"
"Important","2012","66 and older","Urban Area","1115","0.324770475356432","0.30889382609872","0.340647124614145"
"Important","2012","66 and older","Rural Area","677","0.363720356389345","0.341661314982865","0.385779397795826"
"Less important","2012","16-34 y.","Urban Area","1588","0.387855820663077","0.373016806047194","0.40269483527896"
"Less important","2012","16-34 y.","Rural Area","755","0.3391613415042","0.319369548524701","0.358953134483699"
"Less important","2012","35-65 y.","Urban Area","3267","0.32546073449125","0.316346843795247","0.334574625187254"
"Less important","2012","35-65 y.","Rural Area","1544","0.264672680889142","0.25341964185157","0.275925719926715"
"Less important","2012","66 and older","Urban Area","669","0.202937539931683","0.18930200307539","0.216573076787976"
"Less important","2012","66 and older","Rural Area","308","0.185936971648417","0.168097141728907","0.203776801567927"
"Quite unimportant","2012","16-34 y.","Urban Area","463","0.124625782911856","0.114567036277656","0.134684529546056"
"Quite unimportant","2012","16-34 y.","Rural Area","191","0.111633025553787","0.0984678456790066","0.124798205428567"
"Quite unimportant","2012","35-65 y.","Urban Area","1622","0.187251495265189","0.179663245193166","0.194839745337213"
"Quite unimportant","2012","35-65 y.","Rural Area","718","0.146297582281937","0.137282976344759","0.155312188219115"
"Quite unimportant","2012","66 and older","Urban Area","900","0.286775106752764","0.271442046593517","0.302108166912011"
"Quite unimportant","2012","66 and older","Rural Area","394","0.223249027291353","0.204154253936134","0.242343800646572"
"Very important","2013","16-34 y.","Urban Area","","","",""
"Very important","2013","16-34 y.","Rural Area","","","",""
"Very important","2013","35-65 y.","Urban Area","","","",""
"Very important","2013","35-65 y.","Rural Area","","","",""
"Very important","2013","66 and older","Urban Area","","","",""
"Very important","2013","66 and older","Rural Area","","","",""
"Important","2013","16-34 y.","Urban Area","","","",""
"Important","2013","16-34 y.","Rural Area","","","",""
"Important","2013","35-65 y.","Urban Area","","","",""
"Important","2013","35-65 y.","Rural Area","","","",""
"Important","2013","66 and older","Urban Area","","","",""
"Important","2013","66 and older","Rural Area","","","",""
"Less important","2013","16-34 y.","Urban Area","","","",""
"Less important","2013","16-34 y.","Rural Area","","","",""
"Less important","2013","35-65 y.","Urban Area","","","",""
"Less important","2013","35-65 y.","Rural Area","","","",""
"Less important","2013","66 and older","Urban Area","","","",""
"Less important","2013","66 and older","Rural Area","","","",""
"Quite unimportant","2013","16-34 y.","Urban Area","","","",""
"Quite unimportant","2013","16-34 y.","Rural Area","","","",""
"Quite unimportant","2013","35-65 y.","Urban Area","","","",""
"Quite unimportant","2013","35-65 y.","Rural Area","","","",""
"Quite unimportant","2013","66 and older","Urban Area","","","",""
"Quite unimportant","2013","66 and older","Rural Area","","","",""
"Very important","2014","16-34 y.","Urban Area","","","",""
"Very important","2014","16-34 y.","Rural Area","","","",""
"Very important","2014","35-65 y.","Urban Area","","","",""
"Very important","2014","35-65 y.","Rural Area","","","",""
"Very important","2014","66 and older","Urban Area","","","",""
"Very important","2014","66 and older","Rural Area","","","",""
"Important","2014","16-34 y.","Urban Area","","","",""
"Important","2014","16-34 y.","Rural Area","","","",""
"Important","2014","35-65 y.","Urban Area","","","",""
"Important","2014","35-65 y.","Rural Area","","","",""
"Important","2014","66 and older","Urban Area","","","",""
"Important","2014","66 and older","Rural Area","","","",""
"Less important","2014","16-34 y.","Urban Area","","","",""
"Less important","2014","16-34 y.","Rural Area","","","",""
"Less important","2014","35-65 y.","Urban Area","","","",""
"Less important","2014","35-65 y.","Rural Area","","","",""
"Less important","2014","66 and older","Urban Area","","","",""
"Less important","2014","66 and older","Rural Area","","","",""
"Quite unimportant","2014","16-34 y.","Urban Area","","","",""
"Quite unimportant","2014","16-34 y.","Rural Area","","","",""
"Quite unimportant","2014","35-65 y.","Urban Area","","","",""
"Quite unimportant","2014","35-65 y.","Rural Area","","","",""
"Quite unimportant","2014","66 and older","Urban Area","","","",""
"Quite unimportant","2014","66 and older","Rural Area","","","",""
"Very important","2015","16-34 y.","Urban Area","","","",""
"Very important","2015","16-34 y.","Rural Area","","","",""
"Very important","2015","35-65 y.","Urban Area","","","",""
"Very important","2015","35-65 y.","Rural Area","","","",""
"Very important","2015","66 and older","Urban Area","","","",""
"Very important","2015","66 and older","Rural Area","","","",""
"Important","2015","16-34 y.","Urban Area","","","",""
"Important","2015","16-34 y.","Rural Area","","","",""
"Important","2015","35-65 y.","Urban Area","","","",""
"Important","2015","35-65 y.","Rural Area","","","",""
"Important","2015","66 and older","Urban Area","","","",""
"Important","2015","66 and older","Rural Area","","","",""
"Less important","2015","16-34 y.","Urban Area","","","",""
"Less important","2015","16-34 y.","Rural Area","","","",""
"Less important","2015","35-65 y.","Urban Area","","","",""
"Less important","2015","35-65 y.","Rural Area","","","",""
"Less important","2015","66 and older","Urban Area","","","",""
"Less important","2015","66 and older","Rural Area","","","",""
"Quite unimportant","2015","16-34 y.","Urban Area","","","",""
"Quite unimportant","2015","16-34 y.","Rural Area","","","",""
"Quite unimportant","2015","35-65 y.","Urban Area","","","",""
"Quite unimportant","2015","35-65 y.","Rural Area","","","",""
"Quite unimportant","2015","66 and older","Urban Area","","","",""
"Quite unimportant","2015","66 and older","Rural Area","","","",""
"Very important","2016","16-34 y.","Urban Area","834","0.185351070191221","0.173161848351004","0.197540292031439"
"Very important","2016","16-34 y.","Rural Area","469","0.239709977816202","0.21970279743741","0.259717158194993"
"Very important","2016","35-65 y.","Urban Area","1694","0.17541850189292","0.167560184089404","0.183276819696436"
"Very important","2016","35-65 y.","Rural Area","1151","0.217509029244637","0.205963684708538","0.229054373780735"
"Very important","2016","66 and older","Urban Area","563","0.190887478375489","0.176845439250644","0.204929517500335"
"Very important","2016","66 and older","Rural Area","394","0.225088075336142","0.205281628448529","0.244894522223756"
"Important","2016","16-34 y.","Urban Area","1299","0.318709230250356","0.304092280304604","0.333326180196108"
"Important","2016","16-34 y.","Rural Area","630","0.321949338891114","0.300052671225245","0.343846006556982"
"Important","2016","35-65 y.","Urban Area","3047","0.328660439756831","0.31895489464651","0.338365984867152"
"Important","2016","35-65 y.","Rural Area","1906","0.36733461935072","0.353843544539109","0.380825694162332"
"Important","2016","66 and older","Urban Area","1022","0.334042014423666","0.317189645433309","0.350894383414023"
"Important","2016","66 and older","Rural Area","651","0.378090824018722","0.355094114000492","0.401087534036953"
"Less important","2016","16-34 y.","Urban Area","1402","0.388466522666375","0.373177486643756","0.403755558688993"
"Less important","2016","16-34 y.","Rural Area","538","0.347867214601537","0.325545479320002","0.370188949883072"
"Less important","2016","35-65 y.","Urban Area","2759","0.309496089309697","0.299944277645065","0.319047900974328"
"Less important","2016","35-65 y.","Rural Area","1224","0.258691450511036","0.246436286506338","0.270946614515735"
"Less important","2016","66 and older","Urban Area","628","0.203895400449862","0.189499932791507","0.218290868108217"
"Less important","2016","66 and older","Rural Area","309","0.187828674370234","0.169305776562219","0.206351572178249"
"Quite unimportant","2016","16-34 y.","Urban Area","369","0.107473176892048","0.0977579294053888","0.117188424378708"
"Quite unimportant","2016","16-34 y.","Rural Area","112","0.0904734686911477","0.0770296857167605","0.103917251665535"
"Quite unimportant","2016","35-65 y.","Urban Area","1498","0.186424969040552","0.178378118367366","0.194471819713739"
"Quite unimportant","2016","35-65 y.","Rural Area","624","0.156464900893607","0.146297999091766","0.166631802695447"
"Quite unimportant","2016","66 and older","Urban Area","796","0.271175106750983","0.255290608327482","0.287059605174485"
"Quite unimportant","2016","66 and older","Rural Area","354","0.208992426274901","0.189710085550953","0.228274766998849"
