"plh0108","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Berlin","Not Working","6","","","","2"
"Important","1990","Brandenburg","Full Time","","","","","2"
"Important","1990","Brandenburg","Part Time","","","","","2"
"Important","1990","Brandenburg","Not Working","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","Full Time","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","Part Time","","","","","2"
"Important","1990","Berlin","Full Time","14","","","","2"
"Important","1990","Berlin","Part Time","7","","","","2"
"Less important","1990","Schleswig-Holstein","Not Working","25","","","","3"
"Less important","1990","Lower Saxony","Not Working","71","0.212750126672131","0.16762735555025","0.257872897794012","3"
"Less important","1990","Hamburg","Full Time","33","0.610131233710863","0.481235780731801","0.739026686689925","3"
"Less important","1990","Lower Saxony","Part Time","50","0.307278665106556","0.235339559671705","0.379217770541407","3"
"Less important","1990","Mecklenburg-Western Pomerania","Not Working","","","","","3"
"Less important","1990","Saxony","Full Time","","","","","3"
"Less important","1990","Saxony","Part Time","","","","","3"
"Less important","1990","Schleswig-Holstein","Full Time","38","0.379386666830206","0.284754455868728","0.474018877791685","3"
"Less important","1990","Schleswig-Holstein","Part Time","26","","","","3"
"Less important","1990","Saxony-Anhalt","Not Working","","","","","3"
"Less important","1990","Brandenburg","Not Working","","","","","3"
"Less important","1990","Lower Saxony","Full Time","121","0.32744249929733","0.27949605392515","0.375388944669511","3"
"Less important","1990","Thuringia","Not Working","","","","","3"
"Less important","1990","Bremen","Full Time","7","","","","3"
"Less important","1990","Saxony-Anhalt","Part Time","","","","","3"
"Less important","1990","Hamburg","Part Time","8","","","","3"
"Less important","1990","Hamburg","Not Working","18","","","","3"
"Less important","1990","Bremen","Part Time","2","","","","3"
"Less important","1990","Bremen","Not Working","8","","","","3"
"Less important","1990","North Rhine-Westphalia","Full Time","316","0.386872263600402","0.354014640285811","0.419729886914992","3"
"Less important","1990","North Rhine-Westphalia","Part Time","116","0.346916745855983","0.295792974920594","0.398040516791372","3"
"Less important","1990","North Rhine-Westphalia","Not Working","237","0.311525386274169","0.278336859153202","0.344713913395137","3"
"Less important","1990","Hesse","Full Time","99","0.34007011376636","0.284778830643397","0.395361396889322","3"
"Less important","1990","Bavaria","Not Working","93","0.208866403964919","0.169897413174057","0.24783539475578","3"
"Less important","1990","Berlin","Not Working","28","","","","3"
"Less important","1990","Brandenburg","Full Time","","","","","3"
"Less important","1990","Brandenburg","Part Time","","","","","3"
"Less important","1990","Mecklenburg-Western Pomerania","Full Time","","","","","3"
"Less important","1990","Mecklenburg-Western Pomerania","Part Time","","","","","3"
"Less important","1990","Saxony-Anhalt","Full Time","","","","","3"
"Less important","1990","Thuringia","Full Time","","","","","3"
"Less important","1990","Thuringia","Part Time","","","","","3"
"Less important","1990","Saxony","Not Working","","","","","3"
"Less important","1990","Hesse","Part Time","60","0.436667186964586","0.353616044503393","0.519718329425779","3"
"Less important","1990","Hesse","Not Working","55","0.225378015334598","0.173480196953803","0.277275833715392","3"
"Less important","1990","Rhineland-Palatinate,Saarland","Full Time","45","0.206176728142386","0.154561978568215","0.257791477716558","3"
"Less important","1990","Rhineland-Palatinate,Saarland","Part Time","20","","","","3"
"Less important","1990","Rhineland-Palatinate,Saarland","Not Working","41","0.186017491995379","0.136160670138999","0.23587431385176","3"
"Less important","1990","Baden-Württemberg","Not Working","91","0.264416766016286","0.219418548210651","0.30941498382192","3"
"Less important","1990","Bavaria","Full Time","200","0.336444416377004","0.298763197866256","0.374125634887752","3"
"Less important","1990","Bavaria","Part Time","79","0.322487868195792","0.26466142783929","0.380314308552293","3"
"Less important","1990","Berlin","Full Time","64","0.598612989616071","0.5090241531885","0.688201826043641","3"
"Less important","1990","Berlin","Part Time","26","","","","3"
"Less important","1990","Baden-Württemberg","Full Time","157","0.291616183228796","0.253700518144246","0.329531848313346","3"
"Less important","1990","Baden-Württemberg","Part Time","78","0.346909865356912","0.285923177290592","0.407896553423232","3"
"Quite unimportant","1990","Schleswig-Holstein","Not Working","23","","","","4"
"Quite unimportant","1990","Hamburg","Not Working","16","","","","4"
"Quite unimportant","1990","Schleswig-Holstein","Full Time","11","","","","4"
"Quite unimportant","1990","Schleswig-Holstein","Part Time","3","","","","4"
"Quite unimportant","1990","Hamburg","Full Time","10","","","","4"
"Quite unimportant","1990","Hamburg","Part Time","8","","","","4"
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Full Time","18","","","","4"
"Quite unimportant","1990","Hesse","Full Time","28","","","","4"
"Quite unimportant","1990","Hesse","Part Time","10","","","","4"
"Quite unimportant","1990","Hesse","Not Working","52","0.250082459207801","0.196293048155924","0.303871870259678","4"
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Not Working","42","0.230670710584911","0.176695726553278","0.284645694616544","4"
"Quite unimportant","1990","Baden-Württemberg","Full Time","40","0.0839430284537267","0.0608100202974932","0.10707603660996","4"
"Quite unimportant","1990","Baden-Württemberg","Part Time","20","","","","4"
"Quite unimportant","1990","Baden-Württemberg","Not Working","56","0.189351960339528","0.149377189830396","0.22932673084866","4"
"Quite unimportant","1990","Bavaria","Full Time","59","0.109699250577643","0.0847762790400739","0.134622222115212","4"
"Quite unimportant","1990","Bavaria","Part Time","24","","","","4"
"Quite unimportant","1990","Bavaria","Not Working","88","0.271078239463858","0.228464687437151","0.313691791490565","4"
"Quite unimportant","1990","Berlin","Full Time","32","0.261137636790148","0.180856099892643","0.341419173687653","4"
"Quite unimportant","1990","Brandenburg","Full Time","","","","","4"
"Quite unimportant","1990","Brandenburg","Part Time","","","","","4"
"Quite unimportant","1990","Berlin","Part Time","11","","","","4"
"Quite unimportant","1990","Berlin","Not Working","35","0.511913343872195","0.397247689609944","0.626578998134445","4"
"Quite unimportant","1990","Lower Saxony","Full Time","38","0.113599809745035","0.081178697930203","0.146020921559867","4"
"Quite unimportant","1990","Lower Saxony","Part Time","27","","","","4"
"Quite unimportant","1990","Lower Saxony","Not Working","64","0.246963438479607","0.199415804306018","0.294511072653196","4"
"Quite unimportant","1990","Bremen","Full Time","7","","","","4"
"Quite unimportant","1990","Bremen","Part Time","4","","","","4"
"Quite unimportant","1990","Bremen","Not Working","21","","","","4"
"Quite unimportant","1990","North Rhine-Westphalia","Full Time","89","0.117013756461935","0.0953281137931318","0.138699399130739","4"
"Quite unimportant","1990","North Rhine-Westphalia","Part Time","42","0.154857123054604","0.116001253243648","0.19371299286556","4"
"Quite unimportant","1990","North Rhine-Westphalia","Not Working","167","0.268006692587369","0.23626546881082","0.299747916363919","4"
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Part Time","9","","","","4"
"Quite unimportant","1990","Brandenburg","Not Working","","","","","4"
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Full Time","","","","","4"
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Part Time","","","","","4"
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Not Working","","","","","4"
"Quite unimportant","1990","Saxony","Full Time","","","","","4"
"Quite unimportant","1990","Saxony","Part Time","","","","","4"
"Quite unimportant","1990","Saxony","Not Working","","","","","4"
"Quite unimportant","1990","Saxony-Anhalt","Full Time","","","","","4"
"Quite unimportant","1990","Saxony-Anhalt","Part Time","","","","","4"
"Quite unimportant","1990","Saxony-Anhalt","Not Working","","","","","4"
"Quite unimportant","1990","Thuringia","Full Time","","","","","4"
"Quite unimportant","1990","Thuringia","Part Time","","","","","4"
"Quite unimportant","1990","Thuringia","Not Working","","","","","4"
"Very important","1990","Schleswig-Holstein","Full Time","20","","","","1"
"Very important","1990","Schleswig-Holstein","Part Time","10","","","","1"
"Very important","1990","Schleswig-Holstein","Not Working","23","","","","1"
"Very important","1990","Hamburg","Full Time","2","","","","1"
"Very important","1990","Hamburg","Part Time","3","","","","1"
"Very important","1990","Hamburg","Not Working","3","","","","1"
"Very important","1990","Lower Saxony","Full Time","85","0.223082097369545","0.180547325710271","0.265616869028819","1"
"Very important","1990","Lower Saxony","Part Time","23","","","","1"
"Very important","1990","Lower Saxony","Not Working","92","0.288070609783223","0.238139354241121","0.338001865325324","1"
"Very important","1990","Bremen","Full Time","7","","","","1"
"Very important","1990","Bremen","Part Time","1","","","","1"
"Very important","1990","Bremen","Not Working","14","","","","1"
"Very important","1990","North Rhine-Westphalia","Full Time","162","0.188164290072261","0.161796147022539","0.214532433121983","1"
"Very important","1990","North Rhine-Westphalia","Part Time","62","0.164981685179603","0.125116678379756","0.204846691979451","1"
"Very important","1990","North Rhine-Westphalia","Not Working","119","0.139862058831199","0.115006055234034","0.164718062428364","1"
"Very important","1990","Hesse","Full Time","61","0.208729598970565","0.161296880422024","0.256162317519106","1"
"Very important","1990","Hesse","Part Time","21","","","","1"
"Very important","1990","Hesse","Not Working","58","0.202461072568901","0.152550203843271","0.252371941294531","1"
"Very important","1990","Rhineland-Palatinate,Saarland","Full Time","59","0.222647277335882","0.169569852267757","0.275724702404006","1"
"Very important","1990","Rhineland-Palatinate,Saarland","Part Time","20","","","","1"
"Very important","1990","Rhineland-Palatinate,Saarland","Not Working","63","0.246385403093182","0.191174824224819","0.301595981961545","1"
"Very important","1990","Baden-Württemberg","Full Time","164","0.281886786279322","0.244353864788462","0.319419707770181","1"
"Very important","1990","Baden-Württemberg","Part Time","53","0.212447107944822","0.160038160294442","0.264856055595201","1"
"Very important","1990","Baden-Württemberg","Not Working","113","0.289481281362164","0.243207721324075","0.335754841400253","1"
"Very important","1990","Bavaria","Full Time","144","0.231153331775156","0.197533187805243","0.264773475745069","1"
"Very important","1990","Bavaria","Part Time","62","0.230701295365187","0.178583774686653","0.282818816043722","1"
"Very important","1990","Bavaria","Not Working","106","0.233621590843802","0.193057843488085","0.274185338199518","1"
"Very important","1990","Berlin","Full Time","5","","","","1"
"Very important","1990","Berlin","Part Time","2","","","","1"
"Very important","1990","Berlin","Not Working","4","","","","1"
"Very important","1990","Brandenburg","Full Time","","","","","1"
"Very important","1990","Brandenburg","Part Time","","","","","1"
"Very important","1990","Brandenburg","Not Working","","","","","1"
"Very important","1990","Mecklenburg-Western Pomerania","Full Time","","","","","1"
"Very important","1990","Mecklenburg-Western Pomerania","Part Time","","","","","1"
"Very important","1990","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Very important","1990","Saxony","Full Time","","","","","1"
"Very important","1990","Saxony","Part Time","","","","","1"
"Very important","1990","Saxony","Not Working","","","","","1"
"Very important","1990","Saxony-Anhalt","Full Time","","","","","1"
"Very important","1990","Saxony-Anhalt","Part Time","","","","","1"
"Very important","1990","Saxony-Anhalt","Not Working","","","","","1"
"Very important","1990","Thuringia","Full Time","","","","","1"
"Very important","1990","Thuringia","Part Time","","","","","1"
"Very important","1990","Thuringia","Not Working","","","","","1"
"Important","1991","Schleswig-Holstein","Part Time","","","","","2"
"Important","1991","Schleswig-Holstein","Full Time","","","","","2"
"Important","1991","Lower Saxony","Full Time","","","","","2"
"Important","1991","Hamburg","Full Time","","","","","2"
"Important","1991","Schleswig-Holstein","Not Working","","","","","2"
"Important","1991","Hamburg","Not Working","","","","","2"
"Important","1991","Lower Saxony","Not Working","","","","","2"
"Important","1991","Bremen","Full Time","","","","","2"
"Important","1991","Hamburg","Part Time","","","","","2"
"Important","1991","Thuringia","Not Working","","","","","2"
"Important","1991","Lower Saxony","Part Time","","","","","2"
"Important","1991","Bremen","Part Time","","","","","2"
"Important","1991","Bremen","Not Working","","","","","2"
"Important","1991","North Rhine-Westphalia","Full Time","","","","","2"
"Important","1991","Hesse","Not Working","","","","","2"
"Important","1991","Rhineland-Palatinate,Saarland","Full Time","","","","","2"
"Important","1991","Rhineland-Palatinate,Saarland","Not Working","","","","","2"
"Important","1991","Baden-Württemberg","Full Time","","","","","2"
"Important","1991","Baden-Württemberg","Part Time","","","","","2"
"Important","1991","Saxony","Not Working","","","","","2"
"Important","1991","Saxony-Anhalt","Full Time","","","","","2"
"Important","1991","Saxony-Anhalt","Part Time","","","","","2"
"Important","1991","Saxony-Anhalt","Not Working","","","","","2"
"Important","1991","Thuringia","Full Time","","","","","2"
"Important","1991","Thuringia","Part Time","","","","","2"
"Important","1991","North Rhine-Westphalia","Part Time","","","","","2"
"Important","1991","North Rhine-Westphalia","Not Working","","","","","2"
"Important","1991","Hesse","Full Time","","","","","2"
"Important","1991","Hesse","Part Time","","","","","2"
"Important","1991","Rhineland-Palatinate,Saarland","Part Time","","","","","2"
"Important","1991","Baden-Württemberg","Not Working","","","","","2"
"Important","1991","Bavaria","Part Time","","","","","2"
"Important","1991","Bavaria","Not Working","","","","","2"
"Important","1991","Berlin","Not Working","","","","","2"
"Important","1991","Brandenburg","Not Working","","","","","2"
"Important","1991","Mecklenburg-Western Pomerania","Full Time","","","","","2"
"Important","1991","Mecklenburg-Western Pomerania","Part Time","","","","","2"
"Important","1991","Mecklenburg-Western Pomerania","Not Working","","","","","2"
"Important","1991","Saxony","Full Time","","","","","2"
"Important","1991","Saxony","Part Time","","","","","2"
"Important","1991","Bavaria","Full Time","","","","","2"
"Important","1991","Berlin","Full Time","","","","","2"
"Important","1991","Berlin","Part Time","","","","","2"
"Important","1991","Brandenburg","Full Time","","","","","2"
"Important","1991","Brandenburg","Part Time","","","","","2"
"Less important","1991","Schleswig-Holstein","Part Time","","","","","3"
"Less important","1991","Mecklenburg-Western Pomerania","Not Working","","","","","3"
"Less important","1991","Schleswig-Holstein","Full Time","","","","","3"
"Less important","1991","Hamburg","Full Time","","","","","3"
"Less important","1991","Hamburg","Part Time","","","","","3"
"Less important","1991","Lower Saxony","Not Working","","","","","3"
"Less important","1991","Bremen","Not Working","","","","","3"
"Less important","1991","Schleswig-Holstein","Not Working","","","","","3"
"Less important","1991","North Rhine-Westphalia","Full Time","","","","","3"
"Less important","1991","Berlin","Not Working","","","","","3"
"Less important","1991","Brandenburg","Not Working","","","","","3"
"Less important","1991","Mecklenburg-Western Pomerania","Full Time","","","","","3"
"Less important","1991","Mecklenburg-Western Pomerania","Part Time","","","","","3"
"Less important","1991","Saxony","Part Time","","","","","3"
"Less important","1991","Hamburg","Not Working","","","","","3"
"Less important","1991","Lower Saxony","Full Time","","","","","3"
"Less important","1991","Lower Saxony","Part Time","","","","","3"
"Less important","1991","Saxony","Full Time","","","","","3"
"Less important","1991","Bremen","Part Time","","","","","3"
"Less important","1991","Saxony-Anhalt","Part Time","","","","","3"
"Less important","1991","Saxony-Anhalt","Not Working","","","","","3"
"Less important","1991","Thuringia","Part Time","","","","","3"
"Less important","1991","Thuringia","Not Working","","","","","3"
"Less important","1991","Bremen","Full Time","","","","","3"
"Less important","1991","Thuringia","Full Time","","","","","3"
"Less important","1991","North Rhine-Westphalia","Part Time","","","","","3"
"Less important","1991","North Rhine-Westphalia","Not Working","","","","","3"
"Less important","1991","Hesse","Full Time","","","","","3"
"Less important","1991","Hesse","Part Time","","","","","3"
"Less important","1991","Hesse","Not Working","","","","","3"
"Less important","1991","Rhineland-Palatinate,Saarland","Full Time","","","","","3"
"Less important","1991","Baden-Württemberg","Not Working","","","","","3"
"Less important","1991","Bavaria","Not Working","","","","","3"
"Less important","1991","Berlin","Full Time","","","","","3"
"Less important","1991","Berlin","Part Time","","","","","3"
"Less important","1991","Brandenburg","Full Time","","","","","3"
"Less important","1991","Brandenburg","Part Time","","","","","3"
"Less important","1991","Saxony","Not Working","","","","","3"
"Less important","1991","Saxony-Anhalt","Full Time","","","","","3"
"Less important","1991","Rhineland-Palatinate,Saarland","Part Time","","","","","3"
"Less important","1991","Rhineland-Palatinate,Saarland","Not Working","","","","","3"
"Less important","1991","Baden-Württemberg","Full Time","","","","","3"
"Less important","1991","Baden-Württemberg","Part Time","","","","","3"
"Less important","1991","Bavaria","Full Time","","","","","3"
"Less important","1991","Bavaria","Part Time","","","","","3"
"Quite unimportant","1991","Hamburg","Part Time","","","","","4"
"Quite unimportant","1991","Schleswig-Holstein","Not Working","","","","","4"
"Quite unimportant","1991","Hamburg","Full Time","","","","","4"
"Quite unimportant","1991","Hamburg","Not Working","","","","","4"
"Quite unimportant","1991","Schleswig-Holstein","Full Time","","","","","4"
"Quite unimportant","1991","Schleswig-Holstein","Part Time","","","","","4"
"Quite unimportant","1991","Rhineland-Palatinate,Saarland","Full Time","","","","","4"
"Quite unimportant","1991","Hesse","Full Time","","","","","4"
"Quite unimportant","1991","Hesse","Part Time","","","","","4"
"Quite unimportant","1991","Hesse","Not Working","","","","","4"
"Quite unimportant","1991","Rhineland-Palatinate,Saarland","Not Working","","","","","4"
"Quite unimportant","1991","Baden-Württemberg","Full Time","","","","","4"
"Quite unimportant","1991","Baden-Württemberg","Part Time","","","","","4"
"Quite unimportant","1991","Baden-Württemberg","Not Working","","","","","4"
"Quite unimportant","1991","Bavaria","Full Time","","","","","4"
"Quite unimportant","1991","Bavaria","Part Time","","","","","4"
"Quite unimportant","1991","Bavaria","Not Working","","","","","4"
"Quite unimportant","1991","Berlin","Full Time","","","","","4"
"Quite unimportant","1991","Berlin","Part Time","","","","","4"
"Quite unimportant","1991","Berlin","Not Working","","","","","4"
"Quite unimportant","1991","Brandenburg","Full Time","","","","","4"
"Quite unimportant","1991","Brandenburg","Part Time","","","","","4"
"Quite unimportant","1991","Lower Saxony","Full Time","","","","","4"
"Quite unimportant","1991","Lower Saxony","Part Time","","","","","4"
"Quite unimportant","1991","Lower Saxony","Not Working","","","","","4"
"Quite unimportant","1991","Bremen","Full Time","","","","","4"
"Quite unimportant","1991","Bremen","Part Time","","","","","4"
"Quite unimportant","1991","Bremen","Not Working","","","","","4"
"Quite unimportant","1991","North Rhine-Westphalia","Full Time","","","","","4"
"Quite unimportant","1991","North Rhine-Westphalia","Part Time","","","","","4"
"Quite unimportant","1991","North Rhine-Westphalia","Not Working","","","","","4"
"Quite unimportant","1991","Rhineland-Palatinate,Saarland","Part Time","","","","","4"
"Quite unimportant","1991","Brandenburg","Not Working","","","","","4"
"Quite unimportant","1991","Mecklenburg-Western Pomerania","Full Time","","","","","4"
"Quite unimportant","1991","Mecklenburg-Western Pomerania","Part Time","","","","","4"
"Quite unimportant","1991","Mecklenburg-Western Pomerania","Not Working","","","","","4"
"Quite unimportant","1991","Saxony","Full Time","","","","","4"
"Quite unimportant","1991","Saxony","Part Time","","","","","4"
"Quite unimportant","1991","Saxony","Not Working","","","","","4"
"Quite unimportant","1991","Saxony-Anhalt","Full Time","","","","","4"
"Quite unimportant","1991","Saxony-Anhalt","Part Time","","","","","4"
"Quite unimportant","1991","Saxony-Anhalt","Not Working","","","","","4"
"Quite unimportant","1991","Thuringia","Full Time","","","","","4"
"Quite unimportant","1991","Thuringia","Part Time","","","","","4"
"Quite unimportant","1991","Thuringia","Not Working","","","","","4"
"Very important","1991","Schleswig-Holstein","Full Time","","","","","1"
"Very important","1991","Schleswig-Holstein","Part Time","","","","","1"
"Very important","1991","Schleswig-Holstein","Not Working","","","","","1"
"Very important","1991","Hamburg","Full Time","","","","","1"
"Very important","1991","Hamburg","Part Time","","","","","1"
"Very important","1991","Hamburg","Not Working","","","","","1"
"Very important","1991","Lower Saxony","Full Time","","","","","1"
"Very important","1991","Lower Saxony","Part Time","","","","","1"
"Very important","1991","Lower Saxony","Not Working","","","","","1"
"Very important","1991","Bremen","Full Time","","","","","1"
"Very important","1991","Bremen","Part Time","","","","","1"
"Very important","1991","Bremen","Not Working","","","","","1"
"Very important","1991","North Rhine-Westphalia","Full Time","","","","","1"
"Very important","1991","North Rhine-Westphalia","Part Time","","","","","1"
"Very important","1991","North Rhine-Westphalia","Not Working","","","","","1"
"Very important","1991","Hesse","Full Time","","","","","1"
"Very important","1991","Hesse","Part Time","","","","","1"
"Very important","1991","Hesse","Not Working","","","","","1"
"Very important","1991","Rhineland-Palatinate,Saarland","Full Time","","","","","1"
"Very important","1991","Rhineland-Palatinate,Saarland","Part Time","","","","","1"
"Very important","1991","Rhineland-Palatinate,Saarland","Not Working","","","","","1"
"Very important","1991","Baden-Württemberg","Full Time","","","","","1"
"Very important","1991","Baden-Württemberg","Part Time","","","","","1"
"Very important","1991","Baden-Württemberg","Not Working","","","","","1"
"Very important","1991","Bavaria","Full Time","","","","","1"
"Very important","1991","Bavaria","Part Time","","","","","1"
"Very important","1991","Bavaria","Not Working","","","","","1"
"Very important","1991","Berlin","Full Time","","","","","1"
"Very important","1991","Berlin","Part Time","","","","","1"
"Very important","1991","Berlin","Not Working","","","","","1"
"Very important","1991","Brandenburg","Full Time","","","","","1"
"Very important","1991","Brandenburg","Part Time","","","","","1"
"Very important","1991","Brandenburg","Not Working","","","","","1"
"Very important","1991","Mecklenburg-Western Pomerania","Full Time","","","","","1"
"Very important","1991","Mecklenburg-Western Pomerania","Part Time","","","","","1"
"Very important","1991","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Very important","1991","Saxony","Full Time","","","","","1"
"Very important","1991","Saxony","Part Time","","","","","1"
"Very important","1991","Saxony","Not Working","","","","","1"
"Very important","1991","Saxony-Anhalt","Full Time","","","","","1"
"Very important","1991","Saxony-Anhalt","Part Time","","","","","1"
"Very important","1991","Saxony-Anhalt","Not Working","","","","","1"
"Very important","1991","Thuringia","Full Time","","","","","1"
"Very important","1991","Thuringia","Part Time","","","","","1"
"Very important","1991","Thuringia","Not Working","","","","","1"
"Important","1992","Hamburg","Not Working","8","","","","2"
"Important","1992","Hamburg","Part Time","5","","","","2"
"Important","1992","Schleswig-Holstein","Part Time","18","","","","2"
"Important","1992","Schleswig-Holstein","Not Working","27","","","","2"
"Important","1992","Hamburg","Full Time","13","","","","2"
"Important","1992","Lower Saxony","Full Time","127","0.332354414167953","0.284614019329444","0.380094809006462","2"
"Important","1992","Bremen","Full Time","14","","","","2"
"Important","1992","Schleswig-Holstein","Full Time","36","0.354422186389885","0.260669690250252","0.448174682529518","2"
"Important","1992","Lower Saxony","Part Time","50","0.302255226283392","0.229724348037226","0.374786104529559","2"
"Important","1992","Lower Saxony","Not Working","85","0.247269209516531","0.19916603787486","0.295372381158202","2"
"Important","1992","North Rhine-Westphalia","Full Time","274","0.305600112862079","0.274335961715623","0.336864264008535","2"
"Important","1992","Hesse","Full Time","115","0.38274134456261","0.326895883624581","0.438586805500639","2"
"Important","1992","Bremen","Part Time","3","","","","2"
"Important","1992","Bremen","Not Working","12","","","","2"
"Important","1992","North Rhine-Westphalia","Part Time","114","0.315744100780807","0.267528133839648","0.363960067721967","2"
"Important","1992","North Rhine-Westphalia","Not Working","211","0.288788403050536","0.255094992168231","0.322481813932841","2"
"Important","1992","Hesse","Part Time","46","0.383014973917488","0.299127247427012","0.466902700407964","2"
"Important","1992","Hesse","Not Working","74","0.313393337789242","0.254211155406032","0.372575520172452","2"
"Important","1992","Rhineland-Palatinate,Saarland","Full Time","95","0.44340523551866","0.378921433733429","0.50788903730389","2"
"Important","1992","Rhineland-Palatinate,Saarland","Part Time","42","0.436004369734051","0.340699583430891","0.53130915603721","2"
"Important","1992","Rhineland-Palatinate,Saarland","Not Working","93","0.438578274157761","0.371624505411497","0.505532042904025","2"
"Important","1992","Baden-Württemberg","Full Time","188","0.355554034772963","0.314607750289455","0.39650031925647","2"
"Important","1992","Baden-Württemberg","Not Working","123","0.363675750845885","0.312840463976776","0.414511037714995","2"
"Important","1992","Thuringia","Not Working","50","0.25140038782933","0.188025148993995","0.314775626664665","2"
"Important","1992","Baden-Württemberg","Part Time","75","0.308839233728622","0.250142304105404","0.36753616335184","2"
"Important","1992","Bavaria","Full Time","207","0.307473243972046","0.270944074576378","0.344002413367713","2"
"Important","1992","Bavaria","Part Time","85","0.305965861186712","0.250273309135471","0.361658413237954","2"
"Important","1992","Berlin","Part Time","4","","","","2"
"Important","1992","Berlin","Not Working","12","","","","2"
"Important","1992","Saxony","Not Working","64","0.173832551964592","0.131091597913343","0.21657350601584","2"
"Important","1992","Saxony-Anhalt","Full Time","101","0.228522884666813","0.188222755670157","0.268823013663468","2"
"Important","1992","Saxony-Anhalt","Part Time","45","0.350534158063224","0.272872363901288","0.42819595222516","2"
"Important","1992","Saxony-Anhalt","Not Working","51","0.243112830942466","0.185095471946335","0.301130189938596","2"
"Important","1992","Thuringia","Full Time","110","0.290069794204283","0.242864251460851","0.337275336947714","2"
"Important","1992","Thuringia","Part Time","43","0.239633345320665","0.169914208467936","0.309352482173394","2"
"Important","1992","Bavaria","Not Working","137","0.303568431478249","0.260209981775763","0.346926881180735","2"
"Important","1992","Berlin","Full Time","41","0.154650165881058","0.112963937778087","0.196336393984028","2"
"Important","1992","Brandenburg","Not Working","49","0.250751620445998","0.185974946035203","0.315528294856792","2"
"Important","1992","Mecklenburg-Western Pomerania","Full Time","60","0.260919985109051","0.203412618090545","0.318427352127556","2"
"Important","1992","Mecklenburg-Western Pomerania","Part Time","21","","","","2"
"Important","1992","Mecklenburg-Western Pomerania","Not Working","23","","","","2"
