"plh0108","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Important","1993","Couple + C. LE 16 ","","","",""
"Important","1993","Couple + C. GT 16 ","","","",""
"Important","1993","Couple + C. LE and GT 16","","","",""
"Less important","1993","1-pers.-HH","","","",""
"Less important","1993","(Married) couple without C. ","","","",""
"Less important","1993","Single parent ","","","",""
"Less important","1993","Couple + C. LE 16 ","","","",""
"Less important","1993","Couple + C. GT 16 ","","","",""
"Less important","1993","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1993","1-pers.-HH","","","",""
"Quite unimportant","1993","(Married) couple without C. ","","","",""
"Quite unimportant","1993","Single parent ","","","",""
"Quite unimportant","1993","Couple + C. LE 16 ","","","",""
"Quite unimportant","1993","Couple + C. GT 16 ","","","",""
"Quite unimportant","1993","Couple + C. LE and GT 16","","","",""
"Very important","1994","1-pers.-HH","","","",""
"Very important","1994","(Married) couple without C. ","","","",""
"Very important","1994","Single parent ","","","",""
"Very important","1994","Couple + C. LE 16 ","","","",""
"Very important","1994","Couple + C. GT 16 ","","","",""
"Very important","1994","Couple + C. LE and GT 16","","","",""
"Important","1994","1-pers.-HH","","","",""
"Important","1994","(Married) couple without C. ","","","",""
"Important","1994","Single parent ","","","",""
"Important","1994","Couple + C. LE 16 ","","","",""
"Important","1994","Couple + C. GT 16 ","","","",""
"Important","1994","Couple + C. LE and GT 16","","","",""
"Less important","1994","1-pers.-HH","","","",""
"Less important","1994","(Married) couple without C. ","","","",""
"Less important","1994","Single parent ","","","",""
"Less important","1994","Couple + C. LE 16 ","","","",""
"Less important","1994","Couple + C. GT 16 ","","","",""
"Less important","1994","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1994","1-pers.-HH","","","",""
"Quite unimportant","1994","(Married) couple without C. ","","","",""
"Quite unimportant","1994","Single parent ","","","",""
"Quite unimportant","1994","Couple + C. LE 16 ","","","",""
"Quite unimportant","1994","Couple + C. GT 16 ","","","",""
"Quite unimportant","1994","Couple + C. LE and GT 16","","","",""
"Very important","1995","1-pers.-HH","158","0.111872542135367","0.0949449424256689","0.128800141845066"
"Very important","1995","(Married) couple without C. ","755","0.249272147080502","0.234170193593032","0.264374100567973"
"Very important","1995","Single parent ","81","0.158687013096517","0.127579904487268","0.189794121705766"
"Very important","1995","Couple + C. LE 16 ","749","0.294534010085137","0.277049622664906","0.312018397505367"
"Very important","1995","Couple + C. GT 16 ","560","0.295242036268315","0.275215606417867","0.315268466118763"
"Very important","1995","Couple + C. LE and GT 16","208","0.233575288548163","0.206323764569364","0.260826812526962"
"Important","1995","1-pers.-HH","264","0.196991298918776","0.175632362344367","0.218350235493185"
"Important","1995","(Married) couple without C. ","966","0.312698164541685","0.296513958288528","0.328882370794843"
"Important","1995","Single parent ","157","0.313016843520393","0.273537760695627","0.352495926345158"
"Important","1995","Couple + C. LE 16 ","942","0.381032701644062","0.362404984594143","0.39966041869398"
"Important","1995","Couple + C. GT 16 ","699","0.36016671455732","0.339091129308454","0.381242299806185"
"Important","1995","Couple + C. LE and GT 16","367","0.404703819381403","0.373089939612915","0.43631769914989"
"Less important","1995","1-pers.-HH","481","0.356786666279952","0.331060338079488","0.382512994480416"
"Less important","1995","(Married) couple without C. ","940","0.277437877643453","0.261807284486193","0.293068470800714"
"Less important","1995","Single parent ","209","0.385044608929296","0.343617227176802","0.426471990681791"
"Less important","1995","Couple + C. LE 16 ","760","0.267501271178341","0.250522313810884","0.284480228545798"
"Less important","1995","Couple + C. GT 16 ","572","0.269194936606474","0.249722125146823","0.288667748066124"
"Less important","1995","Couple + C. LE and GT 16","301","0.312790334124006","0.282928678042034","0.342651990205977"
"Quite unimportant","1995","1-pers.-HH","429","0.334349492665904","0.309014577957465","0.359684407374344"
"Quite unimportant","1995","(Married) couple without C. ","491","0.160591810734359","0.147774311946791","0.173409309521927"
"Quite unimportant","1995","Single parent ","83","0.143251534453794","0.113426121521474","0.173076947386114"
"Quite unimportant","1995","Couple + C. LE 16 ","160","0.0569320170924607","0.0480442136575886","0.0658198205273328"
"Quite unimportant","1995","Couple + C. GT 16 ","162","0.0753963125678915","0.0638046079630923","0.0869880171726908"
"Quite unimportant","1995","Couple + C. LE and GT 16","50","0.0489305579464286","0.0350361899965295","0.0628249258963277"
"Very important","1996","1-pers.-HH","","","",""
"Very important","1996","(Married) couple without C. ","","","",""
"Very important","1996","Single parent ","","","",""
"Very important","1996","Couple + C. LE 16 ","","","",""
"Very important","1996","Couple + C. GT 16 ","","","",""
"Very important","1996","Couple + C. LE and GT 16","","","",""
"Important","1996","1-pers.-HH","","","",""
"Important","1996","(Married) couple without C. ","","","",""
"Important","1996","Single parent ","","","",""
"Important","1996","Couple + C. LE 16 ","","","",""
"Important","1996","Couple + C. GT 16 ","","","",""
"Important","1996","Couple + C. LE and GT 16","","","",""
"Less important","1996","1-pers.-HH","","","",""
"Less important","1996","(Married) couple without C. ","","","",""
"Less important","1996","Single parent ","","","",""
"Less important","1996","Couple + C. LE 16 ","","","",""
"Less important","1996","Couple + C. GT 16 ","","","",""
"Less important","1996","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1996","1-pers.-HH","","","",""
"Quite unimportant","1996","(Married) couple without C. ","","","",""
"Quite unimportant","1996","Single parent ","","","",""
"Quite unimportant","1996","Couple + C. LE 16 ","","","",""
"Quite unimportant","1996","Couple + C. GT 16 ","","","",""
"Quite unimportant","1996","Couple + C. LE and GT 16","","","",""
"Very important","1997","1-pers.-HH","","","",""
"Very important","1997","(Married) couple without C. ","","","",""
"Very important","1997","Single parent ","","","",""
"Very important","1997","Couple + C. LE 16 ","","","",""
"Very important","1997","Couple + C. GT 16 ","","","",""
"Very important","1997","Couple + C. LE and GT 16","","","",""
"Important","1997","1-pers.-HH","","","",""
"Important","1997","(Married) couple without C. ","","","",""
"Important","1997","Single parent ","","","",""
"Important","1997","Couple + C. LE 16 ","","","",""
"Important","1997","Couple + C. GT 16 ","","","",""
"Important","1997","Couple + C. LE and GT 16","","","",""
"Less important","1997","1-pers.-HH","","","",""
"Less important","1997","(Married) couple without C. ","","","",""
"Less important","1997","Single parent ","","","",""
"Less important","1997","Couple + C. LE 16 ","","","",""
"Less important","1997","Couple + C. GT 16 ","","","",""
"Less important","1997","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1997","1-pers.-HH","","","",""
"Quite unimportant","1997","(Married) couple without C. ","","","",""
"Quite unimportant","1997","Single parent ","","","",""
"Quite unimportant","1997","Couple + C. LE 16 ","","","",""
"Quite unimportant","1997","Couple + C. GT 16 ","","","",""
"Quite unimportant","1997","Couple + C. LE and GT 16","","","",""
"Very important","1998","1-pers.-HH","","","",""
"Very important","1998","(Married) couple without C. ","","","",""
"Very important","1998","Single parent ","","","",""
"Very important","1998","Couple + C. LE 16 ","","","",""
"Very important","1998","Couple + C. GT 16 ","","","",""
"Very important","1998","Couple + C. LE and GT 16","","","",""
"Important","1998","1-pers.-HH","","","",""
"Important","1998","(Married) couple without C. ","","","",""
"Important","1998","Single parent ","","","",""
"Important","1998","Couple + C. LE 16 ","","","",""
"Important","1998","Couple + C. GT 16 ","","","",""
"Important","1998","Couple + C. LE and GT 16","","","",""
"Less important","1998","1-pers.-HH","","","",""
"Less important","1998","(Married) couple without C. ","","","",""
"Less important","1998","Single parent ","","","",""
"Less important","1998","Couple + C. LE 16 ","","","",""
"Less important","1998","Couple + C. GT 16 ","","","",""
"Less important","1998","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1998","1-pers.-HH","","","",""
"Quite unimportant","1998","(Married) couple without C. ","","","",""
"Quite unimportant","1998","Single parent ","","","",""
"Quite unimportant","1998","Couple + C. LE 16 ","","","",""
"Quite unimportant","1998","Couple + C. GT 16 ","","","",""
"Quite unimportant","1998","Couple + C. LE and GT 16","","","",""
"Very important","1999","1-pers.-HH","","","",""
"Very important","1999","(Married) couple without C. ","","","",""
"Very important","1999","Single parent ","","","",""
"Very important","1999","Couple + C. LE 16 ","","","",""
"Very important","1999","Couple + C. GT 16 ","","","",""
"Very important","1999","Couple + C. LE and GT 16","","","",""
"Important","1999","1-pers.-HH","","","",""
"Important","1999","(Married) couple without C. ","","","",""
"Important","1999","Single parent ","","","",""
"Important","1999","Couple + C. LE 16 ","","","",""
"Important","1999","Couple + C. GT 16 ","","","",""
"Important","1999","Couple + C. LE and GT 16","","","",""
"Less important","1999","1-pers.-HH","","","",""
"Less important","1999","(Married) couple without C. ","","","",""
"Less important","1999","Single parent ","","","",""
"Less important","1999","Couple + C. LE 16 ","","","",""
"Less important","1999","Couple + C. GT 16 ","","","",""
"Less important","1999","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1999","1-pers.-HH","","","",""
"Quite unimportant","1999","(Married) couple without C. ","","","",""
"Quite unimportant","1999","Single parent ","","","",""
"Quite unimportant","1999","Couple + C. LE 16 ","","","",""
"Quite unimportant","1999","Couple + C. GT 16 ","","","",""
"Quite unimportant","1999","Couple + C. LE and GT 16","","","",""
"Very important","2000","1-pers.-HH","","","",""
"Very important","2000","(Married) couple without C. ","","","",""
"Very important","2000","Single parent ","","","",""
"Very important","2000","Couple + C. LE 16 ","","","",""
"Very important","2000","Couple + C. GT 16 ","","","",""
"Very important","2000","Couple + C. LE and GT 16","","","",""
"Important","2000","1-pers.-HH","","","",""
"Important","2000","(Married) couple without C. ","","","",""
"Important","2000","Single parent ","","","",""
"Important","2000","Couple + C. LE 16 ","","","",""
"Important","2000","Couple + C. GT 16 ","","","",""
"Important","2000","Couple + C. LE and GT 16","","","",""
"Less important","2000","1-pers.-HH","","","",""
"Less important","2000","(Married) couple without C. ","","","",""
"Less important","2000","Single parent ","","","",""
"Less important","2000","Couple + C. LE 16 ","","","",""
"Less important","2000","Couple + C. GT 16 ","","","",""
"Less important","2000","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2000","1-pers.-HH","","","",""
"Quite unimportant","2000","(Married) couple without C. ","","","",""
"Quite unimportant","2000","Single parent ","","","",""
"Quite unimportant","2000","Couple + C. LE 16 ","","","",""
"Quite unimportant","2000","Couple + C. GT 16 ","","","",""
"Quite unimportant","2000","Couple + C. LE and GT 16","","","",""
"Very important","2001","1-pers.-HH","","","",""
"Very important","2001","(Married) couple without C. ","","","",""
"Very important","2001","Single parent ","","","",""
"Very important","2001","Couple + C. LE 16 ","","","",""
"Very important","2001","Couple + C. GT 16 ","","","",""
"Very important","2001","Couple + C. LE and GT 16","","","",""
"Important","2001","1-pers.-HH","","","",""
"Important","2001","(Married) couple without C. ","","","",""
"Important","2001","Single parent ","","","",""
"Important","2001","Couple + C. LE 16 ","","","",""
"Important","2001","Couple + C. GT 16 ","","","",""
"Important","2001","Couple + C. LE and GT 16","","","",""
"Less important","2001","1-pers.-HH","","","",""
"Less important","2001","(Married) couple without C. ","","","",""
"Less important","2001","Single parent ","","","",""
"Less important","2001","Couple + C. LE 16 ","","","",""
"Less important","2001","Couple + C. GT 16 ","","","",""
"Less important","2001","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2001","1-pers.-HH","","","",""
"Quite unimportant","2001","(Married) couple without C. ","","","",""
"Quite unimportant","2001","Single parent ","","","",""
"Quite unimportant","2001","Couple + C. LE 16 ","","","",""
"Quite unimportant","2001","Couple + C. GT 16 ","","","",""
"Quite unimportant","2001","Couple + C. LE and GT 16","","","",""
"Very important","2002","1-pers.-HH","","","",""
"Very important","2002","(Married) couple without C. ","","","",""
"Very important","2002","Single parent ","","","",""
"Very important","2002","Couple + C. LE 16 ","","","",""
"Very important","2002","Couple + C. GT 16 ","","","",""
"Very important","2002","Couple + C. LE and GT 16","","","",""
"Important","2002","1-pers.-HH","","","",""
"Important","2002","(Married) couple without C. ","","","",""
"Important","2002","Single parent ","","","",""
"Important","2002","Couple + C. LE 16 ","","","",""
"Important","2002","Couple + C. GT 16 ","","","",""
"Important","2002","Couple + C. LE and GT 16","","","",""
"Less important","2002","1-pers.-HH","","","",""
"Less important","2002","(Married) couple without C. ","","","",""
"Less important","2002","Single parent ","","","",""
"Less important","2002","Couple + C. LE 16 ","","","",""
"Less important","2002","Couple + C. GT 16 ","","","",""
"Less important","2002","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2002","1-pers.-HH","","","",""
"Quite unimportant","2002","(Married) couple without C. ","","","",""
"Quite unimportant","2002","Single parent ","","","",""
"Quite unimportant","2002","Couple + C. LE 16 ","","","",""
"Quite unimportant","2002","Couple + C. GT 16 ","","","",""
"Quite unimportant","2002","Couple + C. LE and GT 16","","","",""
"Very important","2003","1-pers.-HH","","","",""
"Very important","2003","(Married) couple without C. ","","","",""
"Very important","2003","Single parent ","","","",""
"Very important","2003","Couple + C. LE 16 ","","","",""
"Very important","2003","Couple + C. GT 16 ","","","",""
"Very important","2003","Couple + C. LE and GT 16","","","",""
"Important","2003","1-pers.-HH","","","",""
"Important","2003","(Married) couple without C. ","","","",""
"Important","2003","Single parent ","","","",""
"Important","2003","Couple + C. LE 16 ","","","",""
"Important","2003","Couple + C. GT 16 ","","","",""
"Important","2003","Couple + C. LE and GT 16","","","",""
"Less important","2003","1-pers.-HH","","","",""
"Less important","2003","(Married) couple without C. ","","","",""
"Less important","2003","Single parent ","","","",""
"Less important","2003","Couple + C. LE 16 ","","","",""
"Less important","2003","Couple + C. GT 16 ","","","",""
"Less important","2003","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2003","1-pers.-HH","","","",""
"Quite unimportant","2003","(Married) couple without C. ","","","",""
"Quite unimportant","2003","Single parent ","","","",""
"Quite unimportant","2003","Couple + C. LE 16 ","","","",""
"Quite unimportant","2003","Couple + C. GT 16 ","","","",""
"Quite unimportant","2003","Couple + C. LE and GT 16","","","",""
"Very important","2004","1-pers.-HH","370","0.116939813014694","0.10521783104382","0.128661794985569"
"Very important","2004","(Married) couple without C. ","1872","0.262471608163632","0.252322214261683","0.272621002065581"
"Very important","2004","Single parent ","152","0.146506516202437","0.125456035124358","0.167556997280517"
"Very important","2004","Couple + C. LE 16 ","1194","0.290423905034209","0.276449868087145","0.304397941981273"
"Very important","2004","Couple + C. GT 16 ","975","0.261758384778466","0.247960229245559","0.275556540311372"
"Very important","2004","Couple + C. LE and GT 16","468","0.256913283066798","0.236615382606756","0.27721118352684"
"Important","2004","1-pers.-HH","695","0.240347246492086","0.224760630608533","0.255933862375639"
"Important","2004","(Married) couple without C. ","2363","0.31086006063207","0.300183146647391","0.32153697461675"
"Important","2004","Single parent ","260","0.208082751270424","0.183917495739402","0.232248006801446"
"Important","2004","Couple + C. LE 16 ","1566","0.377746222418973","0.362822056978748","0.392670387859199"
"Important","2004","Couple + C. GT 16 ","1461","0.361236447238784","0.346158670146759","0.376314224330808"
"Important","2004","Couple + C. LE and GT 16","660","0.359756315384514","0.337460931485079","0.38205169928395"
"Less important","2004","1-pers.-HH","963","0.318065708967174","0.301077234228651","0.335054183705696"
"Less important","2004","(Married) couple without C. ","1903","0.264316199656008","0.254143948902174","0.274488450409843"
"Less important","2004","Single parent ","456","0.433749527341165","0.404247134203241","0.46325192047909"
"Less important","2004","Couple + C. LE 16 ","1068","0.276461549313402","0.262694071179364","0.290229027447441"
"Less important","2004","Couple + C. GT 16 ","1150","0.294861805215963","0.280549227653997","0.309174382777928"
"Less important","2004","Couple + C. LE and GT 16","521","0.298547707607202","0.277288648975518","0.319806766238887"
"Quite unimportant","2004","1-pers.-HH","859","0.324647231526046","0.307566915842345","0.341727547209747"
"Quite unimportant","2004","(Married) couple without C. ","1081","0.162352131548289","0.153845271041472","0.170858992055106"
"Quite unimportant","2004","Single parent ","216","0.211661205185973","0.187344175118427","0.235978235253519"
"Quite unimportant","2004","Couple + C. LE 16 ","226","0.0553683232334151","0.0483283962123485","0.0624082502544817"
"Quite unimportant","2004","Couple + C. GT 16 ","313","0.0821433627667881","0.0735245957940618","0.0907621297395145"
"Quite unimportant","2004","Couple + C. LE and GT 16","131","0.0847826939414849","0.0718421119818117","0.0977232759011582"
"Very important","2005","1-pers.-HH","","","",""
"Very important","2005","(Married) couple without C. ","","","",""
"Very important","2005","Single parent ","","","",""
"Very important","2005","Couple + C. LE 16 ","","","",""
"Very important","2005","Couple + C. GT 16 ","","","",""
"Very important","2005","Couple + C. LE and GT 16","","","",""
"Important","2005","1-pers.-HH","","","",""
"Important","2005","(Married) couple without C. ","","","",""
"Important","2005","Single parent ","","","",""
"Important","2005","Couple + C. LE 16 ","","","",""
"Important","2005","Couple + C. GT 16 ","","","",""
"Important","2005","Couple + C. LE and GT 16","","","",""
"Less important","2005","1-pers.-HH","","","",""
"Less important","2005","(Married) couple without C. ","","","",""
"Less important","2005","Single parent ","","","",""
"Less important","2005","Couple + C. LE 16 ","","","",""
"Less important","2005","Couple + C. GT 16 ","","","",""
"Less important","2005","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2005","1-pers.-HH","","","",""
"Quite unimportant","2005","(Married) couple without C. ","","","",""
"Quite unimportant","2005","Single parent ","","","",""
"Quite unimportant","2005","Couple + C. LE 16 ","","","",""
"Quite unimportant","2005","Couple + C. GT 16 ","","","",""
"Quite unimportant","2005","Couple + C. LE and GT 16","","","",""
"Very important","2006","1-pers.-HH","","","",""
"Very important","2006","(Married) couple without C. ","","","",""
"Very important","2006","Single parent ","","","",""
"Very important","2006","Couple + C. LE 16 ","","","",""
"Very important","2006","Couple + C. GT 16 ","","","",""
"Very important","2006","Couple + C. LE and GT 16","","","",""
"Important","2006","1-pers.-HH","","","",""
"Important","2006","(Married) couple without C. ","","","",""
"Important","2006","Single parent ","","","",""
"Important","2006","Couple + C. LE 16 ","","","",""
"Important","2006","Couple + C. GT 16 ","","","",""
"Important","2006","Couple + C. LE and GT 16","","","",""
"Less important","2006","1-pers.-HH","","","",""
"Less important","2006","(Married) couple without C. ","","","",""
"Less important","2006","Single parent ","","","",""
"Less important","2006","Couple + C. LE 16 ","","","",""
"Less important","2006","Couple + C. GT 16 ","","","",""
"Less important","2006","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2006","1-pers.-HH","","","",""
"Quite unimportant","2006","(Married) couple without C. ","","","",""
"Quite unimportant","2006","Single parent ","","","",""
"Quite unimportant","2006","Couple + C. LE 16 ","","","",""
"Quite unimportant","2006","Couple + C. GT 16 ","","","",""
"Quite unimportant","2006","Couple + C. LE and GT 16","","","",""
"Very important","2007","1-pers.-HH","","","",""
"Very important","2007","(Married) couple without C. ","","","",""
"Very important","2007","Single parent ","","","",""
"Very important","2007","Couple + C. LE 16 ","","","",""
"Very important","2007","Couple + C. GT 16 ","","","",""
"Very important","2007","Couple + C. LE and GT 16","","","",""
"Important","2007","1-pers.-HH","","","",""
"Important","2007","(Married) couple without C. ","","","",""
"Important","2007","Single parent ","","","",""
"Important","2007","Couple + C. LE 16 ","","","",""
"Important","2007","Couple + C. GT 16 ","","","",""
"Important","2007","Couple + C. LE and GT 16","","","",""
"Less important","2007","1-pers.-HH","","","",""
"Less important","2007","(Married) couple without C. ","","","",""
"Less important","2007","Single parent ","","","",""
"Less important","2007","Couple + C. LE 16 ","","","",""
"Less important","2007","Couple + C. GT 16 ","","","",""
"Less important","2007","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2007","1-pers.-HH","","","",""
"Quite unimportant","2007","(Married) couple without C. ","","","",""
"Quite unimportant","2007","Single parent ","","","",""
"Quite unimportant","2007","Couple + C. LE 16 ","","","",""
"Quite unimportant","2007","Couple + C. GT 16 ","","","",""
"Quite unimportant","2007","Couple + C. LE and GT 16","","","",""
"Very important","2008","1-pers.-HH","350","0.102929082143157","0.0920844490976474","0.113773715188666"
"Very important","2008","(Married) couple without C. ","1597","0.212418419506982","0.202853095149272","0.221983743864693"
"Very important","2008","Single parent ","120","0.11793754333348","0.0987105687874997","0.13716451787946"
"Very important","2008","Couple + C. LE 16 ","797","0.239782118316473","0.224996242362541","0.254567994270405"
"Very important","2008","Couple + C. GT 16 ","714","0.220805515599924","0.206767864126832","0.234843167073017"
"Very important","2008","Couple + C. LE and GT 16","267","0.231715796910035","0.207981437173701","0.25545015664637"
"Important","2008","1-pers.-HH","701","0.21453144242921","0.19988128467466","0.229181600183761"
"Important","2008","(Married) couple without C. ","2444","0.338218305776148","0.327154315909499","0.349282295642797"
"Important","2008","Single parent ","272","0.218038606488274","0.193423903551048","0.2426533094255"
"Important","2008","Couple + C. LE 16 ","1268","0.399809442624743","0.382844955891582","0.416773929357904"
"Important","2008","Couple + C. GT 16 ","1245","0.361472540817571","0.345213534231976","0.377731547403166"
"Important","2008","Couple + C. LE and GT 16","526","0.412936491506562","0.385240117049228","0.440632865963897"
"Less important","2008","1-pers.-HH","1021","0.344103284397123","0.327148410678638","0.361058158115608"
"Less important","2008","(Married) couple without C. ","1829","0.277701937859647","0.267228156118056","0.288175719601238"
"Less important","2008","Single parent ","463","0.460990641014265","0.431275386711128","0.490705895317403"
"Less important","2008","Couple + C. LE 16 ","922","0.295609330109742","0.279806477565676","0.311412182653808"
"Less important","2008","Couple + C. GT 16 ","1080","0.319009153975706","0.303235265295092","0.33478304265632"
"Less important","2008","Couple + C. LE and GT 16","349","0.294679695151532","0.269034438669016","0.320324951634048"
"Quite unimportant","2008","1-pers.-HH","944","0.33843619103051","0.321549028191057","0.355323353869963"
"Quite unimportant","2008","(Married) couple without C. ","1154","0.171661336857223","0.16284280981258","0.180479863901866"
"Quite unimportant","2008","Single parent ","226","0.203033209163981","0.179053776923854","0.227012641404108"
"Quite unimportant","2008","Couple + C. LE 16 ","216","0.0647991089490427","0.0562738693285721","0.0733243485695132"
"Quite unimportant","2008","Couple + C. GT 16 ","315","0.0987127896067985","0.0886182880668653","0.108807291146732"
