"plh0108","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"Very important","1991","Full Time","Male","","","",""
"Very important","1991","Full Time","Female","","","",""
"Very important","1991","Part Time","Male","","","",""
"Very important","1991","Part Time","Female","","","",""
"Very important","1991","Not Working","Male","","","",""
"Very important","1991","Not Working","Female","","","",""
"Important","1991","Full Time","Male","","","",""
"Important","1991","Full Time","Female","","","",""
"Important","1991","Part Time","Male","","","",""
"Important","1991","Part Time","Female","","","",""
"Important","1991","Not Working","Male","","","",""
"Important","1991","Not Working","Female","","","",""
"Less important","1991","Full Time","Male","","","",""
"Less important","1991","Full Time","Female","","","",""
"Less important","1991","Part Time","Male","","","",""
"Less important","1991","Part Time","Female","","","",""
"Less important","1991","Not Working","Male","","","",""
"Less important","1991","Not Working","Female","","","",""
"Quite unimportant","1991","Full Time","Male","","","",""
"Quite unimportant","1991","Full Time","Female","","","",""
"Quite unimportant","1991","Part Time","Male","","","",""
"Quite unimportant","1991","Part Time","Female","","","",""
"Quite unimportant","1991","Not Working","Male","","","",""
"Quite unimportant","1991","Not Working","Female","","","",""
"Very important","1992","Full Time","Male","897","0.247896036720944","0.233504428530063","0.262287644911825"
"Very important","1992","Full Time","Female","331","0.168060121549827","0.151135235131757","0.184985007967896"
"Very important","1992","Part Time","Male","151","0.237132278724998","0.203893678562226","0.27037087888777"
"Very important","1992","Part Time","Female","361","0.224207548896565","0.203024004258535","0.245391093534594"
"Very important","1992","Not Working","Male","261","0.234067044962066","0.209247563526975","0.258886526397157"
"Very important","1992","Not Working","Female","492","0.18813824093448","0.172423600256682","0.203852881612277"
"Important","1992","Full Time","Male","1073","0.323051300865576","0.30746477865807","0.338637823073082"
"Important","1992","Full Time","Female","523","0.265922583739306","0.245924149349918","0.285921018128695"
"Important","1992","Part Time","Male","172","0.270033479196333","0.2353371886955","0.304729769697166"
"Important","1992","Part Time","Female","445","0.314912693417531","0.291320474699471","0.33850491213559"
"Important","1992","Not Working","Male","318","0.2807364423141","0.254396148584092","0.307076736044108"
"Important","1992","Not Working","Female","701","0.289088275814912","0.270859900976473","0.307316650653351"
"Less important","1992","Full Time","Male","1144","0.326097614695515","0.310473050800245","0.341722178590785"
"Less important","1992","Full Time","Female","736","0.401650047534657","0.379460471892944","0.42383962317637"
"Less important","1992","Part Time","Male","216","0.340008839818347","0.302988795714704","0.377028883921989"
"Less important","1992","Part Time","Female","500","0.326781554530982","0.302957947725612","0.350605161336351"
"Less important","1992","Not Working","Male","268","0.224727107022014","0.200260022659042","0.249194191384986"
"Less important","1992","Not Working","Female","575","0.228023747111842","0.211153677196903","0.244893817026782"
"Quite unimportant","1992","Full Time","Male","344","0.102955047717965","0.0928260488630538","0.113084046572876"
"Quite unimportant","1992","Full Time","Female","285","0.16436724717621","0.14759223582291","0.18114225852951"
"Quite unimportant","1992","Part Time","Male","90","0.152825402260323","0.124705940426667","0.180944864093979"
"Quite unimportant","1992","Part Time","Female","183","0.134098203154923","0.116790216891028","0.151406189418818"
"Quite unimportant","1992","Not Working","Male","271","0.260469405701821","0.23474273299262","0.286196078411021"
"Quite unimportant","1992","Not Working","Female","608","0.294749736138766","0.27641717196154","0.313082300315992"
"Very important","1993","Full Time","Male","","","",""
"Very important","1993","Full Time","Female","","","",""
"Very important","1993","Part Time","Male","","","",""
"Very important","1993","Part Time","Female","","","",""
"Very important","1993","Not Working","Male","","","",""
"Very important","1993","Not Working","Female","","","",""
"Important","1993","Full Time","Male","","","",""
"Important","1993","Full Time","Female","","","",""
"Important","1993","Part Time","Male","","","",""
"Important","1993","Part Time","Female","","","",""
"Important","1993","Not Working","Male","","","",""
"Important","1993","Not Working","Female","","","",""
"Less important","1993","Full Time","Male","","","",""
"Less important","1993","Full Time","Female","","","",""
"Less important","1993","Part Time","Male","","","",""
"Less important","1993","Part Time","Female","","","",""
"Less important","1993","Not Working","Male","","","",""
"Less important","1993","Not Working","Female","","","",""
"Quite unimportant","1993","Full Time","Male","","","",""
"Quite unimportant","1993","Full Time","Female","","","",""
"Quite unimportant","1993","Part Time","Male","","","",""
"Quite unimportant","1993","Part Time","Female","","","",""
"Quite unimportant","1993","Not Working","Male","","","",""
"Quite unimportant","1993","Not Working","Female","","","",""
"Very important","1994","Full Time","Male","","","",""
"Very important","1994","Full Time","Female","","","",""
"Very important","1994","Part Time","Male","","","",""
"Very important","1994","Part Time","Female","","","",""
"Very important","1994","Not Working","Male","","","",""
"Very important","1994","Not Working","Female","","","",""
"Important","1994","Full Time","Male","","","",""
"Important","1994","Full Time","Female","","","",""
"Important","1994","Part Time","Male","","","",""
"Important","1994","Part Time","Female","","","",""
"Important","1994","Not Working","Male","","","",""
"Important","1994","Not Working","Female","","","",""
"Less important","1994","Full Time","Male","","","",""
"Less important","1994","Full Time","Female","","","",""
"Less important","1994","Part Time","Male","","","",""
"Less important","1994","Part Time","Female","","","",""
"Less important","1994","Not Working","Male","","","",""
"Less important","1994","Not Working","Female","","","",""
"Quite unimportant","1994","Full Time","Male","","","",""
"Quite unimportant","1994","Full Time","Female","","","",""
"Quite unimportant","1994","Part Time","Male","","","",""
"Quite unimportant","1994","Part Time","Female","","","",""
"Quite unimportant","1994","Not Working","Male","","","",""
"Quite unimportant","1994","Not Working","Female","","","",""
"Very important","1995","Full Time","Male","915","0.270313104038487","0.255109538879367","0.285516669197608"
"Very important","1995","Full Time","Female","319","0.175964781610905","0.157777708545608","0.194151854676201"
"Very important","1995","Part Time","Male","145","0.215923040573724","0.184997131526587","0.246848949620861"
"Very important","1995","Part Time","Female","327","0.204180058034045","0.183814612697936","0.224545503370154"
"Very important","1995","Not Working","Male","347","0.251879150284706","0.228842310874166","0.274915989695245"
"Very important","1995","Not Working","Female","624","0.216884176221295","0.20130153070567","0.232466821736921"
"Important","1995","Full Time","Male","1139","0.34384887279004","0.327588542668457","0.360109202911622"
"Important","1995","Full Time","Female","536","0.286253159477711","0.264664568843338","0.307841750112085"
"Important","1995","Part Time","Male","192","0.269069261364821","0.235737075795186","0.302401446934455"
"Important","1995","Part Time","Female","546","0.378686123078058","0.354179974445999","0.403192271710116"
"Important","1995","Not Working","Male","426","0.302253171025352","0.277882063010789","0.326624279039916"
"Important","1995","Not Working","Female","797","0.290744793727915","0.273574746198517","0.307914841257313"
"Less important","1995","Full Time","Male","1027","0.319757247976858","0.303791628406182","0.335722867547534"
"Less important","1995","Full Time","Female","653","0.410603469396063","0.387107566303044","0.434099372489083"
"Less important","1995","Part Time","Male","270","0.39964207996958","0.362826269790069","0.436457890149092"
"Less important","1995","Part Time","Female","482","0.308429476108469","0.285096184085471","0.331762768131468"
"Less important","1995","Not Working","Male","327","0.2292674405047","0.206959270256494","0.251575610752906"
"Less important","1995","Not Working","Female","685","0.237917752790277","0.22181765163085","0.254017853949705"
"Quite unimportant","1995","Full Time","Male","197","0.066080775194615","0.0575765287195972","0.0745850216696328"
"Quite unimportant","1995","Full Time","Female","176","0.127178589515321","0.11126578436278","0.143091394667861"
"Quite unimportant","1995","Part Time","Male","73","0.115365618091875","0.091354424984072","0.139376811199678"
"Quite unimportant","1995","Part Time","Female","150","0.108704342779428","0.0929784907967787","0.124430194762078"
"Quite unimportant","1995","Not Working","Male","264","0.216600238185242","0.194739637647925","0.238460838722559"
"Quite unimportant","1995","Not Working","Female","581","0.254453277260512","0.237984713903274","0.270921840617751"
"Very important","1996","Full Time","Male","","","",""
"Very important","1996","Full Time","Female","","","",""
"Very important","1996","Part Time","Male","","","",""
"Very important","1996","Part Time","Female","","","",""
"Very important","1996","Not Working","Male","","","",""
"Very important","1996","Not Working","Female","","","",""
"Important","1996","Full Time","Male","","","",""
"Important","1996","Full Time","Female","","","",""
"Important","1996","Part Time","Male","","","",""
"Important","1996","Part Time","Female","","","",""
"Important","1996","Not Working","Male","","","",""
"Important","1996","Not Working","Female","","","",""
"Less important","1996","Full Time","Male","","","",""
"Less important","1996","Full Time","Female","","","",""
"Less important","1996","Part Time","Male","","","",""
"Less important","1996","Part Time","Female","","","",""
"Less important","1996","Not Working","Male","","","",""
"Less important","1996","Not Working","Female","","","",""
"Quite unimportant","1996","Full Time","Male","","","",""
"Quite unimportant","1996","Full Time","Female","","","",""
"Quite unimportant","1996","Part Time","Male","","","",""
"Quite unimportant","1996","Part Time","Female","","","",""
"Quite unimportant","1996","Not Working","Male","","","",""
"Quite unimportant","1996","Not Working","Female","","","",""
"Very important","1997","Full Time","Male","","","",""
"Very important","1997","Full Time","Female","","","",""
"Very important","1997","Part Time","Male","","","",""
"Very important","1997","Part Time","Female","","","",""
"Very important","1997","Not Working","Male","","","",""
"Very important","1997","Not Working","Female","","","",""
"Important","1997","Full Time","Male","","","",""
"Important","1997","Full Time","Female","","","",""
"Important","1997","Part Time","Male","","","",""
"Important","1997","Part Time","Female","","","",""
"Important","1997","Not Working","Male","","","",""
"Important","1997","Not Working","Female","","","",""
"Less important","1997","Full Time","Male","","","",""
"Less important","1997","Full Time","Female","","","",""
"Less important","1997","Part Time","Male","","","",""
"Less important","1997","Part Time","Female","","","",""
"Less important","1997","Not Working","Male","","","",""
"Less important","1997","Not Working","Female","","","",""
"Quite unimportant","1997","Full Time","Male","","","",""
"Quite unimportant","1997","Full Time","Female","","","",""
"Quite unimportant","1997","Part Time","Male","","","",""
"Quite unimportant","1997","Part Time","Female","","","",""
"Quite unimportant","1997","Not Working","Male","","","",""
"Quite unimportant","1997","Not Working","Female","","","",""
"Very important","1998","Full Time","Male","","","",""
"Very important","1998","Full Time","Female","","","",""
"Very important","1998","Part Time","Male","","","",""
"Very important","1998","Part Time","Female","","","",""
"Very important","1998","Not Working","Male","","","",""
"Very important","1998","Not Working","Female","","","",""
"Important","1998","Full Time","Male","","","",""
"Important","1998","Full Time","Female","","","",""
"Important","1998","Part Time","Male","","","",""
"Important","1998","Part Time","Female","","","",""
"Important","1998","Not Working","Male","","","",""
"Important","1998","Not Working","Female","","","",""
"Less important","1998","Full Time","Male","","","",""
"Less important","1998","Full Time","Female","","","",""
"Less important","1998","Part Time","Male","","","",""
"Less important","1998","Part Time","Female","","","",""
"Less important","1998","Not Working","Male","","","",""
"Less important","1998","Not Working","Female","","","",""
"Quite unimportant","1998","Full Time","Male","","","",""
"Quite unimportant","1998","Full Time","Female","","","",""
"Quite unimportant","1998","Part Time","Male","","","",""
"Quite unimportant","1998","Part Time","Female","","","",""
"Quite unimportant","1998","Not Working","Male","","","",""
"Quite unimportant","1998","Not Working","Female","","","",""
"Very important","1999","Full Time","Male","","","",""
"Very important","1999","Full Time","Female","","","",""
"Very important","1999","Part Time","Male","","","",""
"Very important","1999","Part Time","Female","","","",""
"Very important","1999","Not Working","Male","","","",""
"Very important","1999","Not Working","Female","","","",""
"Important","1999","Full Time","Male","","","",""
"Important","1999","Full Time","Female","","","",""
"Important","1999","Part Time","Male","","","",""
"Important","1999","Part Time","Female","","","",""
"Important","1999","Not Working","Male","","","",""
"Important","1999","Not Working","Female","","","",""
"Less important","1999","Full Time","Male","","","",""
"Less important","1999","Full Time","Female","","","",""
"Less important","1999","Part Time","Male","","","",""
"Less important","1999","Part Time","Female","","","",""
"Less important","1999","Not Working","Male","","","",""
"Less important","1999","Not Working","Female","","","",""
"Quite unimportant","1999","Full Time","Male","","","",""
"Quite unimportant","1999","Full Time","Female","","","",""
"Quite unimportant","1999","Part Time","Male","","","",""
"Quite unimportant","1999","Part Time","Female","","","",""
"Quite unimportant","1999","Not Working","Male","","","",""
"Quite unimportant","1999","Not Working","Female","","","",""
"Very important","2000","Full Time","Male","","","",""
"Very important","2000","Full Time","Female","","","",""
"Very important","2000","Part Time","Male","","","",""
"Very important","2000","Part Time","Female","","","",""
"Very important","2000","Not Working","Male","","","",""
"Very important","2000","Not Working","Female","","","",""
"Important","2000","Full Time","Male","","","",""
"Important","2000","Full Time","Female","","","",""
"Important","2000","Part Time","Male","","","",""
"Important","2000","Part Time","Female","","","",""
"Important","2000","Not Working","Male","","","",""
"Important","2000","Not Working","Female","","","",""
"Less important","2000","Full Time","Male","","","",""
"Less important","2000","Full Time","Female","","","",""
"Less important","2000","Part Time","Male","","","",""
"Less important","2000","Part Time","Female","","","",""
"Less important","2000","Not Working","Male","","","",""
"Less important","2000","Not Working","Female","","","",""
"Quite unimportant","2000","Full Time","Male","","","",""
"Quite unimportant","2000","Full Time","Female","","","",""
"Quite unimportant","2000","Part Time","Male","","","",""
"Quite unimportant","2000","Part Time","Female","","","",""
"Quite unimportant","2000","Not Working","Male","","","",""
"Quite unimportant","2000","Not Working","Female","","","",""
"Very important","2001","Full Time","Male","","","",""
"Very important","2001","Full Time","Female","","","",""
"Very important","2001","Part Time","Male","","","",""
"Very important","2001","Part Time","Female","","","",""
"Very important","2001","Not Working","Male","","","",""
"Very important","2001","Not Working","Female","","","",""
"Important","2001","Full Time","Male","","","",""
"Important","2001","Full Time","Female","","","",""
"Important","2001","Part Time","Male","","","",""
"Important","2001","Part Time","Female","","","",""
"Important","2001","Not Working","Male","","","",""
"Important","2001","Not Working","Female","","","",""
"Less important","2001","Full Time","Male","","","",""
"Less important","2001","Full Time","Female","","","",""
"Less important","2001","Part Time","Male","","","",""
"Less important","2001","Part Time","Female","","","",""
"Less important","2001","Not Working","Male","","","",""
"Less important","2001","Not Working","Female","","","",""
"Quite unimportant","2001","Full Time","Male","","","",""
"Quite unimportant","2001","Full Time","Female","","","",""
"Quite unimportant","2001","Part Time","Male","","","",""
"Quite unimportant","2001","Part Time","Female","","","",""
"Quite unimportant","2001","Not Working","Male","","","",""
"Quite unimportant","2001","Not Working","Female","","","",""
"Very important","2002","Full Time","Male","","","",""
"Very important","2002","Full Time","Female","","","",""
"Very important","2002","Part Time","Male","","","",""
"Very important","2002","Part Time","Female","","","",""
"Very important","2002","Not Working","Male","","","",""
"Very important","2002","Not Working","Female","","","",""
"Important","2002","Full Time","Male","","","",""
"Important","2002","Full Time","Female","","","",""
"Important","2002","Part Time","Male","","","",""
"Important","2002","Part Time","Female","","","",""
"Important","2002","Not Working","Male","","","",""
"Important","2002","Not Working","Female","","","",""
"Less important","2002","Full Time","Male","","","",""
"Less important","2002","Full Time","Female","","","",""
"Less important","2002","Part Time","Male","","","",""
"Less important","2002","Part Time","Female","","","",""
"Less important","2002","Not Working","Male","","","",""
"Less important","2002","Not Working","Female","","","",""
"Quite unimportant","2002","Full Time","Male","","","",""
"Quite unimportant","2002","Full Time","Female","","","",""
"Quite unimportant","2002","Part Time","Male","","","",""
"Quite unimportant","2002","Part Time","Female","","","",""
"Quite unimportant","2002","Not Working","Male","","","",""
"Quite unimportant","2002","Not Working","Female","","","",""
"Very important","2003","Full Time","Male","","","",""
"Very important","2003","Full Time","Female","","","",""
"Very important","2003","Part Time","Male","","","",""
"Very important","2003","Part Time","Female","","","",""
"Very important","2003","Not Working","Male","","","",""
"Very important","2003","Not Working","Female","","","",""
"Important","2003","Full Time","Male","","","",""
"Important","2003","Full Time","Female","","","",""
"Important","2003","Part Time","Male","","","",""
"Important","2003","Part Time","Female","","","",""
"Important","2003","Not Working","Male","","","",""
"Important","2003","Not Working","Female","","","",""
"Less important","2003","Full Time","Male","","","",""
"Less important","2003","Full Time","Female","","","",""
"Less important","2003","Part Time","Male","","","",""
"Less important","2003","Part Time","Female","","","",""
"Less important","2003","Not Working","Male","","","",""
"Less important","2003","Not Working","Female","","","",""
"Quite unimportant","2003","Full Time","Male","","","",""
"Quite unimportant","2003","Full Time","Female","","","",""
"Quite unimportant","2003","Part Time","Male","","","",""
"Quite unimportant","2003","Part Time","Female","","","",""
"Quite unimportant","2003","Not Working","Male","","","",""
"Quite unimportant","2003","Not Working","Female","","","",""
"Very important","2004","Full Time","Male","1505","0.246967334058818","0.235714595859005","0.258220072258631"
"Very important","2004","Full Time","Female","575","0.195294172321348","0.180615822265036","0.20997252237766"
"Very important","2004","Part Time","Male","366","0.217211164853561","0.196316005963734","0.238106323743389"
"Very important","2004","Part Time","Female","784","0.210514880100086","0.197037707190318","0.223992053009853"
"Very important","2004","Not Working","Male","851","0.262151671212197","0.246944354437982","0.277358987986413"
"Very important","2004","Not Working","Female","1095","0.214925452384337","0.203373286598513","0.226477618170161"
"Important","2004","Full Time","Male","2022","0.335743166540788","0.323420543688759","0.348065789392816"
"Important","2004","Full Time","Female","892","0.276308306482588","0.259751072354278","0.292865540610897"
"Important","2004","Part Time","Male","470","0.300491713274087","0.277259265151529","0.323724161396646"
"Important","2004","Part Time","Female","1282","0.342754197901604","0.327063555378731","0.358444840424477"
"Important","2004","Not Working","Male","982","0.289610617239604","0.273926929070435","0.305294305408774"
"Important","2004","Not Working","Female","1606","0.308101419958139","0.295116714313745","0.321086125602534"
"Less important","2004","Full Time","Male","1631","0.309863848724757","0.297797263230615","0.321930434218899"
"Less important","2004","Full Time","Female","991","0.382375099181246","0.364381368106537","0.400368830255955"
"Less important","2004","Part Time","Male","463","0.326833168502607","0.303064398351568","0.350601938653646"
"Less important","2004","Part Time","Female","1077","0.324099304057478","0.308626610566726","0.339571997548229"
"Less important","2004","Not Working","Male","819","0.250919785182267","0.23592900123642","0.265910569128113"
"Less important","2004","Not Working","Female","1217","0.234915602965508","0.222992902219104","0.246838303711911"
"Quite unimportant","2004","Full Time","Male","484","0.107425650675637","0.0993457178990812","0.115505583452192"
"Quite unimportant","2004","Full Time","Female","344","0.146022422014818","0.132947261371786","0.15909758265785"
"Quite unimportant","2004","Part Time","Male","197","0.155463953369744","0.137102534273199","0.173825372466289"
"Quite unimportant","2004","Part Time","Female","372","0.122631617940832","0.111787914164174","0.133475321717491"
"Quite unimportant","2004","Not Working","Male","561","0.197317926365932","0.183556996494434","0.211078856237429"
"Quite unimportant","2004","Not Working","Female","939","0.242057524692016","0.230011563600504","0.254103485783528"
"Very important","2005","Full Time","Male","","","",""
"Very important","2005","Full Time","Female","","","",""
"Very important","2005","Part Time","Male","","","",""
"Very important","2005","Part Time","Female","","","",""
"Very important","2005","Not Working","Male","","","",""
"Very important","2005","Not Working","Female","","","",""
"Important","2005","Full Time","Male","","","",""
"Important","2005","Full Time","Female","","","",""
"Important","2005","Part Time","Male","","","",""
"Important","2005","Part Time","Female","","","",""
"Important","2005","Not Working","Male","","","",""
"Important","2005","Not Working","Female","","","",""
"Less important","2005","Full Time","Male","","","",""
"Less important","2005","Full Time","Female","","","",""
"Less important","2005","Part Time","Male","","","",""
"Less important","2005","Part Time","Female","","","",""
"Less important","2005","Not Working","Male","","","",""
"Less important","2005","Not Working","Female","","","",""
"Quite unimportant","2005","Full Time","Male","","","",""
"Quite unimportant","2005","Full Time","Female","","","",""
"Quite unimportant","2005","Part Time","Male","","","",""
"Quite unimportant","2005","Part Time","Female","","","",""
"Quite unimportant","2005","Not Working","Male","","","",""
"Quite unimportant","2005","Not Working","Female","","","",""
"Very important","2006","Full Time","Male","","","",""
"Very important","2006","Full Time","Female","","","",""
"Very important","2006","Part Time","Male","","","",""
"Very important","2006","Part Time","Female","","","",""
"Very important","2006","Not Working","Male","","","",""
"Very important","2006","Not Working","Female","","","",""
"Important","2006","Full Time","Male","","","",""
"Important","2006","Full Time","Female","","","",""
"Important","2006","Part Time","Male","","","",""
"Important","2006","Part Time","Female","","","",""
"Important","2006","Not Working","Male","","","",""
"Important","2006","Not Working","Female","","","",""
"Less important","2006","Full Time","Male","","","",""
"Less important","2006","Full Time","Female","","","",""
"Less important","2006","Part Time","Male","","","",""
"Less important","2006","Part Time","Female","","","",""
"Less important","2006","Not Working","Male","","","",""
"Less important","2006","Not Working","Female","","","",""
"Quite unimportant","2006","Full Time","Male","","","",""
"Quite unimportant","2006","Full Time","Female","","","",""
"Quite unimportant","2006","Part Time","Male","","","",""
"Quite unimportant","2006","Part Time","Female","","","",""
"Quite unimportant","2006","Not Working","Male","","","",""
"Quite unimportant","2006","Not Working","Female","","","",""
"Very important","2007","Full Time","Male","","","",""
"Very important","2007","Full Time","Female","","","",""
"Very important","2007","Part Time","Male","","","",""
"Very important","2007","Part Time","Female","","","",""
"Very important","2007","Not Working","Male","","","",""
"Very important","2007","Not Working","Female","","","",""
"Important","2007","Full Time","Male","","","",""
"Important","2007","Full Time","Female","","","",""
"Important","2007","Part Time","Male","","","",""
"Important","2007","Part Time","Female","","","",""
"Important","2007","Not Working","Male","","","",""
"Important","2007","Not Working","Female","","","",""
"Less important","2007","Full Time","Male","","","",""
"Less important","2007","Full Time","Female","","","",""
"Less important","2007","Part Time","Male","","","",""
"Less important","2007","Part Time","Female","","","",""
"Less important","2007","Not Working","Male","","","",""
"Less important","2007","Not Working","Female","","","",""
"Quite unimportant","2007","Full Time","Male","","","",""
"Quite unimportant","2007","Full Time","Female","","","",""
"Quite unimportant","2007","Part Time","Male","","","",""
"Quite unimportant","2007","Part Time","Female","","","",""
"Quite unimportant","2007","Not Working","Male","","","",""
"Quite unimportant","2007","Not Working","Female","","","",""
"Very important","2008","Full Time","Male","1172","0.220564822820019","0.209017746058602","0.232111899581435"
"Very important","2008","Full Time","Female","417","0.152003157078685","0.138016129207893","0.165990184949477"
"Very important","2008","Part Time","Male","231","0.168152874426104","0.147062294007651","0.189243454844557"
"Very important","2008","Part Time","Female","569","0.161385102963705","0.148636752936521","0.17413345299089"
"Very important","2008","Not Working","Male","699","0.21004817202482","0.195565706665869","0.22453063738377"
"Very important","2008","Not Working","Female","838","0.171747910097305","0.160544999262035","0.182950820932574"
"Important","2008","Full Time","Male","1846","0.346848483141275","0.333593145436075","0.360103820846474"
"Important","2008","Full Time","Female","820","0.297431450115349","0.279622438582647","0.315240461648051"
"Important","2008","Part Time","Male","377","0.290734164612788","0.265126664754911","0.316341664470664"
"Important","2008","Part Time","Female","1189","0.35566111134367","0.339072259309647","0.372249963377693"
"Important","2008","Not Working","Male","969","0.305724348430762","0.289344355032986","0.322104341828538"
"Important","2008","Not Working","Female","1389","0.291569975754818","0.278070286911279","0.305069664598358"
"Less important","2008","Full Time","Male","1508","0.330176971986147","0.317080106884177","0.343273837088117"
"Less important","2008","Full Time","Female","949","0.397590341317666","0.378524064486458","0.416656618148873"
"Less important","2008","Part Time","Male","411","0.352460868167936","0.325520527293575","0.379401209042297"
"Less important","2008","Part Time","Female","1066","0.353408095562266","0.336842984605335","0.369973206519197"
"Less important","2008","Not Working","Male","737","0.252570847256759","0.237123305847798","0.268018388665721"
"Less important","2008","Not Working","Female","1111","0.258856222079094","0.24584600879113","0.271866435367058"
"Quite unimportant","2008","Full Time","Male","427","0.10240972205256","0.0939662009966659","0.110853243108454"
"Quite unimportant","2008","Full Time","Female","345","0.1529750514883","0.138951422171441","0.166998680805159"
"Quite unimportant","2008","Part Time","Male","189","0.188652092793172","0.166589883627358","0.210714301958986"
"Quite unimportant","2008","Part Time","Female","375","0.129545690130359","0.11790910782987","0.141182272430847"
"Quite unimportant","2008","Not Working","Male","634","0.231656632287659","0.216656925015384","0.246656339559933"
"Quite unimportant","2008","Not Working","Female","1016","0.277825892068783","0.26452100495103","0.291130779186537"
"Very important","2009","Full Time","Male","","","",""
"Very important","2009","Full Time","Female","","","",""
"Very important","2009","Part Time","Male","","","",""
"Very important","2009","Part Time","Female","","","",""
"Very important","2009","Not Working","Male","","","",""
"Very important","2009","Not Working","Female","","","",""
"Important","2009","Full Time","Male","","","",""
"Important","2009","Full Time","Female","","","",""
"Important","2009","Part Time","Male","","","",""
"Important","2009","Part Time","Female","","","",""
"Important","2009","Not Working","Male","","","",""
"Important","2009","Not Working","Female","","","",""
"Less important","2009","Full Time","Male","","","",""
"Less important","2009","Full Time","Female","","","",""
"Less important","2009","Part Time","Male","","","",""
"Less important","2009","Part Time","Female","","","",""
"Less important","2009","Not Working","Male","","","",""
"Less important","2009","Not Working","Female","","","",""
"Quite unimportant","2009","Full Time","Male","","","",""
"Quite unimportant","2009","Full Time","Female","","","",""
"Quite unimportant","2009","Part Time","Male","","","",""
"Quite unimportant","2009","Part Time","Female","","","",""
"Quite unimportant","2009","Not Working","Male","","","",""
"Quite unimportant","2009","Not Working","Female","","","",""
"Very important","2010","Full Time","Male","652","0.291253840890649","0.271954545644839","0.310553136136458"
"Very important","2010","Full Time","Female","98","0.146987339531192","0.119870120802261","0.174104558260123"
"Very important","2010","Part Time","Male","125","0.252511004193808","0.214004311615832","0.291017696771783"
"Very important","2010","Part Time","Female","303","0.149689941961464","0.133867193009855","0.165512690913072"
"Very important","2010","Not Working","Male","87","0.246893851416749","0.202164024580628","0.291623678252871"
"Very important","2010","Not Working","Female","387","0.229024970914325","0.209201063090693","0.248848878737958"
"Important","2010","Full Time","Male","823","0.382076860881164","0.361437185713143","0.402716536049184"
"Important","2010","Full Time","Female","205","0.278801212537719","0.244461056510801","0.313141368564638"
"Important","2010","Part Time","Male","170","0.35939027228809","0.316862406868477","0.401918137707703"
"Important","2010","Part Time","Female","706","0.351357297758936","0.33018469610437","0.372529899413503"
"Important","2010","Not Working","Male","119","0.307551422051011","0.259681070536183","0.355421773565839"
"Important","2010","Not Working","Female","638","0.369335923315063","0.346567260907592","0.392104585722534"
"Less important","2010","Full Time","Male","540","0.267220591348686","0.248423880998293","0.286017301699079"
"Less important","2010","Full Time","Female","246","0.400351602330167","0.362828687697776","0.437874516962558"
"Less important","2010","Part Time","Male","148","0.293310860012297","0.252958221047959","0.333663498976636"
"Less important","2010","Part Time","Female","685","0.360079948414297","0.338790750586514","0.381369146242079"
"Less important","2010","Not Working","Male","119","0.357631307156565","0.307912130144396","0.407350484168734"
"Less important","2010","Not Working","Female","537","0.29987584382515","0.278259314421669","0.321492373228631"
"Quite unimportant","2010","Full Time","Male","114","0.0594487068795009","0.0494043367257105","0.0694930770332913"
