"plh0108","year","e11103","n","percent","lower_confidence","upper_confidence","value"
"Less important","1992","Not Working","843","0.22695085337881","0.213062329069929","0.240839377687691","3"
"Quite unimportant","1992","Full Time","629","0.122928499069494","0.114115857870894","0.131741140268094","4"
"Quite unimportant","1992","Part Time","273","0.139870857411892","0.125099154553998","0.154642560269786","4"
"Quite unimportant","1992","Not Working","879","0.283593179556946","0.268647544015194","0.298538815098699","4"
"Very important","1992","Full Time","1228","0.221930531791271","0.210777831975553","0.23308323160699","1"
"Very important","1992","Part Time","512","0.228191593506992","0.210318913245972","0.246064273768013","1"
"Very important","1992","Not Working","753","0.203085801075756","0.189746526771396","0.216425075380116","1"
"Important","1993","Full Time","","","","","2"
"Important","1993","Part Time","","","","","2"
"Important","1993","Not Working","","","","","2"
"Less important","1993","Full Time","","","","","3"
"Less important","1993","Part Time","","","","","3"
"Less important","1993","Not Working","","","","","3"
"Quite unimportant","1993","Full Time","","","","","4"
"Quite unimportant","1993","Part Time","","","","","4"
"Quite unimportant","1993","Not Working","","","","","4"
"Very important","1993","Full Time","","","","","1"
"Very important","1993","Part Time","","","","","1"
"Very important","1993","Not Working","","","","","1"
"Important","1994","Full Time","","","","","2"
"Important","1994","Part Time","","","","","2"
"Important","1994","Not Working","","","","","2"
"Less important","1994","Full Time","","","","","3"
"Less important","1994","Part Time","","","","","3"
"Less important","1994","Not Working","","","","","3"
"Quite unimportant","1994","Full Time","","","","","4"
"Quite unimportant","1994","Part Time","","","","","4"
"Quite unimportant","1994","Not Working","","","","","4"
"Very important","1994","Full Time","","","","","1"
"Very important","1994","Part Time","","","","","1"
"Very important","1994","Not Working","","","","","1"
"Important","1995","Full Time","1675","0.325606764157091","0.312568402507156","0.338645125807026","2"
"Important","1995","Part Time","738","0.341429293252938","0.321546657123586","0.36131192938229","2"
"Important","1995","Not Working","1223","0.294673859809108","0.280634970005525","0.308712749612692","2"
"Less important","1995","Full Time","1680","0.348530685177563","0.335272404664596","0.36178896569053","3"
"Less important","1995","Part Time","752","0.339431024655349","0.319576603763665","0.359285445547033","3"
"Less important","1995","Not Working","1012","0.234964456446703","0.221908494932588","0.248020417960818","3"
"Quite unimportant","1995","Full Time","373","0.0854320932350756","0.0776546255826157","0.0932095608875354","4"
"Quite unimportant","1995","Part Time","223","0.110968392277427","0.0977985486553141","0.124138235899541","4"
"Quite unimportant","1995","Not Working","845","0.2415299008316","0.228349711369519","0.25471009029368","4"
"Very important","1995","Full Time","1234","0.240430457430271","0.22854000928224","0.252320905578302","1"
"Very important","1995","Part Time","472","0.208171289814286","0.191147807295488","0.225194772333084","1"
"Very important","1995","Not Working","971","0.228831782912589","0.215895791972447","0.241767773852731","1"
"Important","1996","Full Time","","","","","2"
"Important","1996","Part Time","","","","","2"
"Important","1996","Not Working","","","","","2"
"Less important","1996","Full Time","","","","","3"
"Less important","1996","Part Time","","","","","3"
"Less important","1996","Not Working","","","","","3"
"Quite unimportant","1996","Full Time","","","","","4"
"Quite unimportant","1996","Part Time","","","","","4"
"Quite unimportant","1996","Not Working","","","","","4"
"Very important","1996","Full Time","","","","","1"
"Very important","1996","Part Time","","","","","1"
"Very important","1996","Not Working","","","","","1"
"Important","1997","Full Time","","","","","2"
"Important","1997","Part Time","","","","","2"
"Important","1997","Not Working","","","","","2"
"Less important","1997","Full Time","","","","","3"
"Less important","1997","Part Time","","","","","3"
"Less important","1997","Not Working","","","","","3"
"Quite unimportant","1997","Full Time","","","","","4"
"Quite unimportant","1997","Part Time","","","","","4"
"Quite unimportant","1997","Not Working","","","","","4"
"Very important","1997","Full Time","","","","","1"
"Very important","1997","Part Time","","","","","1"
"Very important","1997","Not Working","","","","","1"
"Important","1998","Full Time","","","","","2"
"Important","1998","Part Time","","","","","2"
"Important","1998","Not Working","","","","","2"
"Less important","1998","Full Time","","","","","3"
"Less important","1998","Part Time","","","","","3"
"Less important","1998","Not Working","","","","","3"
"Quite unimportant","1998","Full Time","","","","","4"
"Quite unimportant","1998","Part Time","","","","","4"
"Quite unimportant","1998","Not Working","","","","","4"
"Very important","1998","Full Time","","","","","1"
"Very important","1998","Part Time","","","","","1"
"Very important","1998","Not Working","","","","","1"
"Important","1999","Full Time","","","","","2"
"Important","1999","Part Time","","","","","2"
"Important","1999","Not Working","","","","","2"
"Less important","1999","Full Time","","","","","3"
"Less important","1999","Part Time","","","","","3"
"Less important","1999","Not Working","","","","","3"
"Quite unimportant","1999","Full Time","","","","","4"
"Quite unimportant","1999","Part Time","","","","","4"
"Quite unimportant","1999","Not Working","","","","","4"
"Very important","1999","Full Time","","","","","1"
"Very important","1999","Part Time","","","","","1"
"Very important","1999","Not Working","","","","","1"
"Important","2000","Full Time","","","","","2"
"Important","2000","Part Time","","","","","2"
"Important","2000","Not Working","","","","","2"
"Less important","2000","Full Time","","","","","3"
"Less important","2000","Part Time","","","","","3"
"Less important","2000","Not Working","","","","","3"
"Quite unimportant","2000","Full Time","","","","","4"
"Quite unimportant","2000","Part Time","","","","","4"
"Quite unimportant","2000","Not Working","","","","","4"
"Very important","2000","Full Time","","","","","1"
"Very important","2000","Part Time","","","","","1"
"Very important","2000","Not Working","","","","","1"
"Important","2001","Full Time","","","","","2"
"Important","2001","Part Time","","","","","2"
"Important","2001","Not Working","","","","","2"
"Less important","2001","Full Time","","","","","3"
"Less important","2001","Part Time","","","","","3"
"Less important","2001","Not Working","","","","","3"
"Quite unimportant","2001","Full Time","","","","","4"
"Quite unimportant","2001","Part Time","","","","","4"
"Quite unimportant","2001","Not Working","","","","","4"
"Very important","2001","Full Time","","","","","1"
"Very important","2001","Part Time","","","","","1"
"Very important","2001","Not Working","","","","","1"
"Important","2002","Full Time","","","","","2"
"Important","2002","Part Time","","","","","2"
"Important","2002","Not Working","","","","","2"
"Less important","2002","Full Time","","","","","3"
"Less important","2002","Part Time","","","","","3"
"Less important","2002","Not Working","","","","","3"
"Quite unimportant","2002","Full Time","","","","","4"
"Quite unimportant","2002","Part Time","","","","","4"
"Quite unimportant","2002","Not Working","","","","","4"
"Very important","2002","Full Time","","","","","1"
"Very important","2002","Part Time","","","","","1"
"Very important","2002","Not Working","","","","","1"
"Important","2003","Full Time","","","","","2"
"Important","2003","Part Time","","","","","2"
"Important","2003","Not Working","","","","","2"
"Less important","2003","Full Time","","","","","3"
"Less important","2003","Part Time","","","","","3"
"Less important","2003","Not Working","","","","","3"
"Quite unimportant","2003","Full Time","","","","","4"
"Quite unimportant","2003","Part Time","","","","","4"
"Quite unimportant","2003","Not Working","","","","","4"
"Very important","2003","Full Time","","","","","1"
"Very important","2003","Part Time","","","","","1"
"Very important","2003","Not Working","","","","","1"
"Important","2004","Full Time","2914","0.316823980137587","0.306900835801913","0.326747124473262","2"
"Important","2004","Part Time","1752","0.328979889647764","0.315971056812815","0.341988722482713","2"
"Important","2004","Not Working","2588","0.300705466122788","0.290700582258745","0.310710349986831","2"
"Less important","2004","Full Time","2622","0.33294548570299","0.32289374659683","0.342997224809151","3"
"Less important","2004","Part Time","1540","0.324990332872355","0.31202224014323","0.33795842560148","3"
"Less important","2004","Not Working","2036","0.241316957987756","0.231981504207419","0.250652411768094","3"
"Quite unimportant","2004","Full Time","828","0.119711698136885","0.112787735117046","0.126635661156724","4"
"Quite unimportant","2004","Part Time","569","0.133332425356136","0.123920465777848","0.142744384934424","4"
"Quite unimportant","2004","Not Working","1500","0.224162573949819","0.215063897138034","0.233261250761603","4"
"Very important","2004","Full Time","2080","0.230518836022538","0.221535737055684","0.239501934989391","1"
"Very important","2004","Part Time","1150","0.212697352123745","0.201367146610914","0.224027557636575","1"
"Very important","2004","Not Working","1946","0.233815001939637","0.224580481813804","0.24304952206547","1"
"Important","2005","Full Time","","","","","2"
"Important","2005","Part Time","","","","","2"
"Important","2005","Not Working","","","","","2"
"Less important","2005","Full Time","","","","","3"
"Less important","2005","Part Time","","","","","3"
"Less important","2005","Not Working","","","","","3"
"Quite unimportant","2005","Full Time","","","","","4"
"Quite unimportant","2005","Part Time","","","","","4"
"Quite unimportant","2005","Not Working","","","","","4"
"Very important","2005","Full Time","","","","","1"
"Very important","2005","Part Time","","","","","1"
"Very important","2005","Not Working","","","","","1"
"Important","2006","Full Time","","","","","2"
"Important","2006","Part Time","","","","","2"
"Important","2006","Not Working","","","","","2"
"Less important","2006","Full Time","","","","","3"
"Less important","2006","Part Time","","","","","3"
"Less important","2006","Not Working","","","","","3"
"Quite unimportant","2006","Full Time","","","","","4"
"Quite unimportant","2006","Part Time","","","","","4"
"Quite unimportant","2006","Not Working","","","","","4"
"Very important","2006","Full Time","","","","","1"
"Very important","2006","Part Time","","","","","1"
"Very important","2006","Not Working","","","","","1"
"Important","2007","Full Time","","","","","2"
"Important","2007","Part Time","","","","","2"
"Important","2007","Not Working","","","","","2"
"Less important","2007","Full Time","","","","","3"
"Less important","2007","Part Time","","","","","3"
"Less important","2007","Not Working","","","","","3"
"Quite unimportant","2007","Full Time","","","","","4"
"Quite unimportant","2007","Part Time","","","","","4"
"Quite unimportant","2007","Not Working","","","","","4"
"Very important","2007","Full Time","","","","","1"
"Very important","2007","Part Time","","","","","1"
"Very important","2007","Not Working","","","","","1"
"Important","2008","Full Time","2666","0.33081634900542","0.320156591019277","0.341476106991563","2"
"Important","2008","Part Time","1566","0.335070711810244","0.321134891711347","0.349006531909141","2"
"Important","2008","Not Working","2358","0.297208691391183","0.286790755474335","0.307626627308031","2"
"Less important","2008","Full Time","2457","0.352047572333719","0.341226920105285","0.362868224562153","3"
"Less important","2008","Part Time","1477","0.35310769963299","0.338997077874544","0.367218321391437","3"
"Less important","2008","Not Working","1848","0.25635230035098","0.246399622046802","0.266304978655159","3"
"Quite unimportant","2008","Full Time","772","0.118814392557812","0.111483625405897","0.126145159709727","4"
"Quite unimportant","2008","Part Time","564","0.148290210042181","0.13779771855428","0.158782701530083","4"
"Quite unimportant","2008","Not Working","1650","0.259433319468963","0.249441773325437","0.269424865612488","4"
"Very important","2008","Full Time","1589","0.198321686103049","0.189287971365266","0.207355400840831","1"
"Very important","2008","Part Time","800","0.163531378514584","0.152611898907362","0.174450858121807","1"
"Very important","2008","Not Working","1537","0.187005688788874","0.178117589440868","0.19589378813688","1"
"Important","2009","Full Time","","","","","2"
"Important","2009","Part Time","","","","","2"
"Important","2009","Not Working","","","","","2"
"Less important","2009","Full Time","","","","","3"
"Less important","2009","Part Time","","","","","3"
"Less important","2009","Not Working","","","","","3"
"Quite unimportant","2009","Full Time","","","","","4"
"Quite unimportant","2009","Part Time","","","","","4"
"Quite unimportant","2009","Not Working","","","","","4"
"Very important","2009","Full Time","","","","","1"
"Very important","2009","Part Time","","","","","1"
"Very important","2009","Not Working","","","","","1"
"Important","2010","Full Time","1028","0.361189280700388","0.343346316688906","0.379032244711871","2"
"Important","2010","Part Time","876","0.35316213983377","0.334205557264411","0.372118722403129","2"
"Important","2010","Not Working","757","0.355837388769809","0.335277204522957","0.376397573016661","2"
"Less important","2010","Full Time","786","0.294146441837428","0.277220510321394","0.311072373353462","3"
"Less important","2010","Part Time","833","0.345078324842749","0.32622322728717","0.363933422398328","3"
"Less important","2010","Not Working","656","0.312494123507046","0.292589104767825","0.332399142246267","3"
"Quite unimportant","2010","Full Time","220","0.0825884486477666","0.0723636389960275","0.0928132582995057","4"
"Quite unimportant","2010","Part Time","305","0.128967842121242","0.115674533962989","0.142261150279496","4"
"Quite unimportant","2010","Not Working","196","0.0987395652382449","0.0859288253179682","0.111550305158522","4"
"Very important","2010","Full Time","750","0.262075828814417","0.245740313933555","0.27841134369528","1"
"Very important","2010","Part Time","428","0.172791693202239","0.157796773831306","0.187786612573172","1"
"Very important","2010","Not Working","474","0.2329289224849","0.214776567797153","0.251081277172648","1"
"Important","2011","Full Time","","","","","2"
"Important","2011","Part Time","","","","","2"
"Important","2011","Not Working","","","","","2"
"Less important","2011","Full Time","","","","","3"
"Less important","2011","Part Time","","","","","3"
"Less important","2011","Not Working","","","","","3"
"Quite unimportant","2011","Full Time","","","","","4"
"Quite unimportant","2011","Part Time","","","","","4"
"Quite unimportant","2011","Not Working","","","","","4"
"Very important","2011","Full Time","","","","","1"
"Very important","2011","Part Time","","","","","1"
"Very important","2011","Not Working","","","","","1"
"Important","2012","Full Time","3747","0.344514003672516","0.335387079273831","0.3536409280712","2"
"Important","2012","Part Time","2615","0.33456424348192","0.323854280491438","0.345274206472403","2"
"Important","2012","Not Working","3220","0.322033538781957","0.312733035618046","0.331334041945867","2"
"Less important","2012","Full Time","3194","0.320912035776875","0.311946106190851","0.329877965362899","3"
"Less important","2012","Part Time","2450","0.329386318887576","0.318718291442792","0.340054346332359","3"
"Less important","2012","Not Working","2487","0.247494804790332","0.238904875627685","0.256084733952979","3"
"Quite unimportant","2012","Full Time","1193","0.140661263157424","0.133983842205721","0.147338684109127","4"
"Quite unimportant","2012","Part Time","1047","0.159066434924284","0.150764768880395","0.167368100968173","4"
"Quite unimportant","2012","Not Working","2048","0.244159487551656","0.235608748105861","0.252710226997451","4"
"Very important","2012","Full Time","2280","0.193912697393186","0.186319346518765","0.201506048267607","1"
"Very important","2012","Part Time","1344","0.17698300270622","0.168320062373023","0.185645943039417","1"
"Very important","2012","Not Working","1941","0.186312168876055","0.178562175899781","0.194062161852329","1"
"Important","2013","Full Time","","","","","2"
"Important","2013","Part Time","","","","","2"
"Important","2013","Not Working","","","","","2"
"Less important","2013","Full Time","","","","","3"
"Less important","2013","Part Time","","","","","3"
"Less important","2013","Not Working","","","","","3"
"Quite unimportant","2013","Full Time","","","","","4"
"Quite unimportant","2013","Part Time","","","","","4"
"Quite unimportant","2013","Not Working","","","","","4"
"Very important","2013","Full Time","","","","","1"
"Very important","2013","Part Time","","","","","1"
"Very important","2013","Not Working","","","","","1"
"Important","2014","Full Time","","","","","2"
"Important","2014","Part Time","","","","","2"
"Important","2014","Not Working","","","","","2"
"Less important","2014","Full Time","","","","","3"
"Less important","2014","Part Time","","","","","3"
"Less important","2014","Not Working","","","","","3"
"Quite unimportant","2014","Full Time","","","","","4"
"Quite unimportant","2014","Part Time","","","","","4"
"Quite unimportant","2014","Not Working","","","","","4"
"Very important","2014","Full Time","","","","","1"
"Very important","2014","Part Time","","","","","1"
"Very important","2014","Not Working","","","","","1"
"Important","2015","Full Time","","","","","2"
"Important","2015","Part Time","","","","","2"
"Important","2015","Not Working","","","","","2"
"Less important","2015","Full Time","","","","","3"
"Less important","2015","Part Time","","","","","3"
"Less important","2015","Not Working","","","","","3"
"Quite unimportant","2015","Full Time","","","","","4"
"Quite unimportant","2015","Part Time","","","","","4"
"Quite unimportant","2015","Not Working","","","","","4"
"Very important","2015","Full Time","","","","","1"
"Very important","2015","Part Time","","","","","1"
"Very important","2015","Not Working","","","","","1"
"Important","2016","Full Time","3279","0.348342290810312","0.338586957372005","0.35809762424862","2"
"Important","2016","Part Time","2463","0.329618117771249","0.318566588952311","0.340669646590187","2"
"Important","2016","Not Working","2813","0.332097654426029","0.321879030879124","0.342316277972935","2"
"Less important","2016","Part Time","2150","0.322187328999981","0.311200692430476","0.333173965569486","3"
"Less important","2016","Full Time","2703","0.316964894742746","0.307437890847434","0.326491898638058","3"
"Less important","2016","Not Working","2007","0.238811975622268","0.229561223673796","0.24806272757074","3"
"Quite unimportant","2016","Full Time","1030","0.132674498878897","0.125728830667986","0.139620167089808","4"
"Quite unimportant","2016","Part Time","983","0.164241702730133","0.155531309601683","0.172952095858584","4"
"Quite unimportant","2016","Not Working","1740","0.234453346682038","0.225261197564499","0.243645495799576","4"
"Very important","2016","Full Time","2151","0.202018315568045","0.193797383069827","0.210239248066263","1"
"Very important","2016","Part Time","1354","0.183952850498637","0.174843937044556","0.193061763952719","1"
"Very important","2016","Not Working","1600","0.194637023269665","0.186046659221484","0.203227387317846","1"
