"plh0108","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","1-pers.-HH","West Germany","188","0.196599212704013","0.170791713881736","0.222406711526291","2"
"Important","1990","1-pers.-HH","East Germany","","","","","2"
"Important","1990","(Married) couple without C. ","West Germany","568","0.278500131295146","0.258932707215573","0.29806755537472","2"
"Important","1990","(Married) couple without C. ","East Germany","","","","","2"
"Important","1990","Single parent ","West Germany","127","0.327820356550473","0.281172259977797","0.37446845312315","2"
"Important","1990","Couple + C. LE 16 ","East Germany","","","","","2"
"Important","1990","Single parent ","East Germany","","","","","2"
"Important","1990","Couple + C. LE 16 ","West Germany","560","0.390313742808799","0.365325387242944","0.415302098374654","2"
"Important","1990","Couple + C. GT 16 ","East Germany","","","","","2"
"Important","1990","Couple + C. LE and GT 16","East Germany","","","","","2"
"Important","1990","Couple + C. GT 16 ","West Germany","545","0.351234699478657","0.327268557848437","0.375200841108876","2"
"Important","1990","Couple + C. LE and GT 16","West Germany","164","0.370954931306213","0.325715983925848","0.416193878686579","2"
"Less important","1990","Couple + C. LE and GT 16","West Germany","145","0.326089323410898","0.282187708695696","0.369990938126099","3"
"Less important","1990","Couple + C. GT 16 ","East Germany","","","","","3"
"Less important","1990","1-pers.-HH","East Germany","","","","","3"
"Less important","1990","(Married) couple without C. ","West Germany","631","0.309748850606723","0.289564664210744","0.329933037002702","3"
"Less important","1990","1-pers.-HH","West Germany","323","0.343646019146611","0.312806072147218","0.374485966146003","3"
"Less important","1990","(Married) couple without C. ","East Germany","","","","","3"
"Less important","1990","Single parent ","West Germany","143","0.358112031754819","0.310467576669023","0.405756486840615","3"
"Less important","1990","Single parent ","East Germany","","","","","3"
"Less important","1990","Couple + C. LE 16 ","West Germany","427","0.286014300404356","0.262866155980309","0.309162444828402","3"
"Less important","1990","Couple + C. LE 16 ","East Germany","","","","","3"
"Less important","1990","Couple + C. GT 16 ","West Germany","456","0.30065881213347","0.277637125950457","0.323680498316484","3"
"Less important","1990","Couple + C. LE and GT 16","East Germany","","","","","3"
"Quite unimportant","1990","(Married) couple without C. ","East Germany","","","","","4"
"Quite unimportant","1990","1-pers.-HH","West Germany","328","0.390338534103688","0.358660808765475","0.422016259441901","4"
