"plh0192","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","Full Time","(0) in school","","","",""
"Fully agree","2003","Full Time","(1a) inadequately completed","5","","",""
"Fully agree","2003","Full Time","(1b) general elementary school","36","0.0665237078043628","0.0430520366058908","0.0899953790028349"
"Fully agree","2003","Full Time","(1c) basic vocational qualification","100","0.0430652422098296","0.03435994741157","0.0517705370080892"
"Fully agree","2003","Full Time","(2b) intermediate general qualification","16","","",""
"Fully agree","2003","Full Time","(2a) intermediate vocational","88","0.0357745627695182","0.0285926107667713","0.0429565147722652"
"Fully agree","2003","Full Time","(2c_gen) general maturity certificate","8","","",""
"Fully agree","2003","Full Time","(2c_voc) vocational maturity certificate","40","0.0534724120196449","0.0374461707397047","0.0694986532995851"
"Fully agree","2003","Full Time","(3a) lower tertiary education","70","0.0594435022853167","0.0444548086266691","0.0744321959439642"
"Fully agree","2003","Full Time","(3b) higher tertiary education","117","0.0729975705890592","0.0600557053861242","0.0859394357919942"
"Fully agree","2003","Part Time","(0) in school","9","","",""
"Fully agree","2003","Part Time","(1a) inadequately completed","3","","",""
"Fully agree","2003","Part Time","(1b) general elementary school","19","","",""
"Fully agree","2003","Part Time","(1c) basic vocational qualification","65","0.0713685955041247","0.0568331005088775","0.0859040904993718"
"Fully agree","2003","Part Time","(2b) intermediate general qualification","15","","",""
"Fully agree","2003","Part Time","(2a) intermediate vocational","61","0.0346590813968456","0.0250980595105068","0.0442201032831843"
"Fully agree","2003","Part Time","(2c_gen) general maturity certificate","31","0.100218380407897","0.0688925215398544","0.131544239275939"
"Fully agree","2003","Part Time","(2c_voc) vocational maturity certificate","31","0.0955028594358927","0.0675274179266009","0.123478300945184"
"Fully agree","2003","Part Time","(3a) lower tertiary education","25","","",""
"Fully agree","2003","Part Time","(3b) higher tertiary education","51","0.0742780068012346","0.0526751947639485","0.0958808188385206"
"Fully agree","2003","Not Working","(0) in school","47","0.109782860839928","0.0823536655952766","0.137212056084579"
"Fully agree","2003","Not Working","(1a) inadequately completed","12","","",""
"Fully agree","2003","Not Working","(1b) general elementary school","101","0.0833941536341114","0.0683068250086993","0.0984814822595236"
"Fully agree","2003","Not Working","(1c) basic vocational qualification","215","0.0675126753295436","0.0585461681057527","0.0764791825533345"
"Fully agree","2003","Not Working","(2b) intermediate general qualification","10","","",""
"Fully agree","2003","Not Working","(2a) intermediate vocational","87","0.0848994477417299","0.0689891601551848","0.100809735328275"
"Fully agree","2003","Not Working","(2c_gen) general maturity certificate","34","0.0853434216641916","0.0557758888401502","0.114910954488233"
"Fully agree","2003","Not Working","(2c_voc) vocational maturity certificate","23","","",""
"Fully agree","2003","Not Working","(3a) lower tertiary education","26","","",""
"Fully agree","2003","Not Working","(3b) higher tertiary education","48","0.0996349492374","0.0737671404026533","0.125502758072147"
"Rather agree","2003","Full Time","(0) in school","1","","",""
"Rather agree","2003","Full Time","(1a) inadequately completed","24","","",""
"Rather agree","2003","Full Time","(1b) general elementary school","215","0.47691572662425","0.42987101656311","0.52396043668539"
"Rather agree","2003","Full Time","(1c) basic vocational qualification","1114","0.534624724526801","0.513235007264946","0.556014441788656"
"Rather agree","2003","Full Time","(2b) intermediate general qualification","102","0.40774090617081","0.343387417914927","0.472094394426694"
"Rather agree","2003","Full Time","(2a) intermediate vocational","1368","0.512941345150091","0.493613184594067","0.532269505706115"
"Rather agree","2003","Full Time","(2c_gen) general maturity certificate","99","0.534912775855141","0.45971353975296","0.610112011957321"
"Rather agree","2003","Full Time","(2c_voc) vocational maturity certificate","458","0.608473091130756","0.573703334766399","0.643242847495113"
"Rather agree","2003","Full Time","(3a) lower tertiary education","565","0.588297571224437","0.557100818748689","0.619494323700186"
"Rather agree","2003","Full Time","(3b) higher tertiary education","1043","0.649797626688394","0.626064725260566","0.673530528116222"
"Rather agree","2003","Part Time","(0) in school","62","0.495900100934556","0.404914116156009","0.586886085713103"
"Rather agree","2003","Part Time","(1a) inadequately completed","18","","",""
"Rather agree","2003","Part Time","(1b) general elementary school","208","0.47417282476856","0.426811483033525","0.521534166503595"
"Rather agree","2003","Part Time","(1c) basic vocational qualification","637","0.524534119958618","0.496337235951466","0.55273100396577"
"Rather agree","2003","Part Time","(2b) intermediate general qualification","97","0.462587148828885","0.392244253178045","0.532930044479725"
"Rather agree","2003","Part Time","(2a) intermediate vocational","768","0.544652848514241","0.518622101440765","0.570683595587717"
"Rather agree","2003","Part Time","(2c_gen) general maturity certificate","209","0.560288339927698","0.508509713940354","0.612066965915041"
"Rather agree","2003","Part Time","(2c_voc) vocational maturity certificate","242","0.579680597280247","0.532696675592249","0.626664518968245"
"Rather agree","2003","Part Time","(3a) lower tertiary education","185","0.562512728193366","0.507555501311778","0.617469955074955"
"Rather agree","2003","Part Time","(3b) higher tertiary education","385","0.639963497230444","0.600418573323382","0.679508421137506"
"Rather agree","2003","Not Working","(0) in school","291","0.56460132145328","0.521099011676176","0.608103631230384"
"Rather agree","2003","Not Working","(1a) inadequately completed","67","0.373095010933479","0.298621613319691","0.447568408547266"
"Rather agree","2003","Not Working","(1b) general elementary school","625","0.497421627988281","0.470137035875142","0.524706220101421"
"Rather agree","2003","Not Working","(1c) basic vocational qualification","1588","0.529484592475005","0.511647553416919","0.547321631533091"
