"plh0192","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","(Married) couple without C. ","348","0.0547452605519039","0.04952832581165","0.0599621952921578","4"
"Disagree fully","2003","Couple + C. LE 16 ","216","0.0560196564641759","0.0492016239388466","0.0628376889895051","4"
"Disagree fully","2003","1-pers.-HH","181","0.0655634302627079","0.0566706538195482","0.0744562067058677","4"
"Disagree fully","2003","Single parent ","65","0.0597171983403522","0.0457833839819143","0.0736510126987901","4"
"Disagree fully","2003","Couple + C. GT 16 ","166","0.0468979631591252","0.0403005865454584","0.053495339772792","4"
"Disagree fully","2003","Couple + C. LE and GT 16","81","0.0519256673301845","0.0417738850627476","0.0620774495976214","4"
"Fully agree","2003","1-pers.-HH","206","0.0721316374364163","0.0628368875760991","0.0814263872967336","1"
"Fully agree","2003","(Married) couple without C. ","484","0.0684049919409552","0.062615703565436","0.0741942803164744","1"
"Fully agree","2003","Single parent ","75","0.0804185055251174","0.0644279271603102","0.0964090838899247","1"
"Fully agree","2003","Couple + C. LE 16 ","223","0.042249055187322","0.0362849929378117","0.0482131174368324","1"
"Fully agree","2003","Couple + C. GT 16 ","269","0.0718501197641906","0.0637917462798574","0.0799084932485239","1"
"Fully agree","2003","Couple + C. LE and GT 16","128","0.0565229966945931","0.0459570526684303","0.067088940720756","1"
"Rather agree","2003","Couple + C. LE 16 ","2397","0.542185788381192","0.527414238258337","0.556957338504048","2"
"Rather agree","2003","(Married) couple without C. ","4105","0.548926020536008","0.537514368902836","0.56033767216918","2"
"Rather agree","2003","1-pers.-HH","1629","0.544440820476017","0.52654797676394","0.562333664188094","2"
"Rather agree","2003","Single parent ","537","0.470227029612923","0.440878269766405","0.499575789459441","2"
"Rather agree","2003","Couple + C. GT 16 ","2178","0.538206583426863","0.52264968705545","0.553763479798275","2"
"Rather agree","2003","Couple + C. LE and GT 16","1032","0.558728909942776","0.53601021572704","0.581447604158511","2"
"Rather disagree","2003","1-pers.-HH","960","0.317864111824859","0.301134424443788","0.33459379920593","3"
"Rather disagree","2003","(Married) couple without C. ","2367","0.327923726971133","0.317157502980238","0.338689950962027","3"
"Rather disagree","2003","Couple + C. LE 16 ","1534","0.35954549996731","0.345318004954433","0.373772994980186","3"
"Rather disagree","2003","Single parent ","434","0.389637266521607","0.360961481877228","0.418313051165986","3"
"Rather disagree","2003","Couple + C. GT 16 ","1332","0.343045333649821","0.32823148012372","0.357859187175923","3"
"Rather disagree","2003","Couple + C. LE and GT 16","594","0.332822426032447","0.311262013434565","0.354382838630328","3"
"Disagree fully","2004","(Married) couple without C. ","","","","","4"
"Disagree fully","2004","Couple + C. LE 16 ","","","","","4"
"Disagree fully","2004","1-pers.-HH","","","","","4"
"Disagree fully","2004","Single parent ","","","","","4"
"Disagree fully","2004","Couple + C. GT 16 ","","","","","4"
"Disagree fully","2004","Couple + C. LE and GT 16","","","","","4"
"Fully agree","2004","1-pers.-HH","","","","","1"
"Fully agree","2004","(Married) couple without C. ","","","","","1"
"Fully agree","2004","Single parent ","","","","","1"
"Fully agree","2004","Couple + C. LE 16 ","","","","","1"
"Fully agree","2004","Couple + C. GT 16 ","","","","","1"
"Fully agree","2004","Couple + C. LE and GT 16","","","","","1"
"Rather agree","2004","(Married) couple without C. ","","","","","2"
