"plh0192","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Rather disagree","2004","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Rather disagree","2004","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Rather disagree","2004","Baden-Württemberg","West Germany","","","",""
"Rather disagree","2004","Baden-Württemberg","East Germany","","","",""
"Rather disagree","2004","Bavaria","West Germany","","","",""
"Rather disagree","2004","Bavaria","East Germany","","","",""
"Rather disagree","2004","Berlin","West Germany","","","",""
"Rather disagree","2004","Berlin","East Germany","","","",""
"Rather disagree","2004","Brandenburg","West Germany","","","",""
"Rather disagree","2004","Brandenburg","East Germany","","","",""
"Rather disagree","2004","Mecklenburg-Western Pomerania","West Germany","","","",""
"Rather disagree","2004","Mecklenburg-Western Pomerania","East Germany","","","",""
"Rather disagree","2004","Saxony","West Germany","","","",""
"Rather disagree","2004","Saxony","East Germany","","","",""
"Rather disagree","2004","Saxony-Anhalt","West Germany","","","",""
"Rather disagree","2004","Saxony-Anhalt","East Germany","","","",""
"Rather disagree","2004","Thuringia","West Germany","","","",""
"Rather disagree","2004","Thuringia","East Germany","","","",""
"Disagree fully","2004","Schleswig-Holstein","West Germany","","","",""
"Disagree fully","2004","Schleswig-Holstein","East Germany","","","",""
"Disagree fully","2004","Hamburg","West Germany","","","",""
"Disagree fully","2004","Hamburg","East Germany","","","",""
"Disagree fully","2004","Lower Saxony","West Germany","","","",""
"Disagree fully","2004","Lower Saxony","East Germany","","","",""
"Disagree fully","2004","Bremen","West Germany","","","",""
"Disagree fully","2004","Bremen","East Germany","","","",""
"Disagree fully","2004","North Rhine-Westphalia","West Germany","","","",""
"Disagree fully","2004","North Rhine-Westphalia","East Germany","","","",""
"Disagree fully","2004","Hesse","West Germany","","","",""
"Disagree fully","2004","Hesse","East Germany","","","",""
"Disagree fully","2004","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Disagree fully","2004","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Disagree fully","2004","Baden-Württemberg","West Germany","","","",""
"Disagree fully","2004","Baden-Württemberg","East Germany","","","",""
"Disagree fully","2004","Bavaria","West Germany","","","",""
"Disagree fully","2004","Bavaria","East Germany","","","",""
"Disagree fully","2004","Berlin","West Germany","","","",""
"Disagree fully","2004","Berlin","East Germany","","","",""
"Disagree fully","2004","Brandenburg","West Germany","","","",""
"Disagree fully","2004","Brandenburg","East Germany","","","",""
"Disagree fully","2004","Mecklenburg-Western Pomerania","West Germany","","","",""
"Disagree fully","2004","Mecklenburg-Western Pomerania","East Germany","","","",""
"Disagree fully","2004","Saxony","West Germany","","","",""
"Disagree fully","2004","Saxony","East Germany","","","",""
"Disagree fully","2004","Saxony-Anhalt","West Germany","","","",""
"Disagree fully","2004","Saxony-Anhalt","East Germany","","","",""
"Disagree fully","2004","Thuringia","West Germany","","","",""
"Disagree fully","2004","Thuringia","East Germany","","","",""
"Fully agree","2005","Schleswig-Holstein","West Germany","","","",""
"Fully agree","2005","Schleswig-Holstein","East Germany","","","",""
"Fully agree","2005","Hamburg","West Germany","","","",""
"Fully agree","2005","Hamburg","East Germany","","","",""
"Fully agree","2005","Lower Saxony","West Germany","","","",""
"Fully agree","2005","Lower Saxony","East Germany","","","",""
"Fully agree","2005","Bremen","West Germany","","","",""
"Fully agree","2005","Bremen","East Germany","","","",""
"Fully agree","2005","North Rhine-Westphalia","West Germany","","","",""
"Fully agree","2005","North Rhine-Westphalia","East Germany","","","",""
"Fully agree","2005","Hesse","West Germany","","","",""
"Fully agree","2005","Hesse","East Germany","","","",""
"Fully agree","2005","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Fully agree","2005","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Fully agree","2005","Baden-Württemberg","West Germany","","","",""
"Fully agree","2005","Baden-Württemberg","East Germany","","","",""
"Fully agree","2005","Bavaria","West Germany","","","",""
"Fully agree","2005","Bavaria","East Germany","","","",""
"Fully agree","2005","Berlin","West Germany","","","",""
"Fully agree","2005","Berlin","East Germany","","","",""
"Fully agree","2005","Brandenburg","West Germany","","","",""
"Fully agree","2005","Brandenburg","East Germany","","","",""
"Fully agree","2005","Mecklenburg-Western Pomerania","West Germany","","","",""
"Fully agree","2005","Mecklenburg-Western Pomerania","East Germany","","","",""
"Fully agree","2005","Saxony","West Germany","","","",""
"Fully agree","2005","Saxony","East Germany","","","",""
"Fully agree","2005","Saxony-Anhalt","West Germany","","","",""
"Fully agree","2005","Saxony-Anhalt","East Germany","","","",""
"Fully agree","2005","Thuringia","West Germany","","","",""
"Fully agree","2005","Thuringia","East Germany","","","",""
"Rather agree","2005","Schleswig-Holstein","West Germany","","","",""
"Rather agree","2005","Schleswig-Holstein","East Germany","","","",""
"Rather agree","2005","Hamburg","West Germany","","","",""
"Rather agree","2005","Hamburg","East Germany","","","",""
"Rather agree","2005","Lower Saxony","West Germany","","","",""
"Rather agree","2005","Lower Saxony","East Germany","","","",""
"Rather agree","2005","Bremen","West Germany","","","",""
"Rather agree","2005","Bremen","East Germany","","","",""
"Rather agree","2005","North Rhine-Westphalia","West Germany","","","",""
"Rather agree","2005","North Rhine-Westphalia","East Germany","","","",""
"Rather agree","2005","Hesse","West Germany","","","",""
"Rather agree","2005","Hesse","East Germany","","","",""
"Rather agree","2005","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Rather agree","2005","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Rather agree","2005","Baden-Württemberg","West Germany","","","",""
"Rather agree","2005","Baden-Württemberg","East Germany","","","",""
"Rather agree","2005","Bavaria","West Germany","","","",""
"Rather agree","2005","Bavaria","East Germany","","","",""
"Rather agree","2005","Berlin","West Germany","","","",""
"Rather agree","2005","Berlin","East Germany","","","",""
"Rather agree","2005","Brandenburg","West Germany","","","",""
"Rather agree","2005","Brandenburg","East Germany","","","",""
"Rather agree","2005","Mecklenburg-Western Pomerania","West Germany","","","",""
"Rather agree","2005","Mecklenburg-Western Pomerania","East Germany","","","",""
"Rather agree","2005","Saxony","West Germany","","","",""
"Rather agree","2005","Saxony","East Germany","","","",""
"Rather agree","2005","Saxony-Anhalt","West Germany","","","",""
"Rather agree","2005","Saxony-Anhalt","East Germany","","","",""
"Rather agree","2005","Thuringia","West Germany","","","",""
"Rather agree","2005","Thuringia","East Germany","","","",""
"Rather disagree","2005","Schleswig-Holstein","West Germany","","","",""
"Rather disagree","2005","Schleswig-Holstein","East Germany","","","",""
"Rather disagree","2005","Hamburg","West Germany","","","",""
"Rather disagree","2005","Hamburg","East Germany","","","",""
"Rather disagree","2005","Lower Saxony","West Germany","","","",""
"Rather disagree","2005","Lower Saxony","East Germany","","","",""
"Rather disagree","2005","Bremen","West Germany","","","",""
"Rather disagree","2005","Bremen","East Germany","","","",""
"Rather disagree","2005","North Rhine-Westphalia","West Germany","","","",""
"Rather disagree","2005","North Rhine-Westphalia","East Germany","","","",""
"Rather disagree","2005","Hesse","West Germany","","","",""
"Rather disagree","2005","Hesse","East Germany","","","",""
"Rather disagree","2005","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Rather disagree","2005","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Rather disagree","2005","Baden-Württemberg","West Germany","","","",""
"Rather disagree","2005","Baden-Württemberg","East Germany","","","",""
"Rather disagree","2005","Bavaria","West Germany","","","",""
"Rather disagree","2005","Bavaria","East Germany","","","",""
"Rather disagree","2005","Berlin","West Germany","","","",""
"Rather disagree","2005","Berlin","East Germany","","","",""
"Rather disagree","2005","Brandenburg","West Germany","","","",""
"Rather disagree","2005","Brandenburg","East Germany","","","",""
"Rather disagree","2005","Mecklenburg-Western Pomerania","West Germany","","","",""
"Rather disagree","2005","Mecklenburg-Western Pomerania","East Germany","","","",""
"Rather disagree","2005","Saxony","West Germany","","","",""
"Rather disagree","2005","Saxony","East Germany","","","",""
"Rather disagree","2005","Saxony-Anhalt","West Germany","","","",""
"Rather disagree","2005","Saxony-Anhalt","East Germany","","","",""
"Rather disagree","2005","Thuringia","West Germany","","","",""
"Rather disagree","2005","Thuringia","East Germany","","","",""
"Disagree fully","2005","Schleswig-Holstein","West Germany","","","",""
"Disagree fully","2005","Schleswig-Holstein","East Germany","","","",""
"Disagree fully","2005","Hamburg","West Germany","","","",""
"Disagree fully","2005","Hamburg","East Germany","","","",""
"Disagree fully","2005","Lower Saxony","West Germany","","","",""
"Disagree fully","2005","Lower Saxony","East Germany","","","",""
"Disagree fully","2005","Bremen","West Germany","","","",""
"Disagree fully","2005","Bremen","East Germany","","","",""
"Disagree fully","2005","North Rhine-Westphalia","West Germany","","","",""
"Disagree fully","2005","North Rhine-Westphalia","East Germany","","","",""
"Disagree fully","2005","Hesse","West Germany","","","",""
"Disagree fully","2005","Hesse","East Germany","","","",""
"Disagree fully","2005","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Disagree fully","2005","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Disagree fully","2005","Baden-Württemberg","West Germany","","","",""
"Disagree fully","2005","Baden-Württemberg","East Germany","","","",""
"Disagree fully","2005","Bavaria","West Germany","","","",""
"Disagree fully","2005","Bavaria","East Germany","","","",""
"Disagree fully","2005","Berlin","West Germany","","","",""
"Disagree fully","2005","Berlin","East Germany","","","",""
"Disagree fully","2005","Brandenburg","West Germany","","","",""
"Disagree fully","2005","Brandenburg","East Germany","","","",""
"Disagree fully","2005","Mecklenburg-Western Pomerania","West Germany","","","",""
"Disagree fully","2005","Mecklenburg-Western Pomerania","East Germany","","","",""
"Disagree fully","2005","Saxony","West Germany","","","",""
"Disagree fully","2005","Saxony","East Germany","","","",""
"Disagree fully","2005","Saxony-Anhalt","West Germany","","","",""
"Disagree fully","2005","Saxony-Anhalt","East Germany","","","",""
"Disagree fully","2005","Thuringia","West Germany","","","",""
"Disagree fully","2005","Thuringia","East Germany","","","",""
"Fully agree","2006","Schleswig-Holstein","West Germany","","","",""
"Fully agree","2006","Schleswig-Holstein","East Germany","","","",""
"Fully agree","2006","Hamburg","West Germany","","","",""
"Fully agree","2006","Hamburg","East Germany","","","",""
"Fully agree","2006","Lower Saxony","West Germany","","","",""
"Fully agree","2006","Lower Saxony","East Germany","","","",""
"Fully agree","2006","Bremen","West Germany","","","",""
"Fully agree","2006","Bremen","East Germany","","","",""
"Fully agree","2006","North Rhine-Westphalia","West Germany","","","",""
"Fully agree","2006","North Rhine-Westphalia","East Germany","","","",""
"Fully agree","2006","Hesse","West Germany","","","",""
"Fully agree","2006","Hesse","East Germany","","","",""
"Fully agree","2006","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Fully agree","2006","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Fully agree","2006","Baden-Württemberg","West Germany","","","",""
"Fully agree","2006","Baden-Württemberg","East Germany","","","",""
"Fully agree","2006","Bavaria","West Germany","","","",""
"Fully agree","2006","Bavaria","East Germany","","","",""
"Fully agree","2006","Berlin","West Germany","","","",""
"Fully agree","2006","Berlin","East Germany","","","",""
"Fully agree","2006","Brandenburg","West Germany","","","",""
"Fully agree","2006","Brandenburg","East Germany","","","",""
"Fully agree","2006","Mecklenburg-Western Pomerania","West Germany","","","",""
"Fully agree","2006","Mecklenburg-Western Pomerania","East Germany","","","",""
"Fully agree","2006","Saxony","West Germany","","","",""
"Fully agree","2006","Saxony","East Germany","","","",""
"Fully agree","2006","Saxony-Anhalt","West Germany","","","",""
"Fully agree","2006","Saxony-Anhalt","East Germany","","","",""
"Fully agree","2006","Thuringia","West Germany","","","",""
"Fully agree","2006","Thuringia","East Germany","","","",""
"Rather agree","2006","Schleswig-Holstein","West Germany","","","",""
"Rather agree","2006","Schleswig-Holstein","East Germany","","","",""
"Rather agree","2006","Hamburg","West Germany","","","",""
"Rather agree","2006","Hamburg","East Germany","","","",""
"Rather agree","2006","Lower Saxony","West Germany","","","",""
"Rather agree","2006","Lower Saxony","East Germany","","","",""
"Rather agree","2006","Bremen","West Germany","","","",""
"Rather agree","2006","Bremen","East Germany","","","",""
"Rather agree","2006","North Rhine-Westphalia","West Germany","","","",""
"Rather agree","2006","North Rhine-Westphalia","East Germany","","","",""
"Rather agree","2006","Hesse","West Germany","","","",""
"Rather agree","2006","Hesse","East Germany","","","",""
"Rather agree","2006","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Rather agree","2006","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Rather agree","2006","Baden-Württemberg","West Germany","","","",""
"Rather agree","2006","Baden-Württemberg","East Germany","","","",""
"Rather agree","2006","Bavaria","West Germany","","","",""
"Rather agree","2006","Bavaria","East Germany","","","",""
"Rather agree","2006","Berlin","West Germany","","","",""
"Rather agree","2006","Berlin","East Germany","","","",""
"Rather agree","2006","Brandenburg","West Germany","","","",""
"Rather agree","2006","Brandenburg","East Germany","","","",""
"Rather agree","2006","Mecklenburg-Western Pomerania","West Germany","","","",""
"Rather agree","2006","Mecklenburg-Western Pomerania","East Germany","","","",""
"Rather agree","2006","Saxony","West Germany","","","",""
"Rather agree","2006","Saxony","East Germany","","","",""
"Rather agree","2006","Saxony-Anhalt","West Germany","","","",""
"Rather agree","2006","Saxony-Anhalt","East Germany","","","",""
"Rather agree","2006","Thuringia","West Germany","","","",""
"Rather agree","2006","Thuringia","East Germany","","","",""
"Rather disagree","2006","Schleswig-Holstein","West Germany","","","",""
"Rather disagree","2006","Schleswig-Holstein","East Germany","","","",""
"Rather disagree","2006","Hamburg","West Germany","","","",""
"Rather disagree","2006","Hamburg","East Germany","","","",""
"Rather disagree","2006","Lower Saxony","West Germany","","","",""
"Rather disagree","2006","Lower Saxony","East Germany","","","",""
"Rather disagree","2006","Bremen","West Germany","","","",""
"Rather disagree","2006","Bremen","East Germany","","","",""
"Rather disagree","2006","North Rhine-Westphalia","West Germany","","","",""
"Rather disagree","2006","North Rhine-Westphalia","East Germany","","","",""
"Rather disagree","2006","Hesse","West Germany","","","",""
"Rather disagree","2006","Hesse","East Germany","","","",""
"Rather disagree","2006","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Rather disagree","2006","Rhineland-Palatinate,Saarland","East Germany","","","",""
