"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","general elemantary","Female","793.68","0","2314","0","0","736","2516","8099","719.01","868.35","0","15441","307","307"
"1984","general elemantary","Male","1098.5","307","1154","0","0","1002","3743","8160","979.28","1217.72","0","17363","307","736"
"1984","higher education","Female","678.13","307","256","0","0","736","2147","5875","529.8","826.46","0","9326","0","307"
"1984","higher education","Male","752.97","307","537","0","0","736","1940","5875","625.02","880.92","0","17486","307","307"
"1984","higher vocational","Female","934.49","307","276","0","0","920","3221","7056","714.91","1154.07","0","16760","307","307"
"1984","higher vocational","Male","679.87","307","384","0","0","736","1851","6442","520.47","839.27","0","17564","307","307"
"1984","in school","Female","1589.51","736","92","307","307","2014","3743","8160","1102.65","2076.37","0","17564","736","1595"
"1984","in school","Male","1315.9","736","95","0","307","1595","3860","6780","967.07","1664.73","0","9545","736","736"
"1984","inadequately","Female","1928.67","736","593","0","0","2669","5951","12774","1723.26","2134.08","0","17363","736","787"
"1984","inadequately","Male","2024.83","736","426","0","0","2608","5951","16760","1770.86","2278.8","0","19215","501","736"
"1984","middle vocational","Female","753.79","307","2551","0","0","736","2270","6859","689.09","818.49","0","17564","307","307"
"1984","middle vocational","Male","878.49","307","3174","0","0","818","2684","8385","814.14","942.84","0","17564","307","307"
"1984","vocational + Abi","Female","951.39","0","117","0","0","736","3467","10560","542.74","1360.04","0","10560","0","307"
"1984","vocational + Abi","Male","1077.98","307","195","0","0","920","3743","7363","783.2","1372.76","0","9847","307","736"
"1985","general elemantary","Female","806.85","0","2043","0","0","871","2499","8360","722.93","890.77","0","18320","307","307"
"1985","general elemantary","Male","1209.38","307","1036","0","0","1125","3681","11657","1072.24","1346.52","0","16361","583","736"
"1985","higher education","Female","586.27","0","247","0","0","736","1792","4816","440.26","732.28","0","7792","0","307"
"1985","higher education","Male","763.79","307","511","0","0","764","2147","6954","604.26","923.32","0","29911","307","307"
"1985","higher vocational","Female","936.63","307","260","0","0","920","2933","9002","724.44","1148.82","0","10148","307","460"
"1985","higher vocational","Male","566.89","115.49","361","0","0","736","1534","5113","420.2","713.58","0","15247","0","307"
"1985","in school","Female","2398.19","743.15","75","307","307","2270","6688","29911","1481.08","3315.3","0","29911","736","1509"
"1985","in school","Male","1444.43","802.31","112","307","307","1687","3062","8642","1109.04","1779.82","0","9964","736","920"
"1985","inadequately","Female","1868.36","920","491","0","0","2325","5059","11596","1644.83","2091.89","0","18320","920","920"
"1985","inadequately","Male","1713.44","829.9","358","0","0","2331","4810","11412","1464.41","1962.47","0","15952","736","920"
