"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","(Married) couple without C.","376.88","0","1494","0","0","0","1023","6136","315.5","438.26","0","10635","0","0"
"1984","Employed","1-pers.-HH","291.12","0","678","0","0","0","767","4602","194.27","387.97","0","19215","0","0"
"1984","Employed","Couple + C. GT 16 ","781.09","307","1301","0","0","736","2429","6136","693.52","868.66","0","17564","307","307"
"1984","Employed","Couple + C. LE 16","1115.21","736","2191","307","307","1166","2654","6579","1055.4","1175.02","0","12468","736","736"
"1984","Employed","Couple + C. LE and GT 16","1575.68","736","1115","307","736","1953","3743","9520","1454.56","1696.8","0","13559","736","859"
"1984","Employed","Single parent","928.65","378","350","0","0","920","2882","6565","747.98","1109.32","0","10634","337","481"
"1984","Not Employed","(Married) couple without C.","236.44","0","1211","0","0","0","135","5804","165.82","307.06","0","9633","0","0"
"1984","Not Employed","1-pers.-HH","408.09","0","657","0","0","0","920","5583","292.62","523.56","0","17486","0","0"
"1984","Not Employed","Couple + C. GT 16 ","1156.49","307","692","0","0","1090","3865","8733","979.14","1333.84","0","17564","307","307"
"1984","Not Employed","Couple + C. LE 16","1745.63","736","891","307","307","2135","4802","11780","1583.63","1907.63","0","17069","736","818"
"1984","Not Employed","Couple + C. LE and GT 16","1967.54","920","605","307","736","2270","4877","10553","1755.72","2179.36","0","17363","920","1595"
"1984","Not Employed","Single parent","1669.66","672.29","229","0","0","3068","4857","8958","1371.62","1967.7","0","10983","501","920"
"1985","Employed","(Married) couple without C.","320.24","0","1344","0","0","0","933","4878","264.15","376.33","0","9510","0","0"
"1985","Employed","1-pers.-HH","325.03","0","608","0","0","0","920","4800","233.93","416.13","0","16566","0","0"
"1985","Employed","Couple + C. GT 16 ","845.96","307","1336","0","0","767","2270","7976","750.95","940.97","0","15952","307","307"
"1985","Employed","Couple + C. LE 16","1172.53","736","1906","307","307","1338","2659","6954","1106.37","1238.69","0","12782","828","920"
"1985","Employed","Couple + C. LE and GT 16","1632.02","920","960","307","736","2270","3681","6688","1518.92","1745.12","0","12332","920","920"
"1985","Employed","Single parent","780.68","307","333","0","0","920","2147","5884","632.1","929.26","0","11412","307","307"
"1985","Not Employed","(Married) couple without C.","308.45","0","1091","0","0","0","141","6252","227.5","389.4","0","9510","0","0"
"1985","Not Employed","1-pers.-HH","369.72","0","573","0","0","0","736","5277","267.69","471.75","0","6344","0","0"
