"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","Female","938.66","307","488","0","0","920","3183","7149","777.14","1100.18","0","17564","307","307"
"1984","college entrance qualification","Male","908.86","307","807","0","0","859","2976","7056","785.58","1032.14","0","17564","307","307"
"1984","lower secondary degree","Female","753.51","0","3278","0","0","736","2429","7731","695.44","811.58","0","15441","307","307"
"1984","lower secondary degree","Male","869.47","307","2849","0","0","818","2700","8181","802.9","936.04","0","17363","307","307"
"1984","no degree/no degree yet","Female","1780.03","736","713","0","307","2270","4918","9398","1597.52","1962.54","0","17564","736","787"
"1984","no degree/no degree yet","Male","1676.35","736","591","0","307","2270","4724","10277","1475.66","1877.04","0","19215","736","736"
"1984","Other degree","Female","1439.72","736","580","0","0","1851","3982","9684","1256.42","1623.02","0","17564","736","736"
"1984","Other degree","Male","1554.44","736","873","0","0","2229","4786","10124","1410.37","1698.51","0","17564","736","736"
"1984","secondary school degree","Female","736.14","307","1125","0","0","736","2147","6780","647.83","824.45","0","16760","307","307"
"1984","secondary school degree","Male","790.68","307","835","0","0","736","2158","8160","676.26","905.1","0","16760","307","307"
"1985","college entrance qualification","Female","861.45","0","466","0","0","920","2802","6320","701.65","1021.25","0","15247","307","307"
"1985","college entrance qualification","Male","882.67","307","767","0","0","920","2326","8457","743.98","1021.36","0","29911","307","307"
"1985","lower secondary degree","Female","771.22","0","2925","0","0","767","2331","8246","704.29","838.15","0","29911","307","307"
"1985","lower secondary degree","Male","841.99","307","2566","0","0","920","2454","8307","769.23","914.75","0","16566","307","307"
"1985","no degree/no degree yet","Female","2021.45","920","587","0","307","2270","5215","11662","1804.31","2238.59","0","29911","920","920"
"1985","no degree/no degree yet","Male","1413.73","736","515","0","307","1841","3681","9326","1230.42","1597.04","0","15952","736","920"
"1985","Other degree","Female","1341.46","734.21","483","0","0","1976","3574","9964","1157.36","1525.56","0","15247","675","920"
