"year","hgtyp1hh","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","Female","304.06","0","1352","0","0","0","502","6013","238.46","369.66","0","10635","0","0"
"1984","(Married) couple without C.","Male","303.76","0","1353","0","0","0","491","6013","238.19","369.33","0","10635","0","0"
"1984","1-pers.-HH","Female","278.44","0","794","0","0","0","681","4602","211.5","345.38","0","6714","0","0"
"1984","1-pers.-HH","Male","537.7","0","541","0","0","0","2014","7363","381.5","693.9","0","19215","0","0"
"1984","Couple + C. GT 16 ","Female","890.04","307","908","0","0","736","3184","7149","762.72","1017.36","0","17564","307","307"
"1984","Couple + C. GT 16 ","Male","941.31","307","1085","0","0","920","3221","7005","827.77","1054.85","0","17564","307","307"
"1984","Couple + C. LE 16","Female","1303.48","736","1540","307","307","1579","3436","8878","1212.8","1394.16","0","17069","736","736"
"1984","Couple + C. LE 16","Male","1287.42","736","1542","307","307","1534","3341","8789","1196.99","1377.85","0","17069","736","736"
"1984","Couple + C. LE and GT 16","Female","1766.43","832.45","794","307","736","2168","4227","10553","1601.47","1931.39","0","17363","828","982"
"1984","Couple + C. LE and GT 16","Male","1663.94","800.79","926","307","736","2168","3896","9520","1518.91","1808.97","0","17363","736","920"
"1984","Single parent","Female","1299.96","435.82","381","0","0","1390","4499","8160","1096.7","1503.22","0","10983","419","767"
"1984","Single parent","Male","1140.04","307","198","0","0","1534","3743","6565","866.55","1413.53","0","10634","307","675"
"1985","(Married) couple without C.","Female","318.89","0","1218","0","0","0","681","5890","250.63","387.15","0","9510","0","0"
"1985","(Married) couple without C.","Male","309.49","0","1217","0","0","0","652","5890","242.87","376.11","0","9510","0","0"
"1985","1-pers.-HH","Female","304.88","0","709","0","0","0","618","5031","229.6","380.16","0","6344","0","0"
"1985","1-pers.-HH","Male","448.28","0","472","0","0","0","1125","5522","320.45","576.11","0","16566","0","0"
"1985","Couple + C. GT 16 ","Female","1010.53","307","918","0","0","798","2556","11565","854.3","1166.76","0","29911","307","307"
"1985","Couple + C. GT 16 ","Male","938.81","307","1111","0","0","920","2270","11105","809.16","1068.46","0","29911","307","307"
"1985","Couple + C. LE 16","Female","1354.05","767","1339","307","307","1457","3037","11283","1251.85","1456.25","0","14173","920","920"
"1985","Couple + C. LE 16","Male","1352.96","770.6","1343","307","307","1457","3006","11283","1250.94","1454.98","0","14173","920","920"
"1985","Couple + C. LE and GT 16","Female","1775.26","920","683","307","736","2276","3959","9193","1619.97","1930.55","0","12332","920","1227"
"1985","Couple + C. LE and GT 16","Male","1760.14","920","810","307","736","2270","3988","9007","1618.3","1901.98","0","12332","920","1219"
"1985","Single parent","Female","1224.26","307","358","0","0","1522","3865","8244","1027.03","1421.49","0","11412","307","307"
"1985","Single parent","Male","888.1","307","188","0","0","920","2318","5884","645.22","1130.98","0","11412","307","307"
"1986","(Married) couple without C.","Female","333.57","0","1197","0","0","0","389","6485","255.13","412.01","0","19016","0","0"
"1986","(Married) couple without C.","Male","338.39","0","1191","0","0","0","393","6485","259.4","417.38","0","19016","0","0"
"1986","1-pers.-HH","Female","360.68","0","666","0","0","0","681","5522","268.34","453.02","0","14418","0","0"
"1986","1-pers.-HH","Male","651.76","0","456","0","0","0","2608","8311","492.85","810.67","0","19572","0","0"
"1986","Couple + C. GT 16 ","Female","753.96","307","945","0","0","736","2012","7424","645.09","862.83","0","13832","307","307"
"1986","Couple + C. GT 16 ","Male","795.77","307","1162","0","0","736","2270","6790","692.61","898.93","0","13832","307","307"
"1986","Couple + C. LE 16","Female","1411.19","870.51","1206","307","307","1595","3528","9612","1301.95","1520.43","0","17075","920","920"
"1986","Couple + C. LE 16","Male","1403.6","847.42","1205","307","307","1595","3467","9612","1294.28","1512.92","0","17075","920","920"
"1986","Couple + C. LE and GT 16","Female","1926.5","920","649","307","736","2270","4428","10321","1728.46","2124.54","0","19867","920","920"
"1986","Couple + C. LE and GT 16","Male","1834.67","920","754","307","736","2270","4602","10130","1663.67","2005.67","0","19867","920","920"
"1986","Single parent","Female","1259.58","307","331","0","0","1626","3927","9481","1052.98","1466.18","0","10215","307","307"
"1986","Single parent","Male","1068.91","307","180","0","0","1202","3681","9940","796.82","1341","0","10113","307","307"
"1987","(Married) couple without C.","Female","309.24","0","1177","0","0","0","331","6522","225.78","392.7","0","19940","0","0"
"1987","(Married) couple without C.","Male","306.33","0","1180","0","0","0","307","6522","222.99","389.67","0","19940","0","0"
"1987","1-pers.-HH","Female","343.36","0","670","0","0","0","718","6510","255.83","430.89","0","8743","0","0"
"1987","1-pers.-HH","Male","568.52","0","450","0","0","0","1841","7669","427.63","709.41","0","14502","0","0"
"1987","Couple + C. GT 16 ","Female","823.08","307","958","0","0","736","1897","9019","704.68","941.48","0","15682","307","307"
"1987","Couple + C. GT 16 ","Male","819.93","307","1201","0","0","736","2209","7792","718.85","921.01","0","15682","307","307"
"1987","Couple + C. LE 16","Female","1514.61","920","1184","307","307","1825","3620","10326","1397.96","1631.26","0","20656","920","920"
"1987","Couple + C. LE 16","Male","1472.82","920","1184","307","307","1718","3375","10326","1357.04","1588.6","0","20656","920","920"
"1987","Couple + C. LE and GT 16","Female","2299.23","920","590","307","736","2270","4827","28095","2025.14","2573.32","0","28095","920","1455"
"1987","Couple + C. LE and GT 16","Male","2051.94","920","672","307","736","2270","4806","16382","1839.07","2264.81","0","28095","920","1104"
"1987","Single parent","Female","1383.53","307","329","0","0","1620","4141","10308","1155.77","1611.29","0","13038","307","652"
"1987","Single parent","Male","1176.31","307","194","0","0","1248","3651","7669","818.25","1534.37","0","27309","307","730"
"1988","(Married) couple without C.","Female","330.04","0","1148","0","0","0","307","7363","247.99","412.09","0","15715","0","0"
"1988","(Married) couple without C.","Male","332.07","0","1142","0","0","0","307","7363","249.18","414.96","0","15715","0","0"
"1988","1-pers.-HH","Female","302.77","0","639","0","0","0","650","5829","217.13","388.41","0","8669","0","0"
"1988","1-pers.-HH","Male","515.7","0","434","0","0","0","1473","8464","370.4","661","0","13805","0","0"
"1988","Couple + C. GT 16 ","Female","900.95","307","978","0","0","736","2485","11228","766.49","1035.41","0","18959","307","307"
"1988","Couple + C. GT 16 ","Male","909.52","307","1231","0","0","736","2761","10737","789.94","1029.1","0","18959","307","307"
"1988","Couple + C. LE 16","Female","1545.85","920","1116","307","307","1902","3743","9819","1425.28","1666.42","0","22266","920","920"
"1988","Couple + C. LE 16","Male","1498.61","920","1115","307","307","1841","3681","9819","1377.92","1619.3","0","22266","920","920"
"1988","Couple + C. LE and GT 16","Female","1871.44","920","516","307","736","2270","4418","9633","1649.78","2093.1","0","14897","920","1479"
"1988","Couple + C. LE and GT 16","Male","1901.57","920","575","307","736","2270","4525","9633","1694.57","2108.57","0","14897","920","1473"
"1988","Single parent","Female","1392.31","307","323","0","0","1841","4319","10927","1156.88","1627.74","0","11651","307","552"
"1988","Single parent","Male","1066.71","307","188","0","0","920","3316","11565","753.63","1379.79","0","11651","307","307"
"1989","(Married) couple without C.","Female","366.01","0","1136","0","0","0","307","8276","273.16","458.86","0","21469","0","0"
