"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","general elemantary","Rural Area","1062.75","307","720","0","0","982","3287","9964","899.64","1225.86","0","14173","307","429"
"1985","general elemantary","Urban Area","854.7","258.1","2359","0","0","920","2454","9173","774.11","935.29","0","18320","307","307"
"1985","higher education","Rural Area","691.52","307","117","0","0","920","2025","4602","454.37","928.67","0","9002","307","736"
"1985","higher education","Urban Area","707.49","0","641","0","0","736","2147","6320","575.27","839.71","0","29911","307","307"
"1985","higher vocational","Rural Area","697.16","0","129","0","0","920","2209","4653","475.85","918.47","0","9002","0","736"
"1985","higher vocational","Urban Area","730.38","307","492","0","0","736","2270","7117","585.04","875.72","0","15247","307","307"
"1985","in school","Rural Area","2018.64","800.11","36","307","307","2270","7976","9964","1133.74","2903.54","0","9964","736","2025"
"1985","in school","Urban Area","1763.49","773.84","151","307","307","1963","4540","29911","1286.92","2240.06","0","29911","736","920"
"1985","inadequately","Rural Area","2494.63","1841","107","0","307","3190","8642","9964","1973.35","3015.91","0","11596","865","2270"
"1985","inadequately","Urban Area","1602.53","736","742","0","0","2270","4516","11412","1427.71","1777.35","0","18320","798","920"
"1985","middle vocational","Rural Area","937.7","307","1115","0","0","920","2577","7363","834.35","1041.05","0","12782","307","460"
"1985","middle vocational","Urban Area","748.81","68.39","4083","0","0","767","2270","7117","693.88","803.74","0","29911","307","307"
"1985","vocational + Abi","Rural Area","1299.04","307","44","0","0","2209","4602","6001","652.94","1945.14","0","8360","0","1687"
"1985","vocational + Abi","Urban Area","938.5","0","236","0","0","920","4049","7363","651.66","1225.34","0","18320","225","307"
"1986","general elemantary","Rural Area","1000.32","307","686","0","0","920","3477","9329","840.78","1159.86","0","17075","307","307"
"1986","general elemantary","Urban Area","811.75","0","2238","0","0","736","2556","7363","731.04","892.46","0","19243","307","307"
"1986","higher education","Rural Area","834.81","307","120","0","0","920","1933","13089","539.06","1130.56","0","13089","307","736"
"1986","higher education","Urban Area","819.2","307","631","0","0","920","2270","7409","691.89","946.51","0","19016","307","307"
"1986","higher vocational","Rural Area","762.91","307","121","0","0","920","2270","8311","528.11","997.71","0","8311","307","736"
"1986","higher vocational","Urban Area","783.98","307","462","0","0","736","2270","7363","637.38","930.58","0","9612","307","307"
"1986","in school","Rural Area","","","","","","","","","","","","","",""
"1986","in school","Urban Area","1532.13","736","165","307","307","1963","4602","10737","1148.63","1915.63","0","19867","736","920"
"1986","inadequately","Rural Area","2013.88","1013.27","105","0","0","3221","5031","10667.41","1433.82","2593.94","0","17075","798","2270"
"1986","inadequately","Urban Area","1596.09","736","685","0","0","2209","4356","11105","1387.97","1804.21","0","19867","736","920"
"1986","middle vocational","Rural Area","951.55","307","1067","0","0","920","3047","8713","847.92","1055.18","0","15032","307","389"
"1986","middle vocational","Urban Area","741.63","0","3948","0","0","736","2270","7363","687.33","795.93","0","19867","307","307"
"1986","vocational + Abi","Rural Area","1526.4","0","46","0","0","2270","4853","13089","563.74","2489.06","0","13089","0","1043"
"1986","vocational + Abi","Urban Area","766.32","0","232","0","0","736","3027","7271","534.77","997.87","0","9715","0","307"
"1987","general elemantary","Rural Area","1021.58","247.05","657","0","0","920","3375","8896","852.29","1190.87","0","16740","307","307"
"1987","general elemantary","Urban Area","819.01","0","2200","0","0","736","2405","9326","732.12","905.9","0","20656","307","307"
"1987","higher education","Rural Area","747","307","120","0","0","920","2209","5573","516.95","977.05","0","6033","307","736"
"1987","higher education","Urban Area","879.35","307","624","0","0","736","2454","9817","728.06","1030.64","0","19940","307","307"
"1987","higher vocational","Rural Area","955.6","307","116","0","0","920","2270","13253","648.07","1263.13","0","13253","307","736"
"1987","higher vocational","Urban Area","926.54","307","453","0","0","736","2276","8896","717.91","1135.17","0","28095","307","307"
"1987","in school","Rural Area","","","","","","","","","","","","","",""
"1987","in school","Urban Area","1494.62","736","165","307","307","1841","4141","10308","1191.3","1797.94","0","14020","736","920"
"1987","inadequately","Rural Area","2835.78","920","100","0","307","4602","8927","10356","2253.57","3417.99","0","12009","736","2147"
"1987","inadequately","Urban Area","1773.93","843.51","662","0","61","2239","4553","13268","1561.34","1986.52","0","27309","736","920"
