"year","bula_h","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","(0) in school","1122.7","736","35","0","307","2168","2270","3497","733.16","1512.24","0","4602","307","1953"
"1984","Baden-Württemberg","(1a) inadequately completed","1605.97","736","309","0","0","2168","5215","12578","1310.73","1901.21","0","17363","368","736"
"1984","Baden-Württemberg","(1b) general elementary school","696.16","0","622","0","0","736","2270","4970","563.82","828.5","0","17363","307","307"
"1984","Baden-Württemberg","(1c) basic vocational qualification","776.07","307","738","0","0","736","2556","6500","664.83","887.31","0","12578","307","307"
"1984","Baden-Württemberg","(2a) intermediate vocational","596.53","0","206","0","0","736","1595","6810","445.47","747.59","0","7005","0","307"
"1984","Baden-Württemberg","(2b) intermediate general qualification","700.18","307","77","0","0","736","2270","4602","473.63","926.73","0","4602","307","736"
"1984","Baden-Württemberg","(2c_gen) general maturity certificate","1311.04","736","58","0","307","2014","3497","8590","898.75","1723.33","0","8590","562","920"
"1984","Baden-Württemberg","(2c_voc) vocational maturity certificate","706.8","0","78","0","0","736","1784","7005","331.06","1082.54","0","7751","0","307"
"1984","Baden-Württemberg","(3a) lower tertiary education","490.81","0","44","0","0","307","1595","6810","157","824.62","0","6810","0","307"
"1984","Baden-Württemberg","(3b) higher tertiary education","802.15","307","82","0","0","736","2505","5215","548.02","1056.28","0","5215","0","736"
"1984","Bavaria","(0) in school","","","","","","","","","","","","","",""
"1984","Bavaria","(1a) inadequately completed","1150.34","307","112","0","0","1227","4029","6688","804.93","1495.75","0","6849","552","900"
"1984","Bavaria","(1b) general elementary school","954","307","501","0","0","920","3165","6851","805.79","1102.21","0","11852","307","481"
"1984","Bavaria","(1c) basic vocational qualification","870.22","307","795","0","0","879","2618","8365","753.89","986.55","0","13279","307","307"
"1984","Bavaria","(2a) intermediate vocational","735.46","307","276","0","0","736","2301","6780","547.13","923.79","0","13279","0","307"
"1984","Bavaria","(2b) intermediate general qualification","1119.06","307","94","0","0","941","3178","13279","722.13","1515.99","0","13279","307","736"
"1984","Bavaria","(2c_gen) general maturity certificate","1664.81","758.59","58","0","307","3068","4223","6780","1182.82","2146.8","0","6780","736","1534"
"1984","Bavaria","(2c_voc) vocational maturity certificate","867.45","0","81","0","0","736","3467","9592","464.2","1270.7","0","9592","0","307"
"1984","Bavaria","(3a) lower tertiary education","667.23","0","55","0","0","736","1912","6780","271.71","1062.75","0","6780","0","307"
"1984","Bavaria","(3b) higher tertiary education","481.79","0","102","0","0","736","1595","4704","293.18","670.4","0","5829","0","307"
"1984","Berlin","(0) in school","","","","","","","","","","","","","",""
"1984","Berlin","(1a) inadequately completed","880.7","35.31","42","0","0","511","2884","10277","304.45","1456.95","0","10277","0","307"
"1984","Berlin","(1b) general elementary school","625.22","0","92","0","0","368","1605","5675","293.4","957.04","0","9684","0","307"
