"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","(2b) intermediate general qualification","Male","1196.14","736","179","0","307","1125","2389","11657","911.45","1480.83","0","12424","399","736"
"1985","(2c_gen) general maturity certificate","Female","1255.13","307","163","0","0","2147","3473","9265","856.31","1653.95","0","15247","307","920"
"1985","(2c_gen) general maturity certificate","Male","1363.37","713.15","215","0","0","1595","4326","11565","991.58","1735.16","0","18320","399","920"
"1985","(2c_voc) vocational maturity certificate","Female","951.96","0","164","0","0","920","4019","8118","659.42","1244.5","0","9367","0","307"
"1985","(2c_voc) vocational maturity certificate","Male","794.78","0","251","0","0","736","2761","7363","538.51","1051.05","0","18320","307","307"
"1985","(3a) lower tertiary education","Female","814.42","0","71","0","0","736","2822","7792","442.95","1185.89","0","7792","0","614"
"1985","(3a) lower tertiary education","Male","811.19","0","177","0","0","736","1814","9367","429.05","1193.33","0","29911","0","307"
"1985","(3b) higher tertiary education","Female","490.11","0","176","0","0","736","1534","3978","349.3","630.92","0","6320","0","307"
"1985","(3b) higher tertiary education","Male","734.89","307","334","0","0","920","2270","4908","596.51","873.27","0","9002","307","736"
"1986","(0) in school","Female","1863.51","736","73","307","307","2270","5931","10737","1179.62","2547.4","0","19867","736","920"
"1986","(0) in school","Male","1304.66","736","116","307","307","920","3630","9940","941.9","1667.42","0","9940","736","920"
"1986","(1a) inadequately completed","Female","1782.07","920","478","0","0","2393","4832","11332","1523.39","2040.75","0","19867","767","920"
"1986","(1a) inadequately completed","Male","1379.42","307","375","0","0","1754","3927","10749","1114.73","1644.11","0","19867","614","920"
"1986","(1b) general elementary school","Female","721.8","0","1632","0","0","614","2454","7363","633.71","809.89","0","14418","307","307"
"1986","(1b) general elementary school","Male","1172.79","307","854","0","0","1166","3743","9590","1024.72","1320.86","0","17075","307","736"
"1986","(1c) basic vocational qualification","Female","742.62","307","1493","0","0","798","2270","7424","663.15","822.09","0","14728","307","307"
"1986","(1c) basic vocational qualification","Male","798.16","172.25","2139","0","0","920","2393","7976","723.94","872.38","0","19867","307","307"
"1986","(2a) intermediate vocational","Female","736.26","0","748","0","0","736","2270","7363","613.97","858.55","0","19016","307","307"
"1986","(2a) intermediate vocational","Male","693.57","307","563","0","0","736","1994","7772","570.73","816.41","0","10130","307","307"
"1986","(2b) intermediate general qualification","Female","928.62","307","289","0","0","920","2454","9565","672.79","1184.45","0","19243","307","614"
"1986","(2b) intermediate general qualification","Male","1252.49","610.97","177","0","307","1411","3681","8534","960.77","1544.21","0","13832","307","736"
"1986","(2c_gen) general maturity certificate","Female","1110.71","307","172","0","0","982","3681","9878","780.83","1440.59","0","10584","307","736"
"1986","(2c_gen) general maturity certificate","Male","1273.1","591.24","233","0","0","1804","4258","6790","976.3","1569.9","0","19243","307","736"
"1986","(2c_voc) vocational maturity certificate","Female","1032.18","0","171","0","0","920","4835","8436","722.72","1341.64","0","10321","0","307"
"1986","(2c_voc) vocational maturity certificate","Male","789.24","0","242","0","0","736","2700","8373","546.19","1032.29","0","13089","0","307"
"1986","(3a) lower tertiary education","Female","870.24","0","70","0","0","920","2147","7301","524.84","1215.64","0","7301","0","736"
"1986","(3a) lower tertiary education","Male","884.29","0","177","0","0","920","2270","9878","626.91","1141.67","0","10737","0","307"
"1986","(3b) higher tertiary education","Female","661.99","0","175","0","0","736","2270","4068","459.86","864.12","0","13089","0","307"
"1986","(3b) higher tertiary education","Male","859.96","307","329","0","0","920","2270","5589","671.81","1048.11","0","19016","307","736"
"1987","(0) in school","Female","1765.45","798","90","307","307","2454","4602","10308","1283.71","2247.19","0","12009","736","1104"
"1987","(0) in school","Male","1445.55","736","102","307","307","1595","3313","14020","978.75","1912.35","0","15682","736","920"
"1987","(1a) inadequately completed","Female","1959.33","795.73","463","0","0","2270","5618","13268","1705.47","2213.19","0","16382","736","920"
"1987","(1a) inadequately completed","Male","1715.74","736","361","0","0","2270","4356","12009","1413.12","2018.36","0","27309","736","920"
"1987","(1b) general elementary school","Female","778.74","0","1604","0","0","699","2270","8896","675.9","881.58","0","20656","307","307"
"1987","(1b) general elementary school","Male","1133.82","307","850","0","0","1104","3753","10326","991.07","1276.57","0","14020","307","736"
"1987","(1c) basic vocational qualification","Female","842.03","300.02","1477","0","0","818","2442","7927","739.84","944.22","0","28095","307","307"
"1987","(1c) basic vocational qualification","Male","817.37","0","2116","0","0","869","2270","8896","734.84","899.9","0","28095","307","307"
"1987","(2a) intermediate vocational","Female","766.28","0","757","0","0","736","2147","8283","630.86","901.7","0","28095","307","307"
"1987","(2a) intermediate vocational","Male","711.06","298.33","575","0","0","736","2147","7746","572.45","849.67","0","14695","307","307"
"1987","(2b) intermediate general qualification","Female","836.88","307","261","0","0","828","2147","10326","575.75","1098.01","0","13268","307","307"
"1987","(2b) intermediate general qualification","Male","1313.34","307","172","0","307","920","3881","16740","997.14","1629.54","0","16740","307","736"
"1987","(2c_gen) general maturity certificate","Female","1005.89","307","153","0","0","920","3456","9817","697.28","1314.5","0","9817","307","736"
"1987","(2c_gen) general maturity certificate","Male","1165.32","506.37","229","0","0","969","3651","8896","861.26","1469.38","0","16382","307","736"
"1987","(2c_voc) vocational maturity certificate","Female","1062.64","0","176","0","0","736","2372","15682","625.86","1499.42","0","28095","0","307"
"1987","(2c_voc) vocational maturity certificate","Male","690.6","0","230","0","0","798","1841","6326","467.78","913.42","0","12161","0","307"
"1987","(3a) lower tertiary education","Female","782.96","0","73","0","0","736","3190","6933","421.37","1144.55","0","6933","0","736"
"1987","(3a) lower tertiary education","Male","951.21","203.2","176","0","0","736","2209","12762","597.09","1305.33","0","19940","0","307"
"1987","(3b) higher tertiary education","Female","755.35","0","175","0","0","736","2454","7669","528.28","982.42","0","8896","0","307"
"1987","(3b) higher tertiary education","Male","874.09","307","320","0","0","798","2301","9817","686.39","1061.79","0","13498","307","736"
"1988","(0) in school","Female","1128.25","736","73","307","307","920","2209","11044","759.47","1497.03","0","11044","736","920"
"1988","(0) in school","Male","1965.18","920","90","307","307","2209","7179","11044","1496.77","2433.59","0","11044","736","1227"
"1988","(1a) inadequately completed","Female","2130.06","920","441","0","61","2884","6504","13547","1851.59","2408.53","0","15185","920","920"
"1988","(1a) inadequately completed","Male","1640.48","661.93","315","0","0","2209","5164","11565","1347.84","1933.12","0","14897","614","920"
"1988","(1b) general elementary school","Female","806.82","0","1501","0","0","675","2761","8835","694.17","919.47","0","22266","307","307"
"1988","(1b) general elementary school","Male","1387.93","307","841","0","0","1534","4525","12308","1212.43","1563.43","0","18959","522","920"
"1988","(1c) basic vocational qualification","Female","787.31","25.16","1422","0","0","920","2454","7579","703.15","871.47","0","12804","307","307"
"1988","(1c) basic vocational qualification","Male","770.43","0","2012","0","0","736","2270","9633","688.9","851.96","0","22266","307","307"
"1988","(2a) intermediate vocational","Female","719.25","0","735","0","0","736","2147","7424","592.81","845.69","0","18959","307","307"
"1988","(2a) intermediate vocational","Male","668.14","128.34","543","0","0","736","2270","6504","540.28","796","0","9633","307","307"
"1988","(2b) intermediate general qualification","Female","928.55","307","272","0","0","920","2822","7559","727.43","1129.67","0","10241","307","736"
"1988","(2b) intermediate general qualification","Male","1008.76","307","154","0","153","933","3377","5305","740.38","1277.14","0","14002","307","736"
"1988","(2c_gen) general maturity certificate","Female","1026.18","307","131","0","0","920","2761","9754","624.39","1427.97","0","11044","307","767"
"1988","(2c_gen) general maturity certificate","Male","1150.21","307","219","0","0","920","3630","12308","803.25","1497.17","0","14002","307","736"
"1988","(2c_voc) vocational maturity certificate","Female","875.27","0","172","0","0","736","2863","9754","528.73","1221.81","0","18959","0","307"
"1988","(2c_voc) vocational maturity certificate","Male","570.28","0","220","0","0","736","1623","6050","309.35","831.21","0","19947","0","307"
"1988","(3a) lower tertiary education","Female","704.72","0","66","0","0","736","2454","8826","270.63","1138.81","0","8826","0","736"
"1988","(3a) lower tertiary education","Male","787.69","0","167","0","0","736","2270","11044","491.93","1083.45","0","15715","0","307"
"1988","(3b) higher tertiary education","Female","535.85","0","164","0","0","736","1473","6872","300.82","770.88","0","13455","0","307"
"1988","(3b) higher tertiary education","Male","775.27","307","305","0","0","798","2209","6872","593.33","957.21","0","13455","307","736"
"1989","(0) in school","Female","1746.82","736","85","307","307","1902","4908","11136","1273.4","2220.24","0","11136","736","1595"
"1989","(0) in school","Male","1477.73","736","91","307","307","1135","3743","12680","973.45","1982.01","0","12680","736","920"
"1989","(1a) inadequately completed","Female","2416.71","920","422","0","166","3221","7731","13641","2102.49","2730.93","0","15952","920","920"
"1989","(1a) inadequately completed","Male","1603.82","454.12","299","0","0","2270","4329","13273","1283.06","1924.58","0","15093","374","920"
"1989","(1b) general elementary school","Female","848.62","0","1427","0","0","614","2862","9651","725.27","971.97","0","19137","295","307"
"1989","(1b) general elementary school","Male","1333.7","307","795","0","0","1043","4154","12595","1135.16","1532.24","0","21469","307","767"
"1989","(1c) basic vocational qualification","Female","838.08","215.75","1384","0","0","920","2700","8130","740.33","935.83","0","21469","307","307"
"1989","(1c) basic vocational qualification","Male","831.33","0","1919","0","0","736","2270","11345","738.04","924.62","0","15697","307","307"
"1989","(2a) intermediate vocational","Female","662.09","0","717","0","0","736","1861","7485","546.4","777.78","0","13242","307","307"
"1989","(2a) intermediate vocational","Male","805.12","0","544","0","0","736","2270","10461","649.74","960.5","0","14112","307","307"
"1989","(2b) intermediate general qualification","Female","1149.1","307","262","0","0","920","3462","11345","888.75","1409.45","0","12680","307","736"
"1989","(2b) intermediate general qualification","Male","911.79","307","131","0","0","920","2454","8792","654.35","1169.23","0","8792","307","736"
"1989","(2c_gen) general maturity certificate","Female","962.74","307","128","0","0","920","2546","8999","557.26","1368.22","0","13396","307","736"
"1989","(2c_gen) general maturity certificate","Male","966.08","307","225","0","0","920","3068","8086","688.13","1244.03","0","13081","307","614"
"1989","(2c_voc) vocational maturity certificate","Female","1081.37","0","183","0","0","736","3190","12987","723.36","1439.38","0","13089","0","307"
"1989","(2c_voc) vocational maturity certificate","Male","977.65","0","221","0","0","920","2311","12987","653.17","1302.13","0","16719","307","636"
"1989","(3a) lower tertiary education","Female","627.57","0","63","0","0","736","1595","7363","237.03","1018.11","0","7363","0","460"
"1989","(3a) lower tertiary education","Male","626.54","0","170","0","0","736","2270","5092","433.17","819.91","0","8326","0","307"
"1989","(3b) higher tertiary education","Female","705.63","0","164","0","0","736","2270","6136","498.98","912.28","0","11473","0","307"
"1989","(3b) higher tertiary education","Male","673.6","307","302","0","0","736","1841","6033","521.49","825.71","0","11473","307","699"
"1990","(0) in school","Female","1274.71","736","70","307","307","1534","3743","8651","882.1","1667.32","0","8651","736","1159"
"1990","(0) in school","Male","1833.89","802.59","92","307","614","2209","3927","14822","1306.7","2361.08","0","14822","736","1074"
"1990","(1a) inadequately completed","Female","2011.33","920","397","0","215","2761","5890","10955","1728.63","2294.03","0","21720","920","1288"
"1990","(1a) inadequately completed","Male","1625.71","307","293","0","0","2270","4927","11044","1321.21","1930.21","0","18509","460","920"
"1990","(1b) general elementary school","Female","796.35","0","1387","0","0","614","2638","9449","677.49","915.21","0","21720","0","307"
"1990","(1b) general elementary school","Male","1331.42","307","769","0","0","1534","4295","12271","1141.01","1521.83","0","18509","307","736"
"1990","(1c) basic vocational qualification","Female","806.72","0","1348","0","0","736","2270","8999","699.68","913.76","0","31911","307","307"
"1990","(1c) basic vocational qualification","Male","793.53","0","1879","0","0","736","2270","9363","700.97","886.09","0","18940","307","307"
"1990","(2a) intermediate vocational","Female","753.58","0","737","0","0","736","2301","10430","615.66","891.5","0","15646","0","307"
"1990","(2a) intermediate vocational","Male","833.52","0","532","0","0","736","1994","10222","619.74","1047.3","0","31911","0","307"
"1990","(2b) intermediate general qualification","Female","1092.32","307","240","0","0","920","2920","12578","788.86","1395.78","0","14822","307","460"
"1990","(2b) intermediate general qualification","Male","1244.16","307","120","0","0","920","2986","12148","857.42","1630.9","0","12148","307","736"
"1990","(2c_gen) general maturity certificate","Female","1220.29","307","134","0","0","1370","2577","12148","805.9","1634.68","0","15454","307","920"
"1990","(2c_gen) general maturity certificate","Male","1017.8","307","209","0","0","920","2577","8873","671.12","1364.48","0","21720","307","491"
"1990","(2c_voc) vocational maturity certificate","Female","1331.65","0","182","0","0","920","3068","31911","857.11","1806.19","0","31911","0","307"
"1990","(2c_voc) vocational maturity certificate","Male","1115.32","0","231","0","0","736","3681","14283","757.27","1473.37","0","15646","0","307"
"1990","(3a) lower tertiary education","Female","513.69","0","65","0","0","736","1595","4908","103.41","923.97","0","9306","0","307"
"1990","(3a) lower tertiary education","Male","458.82","0","173","0","0","614","1104","5092","296.97","620.67","0","5726","0","307"
"1990","(3b) higher tertiary education","Female","736.14","145.42","165","0","0","736","2270","6640","541.82","930.46","0","8487","0","307"
"1990","(3b) higher tertiary education","Male","674.74","307","298","0","0","736","2025","6688","534.75","814.73","0","8651","307","307"
"1991","(0) in school","Female","1932.8","736","69","307","491","2239","5399","12263","1366.87","2498.73","0","12263","736","1595"
"1991","(0) in school","Male","1261.89","736","84","307","307","1104","2454","8697","785.87","1737.91","0","12615","736","920"
"1991","(1a) inadequately completed","Female","2178.72","1043","395","0","184","3252","5841","11021","1898.08","2459.36","0","22885","920","1104"
"1991","(1a) inadequately completed","Male","1534.26","351.68","283","0","0","2184","4602","9748","1252.54","1815.98","0","11021","429","920"
"1991","(1b) general elementary school","Female","830.74","0","1328","0","0","429","2700","11044","707.08","954.4","0","22885","0","307"
"1991","(1b) general elementary school","Male","1318","307","751","0","0","1534","4602","9510","1134.3","1501.7","0","22129","307","724"
"1991","(1c) basic vocational qualification","Female","773.29","0","1342","0","0","736","2454","8590","675.98","870.6","0","22129","307","307"
"1991","(1c) basic vocational qualification","Male","821.57","0","1869","0","0","736","2454","9694","730.72","912.42","0","17805","0","307"
"1991","(2a) intermediate vocational","Female","820.22","0","757","0","0","736","2454","9203","693.03","947.41","0","14216","128","307"
"1991","(2a) intermediate vocational","Male","655.92","0","519","0","0","736","2301","6827","518.42","793.42","0","12271","0","307"
"1991","(2b) intermediate general qualification","Female","992.29","71.24","239","0","0","798","3743","9393","639.8","1344.78","0","30371","307","307"
"1991","(2b) intermediate general qualification","Male","1260.69","307","127","0","0","1074","4673","12263","890.14","1631.24","0","12263","307","736"
"1991","(2c_gen) general maturity certificate","Female","1049.72","307","139","0","0","1104","2871","10032","665.61","1433.83","0","10700","307","914"
"1991","(2c_gen) general maturity certificate","Male","1349.44","307","206","0","0","1104","4123","9682","978.7","1720.18","0","14050","307","736"
"1991","(2c_voc) vocational maturity certificate","Female","845.81","0","186","0","0","1104","2761","7019","434.14","1257.48","0","30371","0","307"
"1991","(2c_voc) vocational maturity certificate","Male","1052.62","0","242","0","0","1104","3068","8528","653.31","1451.93","0","30371","0","307"
"1991","(3a) lower tertiary education","Female","982.81","307","74","0","0","1452","3068","13069","531.72","1433.9","0","13069","0","736"
"1991","(3a) lower tertiary education","Male","571","0","178","0","0","721","1595","5522","382.69","759.31","0","6442","0","307"
"1991","(3b) higher tertiary education","Female","741.04","0","164","0","0","568","2454","8896","472.41","1009.67","0","10999","0","307"
"1991","(3b) higher tertiary education","Male","800.27","307","305","0","0","798","2454","5522","640.07","960.47","0","9234","307","307"
"1992","(0) in school","Female","1634.87","736","74","307","307","1473","3804","23218","750.61","2519.13","0","23218","736","1104"
"1992","(0) in school","Male","1265.93","736","73","307","307","1535","2853","6994","725.33","1806.53","0","14326","736","1227"
"1992","(1a) inadequately completed","Female","1950.66","736","424","0","0","2577","5522","12081","1661.01","2240.31","0","19332","736","1104"
"1992","(1a) inadequately completed","Male","1428.96","368","306","0","0","1547.11","4295","13848","1096.52","1761.4","0","17486","429","982"
"1992","(1b) general elementary school","Female","767.66","0","1506","0","0","429","2454","9170","646.43","888.89","0","23218","0","153"
"1992","(1b) general elementary school","Male","1403.21","307","783","0","0","1535","4499","10529","1209.98","1596.44","0","21474","307","726"
"1992","(1c) basic vocational qualification","Female","832.58","0","1897","0","0","619","2669","8467","735.84","929.32","0","28837","77","307"
"1992","(1c) basic vocational qualification","Male","922.02","0","2398","0","0","798","3172","8590","835.43","1008.61","0","28837","152","307"
"1992","(2a) intermediate vocational","Female","1229.55","307","1384","0","0","1319","3988","9381","1110.63","1348.47","0","29757","429","736"
"1992","(2a) intermediate vocational","Male","1181.33","307","1187","0","0","1319","3988","9226","1055.92","1306.74","0","16359","470","736"
"1992","(2b) intermediate general qualification","Female","1211.94","307","335","0","0","1104","3988","10798","932.77","1491.11","0","17486","307","687"
"1992","(2b) intermediate general qualification","Male","1681.86","736","210","0","0","2454","5154","10032","1352.83","2010.89","0","16388","634","951"
"1992","(2c_gen) general maturity certificate","Female","1144.25","307","167","0","0","1104","3865","10032","737.58","1550.92","0","15335","307","920"
"1992","(2c_gen) general maturity certificate","Male","1416.44","307","216","0","0","1186","4602","11044","957.98","1874.9","0","23360","307","736"
"1992","(2c_voc) vocational maturity certificate","Female","1368.17","0","232","0","0","1616","4418","11167","964.77","1771.57","0","21474","307","736"
"1992","(2c_voc) vocational maturity certificate","Male","1294.18","0","290","0","0","1104","4295","13387","910.7","1677.66","0","21474","307","399"
"1992","(3a) lower tertiary education","Female","1451.15","399","454","0","0","1892","4378","10729","1213.34","1688.96","0","17065","706","1104"
"1992","(3a) lower tertiary education","Male","1078.82","0","417","0","0","1104","3528","11049","828.01","1329.63","0","23360","307","399"
"1992","(3b) higher tertiary education","Female","995.24","307","293","0","0","1104","3349","7608","789.68","1200.8","0","9487","307","767"
"1992","(3b) higher tertiary education","Male","1059.9","307","496","0","0","1104","3538","9013","869","1250.8","0","14776","307","736"
"1993","(0) in school","Female","1619.95","860.45","69","307","429","1718","3681","9530","1078.8","2161.1","0","11412","736","1595"
"1993","(0) in school","Male","1672.16","859","59","429","736","2086","4295","8487","980.58","2363.74","0","15134","859","2086"
"1993","(1a) inadequately completed","Female","2127.03","736","415","0","0","2577","6933","15508","1811.07","2442.99","0","22701","798","1227"
"1993","(1a) inadequately completed","Male","1908.79","583","312","0","0","1864","6749","15508","1568.94","2248.64","0","22701","429","920"
"1993","(1b) general elementary school","Female","901.94","0","1458","0","0","450","2735","11713","765.14","1038.74","0","22793","0","258"
"1993","(1b) general elementary school","Male","1405.62","307","749","0","0","1657","4295","10849","1192.94","1618.3","0","17413","429","736"
"1993","(1c) basic vocational qualification","Female","989.67","0","1838","0","0","859","3559","11013","866.29","1113.05","0","27857","69","307"
"1993","(1c) basic vocational qualification","Male","1012.37","0","2346","0","0","865","3681","9817","910.61","1114.13","0","25974","0","307"
"1993","(2a) intermediate vocational","Female","1469.12","429","1403","0","0","1800","4602","11412","1319.61","1618.63","0","27687","620","859"
"1993","(2a) intermediate vocational","Male","1529.07","429","1185","0","0","1738","4878","12566","1355.37","1702.77","0","22661","716","984"
"1993","(2b) intermediate general qualification","Female","1438.03","307","309","0","0","1253","4602","12566","1090.32","1785.74","0","25974","429","736"
"1993","(2b) intermediate general qualification","Male","1780.82","736","213","0","307","2577","5716","10032","1429.22","2132.42","0","14572","736","1227"
"1993","(2c_gen) general maturity certificate","Female","1165.9","429","189","0","0","1023","3528","10032","734.55","1597.25","0","22661","429","859"
"1993","(2c_gen) general maturity certificate","Male","1496.6","429","215","0","0","1657","4397","9596","1053.92","1939.28","0","27687","502","1104"
"1993","(2c_voc) vocational maturity certificate","Female","1194.8","0","232","0","0","1227","4013","13498","800.38","1589.22","0","19705","307","828"
"1993","(2c_voc) vocational maturity certificate","Male","1353.57","0","284","0","0","1227","4518","16751","959.83","1747.31","0","22661","0","614"
"1993","(3a) lower tertiary education","Female","1666.86","579.08","437","0","0","2025","4908","11780","1400.15","1933.57","0","18407","798","1227"
"1993","(3a) lower tertiary education","Male","1325.26","0","412","0","0","1227","4653","10676","1037.68","1612.84","0","27687","429","687"
"1993","(3b) higher tertiary education","Female","1624.34","429","293","0","0","1411","4215","33370","1247.85","2000.83","0","33370","429","859"
"1993","(3b) higher tertiary education","Male","1351.58","429","498","0","0","1153","3497","13600","1068.4","1634.76","0","33370","429","859"
"1994","(0) in school","Female","2028.06","884.76","111","429","736","2454","5749","11903","1444.36","2611.76","0","17680","859","1227"
"1994","(0) in school","Male","2201.01","859","92","429","429","2577","5154","24981","1424.05","2977.97","0","24981","859","1657"
"1994","(1a) inadequately completed","Female","2398.84","748.24","376","0","0","2884","7752","15415","2052.71","2744.97","0","20936","614","1043"
"1994","(1a) inadequately completed","Male","2421.7","614","273","0","0","3349","6481","24981","1983.03","2860.37","0","27337","429","920"
"1994","(1b) general elementary school","Female","926.63","0","1372","0","0","459","3055","11473","773.76","1079.5","0","36046","0","0"
"1994","(1b) general elementary school","Male","1756.72","429","697","0","0","2045","6045","14963","1492.92","2020.52","0","24981","429","859"
"1994","(1c) basic vocational qualification","Female","1177.46","0","1811","0","0","859","3702","14038","1026.66","1328.26","0","36322","0","380"
"1994","(1c) basic vocational qualification","Male","1245.24","0","2265","0","0","1043","4049","12590","1118.82","1371.66","0","36046","0","429"
"1994","(2a) intermediate vocational","Female","1694.92","429","1402","0","0","1718","5522","15130","1523.73","1866.11","0","27337","429","859"
"1994","(2a) intermediate vocational","Male","1702.96","429","1187","0","0","1718","5369","15515","1499.65","1906.27","0","36322","460","859"
"1994","(2b) intermediate general qualification","Female","1494.07","307","292","0","0","1473","5461","11964","1131.87","1856.27","0","18222","429","859"
"1994","(2b) intermediate general qualification","Male","1945.78","429","178","0","0","2454","7761","14909","1440.15","2451.41","0","20145","429","1227"
"1994","(2c_gen) general maturity certificate","Female","1254.78","429","188","0","0","1156","4546","11044","858.42","1651.14","0","18734","429","693"
"1994","(2c_gen) general maturity certificate","Male","1752.64","429","219","0","0","1718","5939","14768","1274.67","2230.61","0","20045","429","859"
"1994","(2c_voc) vocational maturity certificate","Female","1547.85","125.63","242","0","0","1718","4448","14112","1133.63","1962.07","0","18959","429","859"
"1994","(2c_voc) vocational maturity certificate","Male","1384.07","429","282","0","0","1460","4571","11473","1060.9","1707.24","0","18856","429","736"
"1994","(3a) lower tertiary education","Female","1691.76","429","432","0","0","2055","5373","16566","1385.22","1998.3","0","19002","511","1125"
"1994","(3a) lower tertiary education","Male","1392.36","0","420","0","0","1227","4451","15410","1079.24","1705.48","0","27337","215","429"
"1994","(3b) higher tertiary education","Female","1118.87","412.74","310","0","0","966","2853","15104","792.18","1445.56","0","19143","429","736"
"1994","(3b) higher tertiary education","Male","1318.01","429","494","0","0","1153","4448","13899","1030.76","1605.26","0","31640","429","736"
"1995","(0) in school","Female","2394.53","859","132","429","491","1718","6872","17680","1747.29","3041.77","0","20861","859","1227"
"1995","(0) in school","Male","2102.1","1139.82","133","429","429","2454","6202","14320","1496.8","2707.4","0","18836","933","1718"
"1995","(1a) inadequately completed","Female","2623.72","704.34","358","0","0","3436","7743","24328","2240.54","3006.9","0","24328","736","1227"
"1995","(1a) inadequately completed","Male","2186.74","859","261","0","0","2781","6191","14787","1734.95","2638.53","0","20793","429","1227"
"1995","(1b) general elementary school","Female","1151.3","0","1352","0","0","675","3951","14138","984.91","1317.69","0","21114","0","0"
"1995","(1b) general elementary school","Male","2017.87","429","711","0","0","2577","7203","14819","1757.26","2278.48","0","25076","429","920"
"1995","(1c) basic vocational qualification","Female","1213.47","0","1822","0","0","859","4117","14320","1061.16","1365.78","0","38664","0","315"
"1995","(1c) basic vocational qualification","Male","1380.45","0","2286","0","0","1227","4663","15768","1248.78","1512.12","0","32371","0","429"
"1995","(2a) intermediate vocational","Female","1578.34","429","1449","0","0","1473","5092","14819","1396.79","1759.89","0","38664","429","834"
"1995","(2a) intermediate vocational","Male","1507.79","429","1200","0","0","1288","4788","15176","1325.82","1689.76","0","26015","429","859"
"1995","(2b) intermediate general qualification","Female","1667.56","429","302","0","0","1473","5092","19265","1254.52","2080.6","0","23155","429","920"
