"year","hgtyp1hh","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","(Married) couple without C.","Rural Area","370.35","0","499","0","0","0","922","7363","251.33","489.37","0","9002","0","0"
"1985","(Married) couple without C.","Urban Area","297.43","0","1936","0","0","0","614","5338","245.91","348.95","0","9510","0","0"
"1985","1-pers.-HH","Rural Area","292.49","0","179","0","0","0","558","4553","146.24","438.74","0","5062","0","0"
"1985","1-pers.-HH","Urban Area","363.44","0","1002","0","0","0","920","5399","287.33","439.55","0","16566","0","0"
"1985","Couple + C. GT 16 ","Rural Area","971.75","307","386","0","0","920","2608","9964","762.44","1181.06","0","10124","307","307"
"1985","Couple + C. GT 16 ","Urban Area","970.91","307","1643","0","0","767","2331","12418","857.41","1084.41","0","29911","307","307"
"1985","Couple + C. LE 16","Rural Area","1758.45","920","547","307","307","2209","4295","12332","1555.28","1961.62","0","14173","920","920"
"1985","Couple + C. LE 16","Urban Area","1228.56","736","2135","307","307","1288","2761","9173","1154.72","1302.4","0","12431","813","920"
"1985","Couple + C. LE and GT 16","Rural Area","1693.79","1345","333","307","736","2439","3743","6018","1555.59","1831.99","0","6018","920","1595"
"1985","Couple + C. LE and GT 16","Urban Area","1798.33","920","1160","307","736","2270","4382","10860","1669.91","1926.75","0","12332","920","920"
"1985","Single parent","Rural Area","1047.76","307","115","0","0","1227","3473","5884","794.1","1301.42","0","5884","307","552"
"1985","Single parent","Urban Area","1128.56","307","431","0","0","1074","3778","10553","945.49","1311.63","0","11412","307","307"
"1986","(Married) couple without C.","Rural Area","292.6","0","443","0","0","0","614","6485","179.15","406.05","0","9817","0","0"
"1986","(Married) couple without C.","Urban Area","347.45","0","1945","0","0","0","383","6672","284.21","410.69","0","19016","0","0"
"1986","1-pers.-HH","Rural Area","514.21","0","168","0","0","0","1723","6136","294.17","734.25","0","8311","0","0"
"1986","1-pers.-HH","Urban Area","444.46","0","954","0","0","0","1018","6350","352.48","536.44","0","19572","0","0"
"1986","Couple + C. GT 16 ","Rural Area","698.53","307","426","0","0","736","1754","5767","562.28","834.78","0","9203","307","307"
"1986","Couple + C. GT 16 ","Urban Area","800.6","307","1681","0","0","736","2270","7874","713.24","887.96","0","13832","307","307"
"1986","Couple + C. LE 16","Rural Area","1697","920","493","307","307","2270","3988","13089","1488.14","1905.86","0","17075","920","920"
"1986","Couple + C. LE 16","Urban Area","1319.07","736","1918","307","307","1473","3285","9565","1238.34","1399.8","0","14728","828","920"
