"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Rural Area","Female","980.84","307","1161","0","0","920","2761","9002","864.09","1097.59","0","14173","307","532"
"1985","Rural Area","Male","1045.9","307","1123","0","0","1166","2773","9002","931.91","1159.89","0","14173","307","736"
"1985","Urban Area","Female","789.25","0","4471","0","0","767","2331","8118","732.63","845.87","0","29911","307","307"
"1985","Urban Area","Male","851.31","307","4332","0","0","920","2331","8590","792.21","910.41","0","29911","307","307"
"1986","Rural Area","Female","961.03","307","1115","0","0","920","3170","9329","843","1079.06","0","17075","307","389"
"1986","Rural Area","Male","1027.33","307","1070","0","0","920","3282","8713","910.45","1144.21","0","17075","307","614"
"1986","Urban Area","Female","759.06","0","4262","0","0","736","2270","7373","701.62","816.5","0","19867","307","307"
"1986","Urban Area","Male","858.99","307","4196","0","0","920","2526","8080","799.77","918.21","0","19867","307","307"
"1987","Rural Area","Female","1014.73","307","1110","0","0","920","3258","8927","888.43","1141.03","0","16740","307","614"
"1987","Rural Area","Male","1091.83","307","1050","0","0","920","3375","10273","964.34","1219.32","0","16740","307","716"
"1987","Urban Area","Female","818.2","0","4197","0","0","736","2270","9019","752.99","883.41","0","28095","307","307"
"1987","Urban Area","Male","853.52","307","4156","0","0","859","2326","8896","790.5","916.54","0","28095","307","307"
"1988","Rural Area","Female","1028.16","307","1033","0","0","920","3190","8339","884.73","1171.59","0","22266","307","350"
"1988","Rural Area","Male","1039.1","307","991","0","0","920","3375","8283","896.8","1181.4","0","22266","307","307"
"1988","Urban Area","Female","767.8","0","4035","0","0","736","2352","8669","706.41","829.19","0","15715","307","307"
"1988","Urban Area","Male","846.8","293.05","3963","0","0","767","2393","9819","782.44","911.16","0","15715","307","307"
"1989","Rural Area","Female","1076.05","307","971","0","0","920","3190","12431","918","1234.1","0","19137","307","307"
"1989","Rural Area","Male","1083.26","307","952","0","0","920","3405","11473","921.74","1244.78","0","19137","307","409"
