"year","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(0) in school","1449.63","736","188","307","307","1697","3860","8160","1155.04","1744.22","0","17564","736","869"
"1984","(1a) inadequately completed","1912.09","736","1115","0","0","2454","5430","15441","1762.29","2061.89","0","19215","736","736"
"1984","(1b) general elementary school","860.5","0","3015","0","0","749","2904","8283","790.34","930.66","0","17363","307","307"
"1984","(1c) basic vocational qualification","814.8","307","4269","0","0","736","2521","8160","763.2","866.4","0","17564","307","307"
"1984","(2a) intermediate vocational","686.07","0","1411","0","0","736","1943","6780","606.33","765.81","0","16760","307","307"
"1984","(2b) intermediate general qualification","1000.61","307","477","0","0","920","2556","8160","849.31","1151.91","0","13279","307","736"
"1984","(2c_gen) general maturity certificate","1381.91","736","415","0","0","1841","3896","7915","1139.8","1624.02","0","17564","736","736"
"1984","(2c_voc) vocational maturity certificate","933.56","307","456","0","0","736","3467","7363","747.24","1119.88","0","10560","307","307"
"1984","(3a) lower tertiary education","701.88","0","266","0","0","736","1738","6780","513.05","890.71","0","17486","0","307"
"1984","(3b) higher tertiary education","743.42","307","527","0","0","736","2147","5829","628.78","858.06","0","10635","307","307"
"1985","(0) in school","1819.02","781.88","187","307","307","2025","4602","10553","1401.33","2236.71","0","29911","736","920"
"1985","(1a) inadequately completed","1615.19","736","917","0","0","2270","4418","9964","1462.57","1767.81","0","18320","865","920"
"1985","(1b) general elementary school","894.77","0","2633","0","0","920","2761","9964","815.5","974.04","0","16361","307","307"
"1985","(1c) basic vocational qualification","789.58","307","3837","0","0","920","2270","7669","733.64","845.52","0","29911","307","307"
"1985","(2a) intermediate vocational","673.65","0","1344","0","0","736","1968","6197","599.84","747.46","0","11565","307","307"
"1985","(2b) intermediate general qualification","1087.24","307","475","0","0","975","3236","9173","899.16","1275.32","0","18320","307","736"
"1985","(2c_gen) general maturity certificate","1315.92","465.94","378","0","0","1749","3743","9510","1044.52","1587.32","0","18320","536","798"
"1985","(2c_voc) vocational maturity certificate","858.6","0","415","0","0","920","3068","7363","665.99","1051.21","0","18320","307","307"
"1985","(3a) lower tertiary education","812.09","0","248","0","0","736","2178","9265","520.7","1103.48","0","29911","0","307"
"1985","(3b) higher tertiary education","646.61","307","510","0","0","764","2045","4626","543.63","749.59","0","9002","307","460"
"1986","(0) in school","1512.35","736","189","307","307","1595","4540","10737","1169.15","1855.55","0","19867","736","920"
"1986","(1a) inadequately completed","1594.27","736","853","0","0","2270","4356","10983","1408.65","1779.89","0","19867","736","920"
"1986","(1b) general elementary school","836.61","0","2486","0","0","767","2761","8651","759.28","913.94","0","17075","307","307"
"1986","(1c) basic vocational qualification","774.48","307","3632","0","0","859","2270","7841","719.93","829.03","0","19867","307","307"
"1986","(2a) intermediate vocational","718.35","0","1311","0","0","736","2147","7363","630.95","805.75","0","19016","307","307"
"1986","(2b) intermediate general qualification","1041.29","307","466","0","0","920","3170","9329","848.3","1234.28","0","19243","307","736"
"1986","(2c_gen) general maturity certificate","1201.16","307","405","0","0","1595","4049","9878","981.15","1421.17","0","19243","307","736"
"1986","(2c_voc) vocational maturity certificate","892.8","0","413","0","0","798","3285","8436","701.85","1083.75","0","13089","307","307"
"1986","(3a) lower tertiary education","880.42","0","247","0","0","920","2270","9878","672.88","1087.96","0","10737","0","307"
