"year","age_gr","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","16-34 y.","Rural Area","1467.47","920","831","0","307","2209","3743","9964","1316.91","1618.03","0","14173","905","920"
"1985","16-34 y.","Urban Area","1133.7","307","3352","0","0","1288","3238","9265","1062.43","1204.97","0","29911","425","736"
"1985","35-65 y.","Rural Area","1042.42","307","1172","0","0","982","2884","9002","932.1","1152.74","0","14173","307","736"
"1985","35-65 y.","Urban Area","829.84","307","4614","0","0","920","2270","8522","773.52","886.16","0","29911","307","307"
"1985","66 and older","Rural Area","175.11","0","281","0","0","0","307","3436","72.51","277.71","0","8642","0","0"
"1985","66 and older","Urban Area","161.91","0","837","0","0","0","184","3681","112.09","211.73","0","8457","0","0"
"1986","16-34 y.","Rural Area","1358.99","736","815","0","133","1754","4049","9329","1213.07","1504.91","0","15032","736","917"
"1986","16-34 y.","Urban Area","1069.23","307","3283","0","0","1023","3385","9084","998.78","1139.68","0","19867","307","512"
"1986","35-65 y.","Rural Area","1085.57","307","1109","0","0","920","3308","9329","967.98","1203.16","0","17075","307","736"
"1986","35-65 y.","Urban Area","839.67","307","4389","0","0","798","2301","8373","782.22","897.12","0","19867","307","307"
"1986","66 and older","Rural Area","125.52","0","261","0","0","0","123","3681","36.11","214.93","0","5166","0","0"
"1986","66 and older","Urban Area","198.92","0","786","0","0","0","307","5062","143.66","254.18","0","8436","0","0"
"1987","16-34 y.","Rural Area","1463.28","721","815","0","153","1963","4233","10356","1299.21","1627.35","0","16740","736","920"
"1987","16-34 y.","Urban Area","1105.08","307","3229","0","0","1023","3313","9326","1026.96","1183.2","0","28095","307","546"
"1987","35-65 y.","Rural Area","1100.52","307","1081","0","0","920","3313","9909","979.48","1221.56","0","16740","307","736"
"1987","35-65 y.","Urban Area","888.68","307","4303","0","0","736","2301","9633","825.25","952.11","0","28095","307","307"
"1987","66 and older","Rural Area","243.11","0","264","0","0","0","307","7363","111.49","374.73","0","8896","0","0"
"1987","66 and older","Urban Area","193.3","0","821","0","0","0","307","4645","133.75","252.85","0","8896","0","0"
"1988","16-34 y.","Rural Area","1508.35","736","753","0","0","2023","4295","8283","1318.55","1698.15","0","22266","736","920"
"1988","16-34 y.","Urban Area","1111.41","307","3101","0","0","1184","3230","9899","1032.73","1190.09","0","15185","307","620"
"1988","35-65 y.","Rural Area","1071.65","307","1023","0","0","920","3098","8835","936.46","1206.84","0","19947","307","542"
"1988","35-65 y.","Urban Area","844.37","307","4090","0","0","736","2291","9754","783.8","904.94","0","15715","307","307"
"1988","66 and older","Rural Area","147.48","0","248","0","0","0","307","3743","42.94","252.02","0","5583","0","0"
