"year","e11103","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","direct migration background","985.61","307","1927","0","0","920","2965","7179","908.75","1062.47","0","13559","307","736"
"1984","Full Time","indirect migration background","1018.11","307","52","0","0","1657","3170","7363","453.38","1582.84","0","9183","307","736"
"1984","Full Time","no migration background","640.1","307","3699","0","0","736","1841","6033","601.45","678.75","0","13279","307","307"
"1984","Not Working","direct migration background","1882.84","736","1000","0","0","2393","5461","16760","1691.5","2074.18","0","17564","787","920"
"1984","Not Working","indirect migration background","560.95","0","58","0","0","348","1595","8978","8.32","1113.58","0","9183","307","746"
"1984","Not Working","no migration background","824.78","0","3605","0","0","736","2816","8878","763.51","886.05","0","16760","0","239"
"1984","Part Time","direct migration background","1701.27","736","490","0","162","2608","4372","9398","1466.97","1935.57","0","19215","736","1350"
"1984","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1984","Part Time","no migration background","1246.74","514.88","1382","0","0","1634","3681","8590","1147.23","1346.25","0","15441","429","736"
"1985","Full Time","direct migration background","866.12","307","1591","0","0","920","2270","6021","778.82","953.42","0","18320","307","736"
"1985","Full Time","indirect migration background","896.4","307","51","0","0","920","3068","11044","317.5","1475.3","0","11044","307","920"
"1985","Full Time","no migration background","639.82","307","3344","0","0","767","1963","5611","598.59","681.05","0","16361","307","307"
"1985","Not Working","direct migration background","1836.05","557.32","891","0","0","2331","5399","12332","1634.83","2037.27","0","18320","920","920"
"1985","Not Working","indirect migration background","952.33","307","72","0","0","736","3681","9326","436.35","1468.31","0","11555","736","920"
"1985","Not Working","no migration background","826.23","0","3270","0","0","736","2500","9367","753.96","898.5","0","29911","0","307"
"1985","Part Time","direct migration background","1476.44","896.41","463","0","92","2270","3978","9173","1262.52","1690.36","0","18320","920","920"
"1985","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1985","Part Time","no migration background","1215.96","311.87","1384","0","0","1595","3410","9265","1119.02","1312.9","0","16566","358","736"
"1986","Full Time","direct migration background","890.67","307","1541","0","0","920","2301","6596","811.89","969.45","0","19867","307","687"
"1986","Full Time","indirect migration background","874.42","0","56","0","0","920","2209","8590","311.05","1437.79","0","8590","0","920"
"1986","Full Time","no migration background","612.86","307","3268","0","0","736","1790","5767","570.25","655.47","0","15032","307","307"
"1986","Not Working","direct migration background","1644.54","307","855","0","0","2270","5338","10749","1425.44","1863.64","0","19867","767","920"
"1986","Not Working","indirect migration background","879.49","0","64","0","0","736","2270","7772","453.19","1305.79","0","8590","307","920"
"1986","Not Working","no migration background","811.87","0","3026","0","0","736","2626","9481","742.37","881.37","0","19572","0","307"
"1986","Part Time","direct migration background","1649.28","736","460","0","0","2270","4867","10113","1398.55","1900.01","0","19243","890","920"
"1986","Part Time","indirect migration background","1027.77","280.43","36","0","0","1636","3671","11332","302.36","1753.18","0","11332","307","1917"
"1986","Part Time","no migration background","1233.66","307","1337","0","0","1595","3681","8436","1135.76","1331.56","0","19016","307","736"
"1987","Full Time","direct migration background","896.97","307","1542","0","0","920","2270","6892","815.8","978.14","0","14688","307","675"
