"year","bula_h","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","762.56","307","2270","0","0","736","2270","6500","691.63","833.49","0","17363","307","307"
"1984","Bavaria","890.97","307","2108","0","0","879","2812","7056","819.29","962.65","0","13279","307","307"
"1984","Berlin","587.84","0","411","0","0","736","1605","6136","442.74","732.94","0","10277","0","307"
"1984","Brandenburg","","","","","","","","","","","","","",""
"1984","Bremen","1285.12","0","132","0","0","736","3516","15441","747.52","1822.72","0","15441","0","319"
"1984","Hamburg","625.57","0","311","0","0","307","2556","6013","425.73","825.41","0","10481","0","307"
"1984","Hesse","725.02","0","1252","0","0","736","2270","6426","624.53","825.51","0","17486","307","307"
"1984","Lower Saxony","1043.76","307","1236","0","0","920","3559","8895","923.22","1164.3","0","19215","307","481"
"1984","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1984","North Rhine-Westphalia","947.25","307","3270","0","0","910","2991","8181","875.63","1018.87","0","17564","307","307"
"1984","Rhineland-Palatinate,Saarland","806.31","0","854","0","0","736","2270","10553","680.74","931.88","0","10921","307","307"
"1984","Saxony","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","891.3","307","387","0","0","920","3080","6749","687.08","1095.52","0","11780","307","564"
"1984","Thuringia","","","","","","","","","","","","","",""
"1985","Baden-Württemberg","684.89","307","2057","0","0","920","2209","5675","619.96","749.82","0","11657","307","307"
"1985","Bavaria","855.87","307","1915","0","0","920","2577","6611","781.99","929.75","0","16361","307","307"
"1985","Berlin","717.88","0","368","0","0","663","2147","10860","443.1","992.66","0","18320","307","307"
"1985","Brandenburg","","","","","","","","","","","","","",""
"1985","Bremen","1100.77","0","116","0","0","1687","3681","8457","616.15","1585.39","0","10635","0","920"
"1985","Hamburg","726.17","0","281","0","0","552","3170","6381","432.42","1019.92","0","15952","0","307"
"1985","Hesse","709.58","0","1139","0","0","736","2270","6001","608.78","810.38","0","11254","307","307"
"1985","Lower Saxony","1090.23","307","1108","0","0","1031","3017","9964","960.36","1220.1","0","12332","307","558"
"1985","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1985","North Rhine-Westphalia","938.51","307","2974","0","0","920","2516","10148","858.17","1018.85","0","29911","307","307"
"1985","Rhineland-Palatinate,Saarland","828.68","0","775","0","0","920","2454","7056","707.52","949.84","0","12782","307","307"
"1985","Saxony","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","","","","","","","","","","","","","",""
"1985","Schleswig-Holstein","977.55","307","354","0","0","920","2455","11412","754.54","1200.56","0","11964","307","736"
"1985","Thuringia","","","","","","","","","","","","","",""
"1986","Baden-Württemberg","626.5","215","2007","0","0","736","1917","5480","544.51","708.49","0","19867","307","307"
"1986","Bavaria","863.9","307","1786","0","0","920","2884","7409","789.79","938.01","0","15032","307","307"
"1986","Berlin","743.24","0","355","0","0","736","2526","7363","446.24","1040.24","0","19243","307","341"
"1986","Brandenburg","","","","","","","","","","","","","",""
"1986","Bremen","911.04","0","109","0","0","920","3675","10154","346.52","1475.56","0","10154","0","736"
"1986","Hamburg","610.79","0","256","0","0","307","1841","8373","384.37","837.21","0","9179","98","307"
"1986","Hesse","664.22","0","1053","0","0","736","2209","6749","571.06","757.38","0","10072","307","307"
"1986","Lower Saxony","1017.27","307","1111","0","0","920","3375","7424","898.55","1135.99","0","17075","307","614"
"1986","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1986","North Rhine-Westphalia","1007.94","307","2870","0","0","920","3190","10130","929.92","1085.96","0","19572","307","307"
"1986","Rhineland-Palatinate,Saarland","711.96","0","772","0","0","736","2582","6008","596.06","827.86","0","19016","0","307"
"1986","Saxony","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","","","","","","","","","","","","","",""
"1986","Schleswig-Holstein","992.84","307","324","0","0","920","3609","9612","752.38","1233.3","0","13832","307","307"
"1986","Thuringia","","","","","","","","","","","","","",""
"1987","Baden-Württemberg","645.18","0","1979","0","0","736","1963","6369","570.78","719.58","0","14695","307","307"
"1987","Bavaria","912.52","307","1735","0","0","920","2761","8743","811.74","1013.3","0","28095","307","307"
"1987","Berlin","573.98","0","365","0","0","307","1497","11044","304.67","843.29","0","13268","0","307"
"1987","Brandenburg","","","","","","","","","","","","","",""
"1987","Bremen","1233.06","0","101","0","0","1068","3165","14020","462.72","2003.4","0","14020","0","859"
"1987","Hamburg","565.94","0","226","0","0","307","1841","7954","304.82","827.06","0","11044","0","307"
"1987","Hesse","679.1","0","1062","0","0","736","2094","7363","574.37","783.83","0","11105","307","307"
"1987","Lower Saxony","1010.76","307","1109","0","0","920","3323","9510","883.15","1138.37","0","16382","307","614"
"1987","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1987","North Rhine-Westphalia","1093.48","307","2839","0","0","920","3375","10326","1007.38","1179.58","0","27309","307","307"
"1987","Rhineland-Palatinate,Saarland","658.58","0","771","0","0","736","1951","7240","542.79","774.37","0","10129","128","307"
"1987","Saxony","","","","","","","","","","","","","",""
"1987","Saxony-Anhalt","","","","","","","","","","","","","",""
"1987","Schleswig-Holstein","1151.04","307","326","0","0","920","3681","16740","867.1","1434.98","0","16740","307","522"
"1987","Thuringia","","","","","","","","","","","","","",""
"1988","Baden-Württemberg","712.41","0","1901","0","0","736","2209","7399","625.91","798.91","0","14897","307","307"
"1988","Bavaria","731.17","0","1657","0","0","920","2270","6549","659.01","803.33","0","15715","307","307"
"1988","Berlin","767.17","0","336","0","0","693","2270","11044","440.6","1093.74","0","15185","0","407"
"1988","Brandenburg","","","","","","","","","","","","","",""
"1988","Bremen","1302.6","0","100","0","0","1150","5522","11527","683.78","1921.42","0","11527","0","828"
"1988","Hamburg","432.05","0","203","0","0","307","920","5780","204.46","659.64","0","8741","0","307"
"1988","Hesse","696.51","0","1005","0","0","736","2270","6872","566.25","826.77","0","14848","307","307"
"1988","Lower Saxony","1021.88","307","1051","0","0","920","3426","9074","877.79","1165.97","0","22266","307","307"
"1988","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1988","North Rhine-Westphalia","1030.96","307","2705","0","0","920","3221","10737","946.4","1115.52","0","18959","307","307"
"1988","Rhineland-Palatinate,Saarland","769.07","0","740","0","0","920","2781","8590","641.8","896.34","0","11032","0","307"
"1988","Saxony","","","","","","","","","","","","","",""
"1988","Saxony-Anhalt","","","","","","","","","","","","","",""
"1988","Schleswig-Holstein","1041.36","307","324","0","0","920","2927","8273","783.42","1299.3","0","12804","307","307"
"1988","Thuringia","","","","","","","","","","","","","",""
"1989","Baden-Württemberg","710.77","0","1823","0","0","798","2270","6442","617.75","803.79","0","15093","307","307"
"1989","Bavaria","753.67","0","1620","0","0","736","2270","8086","670.6","836.74","0","19137","307","307"
"1989","Berlin","861.82","0","332","0","0","687","2454","13273","537.55","1186.09","0","14676","276","307"
"1989","Brandenburg","","","","","","","","","","","","","",""
"1989","Bremen","1240.78","0","108","0","0","1150","5164","12424","627.56","1854","0","12424","0","920"
"1989","Hamburg","553.19","0","197","0","0","307","1355","9203","149.74","956.64","0","21469","0","307"
"1989","Hesse","764.31","0","998","0","0","736","2454","8774","616.77","911.85","0","15952","307","307"
"1989","Lower Saxony","968.16","0","1002","0","0","920","3270","11602","822.3","1114.02","0","16719","307","307"
"1989","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1989","North Rhine-Westphalia","1072.97","307","2629","0","0","920","3190","11780","987.18","1158.76","0","15697","307","307"
"1989","Rhineland-Palatinate,Saarland","883.1","0","696","0","0","736","2914","9817","710.04","1056.16","0","16259","307","307"
"1989","Saxony","","","","","","","","","","","","","",""
"1989","Saxony-Anhalt","","","","","","","","","","","","","",""
"1989","Schleswig-Holstein","1433.04","307","304","0","0","1534","4540","12987","1125.8","1740.28","0","13641","307","736"
"1989","Thuringia","","","","","","","","","","","","","",""
"1990","Baden-Württemberg","696.35","0","1804","0","0","736","2270","7363","595.18","797.52","0","18509","307","307"
"1990","Bavaria","731.19","0","1608","0","0","736","2270","9817","644.83","817.55","0","13314","307","307"
"1990","Berlin","820.49","0","331","0","0","859","3068","9280","581.29","1059.69","0","11514","307","307"
"1990","Brandenburg","","","","","","","","","","","","","",""
"1990","Bremen","1148.17","0","103","0","0","920","4287","12885","524.01","1772.33","0","12885","0","307"
"1990","Hamburg","551.3","0","169","0","0","307","1190","10768","211.69","890.91","0","14725","0","307"
"1990","Hesse","781.13","0","988","0","0","736","2270","10430","655.33","906.93","0","15646","307","307"
"1990","Lower Saxony","1016.64","306.53","982","0","0","920","3170","9449","862.41","1170.87","0","21720","307","307"
"1990","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","1118.4","307","2575","0","0","920","3375","13762","1017.41","1219.39","0","31911","307","307"
"1990","Rhineland-Palatinate,Saarland","809.63","0","673","0","0","736","2781","8590","659.75","959.51","0","10955","307","307"
"1990","Saxony","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","1168.17","307","284","0","0","1276","3538","12148","895.26","1441.08","0","14283","307","614"
"1990","Thuringia","","","","","","","","","","","","","",""
"1991","Baden-Württemberg","726.98","0","1804","0","0","736","2270","7056","624.15","829.81","0","30371","307","307"
"1991","Bavaria","822.29","0","1605","0","0","736","2454","8201","735.5","909.08","0","14216","0","307"
"1991","Berlin","902.71","0","337","0","0","614","2887","9490","630.02","1175.4","0","12259","307","368"
"1991","Brandenburg","","","","","","","","","","","","","",""
"1991","Bremen","1099.93","0","97","0","0","307","5767","11115","470.23","1729.63","0","11115","0","135"
"1991","Hamburg","504.37","0","162","0","0","307","1473","7042","209.79","798.95","0","10430","0","307"
"1991","Hesse","806.05","0","967","0","0","859","2559","7056","676.55","935.55","0","17805","307","307"
"1991","Lower Saxony","1131.99","206.69","977","0","0","920","4433","9817","963.01","1300.97","0","22885","307","307"
"1991","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1991","North Rhine-Westphalia","998.8","166","2555","0","0","920","3528","10921","910.64","1086.96","0","13069","307","307"
"1991","Rhineland-Palatinate,Saarland","827.65","0","666","0","0","736","2761","8590","687.59","967.71","0","11633","307","307"
"1991","Saxony","","","","","","","","","","","","","",""
"1991","Saxony-Anhalt","","","","","","","","","","","","","",""
"1991","Schleswig-Holstein","1122.44","307","296","0","0","1608","3681","8428","888.61","1356.27","0","8639","307","736"
"1991","Thuringia","","","","","","","","","","","","","",""
"1992","Baden-Württemberg","946.07","0","1773","0","0","818","3000","8895","837.78","1054.36","0","29757","307","307"
"1992","Bavaria","1013.37","0","1649","0","0","879","3068","9234","893.47","1133.27","0","28837","77","307"
"1992","Berlin","1389.15","235.39","603","0","0","1460","4694","13105","1150.2","1628.1","0","17486","307","736"
"1992","Brandenburg","1418.55","399","668","0","0","2025","3998","10729","1237.93","1599.17","0","12476","577","1104"
"1992","Bremen","948.75","0","93","0","0","307","2454","11072","368.54","1528.96","0","12409","0","0"
"1992","Hamburg","627.83","0","153","0","0","350","1994","8160","355.22","900.44","0","8357","0","307"
"1992","Hesse","612.39","0","960","0","0","583","1718","6927","490.55","734.23","0","19189","307","307"
"1992","Lower Saxony","1146.76","0","975","0","0","974","3809","9806","964.53","1328.99","0","20855","307","307"
"1992","Mecklenburg-Western Pomerania","1695.38","552","418","0","0","2729","5084","11049","1442.05","1948.71","0","17065","665","1104"
"1992","North Rhine-Westphalia","976.07","0","2540","0","0","920","3318","9226","884.3","1067.84","0","21474","307","307"
"1992","Rhineland-Palatinate,Saarland","803.34","0","660","0","0","736","3375","6442","647.74","958.94","0","23218","0","307"
"1992","Saxony","1343.13","307","1165","0","0","1563","4260","10513","1197.04","1489.22","0","23360","442","798"
"1992","Saxony-Anhalt","1443.83","307","779","0","0","1891","4821","10795","1274.24","1613.42","0","16388","480","920"
"1992","Schleswig-Holstein","1235.92","307","272","0","0","1387","4111","9265","950.81","1521.03","0","13627","307","460"
"1992","Thuringia","1599.66","557","683","0","0","2505","4694","9526","1419.6","1779.72","0","16359","772","1104"
"1993","Baden-Württemberg","941.43","0","1793","0","0","859","2593","10032","826.52","1056.34","0","18038","429","429"
"1993","Bavaria","889.69","0","1629","0","0","859","2873","9400","790.27","989.11","0","17793","307","429"
"1993","Berlin","1586.23","163.55","580","0","0","1227","5645","17179","1291.13","1881.33","0","22701","429","736"
"1993","Brandenburg","2002.51","539.86","632","0","0","2663","6453","13994","1715.76","2289.26","0","22661","841","1227"
"1993","Bremen","680.18","0","93","0","0","429","2219","6289","116.05","1244.31","0","17413","0","0"
"1993","Hamburg","678.45","0","145","0","0","429","1227","11649","342.75","1014.15","0","11649","0","13"
"1993","Hesse","758.59","0","941","0","0","828","2252","8743","632.29","884.89","0","11952","307","429"
"1993","Lower Saxony","1172.54","0","984","0","0","1181","4095","12066","996.15","1348.93","0","22793","0","429"
"1993","Mecklenburg-Western Pomerania","2479.03","1203","406","0","0","3911","6994","12163","2183.4","2774.66","0","12700","1203","1804"
"1993","North Rhine-Westphalia","1139.41","0","2518","0","0","1166","3528","11013","1039.85","1238.97","0","33370","429","429"
"1993","Rhineland-Palatinate,Saarland","953.1","0","642","0","0","859","3442","8896","777.63","1128.57","0","15529","307","429"
"1993","Saxony","2130.48","429","1121","0","0","2904","6755","15553","1915.15","2345.81","0","27857","920","1227"
"1993","Saxony-Anhalt","2341.55","798","744","0","0","3598","6749","17404","2083.3","2599.8","0","25974","969","1227"
"1993","Schleswig-Holstein","1125.43","0","287","0","0","1227","4193","9530","852.14","1398.72","0","15768","0","429"
"1993","Thuringia","2405.19","859","663","0","0","3681","8099","14572","2138.97","2671.41","0","15359","1104","1296"
"1994","Baden-Württemberg","1138.71","0","1744","0","0","920","3927","12210","999.11","1278.31","0","23333","429","429"
"1994","Bavaria","971.21","0","1596","0","0","859","2761","9326","863.97","1078.45","0","20045","0","429"
"1994","Berlin","1614.26","184","556","0","0","1227","5982","13141","1328.48","1900.04","0","20936","429","435"
"1994","Brandenburg","1979.25","429","609","0","0","2086","6504","19480","1653.78","2304.72","0","21945","429","941"
"1994","Bremen","1553.08","0","89","0","0","429","6761","19143","796.39","2309.77","0","19143","0","0"
"1994","Hamburg","727.71","0","143","0","0","429","1350","8233","343.41","1112.01","0","14725","0","429"
"1994","Hesse","1180.08","0","926","0","0","920","3681","13899","995.38","1364.78","0","24981","399","429"
"1994","Lower Saxony","1107.74","0","973","0","0","859","4051","9847","926.46","1289.02","0","36046","0","429"
"1994","Mecklenburg-Western Pomerania","3028.08","859","413","0","0","5767","9203","15515","2605.14","3451.02","0","27337","1146","1963"
"1994","North Rhine-Westphalia","1178.06","0","2466","0","0","920","3681","12937","1066.32","1289.8","0","21270","429","429"
"1994","Rhineland-Palatinate,Saarland","1204.92","0","636","0","0","859","4111","12230","996.84","1413","0","23615","368","429"
"1994","Saxony","2579.22","429","1133","0","0","3405","7899","17436","2323.16","2835.28","0","36322","859","1227"
"1994","Saxony-Anhalt","2443","475","707","0","0","3497","7669","15104","2183.61","2702.39","0","17507","982","1227"
"1994","Schleswig-Holstein","1673.12","429","288","0","0","1227","5227","15081","1294.49","2051.75","0","16995","429","564"
"1994","Thuringia","2427.71","577","665","0","0","3395","7976","16566","2149.66","2705.76","0","19934","736","1227"
"1995","Baden-Württemberg","1303.49","0","1811","0","0","1172","4418","13651","1159.79","1447.19","0","19450","429","429"
"1995","Bavaria","1124.99","0","1699","0","0","1166","3598","12645","1001.74","1248.24","0","25076","429","429"
"1995","Berlin","1431.99","429","572","0","0","1534","4730","10511","1185.85","1678.13","0","23395","429","429"
"1995","Brandenburg","1824.01","429","591","0","0","2454","6442","14163","1539.11","2108.91","0","18413","429","859"
"1995","Bremen","973.26","0","96","0","0","429","3700","13069","489.09","1457.43","0","13069","0","0"
"1995","Hamburg","623.94","0","133","0","0","429","1704","9019","311.25","936.63","0","9019","0","307"
"1995","Hesse","1118.37","0","956","0","0","859","3190","14234","932.16","1304.58","0","24235","307","429"
"1995","Lower Saxony","1426.16","0","1049","0","0","1227","4878","13744","1225.87","1626.45","0","21114","429","429"
"1995","Mecklenburg-Western Pomerania","2677.28","859","417","0","0","3375","7721","21519","2178.05","3176.51","0","38664","614","1227"
"1995","North Rhine-Westphalia","1224.23","0","2598","0","0","1104","3865","13069","1105.01","1343.45","0","28440","429","429"
"1995","Rhineland-Palatinate,Saarland","1507.89","0","714","0","0","1227","4908","18222","1259.78","1756","0","23155","429","429"
"1995","Saxony","2144.53","429","1103","0","0","2761","6808","16198","1918.8","2370.26","0","23560","429","982"
"1995","Saxony-Anhalt","2299.45","429","693","0","0","2577","7567","23433","2007.23","2591.67","0","26025","503","859"
"1995","Schleswig-Holstein","1959.82","0","285","0","0","2147","5767","16873","1521.85","2397.79","0","16873","205","736"
"1995","Thuringia","2272.44","429","653","0","0","2434","7363","16364","1961.79","2583.09","0","32371","583","859"
