"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","direct migration background","561.57","0","464","0","0","0","1805","7056","410.57","712.57","0","9633","0","0"
"1984","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","no migration background","284.71","0","2231","0","0","0","362","5696","238.54","330.88","0","10635","0","0"
"1984","1-pers.-HH","direct migration background","1056.06","0","238","0","0","1325","3681","17486","764.38","1347.74","0","19215","0","0"
"1984","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1984","1-pers.-HH","no migration background","303.62","0","1091","0","0","0","656","4908","239.07","368.17","0","8896","0","0"
"1984","Couple + C. GT 16 ","direct migration background","1196.48","307","478","0","0","1002","4372","10481","950.07","1442.89","0","17564","307","307"
"1984","Couple + C. GT 16 ","indirect migration background","1278.89","736","46","0","0","1861","3170","7363","641.42","1916.36","0","9545","307","736"
"1984","Couple + C. GT 16 ","no migration background","895.03","307","1469","0","0","828","3190","7005","815.21","974.85","0","10560","307","307"
"1984","Couple + C. LE 16","direct migration background","1597.97","736","1193","307","307","2219","3743","8923","1486.57","1709.37","0","17069","736","795"
"1984","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","no migration background","1242.09","736","1869","307","307","1236","3170","8789","1164.77","1319.41","0","13048","736","736"
"1984","Couple + C. LE and GT 16","direct migration background","2305.53","1540.82","680","307","736","3415","5215","12774","2099.74","2511.32","0","17363","1350","1810"
"1984","Couple + C. LE and GT 16","indirect migration background","2227.5","917.71","34","0","736","2469","7056","9183","1307.29","3147.71","0","9183","736","2270"
"1984","Couple + C. LE and GT 16","no migration background","1626.44","774.12","1006","307","736","1963","3743","10553","1510.98","1741.9","0","13279","736","818"
"1984","Single parent","direct migration background","1478.26","353.7","128","0","0","1922","5092","10277","1059.45","1897.07","0","10277","454","920"
"1984","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1984","Single parent","no migration background","1232.74","407.42","443","0","0","1493","4292","8099","1060.05","1405.43","0","10983","378","591"
"1985","(Married) couple without C.","direct migration background","463.1","0","406","0","0","61","920","7964","314.52","611.68","0","9510","0","0"
