"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1991","no migration background","843.18","0","6616","0","0","736","2651","9234","798.25","888.11","0","17805","0","307"
"1992","direct migration background","1234.7","307","2571","0","0","1171","3988","10621","1123.7","1345.7","0","21474","429","736"
"1992","indirect migration background","1725.59","614","411","0","0","1873","4755","13848","1409.21","2041.97","0","23218","614","886"
"1992","no migration background","1036.26","51","10409","0","0","1074","3575","9480","992.43","1080.09","0","29757","307","307"
"1993","direct migration background","1404.89","429","2498","0","0","1459","4356","11952","1288.07","1521.71","0","22793","429","736"
"1993","indirect migration background","1591.08","736","476","0","0","1943","4908","11668","1322.24","1859.92","0","22701","614","859"
"1993","no migration background","1218.97","0","10204","0","0","1227","4049","11649","1163.81","1274.13","0","33370","429","429"
"1994","direct migration background","1726.36","429","2374","0","0","1963","5522","14787","1585.7","1867.02","0","36046","429","736"
"1994","indirect migration background","1788.08","429","496","0","0","2147","5338","13774","1516.24","2059.92","0","24981","491","859"
"1994","no migration background","1353.95","0","10074","0","0","1227","4376","13899","1291.5","1416.4","0","36322","429","429"
"1995","direct migration background","2047.01","429","2814","0","0","2556","6626","15768","1911.96","2182.06","0","28440","736","859"
"1995","indirect migration background","1885.17","429","513","0","0","2209","6013","14787","1587.87","2182.47","0","23155","736","1043"
"1995","no migration background","1337.04","0","10043","0","0","1227","4499","14530","1273.67","1400.41","0","38664","429","429"
"1996","direct migration background","2159.3","429","2621","0","0","2577","6928","16560","2006.85","2311.75","0","28776","736","859"
"1996","indirect migration background","2083.97","675","549","0","0","2454","5890","15339","1737.93","2430.01","0","26996","675","1043"
"1996","no migration background","1571.44","0","9955","0","0","1227","5248","15952","1498.95","1643.93","0","39267","429","429"
"1997","direct migration background","2677.8","1227","2492","0","0","4295","8181","15214","2515.74","2839.86","0","25156","1278","2454"
"1997","indirect migration background","2853.35","1227","575","0","0","4295","7755","15891","2520.36","3186.34","0","25156","1841","2454"
"1997","no migration background","2088.77","408","9848","0","0","2454","6442","17179","2010.65","2166.89","0","42053","1227","1227"
"1998","direct migration background","2897.3","1350","2421","0","0","4295","7976","18511","2726.96","3067.64","0","33340","1687","2493"
"1998","indirect migration background","3049.5","1350","604","0","0","4115","8426","16075","2710.01","3388.99","0","24174","1637","2700"
"1998","no migration background","2127.02","103.71","11302","0","0","2700","6381","17169","2056.57","2197.47","0","48716","1350","1350"
"1999","direct migration background","2750.76","1350","2223","0","0","3709","7516","19204","2573.91","2927.61","0","29831","1350","2454"
"1999","indirect migration background","3089.49","1350","612","0","0","4295","7461","18959","2754.65","3424.33","0","23928","1841","2700"
"1999","no migration background","2103.43","241.88","10933","0","0","2700","6381","16075","2034.26","2172.6","0","38131","1350","1350"
"2000","direct migration background","3261.64","1534","3344","0","0","4908","9561","18611","3111.35","3411.93","0","26137","1963","2884"
"2000","indirect migration background","3188.35","1534","831","0","0","4602","8347","21155","2896.24","3480.46","0","24542","1534","3068"
"2000","no migration background","2055.16","0","20091","0","0","3068","6056","15830","2003.72","2106.6","0","39208","1380","1534"
"2001","direct migration background","3552.93","1657","2945","0","0","5154","9633","20861","3389.29","3716.57","0","30003","2147","2884"
"2001","indirect migration background","3297.63","1657","777","0","0","5113","8324","20528","2992.35","3602.91","0","30003","1657","3068"
"2001","no migration background","2173.3","0","18341","0","0","3313","6320","16024","2118.14","2228.46","0","61355","1534","1657"
"2002","direct migration background","3517.73","1884.39","2820","0","0","5340","9240","18716","3354.18","3681.28","0","31146","1848","2580"
"2002","indirect migration background","3588.71","1848","784","0","0","5132","8040","21840","3284.55","3892.87","0","31146","1927","3060"
"2002","no migration background","2288.49","0","19553","0","0","3312","6960","16488","2236.27","2340.71","0","43764","1620","1620"
"2003","direct migration background","3980.23","1848","2645","0","0","5820","10580","20184","3796.71","4163.75","0","31200","1848","2724"
"2003","indirect migration background","3945.72","1848","790","0","0","5760","9408","22913","3605.41","4286.03","0","27900","1848","3600"
"2003","no migration background","2485.1","473.86","18862","0","0","3696","7600","17412","2428.54","2541.66","0","40572","1800","1801"
"2004","direct migration background","4097.24","1920","2552","0","0","6181","11046","20160","3901.76","4292.72","0","43273","2100","3036"
"2004","indirect migration background","4741.62","3648","811","0","900","6208","11868","25380","4388.82","5094.42","0","36840","3062","3696"
"2004","no migration background","2555.85","423.7","18370","0","0","3696","7812","17124","2496.95","2614.75","0","43273","1800","1843"
"2005","direct migration background","4275.28","2160","2384","0","0","6282","11317","23760","4053.21","4497.35","0","43824","2416","3600"
"2005","indirect migration background","4449.61","3385.49","835","0","1278","5848","9550","25200","4076.4","4822.82","0","43824","3600","3696"
"2005","no migration background","2617.23","737.21","17593","0","0","3696","7865","16800","2557.43","2677.03","0","43824","1800","1836"
"2006","direct migration background","4782.53","3400","2399","0","0","7476","12636","28803","4543.47","5021.59","0","37608","2500","3600"
"2006","indirect migration background","4842.52","3648","863","0","902","6480","12000","28803","4460.34","5224.7","0","36193","3600","3696"
"2006","no migration background","2606.4","452.65","19119","0","0","3696","7704","18456","2546.64","2666.16","0","47076","1393","1800"
"2007","direct migration background","4801.65","2118.66","2149","0","0","6480","13799","28892","4542.18","5061.12","0","43560","1848","2958"
"2007","indirect migration background","5346.92","3696","845","0","1296","6750","13777","33280","4918.13","5775.71","0","43560","3600","3696"
"2007","no migration background","2632.11","390","17971","0","0","3696","7786","19548","2569.37","2694.85","0","48420","1278","1800"
"2008","direct migration background","4336.82","1848","1920","0","0","6472","12240","27885","4080.12","4593.52","0","31954","1848","2700"
"2008","indirect migration background","4921.14","3183.97","830","0","923","6472","13333","27885","4501.02","5341.26","0","31954","3351","3696"
"2008","no migration background","2465.53","0","16936","0","0","3696","7224","18452","2404.1","2526.96","0","40200","1200","1386"
"2009","direct migration background","3978.09","1930.9","1676","0","0","5696","10889","22680","3718.83","4237.35","0","37875","1848","2502"
"2009","indirect migration background","4574.95","3600","757","0","1329","6340","11124","26460","4151.92","4997.98","0","37875","3648","3696"
"2009","no migration background","2358.42","0","15930","0","0","3696","6946","18192","2295.51","2421.33","0","51016","616","924"
"2010","direct migration background","4890.5","3008.15","2921","0","0","7019","12800","25786","4637.87","5143.13","0","53600","4248","4836"
"2010","indirect migration background","4985.07","3267.37","1228","0","0","7740","13200","23100","4617.52","5352.62","0","42358","4080","5136"
"2010","no migration background","2469.61","0","20283","0","0","3840","7236","18210","2399.43","2539.79","0","51900","2100","2232"
"2011","direct migration background","4801.51","2208","3280","0","0","6696","13428","28936","4545.22","5057.8","0","58350","4416","4498"
"2011","indirect migration background","5042.21","3168.1","1410","0","0","6696","12636","27211","4662.39","5422.03","0","101700","4416","5541"
"2011","no migration background","2525.52","0","24325","0","0","3970","7608","19785","2456.5","2594.54","0","101700","2208","2208"
"2012","direct migration background","4375.91","2208","3071","0","0","6360","11760","25440","4128.73","4623.09","0","50496","4416","4416"
"2012","indirect migration background","4645.63","3512.99","1374","0","0","6696","11616","23070","4306.37","4984.89","0","63616","4416","4608"
"2012","no migration background","2463.15","0","23831","0","0","3936","7266","19808","2397.3","2529","0","63616","2208","2208"
"2013","direct migration background","4317.09","2208","6429","0","0","6288","12396","26064","4148.17","4486.01","0","54888","4416","4416"
"2013","indirect migration background","5119.26","3547.84","2237","0","0","7008","13536","27800","4835.8","5402.72","0","49140","4416","4416"
"2013","no migration background","2449.22","0","22650","0","0","4140","7236","19584","2381.25","2517.19","0","61701","2208","2208"
"2014","direct migration background","4874.6","2208","5182","0","0","6816","13164","28140","4670.21","5078.99","0","49229","4416","4416"
"2014","indirect migration background","5265.46","3840","1933","0","480","7272","12462","28800","4964.69","5566.23","0","47330","4416","4416"
"2014","no migration background","2450.17","0","20671","0","0","4296","7338","19200","2381.02","2519.32","0","48919","2208","2208"
"2015","direct migration background","4465","2208","5997","0","0","6624","12960","29256","4278.72","4651.28","0","44416","4368","4416"
"2015","indirect migration background","5128.94","2670","1808","0","0","6936","13320","28364","4822.15","5435.73","0","41898","4416","4416"
"2015","no migration background","2356.74","0","19707","0","0","3608","7000","19656","2287.69","2425.79","0","57400","2208","2208"
"2016","direct migration background","4720.47","2232","4926","0","0","6696","14130","30365","4507.63","4933.31","0","62220","4416","4416"
"2016","indirect migration background","5201.16","4080","1688","0","0","6840","13416","27498","4859.46","5542.86","0","62220","4464","4560"
"2016","no migration background","2393.79","0","18343","0","0","4000","7051","19224","2321.07","2466.51","0","48009","2208","2208"
"2017","direct migration background","4969.32","2304","6917","0","0","6870","14360","30358","4729.33","5209.31","0","71880","5100","6060"
"2017","indirect migration background","5166.22","2352","1837","0","0","6852","13511","35250","4812.26","5520.18","0","70544","4560","4560"
"2017","no migration background","2369.76","0","20698","0","0","3600","6984","20040","2301.42","2438.1","0","71887","2208","2208"
"2018","direct migration background","5140.49","2304","8108","0","0","7056","15025","32940","4879.41","5401.57","0","135312","6960","7200"
"2018","indirect migration background","5014.47","2393.39","1819","0","0","6936","12960","28160","4677.54","5351.4","0","55996","4608","4608"
"2018","no migration background","2371.23","0","19963","0","0","3600","7056","19080","2299.38","2443.08","0","86400","2160","2232"
"2019","direct migration background","5336.85","2328","7263","0","0","7092","16656","36000","5069.11","5604.59","0","90144","7081","7860"
"2019","indirect migration background","5374.83","3350","1782","0","0","7056","14164","38968","5018.71","5730.95","0","54588","4500","4656"
"2019","no migration background","2443.03","0","20622","0","0","3780","7056","20459","2376.65","2509.41","0","54588","1164","1992"
