"year","e11103","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Full Time","Rural Area","798.37","307","979","0","0","920","2270","5696","713.9","882.84","0","11254","307","552"
"1985","Full Time","Urban Area","627.86","307","4007","0","0","736","1841","5641","582.51","673.21","0","18320","307","307"
"1985","Not Working","Rural Area","987.49","0","917","0","0","920","3190","9964","831.21","1143.77","0","14173","307","307"
"1985","Not Working","Urban Area","876.93","0","3316","0","0","736","2761","9510","795.21","958.65","0","29911","307","307"
"1985","Part Time","Rural Area","1593.16","920","388","0","307","2318","4285","11402","1382.7","1803.62","0","12782","920","982"
"1985","Part Time","Urban Area","1136.31","307","1480","0","0","1442","3325","8283","1037.28","1235.34","0","18320","491","736"
"1986","Full Time","Rural Area","834.92","307","977","0","0","920","2270","6197","740.73","929.11","0","15032","307","307"
"1986","Full Time","Urban Area","590.56","307","3888","0","0","736","1718","5902","548.22","632.9","0","19867","307","307"
"1986","Not Working","Rural Area","910.51","0","814","0","0","917","3282","9817","749.93","1071.09","0","17075","307","307"
"1986","Not Working","Urban Area","872.51","0","3131","0","0","736","2953","9612","789.61","955.41","0","19867","307","307"
"1986","Part Time","Rural Area","1560.78","920","394","0","307","2270","4062","9329","1351.67","1769.89","0","13089","920","920"
"1986","Part Time","Urban Area","1181.29","307","1439","0","0","1454","3681","7409","1071.46","1291.12","0","19243","307","736"
"1987","Full Time","Rural Area","785.88","307","978","0","0","920","2270","6111","694.85","876.91","0","16740","307","307"
"1987","Full Time","Urban Area","628.5","215","3921","0","0","736","1790","6136","579.51","677.49","0","28095","307","307"
"1987","Not Working","Rural Area","1037.83","0","770","0","0","920","3743","10356","855.07","1220.59","0","15682","307","307"
"1987","Not Working","Urban Area","916.07","0","3029","0","0","736","3046","10308","827.19","1004.95","0","27309","307","307"
"1987","Part Time","Rural Area","1679.99","858.05","412","0","307","2270","4141","15682","1451.19","1908.79","0","16740","798","920"
"1987","Part Time","Urban Area","1166.18","307","1403","0","0","1150","3190","9019","1039.31","1293.05","0","28095","429","736"
"1988","Full Time","Rural Area","837.61","307","893","0","0","920","2331","6678","735.69","939.53","0","12804","307","307"
"1988","Full Time","Urban Area","621.05","0","3709","0","0","736","1887","7125","570.34","671.76","0","14897","307","307"
"1988","Not Working","Rural Area","990.62","0","704","0","0","736","3375","9817","769.15","1212.09","0","22266","0","307"
"1988","Not Working","Urban Area","869.63","0","2868","0","0","736","2982","11044","779.88","959.38","0","15715","307","307"
"1988","Part Time","Rural Area","1503.59","736","427","0","0","2147","4418","8283","1287.44","1719.74","0","18959","767","920"
"1988","Part Time","Urban Area","1111.52","307","1421","0","0","1227","3068","9819","1004.92","1218.12","0","15715","552","736"
"1989","Full Time","Rural Area","839.48","307","875","0","0","920","2359","8086","718.56","960.4","0","13641","307","307"
"1989","Full Time","Urban Area","608.85","0","3681","0","0","736","1738","6872","558.9","658.8","0","15093","307","307"
"1989","Not Working","Rural Area","1084.41","0","672","0","0","736","3878","12595","848.36","1320.46","0","19137","0","307"
"1989","Not Working","Urban Area","947.88","0","2767","0","0","736","3068","11602","848.87","1046.89","0","21469","307","307"
"1989","Part Time","Rural Area","1600.27","767","376","0","307","2359","3743","12431","1335.08","1865.46","0","13396","798","920"
"1989","Part Time","Urban Area","1267.39","307","1338","0","0","1399","3743","12680","1142.84","1391.94","0","21469","614","736"
"1990","Full Time","Rural Area","748.33","307","886","0","0","920","2270","5780","643.22","853.44","0","13977","307","307"
"1990","Full Time","Urban Area","628.35","0","3553","0","0","614","1718","7363","571.92","684.78","0","31911","307","307"
"1990","Not Working","Rural Area","995.97","0","667","0","0","828","3497","10222","793.42","1198.52","0","18940","0","307"
"1990","Not Working","Urban Area","908.89","0","2678","0","0","736","2945","11044","806.17","1011.61","0","31911","307","307"
"1990","Part Time","Rural Area","1480.62","736","365","0","102","2270","4090","9136","1263.5","1697.74","0","13977","736","920"
"1990","Part Time","Urban Area","1409.92","307","1368","0","0","1485","3937","13762","1270.08","1549.76","0","31911","409","736"
"1991","Full Time","Rural Area","830.92","307","891","0","0","920","2454","6839","720.84","941","0","13069","307","307"
"1991","Full Time","Urban Area","642.32","0","3545","0","0","736","1945","6690","590.16","694.48","0","12271","307","307"
"1991","Not Working","Rural Area","1091.29","0","672","0","0","920","3927","12271","869.29","1313.29","0","22885","0","307"
"1991","Not Working","Urban Area","932.99","0","2597","0","0","736","3375","10492","833.74","1032.24","0","30371","166","307"
"1991","Part Time","Rural Area","1542.47","736","389","0","0","1933","4673","11934","1298.72","1786.22","0","13785","736","920"
"1991","Part Time","Urban Area","1182.83","307","1372","0","0","1452","3375","10050","1053.51","1312.15","0","30371","307","730"
"1992","Full Time","Rural Area","1231.32","307","2193","0","0","1364","3884","8594","1142.54","1320.1","0","28837","460","736"
"1992","Full Time","Urban Area","741.17","0","4345","0","0","736","2454","7608","686.59","795.75","0","23360","307","307"
"1992","Not Working","Rural Area","1130.66","0","1345","0","0","736","4233","12476","961.44","1299.88","0","28837","51","196"
"1992","Not Working","Urban Area","992.42","0","2904","0","0","736","3927","10529","889.55","1095.29","0","23360","98","307"
"1992","Part Time","Rural Area","1935.37","1104","903","0","307","2761","5349","10369","1763.63","2107.11","0","19332","1104","1432"
"1992","Part Time","Urban Area","1380.57","307","1582","0","0","1601","3927","10068","1252.6","1508.54","0","29757","736","736"
"1993","Full Time","Rural Area","1402.17","429","2092","0","0","1749","4346","10559","1295.23","1509.11","0","27857","614","859"
"1993","Full Time","Urban Area","849.15","0","4177","0","0","859","2577","8038","786.17","912.13","0","33370","368","429"
"1993","Not Working","Rural Area","1534.37","0","1494","0","0","1227","5663","13376","1344.8","1723.94","0","25974","239","429"
"1993","Not Working","Urban Area","1149.52","0","2951","0","0","859","4111","12409","1030.79","1268.25","0","27687","123","368"
"1993","Part Time","Rural Area","2133.31","920","814","0","0","3068","5639","13222","1918.76","2347.86","0","27857","1227","1667"
"1993","Part Time","Urban Area","1606.11","429","1650","0","0","1841","4352","13498","1463.29","1748.93","0","33370","736","859"
"1994","Full Time","Rural Area","1336.25","429","2025","0","0","1227","3937","12169","1219.25","1453.25","0","20145","429","736"
"1994","Full Time","Urban Area","907.05","0","3960","0","0","859","2761","9510","836.69","977.41","0","27337","429","429"
"1994","Not Working","Rural Area","1621.64","0","1511","0","0","1227","5976","15515","1402.13","1841.15","0","36322","0","429"
"1994","Not Working","Urban Area","1452.46","0","3078","0","0","859","5315","15415","1320.08","1584.84","0","27337","258","429"
"1994","Part Time","Rural Area","2729.4","1227","781","0","429","4137","7976","12590","2482.94","2975.86","0","31640","1288","2178"
"1994","Part Time","Urban Area","1775.06","429","1589","0","0","2233","5461","13774","1614.5","1935.62","0","27337","736","859"
"1995","Full Time","Rural Area","1331.98","429","2077","0","0","1233","4111","11402","1220.16","1443.8","0","21114","429","429"
"1995","Full Time","Urban Area","856.59","0","3841","0","0","859","2577","9019","788.23","924.95","0","19582","429","429"
"1995","Not Working","Rural Area","1931.88","0","1581","0","0","1662","7056","17680","1702.61","2161.15","0","38664","0","429"
"1995","Not Working","Urban Area","1548.57","0","3257","0","0","920","5686","16566","1412.91","1684.23","0","28440","307","429"
"1995","Part Time","Rural Area","2519.23","1074","820","0","307","3594","6902","16873","2253.82","2784.64","0","38664","1227","1657"
