"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","(Married) couple without C.","245.65","0","1161","0","0","0","409","5522","188.66","302.64","0","9203","0","0"
"1984","Full Time","1-pers.-HH","103.36","0","542","0","0","0","0","3743","38.18","168.54","0","6749","0","0"
"1984","Full Time","Couple + C. GT 16 ","631.96","307","958","0","0","736","1687","6136","548.18","715.74","0","12578","307","307"
"1984","Full Time","Couple + C. LE 16","985.63","736","1661","307","307","920","2270","5737","926.76","1044.5","0","12468","736","736"
"1984","Full Time","Couple + C. LE and GT 16","1441.31","736","805","307","460","1708","3426","9520","1307.86","1574.76","0","13559","736","798"
"1984","Full Time","Single parent","669.36","307","247","0","0","726","2270","6565","482.95","855.77","0","10277","307","389"
"1984","Not Working","(Married) couple without C.","236.44","0","1211","0","0","0","135","5804","165.82","307.06","0","9633","0","0"
"1984","Not Working","1-pers.-HH","408.09","0","657","0","0","0","920","5583","292.62","523.56","0","17486","0","0"
"1984","Not Working","Couple + C. GT 16 ","1156.49","307","692","0","0","1090","3865","8733","979.14","1333.84","0","17564","307","307"
"1984","Not Working","Couple + C. LE 16","1745.63","736","891","307","307","2135","4802","11780","1583.63","1907.63","0","17069","736","818"
"1984","Not Working","Couple + C. LE and GT 16","1967.54","920","605","307","736","2270","4877","10553","1755.72","2179.36","0","17363","920","1595"
"1984","Not Working","Single parent","1669.66","672.29","229","0","0","3068","4857","8958","1371.62","1967.7","0","10983","501","920"
"1984","Part Time","(Married) couple without C.","773.29","0","333","0","0","370","3375","7038","588.22","958.36","0","10635","0","0"
"1984","Part Time","1-pers.-HH","986.37","0","136","0","0","1534","3293","8385","607.92","1364.82","0","19215","0","839"
"1984","Part Time","Couple + C. GT 16 ","1153.57","307","343","0","307","1483","3681","6136","924.4","1382.74","0","17564","307","511"
"1984","Part Time","Couple + C. LE 16","1476.88","736","530","307","307","1963","3865","8420","1317.31","1636.45","0","10921","736","795"
"1984","Part Time","Couple + C. LE and GT 16","1907.09","920","310","307","736","2521","5215","10553","1646.25","2167.93","0","13279","736","1485"
"1984","Part Time","Single parent","1449.59","798","103","0","307","2045","4090","10277","1040.6","1858.58","0","10634","573","920"
"1985","Full Time","(Married) couple without C.","218.16","0","1037","0","0","0","358","4786","160.53","275.79","0","9510","0","0"
"1985","Full Time","1-pers.-HH","69.67","0","465","0","0","0","0","1229","34.72","104.62","0","5215","0","0"
"1985","Full Time","Couple + C. GT 16 ","672.53","307","939","0","0","736","1841","6565","578.4","766.66","0","15952","307","307"
