"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","Urban Area","East Germany","3047.69","0","2262","0","0","4416","9792","24096","2785.54","3309.84","0","56256","2208","2208"
"2013","Urban Area","West Germany","2843.36","0","18494","0","0","4416","8102","22506","2758.85","2927.87","0","54888","2208","2232"
"2014","Rural Area","East Germany","2725.73","0","3636","0","0","4416","8256","20090","2544.92","2906.54","0","48103","2208","2208"
"2014","Rural Area","West Germany","2826.71","0","5872","0","0","4416","7988","21588","2678.36","2975.06","0","48000","2208","2328"
"2014","Urban Area","East Germany","3096.2","0","2068","0","0","4416","9402","22287","2841.21","3351.19","0","45215","2160","2208"
"2014","Urban Area","West Germany","2999.55","0","16210","0","0","4416","8976","23346","2907.7","3091.4","0","49229","2208","2220"
"2015","Rural Area","East Germany","2668.66","0","3484","0","0","4407","8280","19251","2483.51","2853.81","0","57400","2160","2208"
"2015","Rural Area","West Germany","2686.78","0","5897","0","0","4416","7550","21330","2546.34","2827.22","0","42828","2208","2232"
"2015","Urban Area","East Germany","3087.99","0","2057","0","0","4416","10249","23950","2818.75","3357.23","0","35989","2208","2208"
"2015","Urban Area","West Germany","2846.9","0","16074","0","0","4416","8400","23160","2755.66","2938.14","0","50691","2208","2208"
"2016","Rural Area","East Germany","2551.35","0","3276","0","0","3853","8052","20160","2362.79","2739.91","0","39792","2035","2208"
"2016","Rural Area","West Germany","2820.3","0","5322","0","0","4440","8400","21447","2667.99","2972.61","0","42741","2256","2280"
"2016","Urban Area","East Germany","3031.82","0","1892","0","0","4416","9564","22644","2756.74","3306.9","0","37020","1900","2208"
"2016","Urban Area","West Germany","2970.9","0","14467","0","0","4416","8993","22924","2871.24","3070.56","0","62220","2256","2268"
"2017","Rural Area","East Germany","2684.04","0","3954","0","0","4416","7935","23409","2480.63","2887.45","0","46668","2208","2280"
"2017","Rural Area","West Germany","2634.71","0","6324","0","0","4416","7848","20040","2474.55","2794.87","0","59792","2304","2388"
"2017","Urban Area","East Germany","3014.72","0","2142","0","0","4560","9468","28204","2685.21","3344.23","0","71880","2256","2280"
"2017","Urban Area","West Germany","3066.21","0","17032","0","0","4560","8953","25231","2952.67","3179.75","0","71887","2304","2304"
"2018","Rural Area","East Germany","2808.9","0","3911","0","0","4392","8890","21384","2586.41","3031.39","0","60882","2280","2304"
"2018","Rural Area","West Germany","2633.38","0","6245","0","0","4560","8148","18664","2443.06","2823.7","0","135312","2328","2860"
"2018","Urban Area","East Germany","2876.42","0","2242","0","0","4260","8820","23509","2509.32","3243.52","0","70344","2304","2328"
"2018","Urban Area","West Germany","3125.02","0","17492","0","0","4560","9360","24408","2992.51","3257.53","0","94800","2352","3128"
"2019","Rural Area","East Germany","2962.61","0","3888","0","0","4560","9167","24373","2741.78","3183.44","0","90144","2160","2328"
"2019","Rural Area","West Germany","2938.62","0","6022","0","0","4560","8652","22206","2741.72","3135.52","0","58956","2328","2376"
"2019","Urban Area","East Germany","2874.45","0","1740","0","0","4632","8820","21288","2503.31","3245.59","0","51297","2280","2328"
"2019","Urban Area","West Germany","3154.68","0","16351","0","0","4632","9056","25728","3024.88","3284.48","0","86780","2328","2352"
