"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-W?rttemberg","Female","678.28","0","1140","0","0","736","2270","5381","583.61","772.95","0","17363","307","307"
"1984","Baden-W?rttemberg","Male","859.21","307","1130","0","0","845","2638","7005","753.52","964.9","0","17363","307","327"
"1984","Bavaria","Female","858.33","307","1107","0","0","839","2730","7038","759.34","957.32","0","13279","307","307"
"1984","Bavaria","Male","928.97","307","1001","0","0","920","2812","7056","824.86","1033.08","0","13279","307","307"
"1984","Berlin","Female","537.87","0","213","0","0","509","1595","5675","338.5","737.24","0","10277","0","307"
"1984","Berlin","Male","648","0","198","0","0","736","1841","6136","434.73","861.27","0","10277","0","307"
"1984","Brandenburg","Female","","","","","","","","","","","","","",""
"1984","Brandenburg","Male","","","","","","","","","","","","","",""
"1984","Bremen","Female","1259.06","0","69","0","0","736","3516","15441","507.7","2010.42","0","15441","0","736"
"1984","Bremen","Male","1316.89","0","63","0","0","1227","3190","15441","525.76","2108.02","0","15441","0","736"
"1984","Hamburg","Female","605.66","0","159","0","0","307","2945","5706","355.51","855.81","0","10481","0","307"
"1984","Hamburg","Male","648.5","0","152","0","0","307","2393","8896","331.48","965.52","0","10481","0","307"
"1984","Hesse","Female","652.13","0","623","0","0","736","2086","6426","516.49","787.77","0","9847","307","307"
"1984","Hesse","Male","798.62","307","629","0","0","752","2454","6426","650.12","947.12","0","17486","307","307"
"1984","Lower Saxony","Female","956.27","307","633","0","0","920","3088","8895","797.04","1115.5","0","13559","307","552"
"1984","Lower Saxony","Male","1145","307","603","0","0","1104","3865","8878","962.79","1327.21","0","19215","307","736"
"1984","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1984","North Rhine-Westphalia","Female","931.48","307","1655","0","0","890","3068","8160","830.9","1032.06","0","17564","307","307"
"1984","North Rhine-Westphalia","Male","964.91","307","1615","0","0","920","2684","8283","862.79","1067.03","0","17564","307","318"
"1984","Rhineland-Palatinate,Saarland","Female","758.97","0","435","0","0","736","2025","10553","574.28","943.66","0","10921","0","307"
"1984","Rhineland-Palatinate,Saarland","Male","858.41","307","419","0","0","736","2393","10553","688.11","1028.71","0","10921","307","307"
"1984","Saxony","Female","","","","","","","","","","","","","",""
"1984","Saxony","Male","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","Female","809.24","295.25","198","0","0","736","1939","6688","523.67","1094.81","0","11780","307","559"
"1984","Schleswig-Holstein","Male","981.71","307","189","0","0","920","3559","6749","687.06","1276.36","0","11780","307","736"
