"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","(Married) couple without C.","531.47","0","323","0","0","0","2045","7056","362.68","700.26","0","10635","0","0"
"1984","college entrance qualification","1-pers.-HH","508.88","0","211","0","0","0","2096","4283","291.38","726.38","0","17486","0","0"
"1984","college entrance qualification","Couple + C. GT 16 ","1202.58","736","213","0","307","1090","3865","7149","886.86","1518.3","0","17564","307","736"
"1984","college entrance qualification","Couple + C. LE 16","1089.33","736","294","307","307","1167","2608","8283","932.5","1246.16","0","9326","736","736"
"1984","college entrance qualification","Couple + C. LE and GT 16","1520.83","809.6","106","736","736","1636","3569","6780","1251.14","1790.52","0","6780","736","1043"
"1984","college entrance qualification","Single parent","1408.56","920","48","0","307","2045","4540","6565","896.41","1920.71","0","6565","378","920"
"1984","lower secondary degree","(Married) couple without C.","248.38","0","1602","0","0","0","307","5510","198.5","298.26","0","9592","0","0"
"1984","lower secondary degree","1-pers.-HH","349.68","0","683","0","0","0","712","5082","257.76","441.6","0","8896","0","0"
"1984","lower secondary degree","Couple + C. GT 16 ","895.12","307","991","0","0","828","3252","6749","786.46","1003.78","0","12578","307","307"
"1984","lower secondary degree","Couple + C. LE 16","1289.14","736","1303","307","307","1370","3301","8878","1193.63","1384.65","0","13048","736","736"
"1984","lower secondary degree","Couple + C. LE and GT 16","1739.85","818","795","307","736","2270","4227","10553","1585.38","1894.32","0","17363","749","920"
"1984","lower secondary degree","Single parent","1130.55","327.64","322","0","0","1278","4160","8099","918.72","1342.38","0","10983","307","470"
"1984","no degree/no degree yet","(Married) couple without C.","935.79","0","145","0","0","307","3743","9633","614.99","1256.59","0","9633","0","0"
"1984","no degree/no degree yet","1-pers.-HH","822.06","0","82","0","0","378","2270","19215","249.63","1394.49","0","19215","0","0"
"1984","no degree/no degree yet","Couple + C. GT 16 ","952.36","307","238","0","307","795","3400","5875","661.59","1243.13","0","17564","307","307"
"1984","no degree/no degree yet","Couple + C. LE 16","2254.17","1125.48","362","307","736","3743","5215","9482","2051.88","2456.46","0","9482","767","920"
"1984","no degree/no degree yet","Couple + C. LE and GT 16","2133.77","1595","313","337","736","2270","5215","8978","1820.9","2446.64","0","17363","920","1779"
"1984","no degree/no degree yet","Single parent","2044.22","920","64","0","307","3448","4857","8160","1476.7","2611.74","0","10277","460","2270"
"1984","Other degree","(Married) couple without C.","594.33","0","197","0","0","307","1805","6749","362.3","826.36","0","9203","0","0"
"1984","Other degree","1-pers.-HH","982.64","0","113","0","0","839","3743","7363","659.16","1306.12","0","7363","0","0"
"1984","Other degree","Couple + C. GT 16 ","955.31","307","168","0","0","736","3184","10124","570.12","1340.5","0","17564","307","307"
"1984","Other degree","Couple + C. LE 16","1715.2","808.26","618","307","389","2270","4265","9222","1564.14","1866.26","0","12958","736","808"
"1984","Other degree","Couple + C. LE and GT 16","2167.56","1243.95","230","307","736","3129","5215","12774","1838.9","2496.22","0","13559","890","1933"
"1984","Other degree","Single parent","2445.38","931.48","45","0","307","3743","5716","10634","1619.73","3271.03","0","10634","307","2270"
"1984","secondary school degree","(Married) couple without C.","292.18","0","427","0","0","0","670","5624","189.4","394.96","0","10635","0","0"
"1984","secondary school degree","1-pers.-HH","133.09","0","241","0","0","0","0","3068","55.17","211.01","0","4602","0","0"
"1984","secondary school degree","Couple + C. GT 16 ","793.08","307","371","0","0","736","1940","8733","637.82","948.34","0","10560","307","307"
"1984","secondary school degree","Couple + C. LE 16","1130.97","736","463","307","307","957","2741","6391","993.64","1268.3","0","13048","736","736"
"1984","secondary school degree","Couple + C. LE and GT 16","1438.51","736","261","307","736","1595","3178","8160","1219.01","1658.01","0","13279","736","808"
"1984","secondary school degree","Single parent","1091.58","407.63","97","0","184","920","4090","6188","774.67","1408.49","0","6565","307","726"
"1985","college entrance qualification","(Married) couple without C.","517.27","0","300","0","0","0","2147","6001","346.15","688.39","0","9367","0","0"
"1985","college entrance qualification","1-pers.-HH","435.54","0","206","0","0","0","1751","4663","268.9","602.18","0","7363","0","0"
"1985","college entrance qualification","Couple + C. GT 16 ","1332.41","736","237","0","307","1595","3313","11565","980.33","1684.49","0","29911","537","736"
"1985","college entrance qualification","Couple + C. LE 16","1156.26","736","274","307","307","1227","2516","9265","991.61","1320.91","0","9265","736","767"
"1985","college entrance qualification","Couple + C. LE and GT 16","1739.4","1264.51","80","307","736","2270","4080","6320","1356.82","2121.98","0","6718","736","1814"
"1985","college entrance qualification","Single parent","924.79","307","48","0","0","920","3804","5951","505.56","1344.02","0","5951","307","736"
