"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Female","1303.58","607.25","2338","0","0","1636","3773","9482","1217.76","1389.4","0","17564","736","736"
"1984","16-34 y.","Male","1207.28","307","2270","0","0","1595","3692","8733","1121.38","1293.18","0","17564","337","736"
"1984","35-65 y.","Female","786.54","307","3123","0","0","736","2270","7038","723.53","849.55","0","17564","307","307"
"1984","35-65 y.","Male","930.13","307","3220","0","0","839","2608","8385","863.78","996.48","0","19215","307","307"
"1984","66 and older","Female","196.54","0","771","0","0","0","515","4090","133.67","259.41","0","15441","0","0"
"1984","66 and older","Male","159.04","0","509","0","0","0","0","3559","66.91","251.17","0","16760","0","0"
"1985","16-34 y.","Female","1272.45","307","2082","0","0","1595","3681","9387","1179.32","1365.58","0","29911","675","736"
"1985","16-34 y.","Male","1148.82","307","2101","0","0","1393","3068","9633","1059.37","1238.27","0","18320","460","736"
"1985","35-65 y.","Female","829.09","307","2879","0","0","920","2331","8246","759.41","898.77","0","29911","307","307"
"1985","35-65 y.","Male","932.42","307","2907","0","0","920","2489","8642","860.23","1004.61","0","29911","307","307"
"1985","66 and older","Female","205.71","0","671","0","0","0","380","4246","139.94","271.48","0","8642","0","0"
"1985","66 and older","Male","93.45","0","447","0","0","0","0","3071","38.23","148.67","0","6442","0","0"
"1986","16-34 y.","Female","1184","307","2014","0","0","1350","3681","9481","1091.25","1276.75","0","19867","429","736"
"1986","16-34 y.","Male","1090.07","307","2084","0","0","1166","3559","8283","1003.11","1177.03","0","19867","307","552"
"1986","35-65 y.","Female","825.44","307","2741","0","0","859","2301","7976","753.93","896.95","0","19867","307","307"
"1986","35-65 y.","Male","969.96","307","2757","0","0","920","2815","9151","895.44","1044.48","0","19867","307","307"
"1986","66 and older","Female","216.3","0","622","0","0","0","368","5062","149.28","283.32","0","8436","0","0"
"1986","66 and older","Male","116.85","0","425","0","0","0","0","3829","55.17","178.53","0","5162","0","0"
"1987","16-34 y.","Female","1290.69","307","1967","0","0","1305","3681","10308","1182.18","1399.2","0","28095","614","736"
"1987","16-34 y.","Male","1087.05","307","2077","0","0","1043","3375","8607","995.55","1178.55","0","27309","307","511"
"1987","35-65 y.","Female","890.81","307","2684","0","0","818","2454","9019","812.77","968.85","0","28095","307","307"
"1987","35-65 y.","Male","983.84","307","2700","0","0","920","2659","10326","902.91","1064.77","0","28095","307","307"
"1987","66 and older","Female","223.56","0","656","0","0","0","448","5264","146.8","300.32","0","8896","0","0"
"1987","66 and older","Male","172.8","0","429","0","0","0","0","5031","97.02","248.58","0","7363","0","0"
"1988","16-34 y.","Female","1252.91","307","1881","0","0","1534","3559","9754","1148.04","1357.78","0","22266","736","736"
"1988","16-34 y.","Male","1150.55","307","1973","0","0","1196","3478","10126","1047.59","1253.51","0","22266","307","537"
"1988","35-65 y.","Female","859.38","307","2552","0","0","818","2577","8835","781.4","937.36","0","19947","307","307"
"1988","35-65 y.","Male","932.45","307","2561","0","0","920","2749","9899","853.44","1011.46","0","19947","307","307"
"1988","66 and older","Female","187.91","0","635","0","0","0","350","4559","116.38","259.44","0","7976","0","0"
"1988","66 and older","Male","82.61","0","420","0","0","0","0","2147","27.19","138.03","0","5829","0","0"
"1989","16-34 y.","Female","1363.81","307","1842","0","0","1632","3993","12103","1253.34","1474.28","0","16259","589","736"
"1989","16-34 y.","Male","1173.84","307","1931","0","0","1010","3681","12680","1066.46","1281.22","0","16259","307","445"
"1989","35-65 y.","Female","906.15","307","2457","0","0","920","2638","9817","819.43","992.87","0","21469","307","307"
"1989","35-65 y.","Male","969.62","307","2450","0","0","920","2761","11412","879.46","1059.78","0","21469","307","307"
"1989","66 and older","Female","204.27","0","629","0","0","0","368","4675","114.62","293.92","0","12936","0","0"
"1989","66 and older","Male","86.31","0","400","0","0","0","0","2048","31.45","141.17","0","6826","0","0"
"1990","16-34 y.","Female","1288.44","307","1794","0","0","1485","3681","12148","1174.8","1402.08","0","31911","307","736"
