"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","direct migration background","Rural Area","1339.19","320.6","348","0","0","2045","3681","11254","1068.84","1609.54","0","12017","798","920"
"1985","direct migration background","Urban Area","1313.07","307","2597","0","0","1534","3743","11283","1222.44","1403.7","0","18320","736","798"
"1985","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1985","indirect migration background","Urban Area","1062.69","307","127","0","0","920","3681","9326","687.21","1438.17","0","11555","614","920"
"1985","no migration background","Rural Area","994.16","307","1919","0","0","971","2761","9002","911.5","1076.82","0","14173","307","307"
"1985","no migration background","Urban Area","757.34","96.26","6079","0","0","736","2270","7580","714.27","800.41","0","29911","307","307"
"1986","direct migration background","Rural Area","1374.48","736","357","0","0","1841","3586","10983","1088.69","1660.27","0","17075","736","920"
"1986","direct migration background","Urban Area","1273.98","307","2499","0","0","1534","3927","9715","1179.04","1368.92","0","19867","736","736"
"1986","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1986","indirect migration background","Urban Area","1016.13","307","137","0","0","920","2773","8590","671.56","1360.7","0","11332","307","920"
"1986","no migration background","Rural Area","968.94","307","1809","0","0","920","3221","8713","887.13","1050.75","0","15032","307","307"
"1986","no migration background","Urban Area","746.1","0","5822","0","0","736","2270","7363","704.11","788.09","0","19572","307","307"
"1987","direct migration background","Rural Area","1495.9","736","363","0","0","2055","4749","12009","1228.22","1763.58","0","14075","828","920"
"1987","direct migration background","Urban Area","1288.14","307","2480","0","0","1595","3804","10682","1194.7","1381.58","0","16382","736","736"
"1987","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1987","indirect migration background","Urban Area","1005.37","139.86","156","0","0","920","2589","8299","633.62","1377.12","0","16382","307","920"
"1987","no migration background","Rural Area","1023.48","307","1776","0","0","920","3141","8941","930.34","1116.62","0","16740","307","307"
"1987","no migration background","Urban Area","773.7","0","5717","0","0","736","2270","8743","723.26","824.14","0","28095","307","307"
"1988","direct migration background","Rural Area","1576.04","414.52","334","0","0","1968","5083","12804","1216.27","1935.81","0","22266","818","920"
"1988","direct migration background","Urban Area","1287.44","307","2356","0","0","1473","3911","11473","1186.98","1387.9","0","15185","736","920"
"1988","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1988","indirect migration background","Urban Area","1237.54","307","195","0","0","1350","3681","9473","913.8","1561.28","0","13547","307","920"
"1988","no migration background","Rural Area","994.25","307","1661","0","0","920","3098","8283","897.23","1091.27","0","18959","307","307"
"1988","no migration background","Urban Area","739.42","0","5447","0","0","736","2270","8749","693.78","785.06","0","15715","307","307"
"1989","direct migration background","Rural Area","1627.76","439.5","316","0","0","2270","5215","13396","1236.41","2019.11","0","16719","736","920"
"1989","direct migration background","Urban Area","1333.44","307","2290","0","0","1227","3988","12424","1226.42","1440.46","0","16259","736","736"
"1989","indirect migration background","Rural Area","1483.54","262.25","32","0","0","920","4571","11602","414.06","2553.02","0","11602","0","920"
"1989","indirect migration background","Urban Area","1255.19","307","228","0","0","976","4244","8436","982.34","1528.04","0","13081","307","920"
"1989","no migration background","Rural Area","1034.59","307","1575","0","0","920","3175","12103","925.03","1144.15","0","19137","307","307"
"1989","no migration background","Urban Area","783.8","0","5268","0","0","736","2270","9651","732.97","834.63","0","21469","307","307"
"1990","direct migration background","Rural Area","1209.56","307","317","0","0","2160","3068","8320","916.95","1502.17","0","18940","614","920"
"1990","direct migration background","Urban Area","1410.73","307","2234","0","0","1534","3804","12444","1295.61","1525.85","0","31911","736","767"
"1990","indirect migration background","Rural Area","1186.88","767","37","0","0","2270","3068","6105","734.25","1639.51","0","6105","307","920"
"1990","indirect migration background","Urban Area","1233.35","522.83","259","0","0","1534","3233","9280","934.29","1532.41","0","21720","614","920"
"1990","no migration background","Rural Area","959.84","307","1564","0","0","920","3172","9817","859.7","1059.98","0","14118","307","307"
"1990","no migration background","Urban Area","791.06","0","5106","0","0","736","2270","9547","736.22","845.9","0","31911","0","307"
"1991","direct migration background","Rural Area","1378.94","307","313","0","0","1963","4602","8467","1053","1704.88","0","22885","614","1043"
"1991","direct migration background","Urban Area","1260.08","307","2188","0","0","1276","3927","10999","1146.9","1373.26","0","30371","614","736"
"1991","indirect migration background","Rural Area","2011.45","616.27","42","0","307","2454","4786","22885","820.58","3202.32","0","22885","307","1380"
"1991","indirect migration background","Urban Area","1245.97","307","307","0","0","1227","3681","10737","935.29","1556.65","0","30371","307","859"
"1991","no migration background","Rural Area","1036.51","267","1597","0","0","1104","3375","9748","931.2","1141.82","0","14602","307","307"
"1991","no migration background","Urban Area","781.09","0","5019","0","0","736","2454","8896","732.42","829.76","0","17805","0","307"
"1992","direct migration background","Rural Area","1313.48","269.62","401","0","0","1278","4172","9137","979.63","1647.33","0","21474","399","736"
"1992","direct migration background","Urban Area","1216.83","307","2169","0","0","1166","3937","10621","1100.6","1333.06","0","19189","307","736"
"1992","indirect migration background","Rural Area","1927.74","399.19","57","0","307","1825","4755","19332","879.25","2976.23","0","19332","307","1166"
"1992","indirect migration background","Urban Area","1687.74","614","354","0","0","2147","4577","13848","1359.21","2016.27","0","23218","614","886"
"1992","no migration background","Rural Area","1329.09","307","3983","0","0","1534","4295","9806","1252.16","1406.02","0","28837","460","675"
"1992","no migration background","Urban Area","891.26","0","6308","0","0","736","2945","9234","838.7","943.82","0","29757","307","307"
"1993","direct migration background","Rural Area","1515.1","302","400","0","0","1473","5488","11668","1185.57","1844.63","0","22793","429","859"
"1993","direct migration background","Urban Area","1380.03","429","2098","0","0","1380","4080","11952","1255.89","1504.17","0","22701","433","736"
"1993","indirect migration background","Rural Area","2033.92","736","72","0","307","2618","5982","11668","1430.38","2637.46","0","11668","429","1657"
"1993","indirect migration background","Urban Area","1507.35","736","404","0","0","1657","4499","13314","1208.46","1806.24","0","22701","614","859"
"1993","no migration background","Rural Area","1586.09","429","3928","0","0","1863","5092","12547","1489.65","1682.53","0","27857","675","859"
"1993","no migration background","Urban Area","1044.49","0","6276","0","0","859","3497","11044","979.09","1109.89","0","33370","307","417"
"1994","direct migration background","Rural Area","1622.38","0","375","0","0","1627","5215","14112","1245.17","1999.59","0","36046","429","614"
"1994","direct migration background","Urban Area","1749.1","429","1999","0","0","1994","5522","15415","1597.68","1900.52","0","24981","429","767"
"1994","indirect migration background","Rural Area","1463.33","429","70","0","405","1227","3761","11471","889.57","2037.09","0","11471","429","920"
"1994","indirect migration background","Urban Area","1848.51","429","426","0","0","2310","5522","13774","1545.94","2151.08","0","24981","614","920"
"1994","no migration background","Rural Area","1714.4","429","3872","0","0","1917","5645","14112","1602.99","1825.81","0","36322","491","803"
"1994","no migration background","Urban Area","1184.21","0","6202","0","0","859","3788","13885","1111.22","1257.2","0","27337","307","429"
"1995","direct migration background","Rural Area","1820.35","429","466","0","0","2378","5737","14367","1501.86","2138.84","0","25076","429","920"
"1995","direct migration background","Urban Area","2098","429","2348","0","0","2577","6769","16014","1948.92","2247.08","0","28440","813","859"
"1995","indirect migration background","Rural Area","1850.83","429","75","0","0","1779","7097","14787","1056.2","2645.46","0","14787","429","1816"
"1995","indirect migration background","Urban Area","1891.4","429","438","0","0","2209","5721","14320","1569.64","2213.16","0","23155","633","1023"
"1995","no migration background","Rural Area","1796.84","429","3937","0","0","1943","5798","16382","1679.42","1914.26","0","38664","429","614"
"1995","no migration background","Urban Area","1113.07","0","6106","0","0","859","3528","12772","1042.46","1183.68","0","26025","307","429"
"1996","direct migration background","Rural Area","1995.3","429","448","0","0","2577","6749","20288","1636.21","2354.39","0","28776","429","1043"
"1996","direct migration background","Urban Area","2194.97","429","2173","0","0","2577","6928","16560","2026.55","2363.39","0","26996","798","920"
"1996","indirect migration background","Rural Area","1869.13","593.93","87","0","429","2086","3356","20401","833.89","2904.37","0","21781","429","1396"
"1996","indirect migration background","Urban Area","2126.21","736","462","0","0","2454","6282","15339","1762.25","2490.17","0","26996","614","1227"
"1996","no migration background","Rural Area","2038.67","429","3899","0","0","2434","6565","17483","1907.33","2170.01","0","32181","736","859"
"1996","no migration background","Urban Area","1350.59","0","6055","0","0","1002","4626","14787","1267.78","1433.4","0","39267","429","429"
"1997","direct migration background","Rural Area","2625.89","1227","422","0","0","4141","7976","15339","2223.35","3028.43","0","21352","1227","2454"
"1997","direct migration background","Urban Area","2689.05","1227","2070","0","0","4295","8214","14848","2511.9","2866.2","0","25156","1278","2454"
"1997","indirect migration background","Rural Area","3154.14","2331.07","84","0","358","4295","9019","14096","2178.28","4130","0","21352","1227","3190"
"1997","indirect migration background","Urban Area","2801.36","1227","491","0","0","4295","7700","15891","2447.87","3154.85","0","25156","1841","2454"
"1997","no migration background","Rural Area","2623.12","1227","3860","0","0","3477","7671","18407","2487.74","2758.5","0","38551","1227","1534"
"1997","no migration background","Urban Area","1835.8","0","5987","0","0","2454","5317","16781","1742.58","1929.02","0","42053","1227","1227"
"1998","direct migration background","Rural Area","2485.58","1350","407","0","0","4479","6790","15469","2093.61","2877.55","0","21229","1350","2577"
"1998","direct migration background","Urban Area","2982.83","1350","2014","0","0","4295","8349","18511","2793.91","3171.75","0","33340","1957","2577"
"1998","indirect migration background","Rural Area","2921.44","1350","91","0","0","4049","8426","21229","1977.79","3865.09","0","21229","1350","2700"
"1998","indirect migration background","Urban Area","3070.4","1350","513","0","0","4295","8528","16075","2706.01","3434.79","0","24174","1637","2700"
"1998","no migration background","Rural Area","2638.95","1350","4387","0","0","3963","7485","17323","2518.32","2759.58","0","31972","1350","1585"
"1998","no migration background","Urban Area","1877.94","0","6915","0","0","2700","5389","17169","1792.82","1963.06","0","48716","1023","1227"
"1999","direct migration background","Rural Area","2306.86","1092.38","356","0","0","2700","6994","15339","1879.53","2734.19","0","21106","1350","2608"
"1999","direct migration background","Urban Area","2838.35","1350","1867","0","0","3804","7976","21098","2644.02","3032.68","0","29831","1350","2556"
"1999","indirect migration background","Rural Area","3833.18","1350","87","0","1350","4786","9532","21106","2839.88","4826.48","0","21106","1350","3221"
"1999","indirect migration background","Urban Area","2992.87","1350","525","0","0","3957","7271","18959","2637.87","3347.87","0","23928","1611","2700"
"1999","no migration background","Rural Area","2651.22","1350","4285","0","0","3902","7301","17026","2528.68","2773.76","0","33609","1350","2086"
"1999","no migration background","Urban Area","1836.13","0","6648","0","0","2700","5522","15339","1755.57","1916.69","0","38131","1227","1350"
"2000","direct migration background","Rural Area","3116.92","1534","573","0","0","4602","9280","17179","2746.24","3487.6","0","23552","1534","3068"
"2000","direct migration background","Urban Area","3291.29","1534","2771","0","0","4908","9561","19233","3126.81","3455.77","0","26137","1841","2945"
"2000","indirect migration background","Rural Area","3492.95","1534","110","0","0","5013","7976","19940","2680.8","4305.1","0","19940","1534","3068"
"2000","indirect migration background","Urban Area","3149.51","1534","721","0","0","4499","8347","21155","2835.75","3463.27","0","24542","1534","3068"
"2000","no migration background","Rural Area","2521.73","1350","7624","0","0","3109","7363","16854","2430.32","2613.14","0","39208","1534","1534"
"2000","no migration background","Urban Area","1816.79","0","12467","0","0","3068","5317","15379","1756.16","1877.42","0","35586","61","1125"
"2001","direct migration background","Rural Area","3264.42","1657","512","0","0","5000","9940","17067","2873.58","3655.26","0","20725","1657","3068"
"2001","direct migration background","Urban Area","3614.71","1872.45","2433","0","0","5154","9326","20945","3434.4","3795.02","0","30003","2178","3068"
"2001","indirect migration background","Rural Area","3950.28","3313","100","0","552","5000","10164","20554","3110.69","4789.87","0","20554","1657","3313"
"2001","indirect migration background","Urban Area","3221.69","1657","677","0","0","5154","7660","20528","2893.3","3550.08","0","30003","1657","2766"
"2001","no migration background","Rural Area","2691.65","1473","6921","0","0","3620","7659","17425","2590.24","2793.06","0","61355","1657","1657"
"2001","no migration background","Urban Area","1911.88","0","11420","0","0","3068","5629","14265","1849","1974.76","0","36199","828","1278"
"2002","direct migration background","Rural Area","3618.32","1800","484","0","0","6030","9816","17525","3211.9","4024.74","0","20677","1656","2800"
"2002","direct migration background","Urban Area","3497.34","1894.51","2336","0","0","5160","8973","18716","3318.65","3676.03","0","31146","1872","2707"
"2002","indirect migration background","Rural Area","4325.49","2947.68","97","0","550","5220","11400","18612","3439.96","5211.02","0","18612","1800","3600"
"2002","indirect migration background","Urban Area","3487.08","1848","687","0","0","5040","7720","21840","3162.66","3811.5","0","31146","1848","3120"
"2002","no migration background","Rural Area","2820.25","1524","7089","0","0","4090","8105","17940","2724.79","2915.71","0","43764","1656","1800"
"2002","no migration background","Urban Area","2014.52","0","12464","0","0","3201","6132","15360","1953.85","2075.19","0","30616","1128","1380"
"2003","direct migration background","Rural Area","3804.37","1956.24","462","0","0","6506","9880","18416","3362.01","4246.73","0","27900","1836","2760"
"2003","direct migration background","Urban Area","4017.42","1848","2183","0","0","5666","10580","20184","3815.58","4219.26","0","31200","1848","2928"
"2003","indirect migration background","Rural Area","4910.04","4019.92","101","0","1800","7560","10596","27900","3920.09","5899.99","0","27900","1848","4800"
"2003","indirect migration background","Urban Area","3814.08","1848","689","0","0","5544","9249","21996","3451.36","4176.8","0","27752","1848","3600"
"2003","no migration background","Rural Area","3046.35","1800","6787","0","0","4800","8547","18407","2943.46","3149.24","0","40572","1848","1848"
"2003","no migration background","Urban Area","2199.37","0","12075","0","0","3600","6681","17040","2133.2","2265.54","0","31200","1260","1620"
"2004","direct migration background","Rural Area","4017.48","2460","446","0","0","6804","10800","17882","3563.67","4471.29","0","28340","1848","3600"
"2004","direct migration background","Urban Area","4114","1872","2106","0","0","5848","11048","21240","3897.34","4330.66","0","43273","2048","3240"
"2004","indirect migration background","Rural Area","7388.63","4866.18","116","0","1848","13097","14049","36840","6179.91","8597.35","0","36840","3200","4920"
"2004","indirect migration background","Urban Area","4202.86","3445.52","695","0","154","5808","9695","24984","3845.05","4560.67","0","28080","2510","3696"
"2004","no migration background","Rural Area","3076.89","1800","6632","0","0","4648","9000","18790","2971.16","3182.62","0","29056","1848","1848"
"2004","no migration background","Urban Area","2290.28","0","11738","0","0","3696","7200","15874","2220.63","2359.93","0","43273","1251","1800"
"2005","direct migration background","Rural Area","4643.89","2400","411","0","0","7123","12578","21805","4068.84","5218.94","0","43824","1848","3696"
"2005","direct migration background","Urban Area","4198.05","2160","1973","0","0","6096","10932","23760","3957.78","4438.32","0","31939","2400","3600"
"2005","indirect migration background","Rural Area","6723.71","4417.88","107","0","1848","9048","11168","43824","5261.14","8186.28","0","43824","3696","7084"
"2005","indirect migration background","Urban Area","4085.58","3073.11","728","0","1050","5520","9228","23760","3717.9","4453.26","0","30584","3156","3696"
"2005","no migration background","Rural Area","3106.15","1800","6362","0","0","4980","8991","17937","2999.17","3213.13","0","43824","1848","1848"
"2005","no migration background","Urban Area","2363.87","0","11231","0","0","3696","7392","16468","2292.95","2434.79","0","42000","1250","1800"
"2006","direct migration background","Rural Area","5458.26","2960.75","434","0","0","8065","15340","28221","4766.58","6149.94","0","37608","1848","3696"
"2006","direct migration background","Urban Area","4638.55","3446.75","1965","0","0","7343","11875","28803","4390.43","4886.67","0","36193","2504","3600"
"2006","indirect migration background","Rural Area","4807.84","3600","126","0","1800","6272","11256","33685","3578.75","6036.93","0","33685","2550","4848"
"2006","indirect migration background","Urban Area","4848.9","3648","737","0","720","6480","12668","28803","4453.18","5244.62","0","36193","3600","3696"
"2006","no migration background","Rural Area","3023.12","1497.12","6980","0","0","4498","8640","19416","2915.62","3130.62","0","40800","1848","1848"
"2006","no migration background","Urban Area","2386.47","0","12139","0","0","3696","7380","17862","2315.84","2457.1","0","47076","923","1250"
"2007","direct migration background","Rural Area","4590.82","1874.75","399","0","0","6508","12744","28866","3975.91","5205.73","0","33280","1848","3576"
"2007","direct migration background","Urban Area","4851.44","2136","1750","0","0","6472","13816","28892","4565.02","5137.86","0","43560","1848","3248"
"2007","indirect migration background","Rural Area","5491.54","3696","121","0","1836","8208","11229","33280","4102.33","6880.75","0","33280","2848","5856"
"2007","indirect migration background","Urban Area","5321.21","3696","724","0","1200","6443","13777","43560","4877.93","5764.49","0","43560","3600","3696"
"2007","no migration background","Rural Area","3003.58","1232","6584","0","0","4254","8620","19548","2895.57","3111.59","0","37255","1848","1848"
"2007","no migration background","Urban Area","2435.58","0","11387","0","0","3696","7321","19351","2359.01","2512.15","0","48420","923","1250"
"2008","direct migration background","Rural Area","4106.79","1848","350","0","0","6600","10798","24720","3471.73","4741.85","0","30996","1250","2698"
"2008","direct migration background","Urban Area","4391.59","1848","1570","0","0","6440","12472","27885","4111.07","4672.11","0","31954","1848","3000"
"2008","indirect migration background","Rural Area","5619.81","3144","124","0","1800","7296","13842","30996","4183.46","7056.16","0","30996","3144","5730"
"2008","indirect migration background","Urban Area","4763.44","3193.27","706","0","700","6196","12871","27885","4341.16","5185.72","0","31954","3027","3696"
"2008","no migration background","Rural Area","2762.92","1093.8","6185","0","0","3792","7968","19296","2652.83","2873.01","0","35736","1800","1848"
"2008","no migration background","Urban Area","2310.42","0","10751","0","0","3696","6703","17643","2237.56","2383.28","0","40200","750","1200"
"2009","direct migration background","Rural Area","3883.78","1848","318","0","0","6648","9453","23040","3281.76","4485.8","0","30144","1848","3600"
"2009","direct migration background","Urban Area","4001.53","1968","1358","0","0","5544","11428","22680","3713.97","4289.09","0","37875","1848","2502"
"2009","indirect migration background","Rural Area","4923.72","3696","127","0","1848","6648","11676","29100","3748.83","6098.61","0","30144","3696","5400"
"2009","indirect migration background","Urban Area","4493.43","3035","630","0","1200","6000","10544","25080","4044.28","4942.58","0","37875","3000","3696"
"2009","no migration background","Rural Area","2588.01","0","5878","0","0","3696","7692","18772","2478.12","2697.9","0","35932","960","1565"
"2009","no migration background","Urban Area","2238.38","0","10052","0","0","3696","6546","17500","2162.33","2314.43","0","51016","0","800"
"2010","direct migration background","Rural Area","4730.11","3782.07","620","0","0","7048","11160","23776","4187.46","5272.76","0","36516","5496","6436"
"2010","direct migration background","Urban Area","4932.41","2500","2301","0","0","6996","13296","25786","4647.4","5217.42","0","53600","3936","4416"
"2010","indirect migration background","Rural Area","5541.65","4227.03","214","0","0","7820","12768","26230","4574.89","6508.41","0","31025","5448","6750"
