"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","East Germany","Female","","","","","","","","","","","","","",""
"1984","East Germany","Male","","","","","","","","","","","","","",""
"1984","West Germany","Female","821.88","307","6232","0","0","736","2528","8099","775.25","868.51","0","17564","307","307"
"1984","West Germany","Male","924.68","307","5999","0","0","884","2882","8283","875.26","974.1","0","19215","307","307"
"1985","East Germany","Female","","","","","","","","","","","","","",""
"1985","East Germany","Male","","","","","","","","","","","","","",""
"1985","West Germany","Female","833.95","194.12","5632","0","0","920","2454","8457","782.94","884.96","0","29911","307","307"
"1985","West Germany","Male","897.53","307","5455","0","0","920","2454","8642","845.05","950.01","0","29911","307","307"
"1986","East Germany","Female","","","","","","","","","","","","","",""
"1986","East Germany","Male","","","","","","","","","","","","","",""
"1986","West Germany","Female","806.11","0","5377","0","0","816","2454","8385","754.4","857.82","0","19867","307","307"
"1986","West Germany","Male","898.24","307","5266","0","0","920","2729","8385","845.42","951.06","0","19867","307","307"
"1987","East Germany","Female","","","","","","","","","","","","","",""
"1987","East Germany","Male","","","","","","","","","","","","","",""
"1987","West Germany","Female","863.36","0","5307","0","0","828","2454","9019","805.4","921.32","0","28095","307","307"
"1987","West Germany","Male","908.26","307","5206","0","0","920","2638","8927","851.75","964.77","0","28095","307","307"
"1988","East Germany","Female","","","","","","","","","","","","","",""
"1988","East Germany","Male","","","","","","","","","","","","","",""
"1988","West Germany","Female","826.47","0","5068","0","0","834","2632","8661","769.49","883.45","0","22266","307","307"
"1988","West Germany","Male","890.72","307","4954","0","0","920","2761","9633","831.89","949.55","0","22266","307","307"
"1989","East Germany","Female","","","","","","","","","","","","","",""
"1989","East Germany","Male","","","","","","","","","","","","","",""
"1989","West Germany","Female","887.15","0","4928","0","0","834","2761","9817","825.42","948.88","0","21469","307","307"
"1989","West Germany","Male","921.92","307","4781","0","0","920","2669","11398","857.69","986.15","0","21469","307","307"
"1990","East Germany","Female","","","","","","","","","","","","","",""
"1990","East Germany","Male","","","","","","","","","","","","","",""
"1990","West Germany","Female","872.38","0","4827","0","0","736","2556","9547","809.12","935.64","0","31911","307","307"
"1990","West Germany","Male","925.29","0","4690","0","0","920","2663","10713","859.38","991.2","0","31911","307","307"
"1991","East Germany","Female","","","","","","","","","","","","","",""
"1991","East Germany","Male","","","","","","","","","","","","","",""
"1991","West Germany","Female","883.75","0","4807","0","0","736","2761","9663","821.3","946.2","0","30371","307","307"
"1991","West Germany","Male","922.05","0","4659","0","0","920","2884","9424","859.18","984.92","0","30371","307","307"
"1992","East Germany","Female","1380.5","307","2097","0","0","1856","4391","9918","1279.15","1481.85","0","23360","552","798"
"1992","East Germany","Male","1554.8","399","1896","0","0","2367","4709","10729","1441.03","1668.57","0","23360","787","1104"
"1992","West Germany","Female","933.43","0","4804","0","0","736","2945","9480","863.66","1003.2","0","29757","307","307"
"1992","West Germany","Male","1004.25","0","4594","0","0","920","3375","9633","934.84","1073.66","0","28837","307","307"
"1993","East Germany","Female","2169.54","675.63","2019","0","0","3100","6749","13971","2016.16","2322.92","0","27857","988","1227"
"1993","East Germany","Male","2247.11","828","1821","0","0","3405","6746","14484","2084.92","2409.3","0","27857","1166","1227"
"1993","West Germany","Female","965.61","0","4766","0","0","859","3068","10402","896.3","1034.92","0","33370","307","429"
"1993","West Germany","Male","1057.66","0","4572","0","0","957","3497","10032","984.86","1130.46","0","33370","429","429"
"1994","East Germany","Female","2334.01","429","1989","0","0","3068","7588","16834","2159.69","2508.33","0","36322","859","1227"
"1994","East Germany","Male","2503.37","460","1799","0","0","3574","7780","17179","2317.36","2689.38","0","36322","859","1227"
"1994","West Germany","Female","1084.3","0","4715","0","0","859","3580","12199","1007.39","1161.21","0","36046","429","429"
"1994","West Germany","Male","1240.38","0","4441","0","0","1104","3988","12394","1154.28","1326.48","0","36046","429","429"
"1995","East Germany","Female","2033.15","429","1951","0","0","2311","6968","16566","1858","2208.3","0","38664","429","859"
"1995","East Germany","Male","2282.45","429","1754","0","0","2884","7280","17387","2096.14","2468.76","0","38664","859","864"
"1995","West Germany","Female","1230.83","0","4979","0","0","920","4080","13740","1145.79","1315.87","0","28440","429","429"
"1995","West Germany","Male","1333.31","0","4686","0","0","1227","4295","14320","1245.85","1420.77","0","28440","429","429"
"1996","East Germany","Female","2533.62","429","1938","0","0","3579","7915","20288","2330.86","2736.38","0","39267","859","920"
"1996","East Germany","Male","2816.34","777.38","1758","0","0","4003","8452","20738","2595.45","3037.23","0","39267","859","1227"
