"year","e11102","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Employed","Rural Area","1032.36","307","1367","0","0","1345","2700","6590","945.34","1119.38","0","12782","429","736"
"1985","Employed","Urban Area","773.7","307","5487","0","0","920","2270","6565","730.79","816.61","0","18320","307","307"
"1985","Not Employed","Rural Area","987.49","0","917","0","0","920","3190","9964","831.21","1143.77","0","14173","307","307"
"1985","Not Employed","Urban Area","876.93","0","3316","0","0","736","2761","9510","795.21","958.65","0","29911","307","307"
"1986","Employed","Rural Area","1054.07","307","1371","0","0","1150","3221","8713","962.19","1145.95","0","15032","307","736"
"1986","Employed","Urban Area","756.09","307","5327","0","0","902","2270","6872","712.65","799.53","0","19867","307","307"
"1986","Not Employed","Rural Area","910.51","0","814","0","0","917","3282","9817","749.93","1071.09","0","17075","307","307"
"1986","Not Employed","Urban Area","872.51","0","3131","0","0","736","2953","9612","789.61","955.41","0","19867","307","307"
"1987","Employed","Rural Area","1060.62","307","1390","0","0","920","2893","7927","965.03","1156.21","0","16740","337","736"
"1987","Employed","Urban Area","776.72","307","5324","0","0","798","2209","7669","727.02","826.42","0","28095","307","307"
"1987","Not Employed","Rural Area","1037.83","0","770","0","0","920","3743","10356","855.07","1220.59","0","15682","307","307"
"1987","Not Employed","Urban Area","916.07","0","3029","0","0","736","3046","10308","827.19","1004.95","0","27309","307","307"
"1988","Employed","Rural Area","1062.84","307","1320","0","0","1209","3272","7731","962.8","1162.88","0","18959","307","736"
"1988","Employed","Urban Area","759.55","307","5130","0","0","818","2270","8090","712.06","807.04","0","15715","307","307"
"1988","Not Employed","Rural Area","990.62","0","704","0","0","736","3375","9817","769.15","1212.09","0","22266","0","307"
"1988","Not Employed","Urban Area","869.63","0","2868","0","0","736","2982","11044","779.88","959.38","0","15715","307","307"
"1989","Employed","Rural Area","1076.05","307","1251","0","0","986","3055","11044","957.88","1194.22","0","13641","307","695"
"1989","Employed","Urban Area","787.53","307","5019","0","0","920","2270","8130","737.45","837.61","0","21469","307","307"
"1989","Not Employed","Rural Area","1084.41","0","672","0","0","736","3878","12595","848.36","1320.46","0","19137","0","307"
"1989","Not Employed","Urban Area","947.88","0","2767","0","0","736","3068","11602","848.87","1046.89","0","21469","307","307"
"1990","Employed","Rural Area","968.32","307","1251","0","0","920","2940","8614","869.11","1067.53","0","13977","307","460"
"1990","Employed","Urban Area","851.52","307","4921","0","0","798","2270","9780","794.5","908.54","0","31911","307","307"
"1990","Not Employed","Rural Area","995.97","0","667","0","0","828","3497","10222","793.42","1198.52","0","18940","0","307"
"1990","Not Employed","Urban Area","908.89","0","2678","0","0","736","2945","11044","806.17","1011.61","0","31911","307","307"
"1991","Employed","Rural Area","1056.48","307","1280","0","0","1227","3172","9682","948.43","1164.53","0","13785","307","307"
"1991","Employed","Urban Area","798.31","307","4917","0","0","798","2454","8590","745.67","850.95","0","30371","307","307"
"1991","Not Employed","Rural Area","1091.29","0","672","0","0","920","3927","12271","869.29","1313.29","0","22885","0","307"
"1991","Not Employed","Urban Area","932.99","0","2597","0","0","736","3375","10492","833.74","1032.24","0","30371","166","307"
"1992","Employed","Rural Area","1451.95","491","3096","0","0","1999","4295","9806","1370.51","1533.39","0","28837","736","920"
"1992","Employed","Urban Area","916.13","307","5927","0","0","920","2822","8692","862.91","969.35","0","29757","307","307"
"1992","Not Employed","Rural Area","1130.66","0","1345","0","0","736","4233","12476","961.44","1299.88","0","28837","51","196"
"1992","Not Employed","Urban Area","992.42","0","2904","0","0","736","3927","10529","889.55","1095.29","0","23360","98","307"
"1993","Employed","Rural Area","1620.1","429","2906","0","0","2311","4857","11179","1521.49","1718.71","0","27857","859","1066"
"1993","Employed","Urban Area","1067.99","307","5827","0","0","1104","3252","9817","1006.53","1129.45","0","33370","429","429"
"1993","Not Employed","Rural Area","1534.37","0","1494","0","0","1227","5663","13376","1344.8","1723.94","0","25974","239","429"
"1993","Not Employed","Urban Area","1149.52","0","2951","0","0","859","4111","12409","1030.79","1268.25","0","27687","123","368"
"1994","Employed","Rural Area","1764.43","429","2806","0","0","2209","5461","12326","1653.24","1875.62","0","31640","803","859"
"1994","Employed","Urban Area","1158.67","307","5549","0","0","1227","3574","11064","1089.62","1227.72","0","27337","429","429"
"1994","Not Employed","Rural Area","1621.64","0","1511","0","0","1227","5976","15515","1402.13","1841.15","0","36322","0","429"
"1994","Not Employed","Urban Area","1452.46","0","3078","0","0","859","5315","15415","1320.08","1584.84","0","27337","258","429"
"1995","Employed","Rural Area","1702.28","429","2897","0","0","2086","4908","14940","1590.19","1814.37","0","38664","633","859"
"1995","Employed","Urban Area","1110.51","356.67","5635","0","0","1227","3491","10430","1045.2","1175.82","0","28440","429","429"
"1995","Not Employed","Rural Area","1931.88","0","1581","0","0","1662","7056","17680","1702.61","2161.15","0","38664","0","429"
