"year","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","681.28","307","5678","0","0","736","2004","6228","644.26","718.3","0","13559","307","307"
"1984","Not Working","901.21","0","4663","0","0","736","3190","8896","836.25","966.17","0","17564","307","307"
"1984","Part Time","1292.6","662.41","1890","0","0","1763","3780","8590","1196.05","1389.15","0","19215","736","736"
"1985","Full Time","666.2","307","4986","0","0","920","2147","5675","626.15","706.25","0","18320","307","307"
"1985","Not Working","904.15","0","4233","0","0","739","2802","9964","831.75","976.55","0","29911","307","307"
"1985","Part Time","1241.99","429","1868","0","0","1657","3486","9173","1151.9","1332.08","0","18320","736","767"
"1986","Full Time","646.28","307","4865","0","0","736","1965","5902","607.48","685.08","0","19867","307","307"
"1986","Not Working","881.35","0","3945","0","0","736","3057","9715","807.72","954.98","0","19867","307","307"
"1986","Part Time","1275.06","307","1833","0","0","1687","3743","8713","1177.7","1372.42","0","19243","614","736"
"1987","Full Time","663.58","307","4899","0","0","736","1890","6136","620.36","706.8","0","28095","307","307"
"1987","Not Working","943.88","0","3799","0","0","736","3252","10326","863.94","1023.82","0","27309","307","307"
"1987","Part Time","1294.91","368","1815","0","0","1554","3651","9909","1183.78","1406.04","0","28095","726","736"
"1988","Full Time","667.61","307","4602","0","0","736","2147","6792","622.21","713.01","0","14897","307","307"
"1988","Not Working","896.7","0","3572","0","0","736","3068","10927","812.48","980.92","0","22266","307","307"
"1988","Part Time","1214.38","307","1848","0","0","1473","3478","9633","1118.23","1310.53","0","18959","736","736"
"1989","Full Time","657.5","61","4556","0","0","736","1902","7363","610.92","704.08","0","15093","307","307"
"1989","Not Working","978.59","0","3439","0","0","736","3375","11780","886.57","1070.61","0","21469","307","307"
"1989","Part Time","1348.85","355.63","1714","0","0","1636","3743","12595","1235.41","1462.29","0","21469","736","767"
"1990","Full Time","654.06","0","4439","0","0","736","1963","6858","604.27","703.85","0","31911","307","307"
"1990","Not Working","928.88","0","3345","0","0","736","3119","10737","837.3","1020.46","0","31911","307","307"
"1990","Part Time","1425.95","307","1733","0","0","1687","3937","12148","1306.55","1545.35","0","31911","663","736"
"1991","Full Time","684.04","0","4436","0","0","736","2239","6839","636.86","731.22","0","13069","307","307"
"1991","Not Working","969.97","0","3269","0","0","736","3559","10737","878.89","1061.05","0","30371","143","307"
"1991","Part Time","1271.03","307","1761","0","0","1534","3636","10050","1156.78","1385.28","0","30371","429","736"
"1992","Full Time","891.68","307","6605","0","0","920","2871","7976","844.74","938.62","0","28837","307","307"
"1992","Not Working","1034.99","0","4276","0","0","736","3988","10529","946.98","1123","0","28837","98","307"
"1992","Part Time","1573.76","736","2510","0","0","2147","4418","10068","1471.51","1676.01","0","29757","818","1043"
"1993","Full Time","1011.88","307","6269","0","0","1104","3190","9203","956.31","1067.45","0","33370","429","429"
"1993","Not Working","1270.1","0","4445","0","0","859","4724","12885","1168.54","1371.66","0","27687","252","393"
"1993","Part Time","1766.01","736","2464","0","0","2301","4908","13498","1646.52","1885.5","0","33370","859","1066"
"1994","Full Time","1032.76","229.21","5985","0","0","1013","3109","10860","971.38","1094.14","0","27337","429","429"
