"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","general elemantary","281.15","0","699","0","0","0","307","5510","196.46","365.84","0","9203","0","0"
"1984","(Married) couple without C.","higher education","290.51","0","204","0","0","0","511","6810","129.8","451.22","0","10635","0","0"
"1984","(Married) couple without C.","higher vocational","449.73","0","161","0","0","0","670","7056","201.93","697.53","0","9592","0","0"
"1984","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","inadequately","677.48","0","128","0","0","307","2168","9633","360.12","994.84","0","9633","0","0"
"1984","(Married) couple without C.","middle vocational","277.21","0","1417","0","0","0","419","5696","217.67","336.75","0","10635","0","0"
"1984","(Married) couple without C.","vocational + Abi","608.24","0","85","0","0","0","2976","6080","275.68","940.8","0","6749","0","0"
"1984","1-pers.-HH","general elemantary","325.9","0","393","0","0","0","699","4949","215.13","436.67","0","6714","0","0"
"1984","1-pers.-HH","higher education","359.81","0","117","0","0","0","736","3719","28.99","690.63","0","17486","0","0"
"1984","1-pers.-HH","higher vocational","469.06","0","82","0","0","0","2693","4908","199.11","739.01","0","4908","0","0"
"1984","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","inadequately","900.23","0","70","0","0","879","3560","19215","244.43","1556.03","0","19215","0","0"
"1984","1-pers.-HH","middle vocational","329.76","0","623","0","0","0","890","5215","234.57","424.95","0","8896","0","0"
"1984","1-pers.-HH","vocational + Abi","626.39","0","46","0","0","0","2096","7363","80.18","1172.6","0","7363","0","0"
"1984","Couple + C. GT 16 ","general elemantary","855.17","307","590","0","0","752","3068","6749","714.26","996.08","0","10560","307","307"
"1984","Couple + C. GT 16 ","higher education","846.39","307","97","0","0","900","1940","5875","603.52","1089.26","0","5875","307","476"
"1984","Couple + C. GT 16 ","higher vocational","846.08","307","96","0","0","736","3170","6442","395.72","1296.44","0","17564","307","307"
"1984","Couple + C. GT 16 ","in school","858.05","307","79","0","307","736","2270","5875","327.28","1388.82","0","17564","307","736"
"1984","Couple + C. GT 16 ","inadequately","1124.28","307","147","0","0","920","3865","10481","750.25","1498.31","0","12578","0","307"
"1984","Couple + C. GT 16 ","middle vocational","933.78","307","936","0","0","900","3221","7149","808.91","1058.65","0","17564","307","307"
"1984","Couple + C. GT 16 ","vocational + Abi","1873.85","736","38","0","307","3272","4786","10560","1082.1","2665.6","0","10560","162","920"
"1984","Couple + C. LE 16","general elemantary","1546.24","736","666","307","307","1963","3988","9222","1398.37","1694.11","0","12958","736","818"
"1984","Couple + C. LE 16","higher education","1100.8","736","266","307","307","1167","2608","5829","936.14","1265.46","0","9684","736","736"
"1984","Couple + C. LE 16","higher vocational","1035.11","736","207","307","307","920","2270","6340","830.38","1239.84","0","13048","736","736"
"1984","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","inadequately","2313.35","1203.67","319","307","736","3743","6197","9482","2095.92","2530.78","0","9482","777","920"
