"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","higher education","47.11","30.99","613","6","13","60","100","220","41.67","52.55","1","681","30","40"
"2006","higher vocational","41.79","25","203","8","12","56","80","210","34.2","49.38","1","430","20","34"
"2006","in school","","","","","","","","","","","","","",""
"2006","inadequately","","","","","","","","","","","","","",""
"2006","middle vocational","43.03","25","1253","8","13","58","95","259","40.31","45.75","1","540","20","25"
"2006","vocational + Abi","40.55","28","227","7","13","50","97","280","33.16","47.94","1","380","25","32"
"2007","general elemantary","35.33","20","103","7","10","50","90","120","28.75","41.91","1","200","15","24"
"2007","higher education","47.54","30","626","10","14","60","100","250","42.62","52.46","1","600","27","35"
"2007","higher vocational","39.22","24.14","219","10","12","54","77","225","32.69","45.75","1","398","20","30"
"2007","in school","","","","","","","","","","","","","",""
"2007","inadequately","","","","","","","","","","","","","",""
"2007","middle vocational","39.46","24","1265","8","11","52","89","200","35.82","43.1","1","1725","22","26"
"2007","vocational + Abi","40.15","25","233","8","15","50","80","300","32.89","47.41","1","380","20","30"
"2008","general elemantary","32.98","18.74","137","8","11","46","79","161","27.68","38.28","2","161","15","20"
"2008","higher education","44.9","30","699","8","15","52","90","280","41.12","48.68","1","530","23","30"
"2008","higher vocational","32.56","18","219","9","12","52","64","170","27.76","37.36","1","205","15","21"
"2008","in school","","","","","","","","","","","","","",""
"2008","inadequately","","","","","","","","","","","","","",""
"2008","middle vocational","36.95","20","1385","8","11","50","85","250","34.85","39.05","1","389","20","23"
"2008","vocational + Abi","36.29","25","225","6","10","50","80","200","29.61","42.97","1","380","20","28"
"2009","general elemantary","","","","","","","","","","","","","",""
"2009","higher education","","","","","","","","","","","","","",""
"2009","higher vocational","","","","","","","","","","","","","",""
"2009","in school","","","","","","","","","","","","","",""
"2009","inadequately","","","","","","","","","","","","","",""
"2009","middle vocational","","","","","","","","","","","","","",""
"2009","vocational + Abi","","","","","","","","","","","","","",""
"2010","general elemantary","33.04","20","113","9","12","40","75","156","26.98","39.1","1","200","17","22"
"2010","higher education","39.25","23","707","8","12","50","80","200","34.95","43.55","1","870","21","29"
"2010","higher vocational","41.54","20","226","8","12","50","70","179","27.12","55.96","1","1600","17","25"
"2010","in school","","","","","","","","","","","","","",""
"2010","inadequately","","","","","","","","","","","","","",""
"2010","middle vocational","37.16","20","1287","8","12","48","80","234","34.92","39.4","0","620","20","24"
"2010","vocational + Abi","31.78","24","243","8","15","43","65","141","26.56","37","1","380","23","30"
"2011","general elemantary","33.62","20","170","8","15","49","75","150","29.08","38.16","2","160","20","24"
"2011","higher education","41.52","26","874","8","14","50","90","350","38.11","44.93","1","600","25","29"
"2011","higher vocational","34.94","20","274","9","12","45","80","170","30.51","39.37","2","270","20","25"
"2011","in school","","","","","","","","","","","","","",""
"2011","inadequately","","","","","","","","","","","","","",""
"2011","middle vocational","34.42","20","1736","8","12","40","78","200","32.51","36.33","1","450","20","22"
"2011","vocational + Abi","34.58","25","322","8","13","40","70","200","29.54","39.62","1","410","21","30"
"2012","general elemantary","35.84","22.37","192","8","12","40","80","170","31.06","40.62","1","186","18","25"
"2012","higher education","37.77","26","916","8","15","50","80","192","34.02","41.52","1","1200","24","28"
"2012","higher vocational","33.78","24","281","9","15","42","70","179","30.12","37.44","1","180","20","27"
"2012","in school","","","","","","","","","","","","","",""
"2012","inadequately","","","","","","","","","","","","","",""
"2012","middle vocational","32.96","20","1896","8","12","40","75","170","31.38","34.54","1","350","20","22"
"2012","vocational + Abi","35.15","25","322","8","15","41","70","180","29.96","40.34","1","480","20","27"
"2013","general elemantary","36.38","24.23","165","10","15","50","80","170","31.49","41.27","1","170","19","25"
"2013","higher education","40.2","28","906","8","15","50","90","240","37.42","42.98","0","500","25","30"
"2013","higher vocational","37.51","25","274","10","12","40","70","300","33.6","41.42","1","300","23","30"
"2013","in school","","","","","","","","","","","","","",""
"2013","inadequately","","","","","","","","","","","","","",""
"2013","middle vocational","34.18","22.59","1849","8","13","40","75","180","32.52","35.84","1","400","21","24"
"2013","vocational + Abi","36.07","26.11","325","9","14","50","80","150","31.46","40.68","0","410","22","28"
"2014","general elemantary","29.24","21.05","244","7","13","35","65","125","25.7","32.78","1","182","17","21"
"2014","higher education","37.5","26.05","1248","8","15","50","80","167","35.29","39.71","1","500","25","30"
"2014","higher vocational","32.1","24","355","10","12","42","71","120","29.15","35.05","1","200","20","25"
"2014","in school","21.29","13.94","30","2","7","37","54","54","16.08","26.5","2","54","7","16"
"2014","inadequately","","","","","","","","","","","","","",""
"2014","middle vocational","29.96","20","2386","8","12","36","67","131","28.78","31.14","1","350","20","21"
"2014","vocational + Abi","36.2","27","510","9","15","42","65","300","32.55","39.85","1","480","23","28"
"2015","general elemantary","","","","","","","","","","","","","",""
"2015","higher education","","","","","","","","","","","","","",""
"2015","higher vocational","","","","","","","","","","","","","",""
"2015","in school","","","","","","","","","","","","","",""
"2015","inadequately","","","","","","","","","","","","","",""
"2015","middle vocational","","","","","","","","","","","","","",""
"2015","vocational + Abi","","","","","","","","","","","","","",""
"2016","general elemantary","29.48","21.26","171","10","15","40","60","114","25.75","33.21","1","177","20","25"
"2016","higher education","36.85","25","1039","8","14","50","80","200","34.64","39.06","1","300","25","30"
"2016","higher vocational","37.21","23","295","9","15","46","70","300","33.44","40.98","1","300","20","26"
"2016","in school","","","","","","","","","","","","","",""
"2016","inadequately","","","","","","","","","","","","","",""
"2016","middle vocational","31.85","23","1828","10","14","40","69","130","30.44","33.26","1","540","20","23"
"2016","vocational + Abi","35.71","25","427","10","16","39","65","350","32.12","39.3","1","410","24","27"
"2017","general elemantary","","","","","","","","","","","","","",""
"2017","higher education","","","","","","","","","","","","","",""
"2017","higher vocational","","","","","","","","","","","","","",""
"2017","in school","","","","","","","","","","","","","",""
"2017","inadequately","","","","","","","","","","","","","",""
"2017","middle vocational","","","","","","","","","","","","","",""
"2017","vocational + Abi","","","","","","","","","","","","","",""
"2018","general elemantary","31.11","25","196","10","15","39","60","120","27.3","34.92","2","165","20","28"
"2018","higher education","38.54","28","1195","10","15","48","80","204","36.34","40.74","1","359","25","30"
"2018","higher vocational","34.43","25","325","10","15","40","80","121","31.11","37.75","1","271","21","26"
"2018","in school","","","","","","","","","","","","","",""
"2018","inadequately","","","","","","","","","","","","","",""
"2018","middle vocational","33.62","24","1967","8","13","42","70","167","32.21","35.03","1","400","23","25"
"2018","vocational + Abi","32.7","25","475","10","15","40","63","185","30.22","35.18","1","270","20","25"
